wind direction,air density,humidity,turbulance intensity,above-hub height wind shear,below-hub height wind shear,relative power
156.8811,1.203928582,57.259737,0.029637445,0.185367077,0.136385325,0.980355725
158.3405,1.203626163,54.963238,0.046592553,0.214543892,0.124680167,1.06606173
154.9553,1.20371385,56.002088,0.036735863,0.278631498,0.174492944,1.306365526
154.3876,1.201739297,50.28534,0.023891554,0.20316917,0.252567205,1.213696377
155.8898,1.200485535,46.933529,0.019468362,0.154378281,0.244697752,1.193327845
155.874,1.19997298,46.722268,0.025859175,0.131219683,0.220856288,1.975738513
155.9655,1.199551671,46.239839,0.024770232,0.100696368,0.185783783,2.071652128
155.3533,1.199985716,48.341342,0.018434728,0.151471029,0.232161159,1.73313131
155.1729,1.198377402,47.184266,0.026015711,0.133404938,0.20512366,1.829802709
150.3718,1.197386706,44.915143,0.025547333,0.116832461,0.187015569,1.982272264
151.6718,1.19678304,44.25557,0.027986663,0.179011806,0.166007174,2.176763853
152.7237,1.195782335,43.213152,0.027553542,0.136927141,0.213422526,1.98408635
156.4492,1.1954605,42.749369,0.02749344,0.129027122,0.163814871,2.00539127
155.3078,1.194715682,43.061202,0.063198747,0.047616196,0.139876371,2.399420793
156.145,1.194147648,42.740244,0.026041888,0.147683551,0.084302057,2.272305149
150.9393,1.193815077,43.565054,0.02417991,0.101773816,0.101713718,2.233876737
160.291,1.193513417,44.908397,0.031548598,0.03809453,0.172134498,1.863879786
160.7013,1.193326602,44.715782,0.020332848,0.063606807,0.132242125,1.673110331
162.3308,1.192299384,45.059356,0.028627405,0.11087581,0.141497043,1.164887933
163.5361,1.192338644,44.734033,0.06088056,0.169367055,0.257158561,1.087141547
158.4589,1.192008043,44.568594,0.035863782,0.108192675,0.375627963,1.405400149
162.1244,1.19194046,44.935178,0.045474125,0.30272182,0.302169372,0.946694376
164.4901,1.191263387,46.695884,0.048190836,0.22673173,0.32365466,0.757556996
162.8963,1.190378367,44.483098,0.053742838,0.266584742,0.34125916,0.611858337
165.7269,1.190432507,45.823466,0.077552591,0.33455117,0.403077205,0.516538022
167.6229,1.190091643,46.577657,0.079366217,0.348619685,0.410047706,0.849660688
169.6774,1.189430234,44.86674,0.044122181,0.221471787,0.375839713,1.175102166
166.894,1.188644288,42.819391,0.042301896,0.220591926,0.422840847,1.266609542
163.0351,1.187653143,43.057829,0.04097013,0.335842628,0.371458283,0.534517786
168.5503,1.188153928,44.065535,0.024668016,0.314290486,0.334944762,0.345327106
176.7868,1.186777887,44.107788,0.019832094,0.147434644,0.262960262,0.262157434
142.6947,1.182883104,48.026334,0.113619034,0.23141934,0.082513133,4.028732556
141.788,1.182857548,48.40343,0.115981865,0.239274656,0.084217594,5.571283305
142.1509,1.182363827,47.571875,0.110134813,0.239309747,0.078321731,5.555606623
135.3039,1.182979109,48.912243,0.110439214,0.421530986,0.012954989,5.304191546
136.2321,1.183102528,49.673577,0.104596478,0.436832344,0.109975725,5.614511751
136.2312,1.183302153,49.808665,0.107722385,0.452926367,0.043306152,5.478236442
253.9803,1.190656062,53.669288,0.060669008,0.064793871,0.154719626,2.986407866
258.5397,1.19004852,51.357316,0.053989134,0.031285939,0.285839216,1.922468712
269.6867,1.200415494,63.624746,0.066104327,0.003462991,0.084663082,1.493243351
268.4947,1.200457352,63.43233,0.037268611,0.03765951,0.077147748,0.854333721
267.5605,1.200501449,63.744165,0.037085412,0.067993552,0.082197873,1.383985497
262.2499,1.200677968,65.563589,0.053331262,0.196879466,0.075775278,1.581426749
264.0701,1.200941255,66.604818,0.067417753,0.324625656,0.073576868,1.788932323
269.6407,1.20037054,64.895883,0.033264797,0.390428916,0.09897466,1.757174199
268.53,1.200217254,66.382448,0.039424116,0.4909493,0.09225885,0.737819363
266.7172,1.200791416,68.758294,0.067452574,0.49170845,0.035754317,0.753753432
264.482,1.200972811,71.257523,0.082936964,0.377991847,0.046452425,0.763238619
261.9367,1.201735438,74.604375,0.045693409,0.256724039,0.019977756,0.255760639
249.4316,1.203524765,80.586536,0.050271182,0.088317555,0.008896221,0.731708503
252.1152,1.203434196,82.890571,0.056445694,0.024812586,0.012931159,0.194097623
257.8934,1.20518285,85.835931,0.043123493,0.056243838,0.034697434,0.209759047
251.5175,1.205665412,86.776592,0.057474026,0.029776559,0.036185343,0.643743737
246.0183,1.205327378,87.377445,0.06458692,0.069578437,0.018720027,1.165457052
247.9194,1.205459949,87.752757,0.059369372,0.075874087,0.005443384,1.789783394
254.4474,1.205793247,88.334962,0.044385598,0.201820586,0.02450292,2.47976294
252.0829,1.205768548,88.464893,0.076656851,0.315969872,0.084766619,3.689983422
257.9345,1.205173585,88.293105,0.115176296,0.159531414,0.060705355,3.431833884
256.2293,1.20558149,88.495243,0.086245099,0.039700435,0.010685466,1.997008604
245.0578,1.205686103,89.885002,0.077627962,0.032033174,0.014470226,1.476515424
238.7835,1.205978857,91.744697,0.04668293,0.012349595,0.005140403,0.598073615
228.7568,1.206180317,92.525271,0.094298379,0.039643964,0.002988579,0.555641651
320.1709,1.214470916,85.522908,0.06042786,0.006519804,0.048531375,4.266148222
312.5864,1.213865875,84.47057,0.057764622,0.002977432,0.039839525,4.440766168
312.3586,1.217550784,80.41019,0.061667658,0.001886933,0.049458803,4.403493519
322.8588,1.21847942,80.332032,0.142919744,0.131368044,0.097860243,4.621883853
327.0004,1.216701013,81.987011,0.078632508,0.15636791,0.099341477,5.396892156
328.4943,1.217444911,84.412843,0.11891696,0.249611719,0.126630221,6.425867736
306.44,1.215950646,83.116118,0.04510888,0.002094477,0.049458694,8.144801618
302.6932,1.216149081,79.391574,0.062588419,0.012477254,0.024350248,4.925389232
303.0295,1.216127947,79.415179,0.069076385,0.021535982,0.033853024,4.989967177
298.612,1.216342536,80.234237,0.084162902,0.015481438,0.038593079,4.638761929
300.8185,1.217442944,80.092008,0.046626614,0.019435064,0.045239,4.394160803
299.6337,1.217185125,80.699805,0.067767993,0.02748399,0.040128851,4.733479642
298.9349,1.217532217,80.576025,0.061465563,0.011557812,0.047735062,3.925186579
293.4139,1.218239803,80.297121,0.054651141,0.03249628,0.039302688,4.895622016
292.614,1.217925722,80.430819,0.078032944,0.011107694,0.04354337,5.30274345
290.9112,1.218737799,79.505237,0.059695414,0.023724771,0.032680373,5.138163648
289.7948,1.218378796,77.96571,0.061444532,0.035954171,0.042416593,4.76685393
291.6635,1.218608017,76.603919,0.06550066,0.029222625,0.025513205,4.675415445
287.4697,1.219111122,77.061549,0.059652477,0.011288619,0.023974452,4.996334908
286.6181,1.219223415,76.465458,0.058682749,0.010716763,0.052879762,5.133043483
289.7846,1.219193256,76.372225,0.0712296,0.012358757,0.033893037,4.134821804
288.5683,1.21916335,75.691824,0.044795115,0.021003954,0.040867349,4.679157964
291.9411,1.220096934,75.199876,0.071627932,0.013693069,0.049491126,3.566986611
293.1047,1.219527191,76.644782,0.063893346,0.026398217,0.048220389,3.552819233
295.5791,1.219800052,76.876473,0.082164152,0.025895557,0.036199377,4.727850096
293.7824,1.21995854,76.60015,0.078696938,0.036274666,0.036730335,3.734155009
294.8699,1.219437306,75.99017,0.069602822,0.027624485,0.054755968,3.380226272
295.1255,1.220090876,76.25241,0.071354271,0.034094469,0.042456873,2.840753921
292.3853,1.219706911,76.152236,0.069735541,0.000835135,0.06254968,3.091498216
285.8409,1.219576588,76.332552,0.082627622,0.040225107,0.021744047,3.289730742
288.4031,1.21962512,76.725317,0.083772789,0.037211434,0.048090551,2.655611551
288.5739,1.220122492,76.67037,0.078118283,0.014247251,0.025852352,2.586307954
291.1658,1.220259188,75.858454,0.071944151,0.024132886,0.037255474,2.617104031
285.8955,1.219411963,76.45673,0.082943084,0.026998647,0.049143003,2.366109587
277.9188,1.219940191,75.72257,0.071280586,0.023722174,0.022257336,2.895666903
272.9696,1.219953371,74.872766,0.070751833,0.051804468,0.009591031,2.760740395
272.4953,1.219889661,74.65258,0.06917245,0.054297198,0.03994688,1.653672089
271.4428,1.219646575,73.745247,0.067213954,0.000212314,0.040054465,1.377059894
270.4736,1.21929134,73.154708,0.101459638,0.013911677,0.03741209,1.163354096
270.5795,1.219402307,71.170043,0.068958925,0.028717111,0.040813639,1.315758912
269.1599,1.219269478,70.386294,0.08404118,0.082392774,0.033716242,1.017491387
269.1399,1.21889031,69.3893,0.063637206,0.028304624,0.032044908,1.259931361
265.9329,1.2185251,67.247131,0.07209811,0.024408184,0.034598566,1.160066345
260.2058,1.219252734,67.456607,0.077873559,0.012144723,0.007057109,1.413223116
255.5186,1.218812828,66.30449,0.085073319,0.012025274,0.000626673,1.170474796
241.9851,1.21877689,66.364001,0.062891864,0.038390384,0.024139872,1.428665569
238.3632,1.218569306,67.885477,0.063953963,0.047958999,0.010060284,1.129891456
237.02,1.219625907,71.934352,0.07570135,0.042431661,0.015171153,1.284764141
235.6654,1.219343216,72.495732,0.070942339,0.005223476,0.011036706,1.173639147
242.028,1.219388441,73.91862,0.091311613,0.001950046,0.024180498,0.997425622
237.3588,1.219780199,74.27945,0.088354762,0.050645418,0.000435442,0.950164802
231.1481,1.21974431,74.426242,0.076603828,0.056848221,0.005529368,0.758601744
231.9217,1.219317376,74.255646,0.065714208,0.026038285,0.0313364,1.221144689
230.0499,1.21906734,74.382799,0.071633066,0.039361795,0.008207588,1.2747639
231.4399,1.218895778,74.749978,0.060608955,0.039255025,0.03050106,1.876199755
229.0215,1.218942706,75.069945,0.074147355,0.077050204,0.00340081,2.347795146
228.49,1.218523998,75.610495,0.069620708,0.056240291,0.017328665,2.34351066
230.1561,1.21836434,75.602361,0.085974599,0.028674313,0.008927986,1.821327683
232.9678,1.218202366,75.141752,0.061495772,0.002153197,0.02769779,1.660931218
232.9233,1.218127691,74.828993,0.062566329,0.038722557,0.020918324,1.285921164
232.2103,1.217947261,73.651617,0.069097226,0.048854076,0.003308603,0.958793369
229.9345,1.217517555,72.169417,0.067353557,0.038029383,0.004328235,0.988582577
231.5081,1.217073259,73.241989,0.070445882,0.022696631,0.001549059,0.71327371
229.9474,1.217182202,73.660743,0.05726547,0.00956756,0.001043231,0.68485464
233.2614,1.217094171,73.885691,0.053615938,0.006912046,0.015176519,0.784014103
227.8797,1.216957863,74.619253,0.059487128,0.040036981,0.025395054,0.669268141
227.9168,1.216887352,75.348057,0.078340224,0.023614021,0.000935686,0.711647578
229.4176,1.21706268,75.714834,0.071115032,0.026274045,0.003807359,0.435621435
215.1674,1.216728435,79.436601,0.049536682,0.055328579,0.002250712,1.287847884
219.5332,1.216604256,79.721657,0.052417326,0.037099935,0.012892998,1.408706935
222.6544,1.217582314,79.89979,0.05723175,0.04481215,0.020839213,1.579792444
220.8912,1.217085612,80.085661,0.058149874,0.04347019,0.020737144,2.020296954
226.2988,1.217577271,79.410021,0.060923641,0.004948542,0.023320457,2.788693864
226.1378,1.217239601,79.45505,0.062277671,0.003440856,0.019640348,3.573716582
229.979,1.217469154,79.639534,0.072738709,0.014653776,0.02418515,2.809490734
229.3045,1.218327391,78.650872,0.041505373,0.008834293,0.025289683,2.165556885
226.7579,1.217608971,78.863519,0.056830878,0.044160767,0.02793167,1.738340888
230.515,1.218011379,77.890528,0.044361291,0.023030326,0.028959139,1.693322474
225.5725,1.218307959,77.477925,0.037513241,0.002872121,0.023912123,2.069697086
227.2687,1.218495001,77.568972,0.050043403,0.006880911,0.038874646,2.466168104
226.8964,1.218538851,77.509465,0.046436242,0.025132464,0.048323061,3.253443349
229.8833,1.217972659,77.566,0.038454149,0.015573125,0.034660461,4.083329768
229.3125,1.218267347,78.04962,0.041993283,0.00558157,0.017167746,5.34523165
228.7551,1.218173196,78.150984,0.05695702,0.021098655,0.011820125,5.129171192
230.9804,1.218487168,77.960551,0.053793641,0.032047894,0.032822862,5.608892827
228.3569,1.218829147,78.027401,0.072418919,0.035290056,0.010553638,5.39489911
227.945,1.218548197,77.734015,0.046973209,0.003993937,0.035523513,4.555170164
224.9121,1.218701467,77.357516,0.048155561,0.033919454,0.030432831,4.114635917
223.0065,1.21890817,76.591817,0.051663416,0.039449732,0.051706443,3.686008005
218.3391,1.219036869,73.9698,0.055912954,0.056127065,0.108097889,3.319391716
220.2157,1.218593229,72.987683,0.05875205,0.046665122,0.164237003,3.194111032
226.4543,1.218704047,75.087202,0.049852093,0.003050618,0.011530787,3.505266983
224.3904,1.218912634,74.880107,0.054812941,0.036342308,0.011679441,3.866696664
228.0006,1.218559249,75.805686,0.057148505,0.049510083,0.023634434,3.160343729
229.8827,1.218984521,76.495211,0.042738447,0.01471539,0.02886128,3.248693869
230.7294,1.219061451,76.771935,0.060855406,0.015408103,0.032246927,2.827126787
227.9124,1.218933725,76.918131,0.048579093,0.038893336,0.04149364,3.449066
231.0613,1.219061469,77.25,0.054475713,0.01567233,0.009277252,3.883628679
231.0046,1.219058107,75.714241,0.040740275,0.025175501,0.017183076,3.34207837
228.818,1.219115449,76.097089,0.056703754,0.019845787,0.025832128,3.267724141
227.2079,1.219109515,75.002897,0.070722353,0.029587418,0.004321394,3.66603522
230.7079,1.218962614,75.433155,0.053086312,0.032621248,0.016473818,3.318357455
234.8675,1.218995657,76.171081,0.068904459,0.028696994,0.012899715,3.616586819
236.0848,1.219187813,76.306366,0.0526104,0.024035321,0.025187588,3.077453984
238.919,1.219182664,76.089946,0.063301532,0.044071181,0.025023719,2.770285857
240.6566,1.219459518,75.166349,0.035728209,0.009491062,0.021501949,2.249342629
242.0118,1.219096621,76.269668,0.048941314,0.00680243,0.023280432,2.298172811
245.052,1.21934909,77.505497,0.053369636,0.00023439,0.034224071,2.315858288
243.9158,1.21957419,79.409028,0.064379631,0.005481843,0.022891611,2.965818815
247.8707,1.220670751,77.927027,0.06170617,0.006327829,0.020699092,2.762758792
256.7095,1.220413825,78.332492,0.051441688,0.015287065,0.026528894,2.339110007
257.4597,1.219819197,78.092664,0.061053659,0.006525092,0.016275936,2.347122371
269.3473,1.220662601,78.139676,0.053000706,0.009681892,0.012528114,1.385105849
276.815,1.219862645,77.956783,0.049434079,0.012408121,0.028720407,0.85608201
277.871,1.220070383,78.452305,0.047490186,0.01191425,0.021702749,0.87806818
288.4536,1.220148714,78.16606,0.062224919,0.023739234,0.026533774,2.099515954
288.6721,1.219670455,78.463809,0.061702832,0.015775016,0.016945662,2.220393985
294.5055,1.219675101,79.161071,0.094159971,0.011042217,0.013066276,2.623471631
182.1428,1.221524288,66.485996,0.05737799,0.000581292,0.002074091,0.522085897
187.5864,1.221750598,66.135482,0.049010161,0.03859911,0.001473173,0.623148033
162.8115,1.222643367,74.217559,0.066523681,0.005592108,0.006904913,1.611828271
163.1453,1.223402721,75.837824,0.051382141,0.076244838,0.010279548,1.804169555
161.3878,1.224242366,77.260313,0.039971224,0.129511424,0.011482978,1.927293706
160.7382,1.223517898,75.382571,0.059338304,0.086023754,0.018580847,2.61330596
161.425,1.22371857,73.640906,0.062635667,0.161552189,0.002258325,2.215676601
163.2519,1.223521137,72.727225,0.052623493,0.206313056,0.01943019,2.352887822
165.8935,1.22402505,72.729408,0.063198182,0.373835945,0.020551778,2.528476926
166.8391,1.223038177,69.394259,0.05362659,0.323502072,0.054507099,2.382987226
167.5401,1.222439436,68.45499,0.054794453,0.254038063,0.06062841,2.588206051
167.142,1.222783998,70.372606,0.06293629,0.210491925,0.040219628,2.811891461
168.7491,1.222288913,69.036604,0.069329154,0.096906162,0.021867227,3.243964793
172.8077,1.222235415,68.261781,0.065746572,0.143290985,0.019446789,3.340842761
173.0196,1.222160462,66.805765,0.055227347,0.094081358,0.035861072,3.645866812
174.1522,1.222114638,66.830957,0.051648948,0.148628507,0.049469193,3.838078852
173.1212,1.222355351,67.112044,0.069612511,0.137964531,0.023656716,3.831019164
174.5228,1.222220137,67.219955,0.062234215,0.151538054,0.033779115,3.942869279
174.0438,1.222277023,67.675605,0.04650572,0.117803705,0.04421081,4.484862882
172.7094,1.22156337,67.227295,0.06957054,0.131426385,0.032036824,5.052617828
170.7767,1.221612978,65.751243,0.051452008,0.160985862,0.030248728,5.610893637
207.1062,1.207369539,48.745813,0.049482514,0.45990012,0.348856154,2.775432564
209.025,1.206342917,47.085676,0.033058804,0.256743479,0.364640598,2.795413756
210.6085,1.205445488,44.721338,0.027678698,0.147693533,0.370434388,2.401557707
212.5759,1.204809307,43.862209,0.023020832,0.050999584,0.308832936,2.536221305
215.021,1.204758031,44.382724,0.023375126,0.183649835,0.118953687,2.893841505
212.5363,1.204554464,43.993528,0.025445597,0.109126566,0.126208016,2.34039225
209.4863,1.204661871,43.861812,0.017647195,0.141038984,0.082955068,2.04312658
210.2273,1.204178525,41.65835,0.02657495,0.08951278,0.11772807,2.197959709
214.9157,1.204150722,41.053724,0.029800987,0.093297595,0.249518453,3.062317104
215.6127,1.204331538,42.293918,0.053561182,0.100016857,0.279557103,2.891676522
212.6756,1.203333354,40.316195,0.033230006,0.076833487,0.323616322,2.639804569
211.5665,1.203257865,40.795451,0.029726585,0.056550723,0.327280467,2.220227103
213.1372,1.203343195,41.70675,0.023741641,0.227728115,0.279028494,2.359369276
211.3437,1.203245036,41.502233,0.024203546,0.128743886,0.281783504,2.301900717
211.7435,1.203007311,40.242799,0.055751765,0.269936764,0.249036283,2.073802936
217.5944,1.202960711,40.397724,0.056308372,0.196322542,0.315235752,1.216255126
215.7288,1.20241104,39.199585,0.021934902,0.227560719,0.306942904,1.019717923
217.1163,1.202051686,38.755243,0.054720235,0.381661904,0.351788563,1.062895642
218.6322,1.20209465,39.140274,0.029699044,0.27071522,0.431373409,0.973187475
213.811,1.202046966,39.04228,0.041417398,0.231467764,0.377882368,0.894759482
216.1329,1.201760493,38.99249,0.033332798,0.38989932,0.366959149,1.105376676
215.7463,1.201476973,38.128204,0.027663091,0.329952777,0.389856647,1.040198099
207.6784,1.201651305,37.746347,0.032607042,0.37195646,0.392498834,0.60652239
142.3448,1.203981023,52.696694,0.184758339,0.532116019,0.132359618,0.565029469
147.4394,1.203669624,51.188706,0.097508053,0.256613752,0.336727765,0.342050969
148.503,1.203601867,50.438877,0.02729903,0.315198363,0.321945933,0.532759131
149.9764,1.203222524,48.406605,0.023910025,0.36537346,0.281173053,0.746516943
150.954,1.203543523,48.391926,0.023169041,0.33551175,0.26460189,1.281454239
152.2487,1.204490478,49.251451,0.022432145,0.314944469,0.269393188,1.796636638
151.6409,1.205117036,49.715035,0.028828853,0.353764876,0.263555907,3.626494651
150.0923,1.205889038,49.728128,0.02046683,0.358882375,0.251367334,5.358717429
151.3904,1.205839984,48.641074,0.02362151,0.319949077,0.226628981,6.372508296
153.1803,1.205695901,48.659523,0.012867985,0.239167667,0.255771062,6.300145268
153.5933,1.206615861,48.838648,0.015742603,0.248452723,0.257202313,6.085978257
152.5667,1.206382047,48.909267,0.016874088,0.269293055,0.256443705,5.848536979
151.1872,1.206838855,49.171707,0.025853419,0.307589106,0.233475283,6.255936166
150.5686,1.207379783,50.350803,0.022411258,0.406381721,0.219499001,6.504383468
150.7397,1.207977616,51.471577,0.02866105,0.423715302,0.251208917,6.269536352
148.8567,1.208353535,51.970074,0.029668856,0.430186423,0.29092624,5.761340575
150.3611,1.20842798,51.260515,0.023505083,0.452704656,0.235465954,5.413528799
149.6888,1.208432857,50.713021,0.029633501,0.444092622,0.229205954,5.541973813
148.5419,1.208743509,51.724297,0.030495666,0.38364326,0.245071225,5.329491243
149.2216,1.20889258,52.010342,0.041170876,0.444206242,0.229438414,5.10055324
150.175,1.209216945,52.563391,0.036334597,0.479245801,0.22068609,5.448341319
150.0895,1.209535123,52.613975,0.03132748,0.481947163,0.229669367,5.571655905
151.4285,1.209901413,52.935131,0.028834523,0.497948696,0.215145582,5.639721121
151.5445,1.210347072,53.475682,0.030266281,0.505553027,0.211891514,6.07927415
149.8462,1.210154094,54.943798,0.033534297,0.531331744,0.20534209,5.772703305
149.804,1.210373625,54.728569,0.032865875,0.549555428,0.205535461,5.551168689
150.2149,1.21030383,54.088836,0.037920045,0.555614632,0.21502142,5.550092705
148.9856,1.210270409,54.379839,0.047634448,0.526211737,0.212634833,5.177645826
149.491,1.210324888,53.01904,0.052607443,0.547703107,0.220780935,4.893858864
149.6333,1.210365409,51.037351,0.034437107,0.468163431,0.178061751,4.801277192
150.9613,1.210470442,50.911388,0.032321588,0.47399358,0.139613688,4.967318406
150.7382,1.211010442,52.18213,0.037607795,0.526121698,0.186025672,5.121251408
149.5703,1.211096349,51.271623,0.028910157,0.485711477,0.177180889,5.433068447
148.5294,1.211707595,53.29854,0.060677916,0.515936505,0.207573673,6.130966072
148.4569,1.21164023,51.352359,0.059557284,0.356154712,0.177689421,5.16902564
147.8624,1.211224098,51.468006,0.079405538,0.447534035,0.152007055,5.856984121
147.9053,1.212218721,54.468312,0.08686705,0.497389141,0.165558013,6.6875887
148.2666,1.212535673,55.202271,0.078630105,0.568902694,0.202604847,6.229203535
148.9224,1.212749326,54.257051,0.073473567,0.493556451,0.201458393,6.395331674
148.7353,1.213048921,55.15129,0.067369557,0.495665624,0.19032384,6.248172383
149.3582,1.213469629,55.454198,0.056271992,0.490719605,0.173465577,5.567371168
150.5102,1.212950797,54.797998,0.090610708,0.503791333,0.207156778,5.515373114
149.8771,1.213565523,56.84118,0.067252478,0.594797122,0.166557911,6.032092498
150.0413,1.213638983,55.598806,0.060771285,0.476663125,0.160178446,5.311462328
151.0401,1.21397909,56.9481,0.078767407,0.538750056,0.161806157,5.14673848
150.5982,1.214577993,54.780542,0.05812308,0.404722286,0.122181956,4.221475195
150.3556,1.215030031,55.955868,0.075384386,0.491255832,0.177625867,4.375010507
150.7595,1.215237305,58.031782,0.078347726,0.496420476,0.186900703,4.157667968
150.0161,1.215348433,56.505147,0.076410293,0.356331951,0.130738851,4.053879903
149.8481,1.215563521,57.642585,0.073082262,0.471123835,0.138503137,4.212611401
148.4048,1.215678261,56.953458,0.08174084,0.486729203,0.103396403,3.783735872
147.1592,1.215542456,55.043775,0.105123181,0.485503008,0.101775866,4.427115851
146.9254,1.215149998,55.882671,0.109574234,0.607375547,0.139871015,4.635080181
145.8141,1.214931759,56.542637,0.127401976,0.640483665,0.184886083,4.786609893
147.3057,1.214560156,54.635336,0.110259841,0.572408994,0.20829687,4.503343736
147.3494,1.214065021,52.128173,0.088994012,0.538034481,0.255928129,4.302482866
148.1559,1.213798141,52.325351,0.07081535,0.446807773,0.257745132,3.594319479
149.8253,1.213510834,51.431507,0.045384668,0.412532986,0.273521737,3.23326737
145.4209,1.212031791,50.262925,0.166030864,0.756268005,0.192908043,3.567021794
139.9595,1.2110488,51.048064,0.148926727,0.70078701,0.03482853,4.531000043
140.5558,1.211463442,54.421695,0.157473527,0.760600465,0.095140693,5.192017065
142.3708,1.212260963,54.057097,0.199613662,0.817109682,0.167331123,5.542245402
146.7793,1.212927279,55.812249,0.200709919,0.588641397,0.242340606,4.319040217
151.75,1.212141472,57.305757,0.056579047,0.503239211,0.31996375,3.782148474
147.3554,1.21145502,52.560613,0.086762409,0.373365108,0.248172317,2.567011499
149.6641,1.210816899,49.554953,0.037453379,0.361084895,0.278302042,1.820946808
152.3106,1.210308127,49.242921,0.041284128,0.327695823,0.380124009,1.44741405
150.7808,1.209701536,48.825358,0.027524165,0.381989341,0.368272262,1.820740512
148.9476,1.209261613,48.897563,0.028947971,0.358614035,0.365865105,1.466976572
147.5533,1.209321863,50.583686,0.121455746,0.460064056,0.360396638,2.075212267
145.826,1.209337978,52.295199,0.115394904,0.45027165,0.246602331,3.771951671
143.1134,1.208642273,52.689751,0.205987485,0.828252663,0.017309677,5.894859838
151.294,1.203120187,48.238984,0.05081106,0.204810839,0.12509149,0.655180414
157.6464,1.203080989,46.234086,0.041340942,0.170517224,0.117700773,0.876444788
164.4695,1.202468786,44.300402,0.02936641,0.034317526,0.21846355,0.590992975
168.147,1.200906667,42.801737,0.043918845,0.034683345,0.372194419,0.295530592
172.1973,1.201064397,43.415486,0.093882734,0.355213916,0.27489004,0.431640309
178.0449,1.20033855,40.491155,0.039583758,0.275322176,0.275448354,0.325471629
190.2708,1.199533152,40.359637,0.024359843,0.278345026,0.361843825,0.315632223
95.11416,1.196869995,44.820521,0.054631934,0.303570451,0.187299912,0.252748082
94.30843,1.196156851,43.877285,0.053374436,0.172352539,0.215978962,0.437234796
93.3208,1.196817397,44.426365,0.068832316,0.088372485,0.247931322,0.318566209
94.70998,1.19623982,44.628303,0.057586637,0.048011574,0.18836093,0.583593874
91.57254,1.196241547,44.194672,0.062131399,0.073863836,0.121690251,0.888271108
94.556,1.196051204,43.584296,0.066523581,0.121139435,0.132165599,1.163622945
102.3066,1.19650008,44.623938,0.069790477,0.357414648,0.120994462,1.23487155
106.0446,1.196806638,47.102539,0.099811213,0.450624066,0.086952493,0.883650666
105.6686,1.197287015,48.071563,0.096172176,0.473497739,0.019230815,0.665572272
99.5711,1.182270858,39.459447,0.106149427,0.199361497,0.211483847,0.294215109
98.61208,1.182392891,39.253146,0.076406246,0.138927497,0.18806213,1.052002491
100.0101,1.182360093,39.004789,0.096390056,0.153659902,0.198450132,2.635118202
98.65072,1.182768867,38.985349,0.07119543,0.095549389,0.189582655,2.939125194
96.97856,1.182777084,39.920452,0.043803733,0.059693202,0.167650193,2.693858298
95.28738,1.182922357,39.576285,0.050056665,0.067487545,0.172880793,1.848475789
93.74213,1.182962515,39.933941,0.049400206,0.073975593,0.194890358,2.205678759
93.24715,1.18346396,40.790887,0.037518442,0.072927842,0.157640481,2.677337634
92.84744,1.183764332,41.009489,0.039241763,0.099913164,0.162642208,2.844914261
93.20528,1.184143197,41.367739,0.040013441,0.120963403,0.149632154,2.871115791
92.86886,1.185187846,42.102492,0.050151253,0.188101705,0.148063354,2.906021676
92.84054,1.185314868,42.359179,0.047909824,0.214709563,0.182239617,3.496047919
92.00985,1.185540372,42.80868,0.074424057,0.27411394,0.193610012,3.570222464
93.3132,1.185347879,42.750757,0.053052366,0.077106973,0.24226369,3.225090214
93.72848,1.185506966,42.839427,0.042437398,0.047366691,0.23696405,3.29850394
92.95135,1.185982817,43.232392,0.066866343,0.11156202,0.235764377,3.894727083
97.1312,1.186222026,42.161011,0.044321272,0.101024997,0.1491886,3.853317092
99.06936,1.185654748,41.825572,0.057723078,0.177748667,0.087926948,4.308213753
100.8585,1.185404502,41.719247,0.062310117,0.210823567,0.061968837,3.759476448
100.8048,1.185195698,42.162002,0.067892459,0.220675911,0.065217435,3.857560575
101.7584,1.185269734,42.405398,0.081383997,0.223855677,0.059040414,3.891964951
101.5875,1.185486855,42.672402,0.070530142,0.249849747,0.013005335,3.208886107
101.4832,1.184965729,42.208222,0.073133801,0.23729887,0.037244216,2.51732769
100.8449,1.184859961,41.656166,0.060176288,0.194065507,0.042014302,2.435630262
101.1592,1.185352371,42.181443,0.084087909,0.210326241,0.016425102,2.482722944
102.314,1.185999742,42.779123,0.062533201,0.353175394,0.00234725,2.498880528
103.2065,1.185582736,42.976894,0.071791428,0.420274329,0.019292672,2.434666943
103.0945,1.185877575,43.27643,0.076042781,0.375209958,0.008853102,2.474124634
103.3658,1.186220343,43.391483,0.080344787,0.369202057,0.028342122,2.365422466
101.3528,1.185851657,43.003277,0.054904791,0.357052557,0.005745013,2.108683916
92.27514,1.186866381,44.497778,0.095323059,0.02431903,0.083614093,1.60076594
90.00627,1.188285534,50.327592,0.084404741,0.215135976,0.051140304,1.458585872
91.26328,1.189794217,52.832377,0.080008674,0.212658738,0.095489588,2.203119594
92.17186,1.190941429,55.81463,0.054668689,0.07256277,0.1043063,2.586523342
93.58482,1.19158996,55.452809,0.055883771,0.038716634,0.106636077,1.893301697
94.99008,1.191220681,55.595634,0.049661977,0.139698813,0.130227292,2.128431106
96.34693,1.191257284,55.003308,0.050621607,0.155956992,0.173242551,2.257829281
