,Method,Metric,Train,Test,Threshold,Rep
50,crps,dss,502.21,417.32,0.5,0
51,crps,is1,1168.25,831.93,0.5,0
52,dss,sse,4168.68,2841.3,0.5,0
53,dss,crps,309.6,249.88,0.5,0
54,dss,dss,419.93,354.68,0.5,0
55,dss,is1,1102.42,812.13,0.5,0
56,is1,sse,4369.85,3346.77,0.5,0
57,is1,crps,336.29,277.59,0.5,0
58,is1,dss,478.12,430.86,0.5,0
59,is1,is1,1181.63,851.61,0.5,0
60,sse,sse,4158.59,2851.02,0.5,0
61,sse,crps,331.99,268.99,0.5,0
62,sse,dss,483.23,434.45,0.5,0
63,sse,is1,1224.3,888.58,0.5,0
64,crps,sse,4151.42,3076.26,0.8,0
65,crps,crps,329.97,266.17,0.8,0
66,crps,dss,477.83,433.31,0.8,0
67,crps,is1,1176.13,856.61,0.8,0
68,dss,sse,4497.45,3573.24,0.8,0
69,dss,crps,320.12,277.09,0.8,0
70,dss,dss,417.46,375.93,0.8,0
71,dss,is1,1103.48,838.42,0.8,0
72,is1,sse,4369.85,3346.77,0.8,0
73,is1,crps,336.29,277.59,0.8,0
74,is1,dss,478.12,430.86,0.8,0
75,is1,is1,1181.63,851.61,0.8,0
76,sse,sse,4158.59,2851.02,0.8,0
77,sse,crps,331.99,268.99,0.8,0
78,sse,dss,483.23,434.45,0.8,0
79,sse,is1,1224.3,888.58,0.8,0
0,crps,sse,4042.12,3551.0,0.0,1
1,crps,crps,300.72,273.69,0.0,1
2,crps,dss,431.22,377.49,0.0,1
3,crps,is1,948.58,972.48,0.0,1
4,dss,sse,4028.12,3386.97,0.0,1
5,dss,crps,299.64,267.94,0.0,1
6,dss,dss,436.72,362.33,0.0,1
7,dss,is1,983.27,957.13,0.0,1
8,is1,sse,4028.12,3386.97,0.0,1
9,is1,crps,299.64,267.94,0.0,1
10,is1,dss,436.72,362.33,0.0,1
11,is1,is1,983.27,957.13,0.0,1
12,sse,sse,3505.6,3567.95,0.0,1
13,sse,crps,295.31,283.34,0.0,1
14,sse,dss,434.7,384.25,0.0,1
15,sse,is1,1013.39,1020.18,0.0,1
16,crps,sse,4042.12,3551.0,0.1,1
17,crps,crps,300.72,273.69,0.1,1
18,crps,dss,431.22,377.49,0.1,1
19,crps,is1,948.58,972.48,0.1,1
20,dss,sse,4028.12,3386.97,0.1,1
21,dss,crps,299.64,267.94,0.1,1
22,dss,dss,436.72,362.33,0.1,1
23,dss,is1,983.27,957.13,0.1,1
24,is1,sse,4028.12,3386.97,0.1,1
25,is1,crps,299.64,267.94,0.1,1
26,is1,dss,436.72,362.33,0.1,1
27,is1,is1,983.27,957.13,0.1,1
28,sse,sse,3403.08,3698.11,0.1,1
29,sse,crps,291.49,315.93,0.1,1
30,sse,dss,453.41,460.53,0.1,1
31,sse,is1,999.05,1141.83,0.1,1
32,crps,sse,4070.28,3577.61,0.3,1
33,crps,crps,303.02,278.55,0.3,1
34,crps,dss,428.37,389.05,0.3,1
35,crps,is1,938.88,975.72,0.3,1
36,dss,sse,3769.07,3601.65,0.3,1
37,dss,crps,280.73,283.67,0.3,1
38,dss,dss,426.42,369.7,0.3,1
39,dss,is1,928.99,1011.52,0.3,1
40,is1,sse,4042.23,3387.84,0.3,1
41,is1,crps,304.29,271.95,0.3,1
42,is1,dss,431.32,383.93,0.3,1
43,is1,is1,969.91,971.02,0.3,1
44,sse,sse,3403.08,3698.11,0.3,1
45,sse,crps,291.49,315.93,0.3,1
46,sse,dss,453.41,460.53,0.3,1
47,sse,is1,999.05,1141.83,0.3,1
48,crps,sse,3737.66,3718.22,0.5,1
49,crps,crps,295.8,308.81,0.5,1
50,crps,dss,452.02,459.48,0.5,1
51,crps,is1,940.81,1102.31,0.5,1
52,dss,sse,3450.57,4611.02,0.5,1
53,dss,crps,277.0,316.49,0.5,1
54,dss,dss,415.74,386.41,0.5,1
55,dss,is1,882.53,1053.76,0.5,1
56,is1,sse,3464.68,4611.9,0.5,1
57,is1,crps,281.64,320.49,0.5,1
58,is1,dss,410.34,408.0,0.5,1
59,is1,is1,869.17,1067.65,0.5,1
60,sse,sse,3403.08,3698.11,0.5,1
61,sse,crps,291.49,315.93,0.5,1
62,sse,dss,453.41,460.53,0.5,1
63,sse,is1,999.05,1141.83,0.5,1
64,crps,sse,3737.66,3718.22,0.8,1
65,crps,crps,295.8,308.81,0.8,1
66,crps,dss,452.02,459.48,0.8,1
67,crps,is1,940.81,1102.31,0.8,1
68,dss,sse,3464.68,4611.9,0.8,1
69,dss,crps,281.64,320.49,0.8,1
70,dss,dss,410.34,408.0,0.8,1
71,dss,is1,869.17,1067.65,0.8,1
72,is1,sse,3464.68,4611.9,0.8,1
73,is1,crps,281.64,320.49,0.8,1
74,is1,dss,410.34,408.0,0.8,1
75,is1,is1,869.17,1067.65,0.8,1
76,sse,sse,3403.08,3698.11,0.8,1
77,sse,crps,291.49,315.93,0.8,1
78,sse,dss,453.41,460.53,0.8,1
79,sse,is1,999.05,1141.83,0.8,1
0,crps,sse,2099.22,5005.55,0.0,2
1,crps,crps,225.11,334.77,0.0,2
2,crps,dss,363.4,418.65,0.0,2
3,crps,is1,896.21,1116.91,0.0,2
4,dss,sse,2402.73,4548.61,0.0,2
5,dss,crps,230.63,327.08,0.0,2
6,dss,dss,354.55,416.14,0.0,2
7,dss,is1,881.76,1116.55,0.0,2
8,is1,sse,2171.08,4911.59,0.0,2
9,is1,crps,231.84,331.13,0.0,2
10,is1,dss,554.32,397.74,0.0,2
11,is1,is1,964.95,1064.36,0.0,2
12,sse,sse,3117.41,4625.39,0.0,2
13,sse,crps,261.82,339.67,0.0,2
14,sse,dss,427.1,446.56,0.0,2
15,sse,is1,1019.2,1153.49,0.0,2
16,crps,sse,2099.22,5005.55,0.1,2
17,crps,crps,225.11,334.77,0.1,2
18,crps,dss,363.4,418.65,0.1,2
19,crps,is1,896.21,1116.91,0.1,2
20,dss,sse,2376.89,4565.25,0.1,2
21,dss,crps,229.1,328.41,0.1,2
22,dss,dss,353.89,417.41,0.1,2
23,dss,is1,881.76,1116.55,0.1,2
24,is1,sse,2166.64,4912.68,0.1,2
25,is1,crps,231.06,331.85,0.1,2
26,is1,dss,554.67,398.78,0.1,2
27,is1,is1,966.34,1065.69,0.1,2
28,sse,sse,2976.3,4777.15,0.1,2
29,sse,crps,277.48,362.32,0.1,2
30,sse,dss,449.16,485.85,0.1,2
31,sse,is1,1076.62,1259.83,0.1,2
32,crps,sse,2099.22,5005.55,0.3,2
33,crps,crps,225.11,334.77,0.3,2
34,crps,dss,363.4,418.65,0.3,2
35,crps,is1,896.21,1116.91,0.3,2
36,dss,sse,2376.89,4565.25,0.3,2
37,dss,crps,229.1,328.41,0.3,2
38,dss,dss,353.89,417.41,0.3,2
39,dss,is1,881.76,1116.55,0.3,2
40,is1,sse,2124.54,4957.67,0.3,2
41,is1,crps,236.73,344.27,0.3,2
42,is1,dss,417.52,462.05,0.3,2
43,is1,is1,960.35,1112.17,0.3,2
44,sse,sse,2976.3,4777.15,0.3,2
45,sse,crps,277.48,362.32,0.3,2
46,sse,dss,449.16,485.85,0.3,2
47,sse,is1,1076.62,1259.83,0.3,2
48,crps,sse,2117.66,5054.16,0.5,2
49,crps,crps,228.83,341.69,0.5,2
50,crps,dss,373.72,429.68,0.5,2
51,crps,is1,877.56,1118.39,0.5,2
52,dss,sse,2565.18,5553.99,0.5,2
53,dss,crps,248.43,363.62,0.5,2
54,dss,dss,382.36,440.78,0.5,2
55,dss,is1,819.5,1158.04,0.5,2
56,is1,sse,2393.49,5482.11,0.5,2
57,is1,crps,247.31,363.16,0.5,2
58,is1,dss,420.73,468.92,0.5,2
59,is1,is1,837.4,1155.34,0.5,2
60,sse,sse,2976.3,4777.15,0.5,2
61,sse,crps,277.48,362.32,0.5,2
62,sse,dss,449.16,485.85,0.5,2
63,sse,is1,1076.62,1259.83,0.5,2
64,crps,sse,2080.24,5090.04,0.8,2
65,crps,crps,240.92,359.17,0.8,2
66,crps,dss,434.11,477.72,0.8,2
67,crps,is1,895.33,1213.36,0.8,2
68,dss,sse,2565.18,5553.99,0.8,2
69,dss,crps,248.43,363.62,0.8,2
70,dss,dss,382.36,440.78,0.8,2
71,dss,is1,819.5,1158.04,0.8,2
72,is1,sse,2393.49,5482.11,0.8,2
73,is1,crps,247.31,363.16,0.8,2
74,is1,dss,420.73,468.92,0.8,2
75,is1,is1,837.4,1155.34,0.8,2
76,sse,sse,2976.3,4777.15,0.8,2
77,sse,crps,277.48,362.32,0.8,2
78,sse,dss,449.16,485.85,0.8,2
79,sse,is1,1076.62,1259.83,0.8,2
0,crps,sse,2358.58,4550.14,0.0,3
1,crps,crps,242.13,324.92,0.0,3
2,crps,dss,364.32,418.67,0.0,3
3,crps,is1,876.27,1084.16,0.0,3
4,dss,sse,2293.98,4641.24,0.0,3
5,dss,crps,228.66,327.5,0.0,3
6,dss,dss,344.74,410.77,0.0,3
7,dss,is1,857.25,1072.97,0.0,3
8,is1,sse,2183.89,4951.43,0.0,3
9,is1,crps,245.03,332.58,0.0,3
10,is1,dss,367.43,425.49,0.0,3
11,is1,is1,974.72,1059.08,0.0,3
12,sse,sse,2409.63,4645.62,0.0,3
13,sse,crps,242.77,328.91,0.0,3
14,sse,dss,415.05,422.05,0.0,3
15,sse,is1,972.82,1083.18,0.0,3
16,crps,sse,2358.58,4550.14,0.1,3
17,crps,crps,242.13,324.92,0.1,3
18,crps,dss,364.32,418.67,0.1,3
19,crps,is1,876.27,1084.16,0.1,3
20,dss,sse,2293.05,4641.43,0.1,3
21,dss,crps,228.7,329.23,0.1,3
22,dss,dss,345.76,412.06,0.1,3
23,dss,is1,857.13,1073.0,0.1,3
24,is1,sse,2166.9,5011.67,0.1,3
25,is1,crps,237.84,343.77,0.1,3
26,is1,dss,381.16,435.56,0.1,3
27,is1,is1,968.72,1070.99,0.1,3
28,sse,sse,2416.86,4777.5,0.1,3
29,sse,crps,246.96,357.19,0.1,3
30,sse,dss,426.89,470.84,0.1,3
31,sse,is1,995.95,1131.81,0.1,3
32,crps,sse,2358.58,4550.14,0.3,3
33,crps,crps,242.13,324.92,0.3,3
34,crps,dss,364.32,418.67,0.3,3
35,crps,is1,876.27,1084.16,0.3,3
36,dss,sse,2291.34,4687.63,0.3,3
37,dss,crps,228.3,334.37,0.3,3
38,dss,dss,346.14,417.39,0.3,3
39,dss,is1,857.01,1085.96,0.3,3
40,is1,sse,2166.9,5011.67,0.3,3
41,is1,crps,237.84,343.77,0.3,3
42,is1,dss,381.16,435.56,0.3,3
43,is1,is1,968.72,1070.99,0.3,3
44,sse,sse,2533.32,4868.7,0.3,3
45,sse,crps,260.13,367.32,0.3,3
46,sse,dss,441.75,487.54,0.3,3
47,sse,is1,1088.57,1198.92,0.3,3
48,crps,sse,2300.24,4629.99,0.5,3
49,crps,crps,232.33,330.49,0.5,3
50,crps,dss,363.97,419.87,0.5,3
51,crps,is1,876.27,1084.19,0.5,3
52,dss,sse,2408.79,5667.02,0.5,3
53,dss,crps,238.89,362.21,0.5,3
54,dss,dss,356.68,429.99,0.5,3
55,dss,is1,813.28,1150.51,0.5,3
56,is1,sse,2166.9,5011.67,0.5,3
57,is1,crps,237.84,343.77,0.5,3
58,is1,dss,381.16,435.56,0.5,3
59,is1,is1,968.72,1070.99,0.5,3
60,sse,sse,2533.32,4868.7,0.5,3
61,sse,crps,260.13,367.32,0.5,3
62,sse,dss,441.75,487.54,0.5,3
63,sse,is1,1088.57,1198.92,0.5,3
64,crps,sse,2306.88,4694.6,0.8,3
65,crps,crps,235.82,339.08,0.8,3
66,crps,dss,374.14,431.81,0.8,3
67,crps,is1,874.94,1089.57,0.8,3
68,dss,sse,2424.32,5673.99,0.8,3
69,dss,crps,246.41,366.93,0.8,3
70,dss,dss,384.68,444.41,0.8,3
71,dss,is1,831.21,1154.12,0.8,3
72,is1,sse,2424.32,5673.99,0.8,3
73,is1,crps,246.41,366.93,0.8,3
74,is1,dss,384.68,444.41,0.8,3
75,is1,is1,831.21,1154.12,0.8,3
76,sse,sse,2533.32,4868.7,0.8,3
77,sse,crps,260.13,367.32,0.8,3
78,sse,dss,441.75,487.54,0.8,3
79,sse,is1,1088.57,1198.92,0.8,3
0,crps,sse,4534.09,2680.81,0.0,4
1,crps,crps,330.42,237.8,0.0,4
2,crps,dss,422.42,342.88,0.0,4
3,crps,is1,1132.72,743.97,0.0,4
4,dss,sse,4364.83,2758.91,0.0,4
5,dss,crps,305.5,249.16,0.0,4
6,dss,dss,518.7,363.98,0.0,4
7,dss,is1,1125.1,812.4,0.0,4
8,is1,sse,4364.83,2758.91,0.0,4
9,is1,crps,305.5,249.16,0.0,4
10,is1,dss,518.7,363.98,0.0,4
11,is1,is1,1125.1,812.4,0.0,4
12,sse,sse,4518.67,2753.1,0.0,4
13,sse,crps,320.69,261.82,0.0,4
14,sse,dss,473.95,400.78,0.0,4
15,sse,is1,1195.46,850.71,0.0,4
16,crps,sse,4534.09,2680.81,0.1,4
17,crps,crps,330.42,237.8,0.1,4
18,crps,dss,422.42,342.88,0.1,4
19,crps,is1,1132.72,743.97,0.1,4
20,dss,sse,4364.83,2758.91,0.1,4
21,dss,crps,305.5,249.16,0.1,4
22,dss,dss,518.7,363.98,0.1,4
23,dss,is1,1125.1,812.4,0.1,4
24,is1,sse,4678.56,3500.42,0.1,4
25,is1,crps,315.14,276.93,0.1,4
26,is1,dss,504.09,380.28,0.1,4
27,is1,is1,1126.8,820.26,0.1,4
28,sse,sse,4350.27,2880.26,0.1,4
29,sse,crps,320.96,283.53,0.1,4
30,sse,dss,483.79,435.99,0.1,4
31,sse,is1,1193.42,889.27,0.1,4
32,crps,sse,4534.09,2680.81,0.3,4
33,crps,crps,330.42,237.8,0.3,4
34,crps,dss,422.42,342.88,0.3,4
35,crps,is1,1132.72,743.97,0.3,4
36,dss,sse,4359.03,2768.17,0.3,4
37,dss,crps,307.08,253.04,0.3,4
38,dss,dss,488.28,367.55,0.3,4
39,dss,is1,1138.29,825.89,0.3,4
40,is1,sse,4757.41,3570.97,0.3,4
41,is1,crps,323.19,289.91,0.3,4
42,is1,dss,471.35,395.43,0.3,4
43,is1,is1,1136.27,843.9,0.3,4
44,sse,sse,4350.27,2880.26,0.3,4
45,sse,crps,320.96,283.53,0.3,4
46,sse,dss,483.79,435.99,0.3,4
47,sse,is1,1193.42,889.27,0.3,4
48,crps,sse,4576.58,2722.77,0.5,4
49,crps,crps,335.85,250.0,0.5,4
50,crps,dss,449.5,372.8,0.5,4
51,crps,is1,1140.64,780.9,0.5,4
52,dss,sse,4443.69,2829.46,0.5,4
53,dss,crps,313.56,262.14,0.5,4
54,dss,dss,485.96,379.13,0.5,4
55,dss,is1,1134.57,836.04,0.5,4
56,is1,sse,4757.41,3570.97,0.5,4
57,is1,crps,323.19,289.91,0.5,4
58,is1,dss,471.35,395.43,0.5,4
59,is1,is1,1136.27,843.9,0.5,4
60,sse,sse,4350.27,2880.26,0.5,4
61,sse,crps,320.96,283.53,0.5,4
62,sse,dss,483.79,435.99,0.5,4
63,sse,is1,1193.42,889.27,0.5,4
64,crps,sse,4350.27,2880.26,0.8,4
65,crps,crps,320.96,283.53,0.8,4
66,crps,dss,483.79,435.99,0.8,4
67,crps,is1,1193.42,889.27,0.8,4
68,dss,sse,4757.41,3570.97,0.8,4
69,dss,crps,323.19,289.91,0.8,4
70,dss,dss,471.35,395.43,0.8,4
71,dss,is1,1136.27,843.9,0.8,4
72,is1,sse,4757.41,3570.97,0.8,4
73,is1,crps,323.19,289.91,0.8,4
74,is1,dss,471.35,395.43,0.8,4
75,is1,is1,1136.27,843.9,0.8,4
76,sse,sse,4350.27,2880.26,0.8,4
77,sse,crps,320.96,283.53,0.8,4
78,sse,dss,483.79,435.99,0.8,4
79,sse,is1,1193.42,889.27,0.8,4
0,crps,sse,4664.36,2744.87,0.0,5
1,crps,crps,333.24,240.55,0.0,5
2,crps,dss,533.4,378.25,0.0,5
3,crps,is1,1237.96,748.41,0.0,5
4,dss,sse,4723.15,2434.02,0.0,5
5,dss,crps,333.17,234.46,0.0,5
6,dss,dss,456.79,357.61,0.0,5
7,dss,is1,1209.32,740.1,0.0,5
8,is1,sse,4779.88,2774.23,0.0,5
9,is1,crps,330.79,237.85,0.0,5
10,is1,dss,476.36,361.64,0.0,5
11,is1,is1,1237.12,693.69,0.0,5
12,sse,sse,4808.59,2408.78,0.0,5
13,sse,crps,342.39,232.33,0.0,5
14,sse,dss,478.67,358.46,0.0,5
15,sse,is1,1249.61,738.27,0.0,5
16,crps,sse,4664.36,2744.87,0.1,5
17,crps,crps,333.24,240.55,0.1,5
18,crps,dss,533.4,378.25,0.1,5
19,crps,is1,1237.96,748.41,0.1,5
20,dss,sse,4723.15,2434.02,0.1,5
21,dss,crps,333.17,234.46,0.1,5
22,dss,dss,456.79,357.61,0.1,5
23,dss,is1,1209.32,740.1,0.1,5
24,is1,sse,4837.35,2803.5,0.1,5
25,is1,crps,339.28,242.36,0.1,5
26,is1,dss,494.17,372.22,0.1,5
27,is1,is1,1236.78,697.4,0.1,5
28,sse,sse,4577.42,2530.35,0.1,5
29,sse,crps,349.89,255.04,0.1,5
30,sse,dss,517.77,421.22,0.1,5
31,sse,is1,1316.87,792.19,0.1,5
32,crps,sse,4664.36,2744.87,0.3,5
33,crps,crps,333.24,240.55,0.3,5
34,crps,dss,533.4,378.25,0.3,5
35,crps,is1,1237.96,748.41,0.3,5
36,dss,sse,4553.37,2478.45,0.3,5
37,dss,crps,323.9,237.34,0.3,5
38,dss,dss,433.32,361.84,0.3,5
39,dss,is1,1225.54,744.03,0.3,5
40,is1,sse,4844.83,2803.95,0.3,5
41,is1,crps,352.92,248.66,0.3,5
42,is1,dss,575.77,396.21,0.3,5
43,is1,is1,1289.13,716.75,0.3,5
44,sse,sse,4577.42,2530.35,0.3,5
45,sse,crps,349.89,255.04,0.3,5
46,sse,dss,517.77,421.22,0.3,5
47,sse,is1,1316.87,792.19,0.3,5
48,crps,sse,4698.68,2806.42,0.5,5
49,crps,crps,349.73,254.83,0.5,5
50,crps,dss,508.3,418.29,0.5,5
51,crps,is1,1285.3,767.44,0.5,5
52,dss,sse,4553.37,2478.45,0.5,5
53,dss,crps,323.9,237.34,0.5,5
54,dss,dss,433.32,361.84,0.5,5
55,dss,is1,1225.54,744.03,0.5,5
56,is1,sse,4844.83,2803.95,0.5,5
57,is1,crps,352.92,248.66,0.5,5
58,is1,dss,575.77,396.21,0.5,5
59,is1,is1,1289.13,716.75,0.5,5
60,sse,sse,4577.42,2530.35,0.5,5
61,sse,crps,349.89,255.04,0.5,5
62,sse,dss,517.77,421.22,0.5,5
63,sse,is1,1316.87,792.19,0.5,5
64,crps,sse,4698.68,2806.42,0.8,5
65,crps,crps,349.73,254.83,0.8,5
66,crps,dss,508.3,418.29,0.8,5
67,crps,is1,1285.3,767.44,0.8,5
68,dss,sse,5289.7,3039.12,0.8,5
69,dss,crps,350.94,264.63,0.8,5
70,dss,dss,432.59,395.71,0.8,5
71,dss,is1,1212.2,770.78,0.8,5
72,is1,sse,4845.96,2803.97,0.8,5
73,is1,crps,354.25,255.72,0.8,5
74,is1,dss,519.63,414.43,0.8,5
75,is1,is1,1276.43,746.38,0.8,5
76,sse,sse,4577.42,2530.35,0.8,5
77,sse,crps,349.89,255.04,0.8,5
78,sse,dss,517.77,421.22,0.8,5
79,sse,is1,1316.87,792.19,0.8,5
0,crps,sse,3875.01,3269.53,0.0,6
1,crps,crps,290.93,262.89,0.0,6
2,crps,dss,399.34,371.63,0.0,6
3,crps,is1,918.8,988.22,0.0,6
4,dss,sse,3765.61,3246.76,0.0,6
5,dss,crps,292.2,264.93,0.0,6
6,dss,dss,390.2,365.88,0.0,6
7,dss,is1,921.47,999.2,0.0,6
8,is1,sse,3816.13,2899.74,0.0,6
9,is1,crps,295.93,243.97,0.0,6
10,is1,dss,393.42,359.35,0.0,6
11,is1,is1,945.18,957.56,0.0,6
12,sse,sse,3808.5,3201.01,0.0,6
13,sse,crps,288.39,263.05,0.0,6
14,sse,dss,399.15,381.34,0.0,6
15,sse,is1,918.23,1006.83,0.0,6
16,crps,sse,3875.01,3269.53,0.1,6
17,crps,crps,290.93,262.89,0.1,6
18,crps,dss,399.34,371.63,0.1,6
19,crps,is1,918.8,988.22,0.1,6
20,dss,sse,3765.61,3246.76,0.1,6
21,dss,crps,292.2,264.93,0.1,6
22,dss,dss,390.2,365.88,0.1,6
23,dss,is1,921.47,999.2,0.1,6
24,is1,sse,3879.1,2936.92,0.1,6
25,is1,crps,304.09,249.98,0.1,6
26,is1,dss,412.71,371.35,0.1,6
27,is1,is1,942.19,966.22,0.1,6
28,sse,sse,3916.83,3330.26,0.1,6
29,sse,crps,310.14,285.9,0.1,6
30,sse,dss,459.58,446.33,0.1,6
31,sse,is1,952.02,1079.92,0.1,6
32,crps,sse,3937.98,3306.71,0.3,6
33,crps,crps,299.1,268.9,0.3,6
34,crps,dss,418.62,383.63,0.3,6
35,crps,is1,915.81,996.88,0.3,6
36,dss,sse,4347.97,3787.41,0.3,6
37,dss,crps,311.62,283.07,0.3,6
38,dss,dss,402.94,375.98,0.3,6
39,dss,is1,926.71,1005.73,0.3,6
40,is1,sse,4359.74,3789.01,0.3,6
41,is1,crps,316.74,286.68,0.3,6
42,is1,dss,423.36,391.93,0.3,6
43,is1,is1,930.97,1009.02,0.3,6
44,sse,sse,3916.83,3330.26,0.3,6
45,sse,crps,310.14,285.9,0.3,6
46,sse,dss,459.58,446.33,0.3,6
47,sse,is1,952.02,1079.92,0.3,6
48,crps,sse,3916.83,3330.26,0.5,6
49,crps,crps,310.14,285.9,0.5,6
50,crps,dss,459.58,446.33,0.5,6
51,crps,is1,952.02,1079.92,0.5,6
52,dss,sse,4359.74,3789.01,0.5,6
53,dss,crps,316.74,286.68,0.5,6
54,dss,dss,423.36,391.93,0.5,6
55,dss,is1,930.97,1009.02,0.5,6
56,is1,sse,4359.74,3789.01,0.5,6
57,is1,crps,316.74,286.68,0.5,6
58,is1,dss,423.36,391.93,0.5,6
59,is1,is1,930.97,1009.02,0.5,6
60,sse,sse,3916.83,3330.26,0.5,6
61,sse,crps,310.14,285.9,0.5,6
62,sse,dss,459.58,446.33,0.5,6
63,sse,is1,952.02,1079.92,0.5,6
64,crps,sse,3916.83,3330.26,0.8,6
65,crps,crps,310.14,285.9,0.8,6
66,crps,dss,459.58,446.33,0.8,6
67,crps,is1,952.02,1079.92,0.8,6
68,dss,sse,4359.74,3789.01,0.8,6
69,dss,crps,316.74,286.68,0.8,6
70,dss,dss,423.36,391.93,0.8,6
71,dss,is1,930.97,1009.02,0.8,6
72,is1,sse,4359.74,3789.01,0.8,6
73,is1,crps,316.74,286.68,0.8,6
74,is1,dss,423.36,391.93,0.8,6
75,is1,is1,930.97,1009.02,0.8,6
76,sse,sse,3916.83,3330.26,0.8,6
77,sse,crps,310.14,285.9,0.8,6
78,sse,dss,459.58,446.33,0.8,6
79,sse,is1,952.02,1079.92,0.8,6
0,crps,sse,2987.85,4161.71,0.0,7
1,crps,crps,271.92,290.39,0.0,7
2,crps,dss,405.62,433.61,0.0,7
3,crps,is1,913.55,1022.36,0.0,7
4,dss,sse,3043.42,4132.47,0.0,7
5,dss,crps,282.88,280.39,0.0,7
6,dss,dss,396.51,373.27,0.0,7
7,dss,is1,993.67,943.31,0.0,7
8,is1,sse,3273.28,4181.88,0.0,7
9,is1,crps,288.74,285.93,0.0,7
10,is1,dss,381.3,381.65,0.0,7
11,is1,is1,956.1,948.49,0.0,7
12,sse,sse,3061.89,4090.95,0.0,7
13,sse,crps,275.29,288.01,0.0,7
14,sse,dss,384.96,393.03,0.0,7
15,sse,is1,933.62,1012.68,0.0,7
16,crps,sse,2987.85,4161.71,0.1,7
17,crps,crps,271.92,290.39,0.1,7
18,crps,dss,405.62,433.61,0.1,7
19,crps,is1,913.55,1022.36,0.1,7
20,dss,sse,3043.42,4132.47,0.1,7
21,dss,crps,282.88,280.39,0.1,7
22,dss,dss,396.51,373.27,0.1,7
23,dss,is1,993.67,943.31,0.1,7
24,is1,sse,3273.28,4181.88,0.1,7
25,is1,crps,288.74,285.93,0.1,7
26,is1,dss,381.3,381.65,0.1,7
27,is1,is1,956.1,948.49,0.1,7
28,sse,sse,3024.98,4197.02,0.1,7
29,sse,crps,286.6,315.8,0.1,7
30,sse,dss,441.29,467.04,0.1,7
31,sse,is1,976.93,1107.25,0.1,7
32,crps,sse,3030.17,4180.41,0.3,7
33,crps,crps,275.75,295.46,0.3,7
34,crps,dss,404.79,438.11,0.3,7
35,crps,is1,923.48,1022.9,0.3,7
36,dss,sse,3331.08,4447.91,0.3,7
37,dss,crps,292.81,297.88,0.3,7
38,dss,dss,400.19,378.61,0.3,7
39,dss,is1,989.66,997.57,0.3,7
40,is1,sse,3583.6,4527.72,0.3,7
41,is1,crps,297.06,313.1,0.3,7
42,is1,dss,416.03,412.16,0.3,7
43,is1,is1,953.77,1026.46,0.3,7
44,sse,sse,3024.98,4197.02,0.3,7
45,sse,crps,286.6,315.8,0.3,7
46,sse,dss,441.29,467.04,0.3,7
47,sse,is1,976.93,1107.25,0.3,7
48,crps,sse,3030.17,4180.41,0.5,7
49,crps,crps,275.75,295.46,0.5,7
50,crps,dss,404.79,438.11,0.5,7
51,crps,is1,923.48,1022.9,0.5,7
52,dss,sse,3577.13,4527.25,0.5,7
