,Method,Metric,Train,Test,Threshold,Rep
39,dss,is1,1408.36,1349.86,0.3,2
40,is1,sse,2352.66,2565.16,0.3,2
41,is1,crps,364.74,361.58,0.3,2
42,is1,dss,710.4,670.24,0.3,2
43,is1,is1,1438.96,1345.56,0.3,2
44,sse,sse,2328.36,2424.48,0.3,2
45,sse,crps,359.28,351.34,0.3,2
46,sse,dss,740.99,670.55,0.3,2
47,sse,is1,1361.28,1362.34,0.3,2
48,crps,sse,2194.85,2510.61,0.5,2
49,crps,crps,348.44,353.45,0.5,2
50,crps,dss,667.4,636.61,0.5,2
51,crps,is1,1378.79,1357.92,0.5,2
52,dss,sse,2329.94,2462.34,0.5,2
53,dss,crps,363.5,353.27,0.5,2
54,dss,dss,744.97,635.76,0.5,2
55,dss,is1,1389.98,1352.47,0.5,2
56,is1,sse,2352.66,2565.16,0.5,2
57,is1,crps,364.74,361.58,0.5,2
58,is1,dss,710.4,670.24,0.5,2
59,is1,is1,1438.96,1345.56,0.5,2
60,sse,sse,2120.08,2661.47,0.5,2
61,sse,crps,347.56,382.09,0.5,2
62,sse,dss,675.93,715.32,0.5,2
63,sse,is1,1296.74,1412.62,0.5,2
64,crps,sse,2168.6,2527.2,0.8,2
65,crps,crps,345.07,355.87,0.8,2
66,crps,dss,662.27,643.07,0.8,2
67,crps,is1,1370.87,1375.57,0.8,2
68,dss,sse,2329.94,2462.34,0.8,2
69,dss,crps,363.5,353.27,0.8,2
70,dss,dss,744.97,635.76,0.8,2
71,dss,is1,1389.98,1352.47,0.8,2
72,is1,sse,2272.28,2694.49,0.8,2
73,is1,crps,355.7,378.1,0.8,2
74,is1,dss,706.87,683.67,0.8,2
75,is1,is1,1371.85,1376.79,0.8,2
76,sse,sse,2120.08,2661.47,0.8,2
77,sse,crps,347.56,382.09,0.8,2
78,sse,dss,675.93,715.32,0.8,2
79,sse,is1,1296.74,1412.62,0.8,2
0,crps,sse,2118.2,2628.24,0.0,3
1,crps,crps,358.37,345.03,0.0,3
2,crps,dss,723.98,604.53,0.0,3
3,crps,is1,1446.56,1333.41,0.0,3
4,dss,sse,2148.45,2634.37,0.0,3
5,dss,crps,363.43,344.93,0.0,3
6,dss,dss,1096.84,583.38,0.0,3
7,dss,is1,1377.59,1326.71,0.0,3
8,is1,sse,2193.62,2653.43,0.0,3
9,is1,crps,365.76,359.89,0.0,3
10,is1,dss,742.36,652.33,0.0,3
11,is1,is1,1368.24,1313.56,0.0,3
12,sse,sse,2194.99,2610.64,0.0,3
13,sse,crps,357.9,354.59,0.0,3
14,sse,dss,704.03,665.87,0.0,3
15,sse,is1,1446.47,1338.41,0.0,3
16,crps,sse,2118.2,2628.24,0.1,3
17,crps,crps,358.37,345.03,0.1,3
18,crps,dss,723.98,604.53,0.1,3
19,crps,is1,1446.56,1333.41,0.1,3
20,dss,sse,2148.45,2634.37,0.1,3
21,dss,crps,363.43,344.93,0.1,3
22,dss,dss,1096.84,583.38,0.1,3
23,dss,is1,1377.59,1326.71,0.1,3
24,is1,sse,2193.62,2653.43,0.1,3
25,is1,crps,365.76,359.89,0.1,3
26,is1,dss,742.36,652.33,0.1,3
27,is1,is1,1368.24,1313.56,0.1,3
28,sse,sse,2158.67,2683.91,0.1,3
29,sse,crps,356.87,375.8,0.1,3
30,sse,dss,708.01,707.24,0.1,3
31,sse,is1,1317.37,1398.0,0.1,3
32,crps,sse,2118.2,2628.24,0.3,3
33,crps,crps,358.37,345.03,0.3,3
34,crps,dss,723.98,604.53,0.3,3
35,crps,is1,1446.56,1333.41,0.3,3
36,dss,sse,2154.68,2659.49,0.3,3
37,dss,crps,357.27,352.08,0.3,3
38,dss,dss,1093.45,587.42,0.3,3
39,dss,is1,1415.59,1348.04,0.3,3
40,is1,sse,2193.62,2653.43,0.3,3
41,is1,crps,365.76,359.89,0.3,3
42,is1,dss,742.36,652.33,0.3,3
43,is1,is1,1368.24,1313.56,0.3,3
44,sse,sse,2109.33,2698.91,0.3,3
45,sse,crps,350.72,381.56,0.3,3
46,sse,dss,675.95,716.8,0.3,3
47,sse,is1,1299.37,1417.08,0.3,3
48,crps,sse,2102.38,2633.96,0.5,3
49,crps,crps,354.78,346.46,0.5,3
50,crps,dss,714.65,607.0,0.5,3
51,crps,is1,1452.87,1337.17,0.5,3
52,dss,sse,2154.68,2659.49,0.5,3
53,dss,crps,357.27,352.08,0.5,3
54,dss,dss,1093.45,587.42,0.5,3
55,dss,is1,1415.59,1348.04,0.5,3
56,is1,sse,2193.62,2653.43,0.5,3
57,is1,crps,365.76,359.89,0.5,3
58,is1,dss,742.36,652.33,0.5,3
59,is1,is1,1368.24,1313.56,0.5,3
60,sse,sse,2109.33,2698.91,0.5,3
61,sse,crps,350.72,381.56,0.5,3
62,sse,dss,675.95,716.8,0.5,3
63,sse,is1,1299.37,1417.08,0.5,3
64,crps,sse,2102.38,2633.96,0.8,3
65,crps,crps,354.78,346.46,0.8,3
66,crps,dss,714.65,607.0,0.8,3
67,crps,is1,1452.87,1337.17,0.8,3
68,dss,sse,2133.25,2689.14,0.8,3
69,dss,crps,353.98,355.53,0.8,3
70,dss,dss,1092.13,590.76,0.8,3
71,dss,is1,1412.38,1364.36,0.8,3
72,is1,sse,2193.62,2653.43,0.8,3
73,is1,crps,365.76,359.89,0.8,3
74,is1,dss,742.36,652.33,0.8,3
75,is1,is1,1368.24,1313.56,0.8,3
76,sse,sse,2109.33,2698.91,0.8,3
77,sse,crps,350.72,381.56,0.8,3
78,sse,dss,675.95,716.8,0.8,3
79,sse,is1,1299.37,1417.08,0.8,3
0,crps,sse,3017.02,2035.39,0.0,4
1,crps,crps,416.5,311.82,0.0,4
2,crps,dss,776.64,585.63,0.0,4
3,crps,is1,1632.56,1178.3,0.0,4
4,dss,sse,2901.2,2025.69,0.0,4
5,dss,crps,412.71,308.92,0.0,4
6,dss,dss,857.53,563.96,0.0,4
7,dss,is1,1647.79,1163.72,0.0,4
8,is1,sse,2762.85,2204.52,0.0,4
9,is1,crps,413.19,325.97,0.0,4
10,is1,dss,772.82,595.77,0.0,4
11,is1,is1,1615.34,1169.14,0.0,4
12,sse,sse,3062.63,2044.66,0.0,4
13,sse,crps,417.89,321.88,0.0,4
14,sse,dss,783.84,630.87,0.0,4
15,sse,is1,1623.26,1180.22,0.0,4
16,crps,sse,3017.02,2035.39,0.1,4
17,crps,crps,416.5,311.82,0.1,4
18,crps,dss,776.64,585.63,0.1,4
19,crps,is1,1632.56,1178.3,0.1,4
20,dss,sse,2901.2,2025.69,0.1,4
21,dss,crps,412.71,308.92,0.1,4
22,dss,dss,857.53,563.96,0.1,4
23,dss,is1,1647.79,1163.72,0.1,4
24,is1,sse,2762.85,2204.52,0.1,4
25,is1,crps,413.19,325.97,0.1,4
26,is1,dss,772.82,595.77,0.1,4
27,is1,is1,1615.34,1169.14,0.1,4
28,sse,sse,3062.63,2044.66,0.1,4
29,sse,crps,417.89,321.88,0.1,4
30,sse,dss,783.84,630.87,0.1,4
31,sse,is1,1623.26,1180.22,0.1,4
32,crps,sse,3017.02,2035.39,0.3,4
33,crps,crps,416.5,311.82,0.3,4
34,crps,dss,776.64,585.63,0.3,4
35,crps,is1,1632.56,1178.3,0.3,4
36,dss,sse,2890.27,2040.6,0.3,4
37,dss,crps,413.03,311.88,0.3,4
38,dss,dss,856.8,564.82,0.3,4
39,dss,is1,1646.66,1163.72,0.3,4
40,is1,sse,2762.85,2204.52,0.3,4
41,is1,crps,413.19,325.97,0.3,4
42,is1,dss,772.82,595.77,0.3,4
43,is1,is1,1615.34,1169.14,0.3,4
44,sse,sse,3062.63,2044.66,0.3,4
45,sse,crps,417.89,321.88,0.3,4
46,sse,dss,783.84,630.87,0.3,4
47,sse,is1,1623.26,1180.22,0.3,4
48,crps,sse,3017.02,2035.39,0.5,4
49,crps,crps,416.5,311.82,0.5,4
50,crps,dss,776.64,585.63,0.5,4
51,crps,is1,1632.56,1178.3,0.5,4
52,dss,sse,2890.27,2040.6,0.5,4
53,dss,crps,413.03,311.88,0.5,4
54,dss,dss,856.8,564.82,0.5,4
55,dss,is1,1646.66,1163.72,0.5,4
56,is1,sse,2686.67,2258.78,0.5,4
57,is1,crps,403.02,346.01,0.5,4
58,is1,dss,736.55,676.72,0.5,4
59,is1,is1,1584.72,1190.29,0.5,4
60,sse,sse,3036.78,2053.75,0.5,4
61,sse,crps,414.21,329.92,0.5,4
62,sse,dss,789.0,645.88,0.5,4
63,sse,is1,1622.92,1185.76,0.5,4
64,crps,sse,3017.02,2035.39,0.8,4
65,crps,crps,416.5,311.82,0.8,4
66,crps,dss,776.64,585.63,0.8,4
67,crps,is1,1632.56,1178.3,0.8,4
68,dss,sse,2886.68,2044.46,0.8,4
69,dss,crps,410.26,313.49,0.8,4
70,dss,dss,854.23,566.7,0.8,4
71,dss,is1,1643.9,1169.1,0.8,4
72,is1,sse,2686.67,2258.78,0.8,4
73,is1,crps,403.02,346.01,0.8,4
74,is1,dss,736.55,676.72,0.8,4
75,is1,is1,1584.72,1190.29,0.8,4
76,sse,sse,3036.78,2053.75,0.8,4
77,sse,crps,414.21,329.92,0.8,4
78,sse,dss,789.0,645.88,0.8,4
79,sse,is1,1622.92,1185.76,0.8,4
0,crps,sse,2150.13,2725.48,0.0,5
1,crps,crps,345.71,368.95,0.0,5
2,crps,dss,629.08,640.42,0.0,5
3,crps,is1,1342.66,1429.58,0.0,5
4,dss,sse,2141.1,2727.5,0.0,5
5,dss,crps,352.32,363.46,0.0,5
6,dss,dss,705.14,627.63,0.0,5
7,dss,is1,1354.11,1405.72,0.0,5
8,is1,sse,2212.47,2812.83,0.0,5
9,is1,crps,359.5,386.64,0.0,5
10,is1,dss,716.13,669.65,0.0,5
11,is1,is1,1374.95,1436.27,0.0,5
12,sse,sse,2199.2,2717.52,0.0,5
13,sse,crps,354.83,382.09,0.0,5
14,sse,dss,681.52,708.34,0.0,5
15,sse,is1,1328.66,1461.35,0.0,5
16,crps,sse,2150.13,2725.48,0.1,5
17,crps,crps,345.71,368.95,0.1,5
18,crps,dss,629.08,640.42,0.1,5
19,crps,is1,1342.66,1429.58,0.1,5
20,dss,sse,2141.1,2727.5,0.1,5
21,dss,crps,352.32,363.46,0.1,5
22,dss,dss,705.14,627.63,0.1,5
23,dss,is1,1354.11,1405.72,0.1,5
24,is1,sse,2212.47,2812.83,0.1,5
25,is1,crps,359.5,386.64,0.1,5
26,is1,dss,716.13,669.65,0.1,5
27,is1,is1,1374.95,1436.27,0.1,5
28,sse,sse,2199.2,2717.52,0.1,5
29,sse,crps,354.83,382.09,0.1,5
30,sse,dss,681.52,708.34,0.1,5
31,sse,is1,1328.66,1461.35,0.1,5
32,crps,sse,2150.13,2725.48,0.3,5
33,crps,crps,345.71,368.95,0.3,5
34,crps,dss,629.08,640.42,0.3,5
35,crps,is1,1342.66,1429.58,0.3,5
36,dss,sse,2157.64,2741.03,0.3,5
37,dss,crps,348.95,370.01,0.3,5
38,dss,dss,703.7,630.13,0.3,5
39,dss,is1,1329.5,1425.59,0.3,5
40,is1,sse,2212.47,2812.83,0.3,5
41,is1,crps,359.5,386.64,0.3,5
42,is1,dss,716.13,669.65,0.3,5
43,is1,is1,1374.95,1436.27,0.3,5
44,sse,sse,2163.88,2808.29,0.3,5
45,sse,crps,348.76,399.42,0.3,5
46,sse,dss,689.59,724.17,0.3,5
47,sse,is1,1287.47,1498.87,0.3,5
48,crps,sse,2165.14,2750.59,0.5,5
49,crps,crps,345.91,373.99,0.5,5
50,crps,dss,642.32,652.0,0.5,5
51,crps,is1,1347.7,1441.54,0.5,5
52,dss,sse,2160.64,2749.27,0.5,5
53,dss,crps,348.68,371.71,0.5,5
54,dss,dss,704.26,632.13,0.5,5
55,dss,is1,1336.71,1430.31,0.5,5
56,is1,sse,2212.47,2812.83,0.5,5
57,is1,crps,359.5,386.64,0.5,5
58,is1,dss,716.13,669.65,0.5,5
59,is1,is1,1374.95,1436.27,0.5,5
60,sse,sse,2163.88,2808.29,0.5,5
61,sse,crps,348.76,399.42,0.5,5
62,sse,dss,689.59,724.17,0.5,5
63,sse,is1,1287.47,1498.87,0.5,5
64,crps,sse,2083.99,2835.07,0.8,5
65,crps,crps,342.24,402.01,0.8,5
66,crps,dss,680.31,727.0,0.8,5
67,crps,is1,1256.3,1516.12,0.8,5
68,dss,sse,2117.61,2774.84,0.8,5
69,dss,crps,345.79,373.94,0.8,5
70,dss,dss,701.05,634.45,0.8,5
71,dss,is1,1326.72,1435.36,0.8,5
72,is1,sse,2155.96,2852.4,0.8,5
73,is1,crps,348.16,405.05,0.8,5
74,is1,dss,688.05,728.33,0.8,5
75,is1,is1,1276.99,1502.71,0.8,5
76,sse,sse,2083.99,2835.07,0.8,5
77,sse,crps,342.24,402.01,0.8,5
78,sse,dss,680.31,727.0,0.8,5
79,sse,is1,1256.3,1516.12,0.8,5
0,crps,sse,2705.55,2120.02,0.0,6
1,crps,crps,398.4,314.66,0.0,6
2,crps,dss,795.1,582.46,0.0,6
3,crps,is1,1485.27,1289.3,0.0,6
4,dss,sse,2671.8,2135.65,0.0,6
5,dss,crps,393.71,316.91,0.0,6
6,dss,dss,821.93,569.82,0.0,6
7,dss,is1,1416.78,1274.53,0.0,6
8,is1,sse,2637.93,2129.65,0.0,6
9,is1,crps,384.7,319.93,0.0,6
10,is1,dss,703.5,586.35,0.0,6
11,is1,is1,1447.62,1275.18,0.0,6
12,sse,sse,2743.23,2088.87,0.0,6
13,sse,crps,401.46,326.89,0.0,6
14,sse,dss,804.98,626.27,0.0,6
15,sse,is1,1446.14,1318.87,0.0,6
16,crps,sse,2705.55,2120.02,0.1,6
17,crps,crps,398.4,314.66,0.1,6
18,crps,dss,795.1,582.46,0.1,6
19,crps,is1,1485.27,1289.3,0.1,6
20,dss,sse,2671.8,2135.65,0.1,6
21,dss,crps,393.71,316.91,0.1,6
22,dss,dss,821.93,569.82,0.1,6
23,dss,is1,1416.78,1274.53,0.1,6
24,is1,sse,2637.93,2129.65,0.1,6
25,is1,crps,384.7,319.93,0.1,6
26,is1,dss,703.5,586.35,0.1,6
27,is1,is1,1447.62,1275.18,0.1,6
28,sse,sse,2743.23,2088.87,0.1,6
29,sse,crps,401.46,326.89,0.1,6
30,sse,dss,804.98,626.27,0.1,6
31,sse,is1,1446.14,1318.87,0.1,6
32,crps,sse,2701.91,2122.83,0.3,6
33,crps,crps,397.83,315.17,0.3,6
34,crps,dss,794.87,583.39,0.3,6
35,crps,is1,1470.73,1293.09,0.3,6
36,dss,sse,2645.28,2137.5,0.3,6
37,dss,crps,390.84,317.92,0.3,6
38,dss,dss,815.43,570.8,0.3,6
39,dss,is1,1411.87,1275.43,0.3,6
40,is1,sse,2665.75,2176.8,0.3,6
41,is1,crps,395.31,337.98,0.3,6
42,is1,dss,757.25,664.11,0.3,6
43,is1,is1,1431.71,1316.35,0.3,6
44,sse,sse,2697.84,2122.52,0.3,6
45,sse,crps,394.56,334.18,0.3,6
46,sse,dss,720.15,647.98,0.3,6
47,sse,is1,1390.59,1335.64,0.3,6
48,crps,sse,2701.91,2122.83,0.5,6
49,crps,crps,397.83,315.17,0.5,6
50,crps,dss,794.87,583.39,0.5,6
51,crps,is1,1470.73,1293.09,0.5,6
52,dss,sse,2637.48,2138.18,0.5,6
53,dss,crps,387.55,319.42,0.5,6
54,dss,dss,808.49,572.93,0.5,6
55,dss,is1,1417.72,1275.43,0.5,6
56,is1,sse,2641.66,2180.08,0.5,6
57,is1,crps,392.64,340.6,0.5,6
58,is1,dss,747.1,668.62,0.5,6
59,is1,is1,1407.33,1329.04,0.5,6
60,sse,sse,2696.64,2167.51,0.5,6
61,sse,crps,396.38,340.88,0.5,6
62,sse,dss,740.88,667.92,0.5,6
63,sse,is1,1397.94,1337.66,0.5,6
64,crps,sse,2612.66,2219.99,0.8,6
65,crps,crps,388.48,345.64,0.8,6
66,crps,dss,716.11,679.28,0.8,6
67,crps,is1,1383.18,1349.03,0.8,6
68,dss,sse,2637.48,2138.18,0.8,6
69,dss,crps,387.55,319.42,0.8,6
70,dss,dss,808.49,572.93,0.8,6
71,dss,is1,1417.72,1275.43,0.8,6
72,is1,sse,2641.66,2180.08,0.8,6
73,is1,crps,392.64,340.6,0.8,6
74,is1,dss,747.1,668.62,0.8,6
75,is1,is1,1407.33,1329.04,0.8,6
76,sse,sse,2638.52,2186.87,0.8,6
77,sse,crps,391.17,343.0,0.8,6
78,sse,dss,725.47,674.34,0.8,6
79,sse,is1,1394.95,1338.19,0.8,6
0,crps,sse,2753.56,1960.83,0.0,7
1,crps,crps,391.8,307.11,0.0,7
2,crps,dss,811.0,566.42,0.0,7
3,crps,is1,1471.99,1258.57,0.0,7
4,dss,sse,3061.36,1911.6,0.0,7
5,dss,crps,417.57,300.65,0.0,7
6,dss,dss,891.81,543.76,0.0,7
7,dss,is1,1534.79,1212.7,0.0,7
8,is1,sse,2815.26,1948.07,0.0,7
9,is1,crps,399.75,304.62,0.0,7
10,is1,dss,903.32,548.67,0.0,7
11,is1,is1,1488.35,1223.27,0.0,7
12,sse,sse,2895.41,1947.07,0.0,7
13,sse,crps,401.03,312.16,0.0,7
14,sse,dss,746.32,591.42,0.0,7
15,sse,is1,1474.06,1269.25,0.0,7
16,crps,sse,2753.56,1960.83,0.1,7
17,crps,crps,391.8,307.11,0.1,7
18,crps,dss,811.0,566.42,0.1,7
19,crps,is1,1471.99,1258.57,0.1,7
20,dss,sse,3061.36,1911.6,0.1,7
21,dss,crps,417.57,300.65,0.1,7
22,dss,dss,891.81,543.76,0.1,7
23,dss,is1,1534.79,1212.7,0.1,7
24,is1,sse,2815.26,1948.07,0.1,7
25,is1,crps,399.75,304.62,0.1,7
26,is1,dss,903.32,548.67,0.1,7
27,is1,is1,1488.35,1223.27,0.1,7
28,sse,sse,2895.41,1947.07,0.1,7
29,sse,crps,401.03,312.16,0.1,7
30,sse,dss,746.32,591.42,0.1,7
31,sse,is1,1474.06,1269.25,0.1,7
32,crps,sse,2753.56,1960.83,0.3,7
33,crps,crps,391.8,307.11,0.3,7
34,crps,dss,811.0,566.42,0.3,7
35,crps,is1,1471.99,1258.57,0.3,7
36,dss,sse,3061.36,1911.6,0.3,7
37,dss,crps,417.57,300.65,0.3,7
38,dss,dss,891.81,543.76,0.3,7
39,dss,is1,1534.79,1212.7,0.3,7
40,is1,sse,2815.26,1948.07,0.3,7
41,is1,crps,399.75,304.62,0.3,7
42,is1,dss,903.32,548.67,0.3,7
43,is1,is1,1488.35,1223.27,0.3,7
44,sse,sse,2895.41,1947.07,0.3,7
45,sse,crps,401.03,312.16,0.3,7
