,Method,Metric,Train,Test,Threshold,Rep
50,crps,dss,375.34,390.28,0.5,0
51,crps,is1,3126.47,3043.49,0.5,0
52,dss,sse,812.32,788.36,0.5,0
53,dss,crps,410.98,402.29,0.5,0
54,dss,dss,375.34,390.28,0.5,0
55,dss,is1,3126.47,3043.49,0.5,0
56,is1,sse,1048.11,1078.87,0.5,0
57,is1,crps,460.13,465.41,0.5,0
58,is1,dss,1014.07,1022.38,0.5,0
59,is1,is1,3091.52,3038.94,0.5,0
60,sse,sse,812.32,788.36,0.5,0
61,sse,crps,410.98,402.29,0.5,0
62,sse,dss,375.34,390.28,0.5,0
63,sse,is1,3126.47,3043.49,0.5,0
64,crps,sse,812.32,788.36,0.8,0
65,crps,crps,410.98,402.29,0.8,0
66,crps,dss,375.34,390.28,0.8,0
67,crps,is1,3126.47,3043.49,0.8,0
68,dss,sse,812.32,788.36,0.8,0
69,dss,crps,410.98,402.29,0.8,0
70,dss,dss,375.34,390.28,0.8,0
71,dss,is1,3126.47,3043.49,0.8,0
72,is1,sse,1048.11,1078.87,0.8,0
73,is1,crps,460.13,465.41,0.8,0
74,is1,dss,1014.07,1022.38,0.8,0
75,is1,is1,3091.52,3038.94,0.8,0
76,sse,sse,812.32,788.36,0.8,0
77,sse,crps,410.98,402.29,0.8,0
78,sse,dss,375.34,390.28,0.8,0
79,sse,is1,3126.47,3043.49,0.8,0
0,crps,sse,236.29,241.09,0.0,1
1,crps,crps,207.7,195.57,0.0,1
2,crps,dss,-529.41,-630.58,0.0,1
3,crps,is1,2608.35,2572.94,0.0,1
4,dss,sse,212.77,206.68,0.0,1
5,dss,crps,200.74,189.55,0.0,1
6,dss,dss,-504.78,-613.74,0.0,1
7,dss,is1,2587.95,2546.63,0.0,1
8,is1,sse,204.97,211.08,0.0,1
9,is1,crps,198.85,187.73,0.0,1
10,is1,dss,-607.16,-642.2,0.0,1
11,is1,is1,2564.02,2530.81,0.0,1
12,sse,sse,211.66,206.27,0.0,1
13,sse,crps,200.72,188.78,0.0,1
14,sse,dss,-520.67,-611.54,0.0,1
15,sse,is1,2587.93,2540.13,0.0,1
16,crps,sse,231.33,244.58,0.1,1
17,crps,crps,203.69,199.36,0.1,1
18,crps,dss,-540.07,-547.0,0.1,1
19,crps,is1,2594.73,2577.71,0.1,1
20,dss,sse,210.25,208.38,0.1,1
21,dss,crps,198.53,191.69,0.1,1
22,dss,dss,-540.51,-589.42,0.1,1
23,dss,is1,2579.74,2553.2,0.1,1
24,is1,sse,274.82,302.22,0.1,1
25,is1,crps,215.83,214.66,0.1,1
26,is1,dss,-85.37,-40.79,0.1,1
27,is1,is1,2564.01,2545.34,0.1,1
28,sse,sse,210.25,208.38,0.1,1
29,sse,crps,198.53,191.69,0.1,1
30,sse,dss,-540.51,-589.42,0.1,1
31,sse,is1,2579.74,2553.2,0.1,1
32,crps,sse,737.7,731.88,0.3,1
33,crps,crps,393.79,385.42,0.3,1
34,crps,dss,314.02,302.04,0.3,1
35,crps,is1,3041.67,3032.12,0.3,1
36,dss,sse,915.6,918.98,0.3,1
37,dss,crps,435.52,431.6,0.3,1
38,dss,dss,481.56,493.84,0.3,1
39,dss,is1,3166.57,3174.55,0.3,1
40,is1,sse,433.79,453.43,0.3,1
41,is1,crps,251.02,248.63,0.3,1
42,is1,dss,139.38,157.3,0.3,1
43,is1,is1,2598.35,2580.85,0.3,1
44,sse,sse,915.6,918.98,0.3,1
45,sse,crps,435.52,431.6,0.3,1
46,sse,dss,481.56,493.84,0.3,1
47,sse,is1,3166.57,3174.55,0.3,1
48,crps,sse,926.74,922.08,0.5,1
49,crps,crps,435.9,427.81,0.5,1
50,crps,dss,917.66,913.61,0.5,1
51,crps,is1,3047.95,3036.21,0.5,1
52,dss,sse,915.6,918.98,0.5,1
53,dss,crps,435.52,431.6,0.5,1
54,dss,dss,481.56,493.84,0.5,1
55,dss,is1,3166.57,3174.55,0.5,1
56,is1,sse,926.74,922.08,0.5,1
57,is1,crps,435.9,427.81,0.5,1
58,is1,dss,917.66,913.61,0.5,1
59,is1,is1,3047.95,3036.21,0.5,1
60,sse,sse,915.6,918.98,0.5,1
61,sse,crps,435.52,431.6,0.5,1
62,sse,dss,481.56,493.84,0.5,1
63,sse,is1,3166.57,3174.55,0.5,1
64,crps,sse,926.74,922.08,0.8,1
65,crps,crps,435.9,427.81,0.8,1
66,crps,dss,917.66,913.61,0.8,1
67,crps,is1,3047.95,3036.21,0.8,1
68,dss,sse,915.6,918.98,0.8,1
69,dss,crps,435.52,431.6,0.8,1
70,dss,dss,481.56,493.84,0.8,1
71,dss,is1,3166.57,3174.55,0.8,1
72,is1,sse,926.74,922.08,0.8,1
73,is1,crps,435.9,427.81,0.8,1
74,is1,dss,917.66,913.61,0.8,1
75,is1,is1,3047.95,3036.21,0.8,1
76,sse,sse,915.6,918.98,0.8,1
77,sse,crps,435.52,431.6,0.8,1
78,sse,dss,481.56,493.84,0.8,1
79,sse,is1,3166.57,3174.55,0.8,1
0,crps,sse,257.56,173.91,0.0,2
1,crps,crps,216.53,176.11,0.0,2
2,crps,dss,-344.63,-697.54,0.0,2
3,crps,is1,2631.36,2514.63,0.0,2
4,dss,sse,273.02,205.22,0.0,2
5,dss,crps,222.38,191.5,0.0,2
6,dss,dss,-329.55,-526.99,0.0,2
7,dss,is1,2619.52,2521.51,0.0,2
8,is1,sse,257.52,206.83,0.0,2
9,is1,crps,215.55,184.09,0.0,2
10,is1,dss,-340.15,-671.13,0.0,2
11,is1,is1,2603.18,2509.53,0.0,2
12,sse,sse,243.38,167.91,0.0,2
13,sse,crps,210.3,174.23,0.0,2
14,sse,dss,-484.86,-776.48,0.0,2
15,sse,is1,2617.12,2512.87,0.0,2
16,crps,sse,253.71,176.56,0.1,2
17,crps,crps,213.13,178.48,0.1,2
18,crps,dss,-396.38,-679.16,0.1,2
19,crps,is1,2616.17,2522.44,0.1,2
20,dss,sse,272.54,205.76,0.1,2
21,dss,crps,221.42,192.47,0.1,2
22,dss,dss,-334.41,-521.59,0.1,2
23,dss,is1,2616.24,2524.98,0.1,2
24,is1,sse,323.35,310.49,0.1,2
25,is1,crps,231.83,213.49,0.1,2
26,is1,dss,69.95,-39.66,0.1,2
27,is1,is1,2590.62,2535.3,0.1,2
28,sse,sse,732.78,696.28,0.1,2
29,sse,crps,393.83,377.05,0.1,2
30,sse,dss,317.02,262.25,0.1,2
31,sse,is1,3031.53,3033.12,0.1,2
32,crps,sse,782.33,798.44,0.3,2
33,crps,crps,405.1,399.79,0.3,2
34,crps,dss,728.88,769.33,0.3,2
35,crps,is1,3007.48,3034.4,0.3,2
36,dss,sse,724.64,683.65,0.3,2
37,dss,crps,391.97,375.19,0.3,2
38,dss,dss,316.9,255.24,0.3,2
39,dss,is1,3009.71,3023.95,0.3,2
40,is1,sse,323.35,310.49,0.3,2
41,is1,crps,231.83,213.49,0.3,2
42,is1,dss,69.95,-39.66,0.3,2
43,is1,is1,2590.62,2535.3,0.3,2
44,sse,sse,782.33,798.44,0.3,2
45,sse,crps,405.1,399.79,0.3,2
46,sse,dss,728.88,769.33,0.3,2
47,sse,is1,3007.48,3034.4,0.3,2
48,crps,sse,782.33,798.44,0.5,2
49,crps,crps,405.1,399.79,0.5,2
50,crps,dss,728.88,769.33,0.5,2
51,crps,is1,3007.48,3034.4,0.5,2
52,dss,sse,1012.56,996.72,0.5,2
53,dss,crps,459.99,448.23,0.5,2
54,dss,dss,585.49,544.09,0.5,2
55,dss,is1,3222.26,3248.72,0.5,2
56,is1,sse,782.33,798.44,0.5,2
57,is1,crps,405.1,399.79,0.5,2
58,is1,dss,728.88,769.33,0.5,2
59,is1,is1,3007.48,3034.4,0.5,2
60,sse,sse,782.33,798.44,0.5,2
61,sse,crps,405.1,399.79,0.5,2
62,sse,dss,728.88,769.33,0.5,2
63,sse,is1,3007.48,3034.4,0.5,2
64,crps,sse,782.33,798.44,0.8,2
65,crps,crps,405.1,399.79,0.8,2
66,crps,dss,728.88,769.33,0.8,2
67,crps,is1,3007.48,3034.4,0.8,2
68,dss,sse,1012.56,996.72,0.8,2
69,dss,crps,459.99,448.23,0.8,2
70,dss,dss,585.49,544.09,0.8,2
71,dss,is1,3222.26,3248.72,0.8,2
72,is1,sse,782.33,798.44,0.8,2
73,is1,crps,405.1,399.79,0.8,2
74,is1,dss,728.88,769.33,0.8,2
75,is1,is1,3007.48,3034.4,0.8,2
76,sse,sse,782.33,798.44,0.8,2
77,sse,crps,405.1,399.79,0.8,2
78,sse,dss,728.88,769.33,0.8,2
79,sse,is1,3007.48,3034.4,0.8,2
0,crps,sse,210.59,176.21,0.0,3
1,crps,crps,199.4,182.1,0.0,3
2,crps,dss,-587.91,-699.32,0.0,3
3,crps,is1,2547.19,2540.02,0.0,3
4,dss,sse,285.75,210.59,0.0,3
5,dss,crps,225.7,196.1,0.0,3
6,dss,dss,-325.19,-526.13,0.0,3
7,dss,is1,2634.87,2575.84,0.0,3
8,is1,sse,229.79,185.44,0.0,3
9,is1,crps,205.11,185.02,0.0,3
10,is1,dss,-545.05,-700.05,0.0,3
11,is1,is1,2575.79,2547.59,0.0,3
12,sse,sse,214.42,178.19,0.0,3
13,sse,crps,200.79,182.92,0.0,3
14,sse,dss,-451.9,-636.31,0.0,3
15,sse,is1,2561.86,2533.86,0.0,3
16,crps,sse,234.18,190.29,0.1,3
17,crps,crps,205.84,188.64,0.1,3
18,crps,dss,-564.05,-640.97,0.1,3
19,crps,is1,2591.66,2575.33,0.1,3
20,dss,sse,284.8,211.67,0.1,3
21,dss,crps,224.4,197.41,0.1,3
22,dss,dss,-301.57,-512.53,0.1,3
23,dss,is1,2627.59,2581.96,0.1,3
24,is1,sse,338.67,342.54,0.1,3
25,is1,crps,234.74,229.04,0.1,3
26,is1,dss,89.77,68.65,0.1,3
27,is1,is1,2560.37,2580.02,0.1,3
28,sse,sse,265.78,207.66,0.1,3
29,sse,crps,218.71,194.91,0.1,3
30,sse,dss,-334.41,-515.26,0.1,3
31,sse,is1,2564.33,2550.3,0.1,3
32,crps,sse,763.97,785.27,0.3,3
33,crps,crps,399.03,399.27,0.3,3
34,crps,dss,689.56,750.0,0.3,3
35,crps,is1,2993.61,3043.46,0.3,3
36,dss,sse,284.8,211.67,0.3,3
37,dss,crps,224.4,197.41,0.3,3
38,dss,dss,-301.57,-512.53,0.3,3
39,dss,is1,2627.59,2581.96,0.3,3
40,is1,sse,338.67,342.54,0.3,3
41,is1,crps,234.74,229.04,0.3,3
42,is1,dss,89.77,68.65,0.3,3
43,is1,is1,2560.37,2580.02,0.3,3
44,sse,sse,763.97,785.27,0.3,3
45,sse,crps,399.03,399.27,0.3,3
46,sse,dss,689.56,750.0,0.3,3
47,sse,is1,2993.61,3043.46,0.3,3
48,crps,sse,763.97,785.27,0.5,3
49,crps,crps,399.03,399.27,0.5,3
50,crps,dss,689.56,750.0,0.5,3
51,crps,is1,2993.61,3043.46,0.5,3
52,dss,sse,1043.22,965.79,0.5,3
53,dss,crps,465.18,442.99,0.5,3
54,dss,dss,611.12,518.88,0.5,3
55,dss,is1,3228.63,3242.71,0.5,3
56,is1,sse,763.97,785.27,0.5,3
57,is1,crps,399.03,399.27,0.5,3
58,is1,dss,689.56,750.0,0.5,3
59,is1,is1,2993.61,3043.46,0.5,3
60,sse,sse,763.97,785.27,0.5,3
61,sse,crps,399.03,399.27,0.5,3
62,sse,dss,689.56,750.0,0.5,3
63,sse,is1,2993.61,3043.46,0.5,3
64,crps,sse,763.97,785.27,0.8,3
65,crps,crps,399.03,399.27,0.8,3
66,crps,dss,689.56,750.0,0.8,3
67,crps,is1,2993.61,3043.46,0.8,3
68,dss,sse,1043.22,965.79,0.8,3
69,dss,crps,465.18,442.99,0.8,3
70,dss,dss,611.12,518.88,0.8,3
71,dss,is1,3228.63,3242.71,0.8,3
72,is1,sse,763.97,785.27,0.8,3
73,is1,crps,399.03,399.27,0.8,3
74,is1,dss,689.56,750.0,0.8,3
75,is1,is1,2993.61,3043.46,0.8,3
76,sse,sse,763.97,785.27,0.8,3
77,sse,crps,399.03,399.27,0.8,3
78,sse,dss,689.56,750.0,0.8,3
79,sse,is1,2993.61,3043.46,0.8,3
0,crps,sse,217.36,200.35,0.0,4
1,crps,crps,201.32,187.71,0.0,4
2,crps,dss,-529.25,-578.62,0.0,4
3,crps,is1,2544.87,2524.63,0.0,4
4,dss,sse,378.81,263.93,0.0,4
5,dss,crps,245.59,203.77,0.0,4
6,dss,dss,-335.3,-595.34,0.0,4
7,dss,is1,2612.75,2565.95,0.0,4
8,is1,sse,244.48,193.2,0.0,4
9,is1,crps,209.52,186.56,0.0,4
10,is1,dss,-529.91,-695.95,0.0,4
11,is1,is1,2573.52,2534.91,0.0,4
12,sse,sse,217.51,200.32,0.0,4
13,sse,crps,201.28,187.81,0.0,4
14,sse,dss,-527.74,-578.89,0.0,4
15,sse,is1,2544.64,2525.03,0.0,4
16,crps,sse,226.11,225.01,0.1,4
17,crps,crps,201.64,196.66,0.1,4
18,crps,dss,-262.45,-269.83,0.1,4
19,crps,is1,2537.36,2536.32,0.1,4
20,dss,sse,375.39,267.36,0.1,4
21,dss,crps,242.68,206.55,0.1,4
22,dss,dss,-360.73,-570.92,0.1,4
23,dss,is1,2606.38,2575.29,0.1,4
24,is1,sse,280.97,214.25,0.1,4
25,is1,crps,220.7,194.47,0.1,4
26,is1,dss,-202.82,-390.97,0.1,4
27,is1,is1,2630.64,2568.52,0.1,4
28,sse,sse,226.11,225.01,0.1,4
29,sse,crps,201.64,196.66,0.1,4
30,sse,dss,-262.45,-269.83,0.1,4
31,sse,is1,2537.36,2536.32,0.1,4
32,crps,sse,723.21,709.06,0.3,4
33,crps,crps,387.49,383.27,0.3,4
34,crps,dss,532.61,521.42,0.3,4
35,crps,is1,2992.61,3003.71,0.3,4
36,dss,sse,973.28,944.15,0.3,4
37,dss,crps,447.71,438.88,0.3,4
38,dss,dss,542.37,507.55,0.3,4
39,dss,is1,3203.42,3199.76,0.3,4
40,is1,sse,458.05,366.64,0.3,4
41,is1,crps,260.82,228.97,0.3,4
42,is1,dss,158.59,-59.63,0.3,4
43,is1,is1,2670.71,2604.07,0.3,4
44,sse,sse,723.21,709.06,0.3,4
45,sse,crps,387.49,383.27,0.3,4
46,sse,dss,532.61,521.42,0.3,4
47,sse,is1,2992.61,3003.71,0.3,4
48,crps,sse,900.3,861.45,0.5,4
49,crps,crps,427.61,417.77,0.5,4
50,crps,dss,894.02,852.76,0.5,4
51,crps,is1,3032.68,3039.26,0.5,4
52,dss,sse,973.28,944.15,0.5,4
53,dss,crps,447.71,438.88,0.5,4
54,dss,dss,542.37,507.55,0.5,4
55,dss,is1,3203.42,3199.76,0.5,4
56,is1,sse,900.3,861.45,0.5,4
57,is1,crps,427.61,417.77,0.5,4
58,is1,dss,894.02,852.76,0.5,4
59,is1,is1,3032.68,3039.26,0.5,4
60,sse,sse,900.3,861.45,0.5,4
61,sse,crps,427.61,417.77,0.5,4
62,sse,dss,894.02,852.76,0.5,4
63,sse,is1,3032.68,3039.26,0.5,4
64,crps,sse,900.3,861.45,0.8,4
65,crps,crps,427.61,417.77,0.8,4
66,crps,dss,894.02,852.76,0.8,4
67,crps,is1,3032.68,3039.26,0.8,4
68,dss,sse,973.28,944.15,0.8,4
69,dss,crps,447.71,438.88,0.8,4
70,dss,dss,542.37,507.55,0.8,4
71,dss,is1,3203.42,3199.76,0.8,4
72,is1,sse,900.3,861.45,0.8,4
73,is1,crps,427.61,417.77,0.8,4
74,is1,dss,894.02,852.76,0.8,4
75,is1,is1,3032.68,3039.26,0.8,4
76,sse,sse,900.3,861.45,0.8,4
77,sse,crps,427.61,417.77,0.8,4
78,sse,dss,894.02,852.76,0.8,4
79,sse,is1,3032.68,3039.26,0.8,4
0,crps,sse,245.98,213.28,0.0,5
1,crps,crps,208.25,192.2,0.0,5
2,crps,dss,-548.97,-653.21,0.0,5
3,crps,is1,2624.14,2520.61,0.0,5
4,dss,sse,279.63,235.53,0.0,5
5,dss,crps,215.53,194.01,0.0,5
6,dss,dss,-352.28,-627.04,0.0,5
7,dss,is1,2611.01,2493.26,0.0,5
8,is1,sse,229.59,190.13,0.0,5
9,is1,crps,205.75,186.39,0.0,5
10,is1,dss,-412.64,-650.72,0.0,5
11,is1,is1,2619.25,2487.94,0.0,5
12,sse,sse,260.62,226.39,0.0,5
13,sse,crps,210.86,194.04,0.0,5
14,sse,dss,-400.69,-535.11,0.0,5
15,sse,is1,2661.77,2548.47,0.0,5
16,crps,sse,278.13,240.55,0.1,5
17,crps,crps,213.99,201.51,0.1,5
18,crps,dss,-381.35,-492.48,0.1,5
19,crps,is1,2676.39,2573.33,0.1,5
20,dss,sse,276.97,239.96,0.1,5
21,dss,crps,213.16,197.47,0.1,5
22,dss,dss,-365.59,-602.54,0.1,5
23,dss,is1,2604.39,2510.48,0.1,5
24,is1,sse,254.78,232.72,0.1,5
25,is1,crps,211.75,202.74,0.1,5
26,is1,dss,-205.23,-315.17,0.1,5
27,is1,is1,2591.36,2504.72,0.1,5
28,sse,sse,833.03,848.84,0.1,5
29,sse,crps,413.6,416.78,0.1,5
30,sse,dss,391.12,445.37,0.1,5
31,sse,is1,3143.52,3085.83,0.1,5
32,crps,sse,833.03,848.84,0.3,5
33,crps,crps,413.6,416.78,0.3,5
34,crps,dss,391.12,445.37,0.3,5
35,crps,is1,3143.52,3085.83,0.3,5
36,dss,sse,833.03,848.84,0.3,5
37,dss,crps,413.6,416.78,0.3,5
38,dss,dss,391.12,445.37,0.3,5
39,dss,is1,3143.52,3085.83,0.3,5
40,is1,sse,542.86,553.32,0.3,5
41,is1,crps,276.41,274.32,0.3,5
42,is1,dss,308.34,272.69,0.3,5
43,is1,is1,2656.03,2582.06,0.3,5
44,sse,sse,833.03,848.84,0.3,5
45,sse,crps,413.6,416.78,0.3,5
46,sse,dss,391.12,445.37,0.3,5
47,sse,is1,3143.52,3085.83,0.3,5
48,crps,sse,833.03,848.84,0.5,5
49,crps,crps,413.6,416.78,0.5,5
50,crps,dss,391.12,445.37,0.5,5
51,crps,is1,3143.52,3085.83,0.5,5
52,dss,sse,833.03,848.84,0.5,5
53,dss,crps,413.6,416.78,0.5,5
54,dss,dss,391.12,445.37,0.5,5
55,dss,is1,3143.52,3085.83,0.5,5
56,is1,sse,1012.02,988.45,0.5,5
57,is1,crps,451.81,444.67,0.5,5
58,is1,dss,991.11,961.49,0.5,5
59,is1,is1,3103.69,3005.74,0.5,5
60,sse,sse,833.03,848.84,0.5,5
61,sse,crps,413.6,416.78,0.5,5
62,sse,dss,391.12,445.37,0.5,5
63,sse,is1,3143.52,3085.83,0.5,5
64,crps,sse,833.03,848.84,0.8,5
65,crps,crps,413.6,416.78,0.8,5
66,crps,dss,391.12,445.37,0.8,5
67,crps,is1,3143.52,3085.83,0.8,5
68,dss,sse,833.03,848.84,0.8,5
69,dss,crps,413.6,416.78,0.8,5
70,dss,dss,391.12,445.37,0.8,5
71,dss,is1,3143.52,3085.83,0.8,5
72,is1,sse,1012.02,988.45,0.8,5
73,is1,crps,451.81,444.67,0.8,5
74,is1,dss,991.11,961.49,0.8,5
75,is1,is1,3103.69,3005.74,0.8,5
76,sse,sse,833.03,848.84,0.8,5
77,sse,crps,413.6,416.78,0.8,5
78,sse,dss,391.12,445.37,0.8,5
79,sse,is1,3143.52,3085.83,0.8,5
0,crps,sse,226.12,156.53,0.0,6
1,crps,crps,203.87,174.53,0.0,6
2,crps,dss,-549.8,-711.53,0.0,6
3,crps,is1,2642.58,2435.45,0.0,6
4,dss,sse,320.13,205.88,0.0,6
5,dss,crps,236.73,192.06,0.0,6
6,dss,dss,-261.79,-570.09,0.0,6
7,dss,is1,2760.21,2494.15,0.0,6
8,is1,sse,264.7,240.31,0.0,6
9,is1,crps,216.94,198.15,0.0,6
10,is1,dss,-375.86,-501.51,0.0,6
11,is1,is1,2658.44,2463.93,0.0,6
12,sse,sse,225.69,155.77,0.0,6
13,sse,crps,203.78,174.67,0.0,6
14,sse,dss,-512.46,-717.25,0.0,6
15,sse,is1,2642.46,2434.26,0.0,6
16,crps,sse,224.86,157.84,0.1,6
17,crps,crps,203.09,176.79,0.1,6
18,crps,dss,-551.32,-702.22,0.1,6
19,crps,is1,2642.48,2440.26,0.1,6
20,dss,sse,319.51,207.25,0.1,6
21,dss,crps,235.91,193.91,0.1,6
22,dss,dss,-317.29,-549.99,0.1,6
23,dss,is1,2758.6,2498.15,0.1,6
24,is1,sse,374.37,366.46,0.1,6
25,is1,crps,248.71,238.19,0.1,6
26,is1,dss,190.43,83.17,0.1,6
27,is1,is1,2676.35,2500.28,0.1,6
28,sse,sse,265.62,181.24,0.1,6
29,sse,crps,218.13,186.46,0.1,6
30,sse,dss,-330.57,-561.43,0.1,6
31,sse,is1,2653.14,2445.63,0.1,6
32,crps,sse,859.87,775.96,0.3,6
33,crps,crps,421.55,399.38,0.3,6
34,crps,dss,402.89,395.0,0.3,6
35,crps,is1,3155.1,3042.04,0.3,6
36,dss,sse,859.87,775.96,0.3,6
37,dss,crps,421.55,399.38,0.3,6
38,dss,dss,402.89,395.0,0.3,6
39,dss,is1,3155.1,3042.04,0.3,6
40,is1,sse,1110.79,1052.94,0.3,6
41,is1,crps,475.27,458.14,0.3,6
42,is1,dss,1059.71,998.8,0.3,6
43,is1,is1,3117.23,3023.24,0.3,6
44,sse,sse,859.87,775.96,0.3,6
45,sse,crps,421.55,399.38,0.3,6
46,sse,dss,402.89,395.0,0.3,6
47,sse,is1,3155.1,3042.04,0.3,6
48,crps,sse,859.87,775.96,0.5,6
49,crps,crps,421.55,399.38,0.5,6
50,crps,dss,402.89,395.0,0.5,6
51,crps,is1,3155.1,3042.04,0.5,6
52,dss,sse,859.87,775.96,0.5,6
53,dss,crps,421.55,399.38,0.5,6
54,dss,dss,402.89,395.0,0.5,6
55,dss,is1,3155.1,3042.04,0.5,6
56,is1,sse,1110.79,1052.94,0.5,6
57,is1,crps,475.27,458.14,0.5,6
58,is1,dss,1059.71,998.8,0.5,6
59,is1,is1,3117.23,3023.24,0.5,6
60,sse,sse,859.87,775.96,0.5,6
61,sse,crps,421.55,399.38,0.5,6
62,sse,dss,402.89,395.0,0.5,6
63,sse,is1,3155.1,3042.04,0.5,6
64,crps,sse,859.87,775.96,0.8,6
65,crps,crps,421.55,399.38,0.8,6
66,crps,dss,402.89,395.0,0.8,6
67,crps,is1,3155.1,3042.04,0.8,6
68,dss,sse,859.87,775.96,0.8,6
69,dss,crps,421.55,399.38,0.8,6
70,dss,dss,402.89,395.0,0.8,6
71,dss,is1,3155.1,3042.04,0.8,6
72,is1,sse,1110.79,1052.94,0.8,6
73,is1,crps,475.27,458.14,0.8,6
74,is1,dss,1059.71,998.8,0.8,6
75,is1,is1,3117.23,3023.24,0.8,6
76,sse,sse,859.87,775.96,0.8,6
77,sse,crps,421.55,399.38,0.8,6
78,sse,dss,402.89,395.0,0.8,6
79,sse,is1,3155.1,3042.04,0.8,6
0,crps,sse,225.67,233.21,0.0,7
1,crps,crps,196.47,202.23,0.0,7
2,crps,dss,-454.45,-468.97,0.0,7
3,crps,is1,2590.72,2574.92,0.0,7
4,dss,sse,262.51,259.13,0.0,7
5,dss,crps,203.87,207.58,0.0,7
6,dss,dss,-567.76,-519.8,0.0,7
7,dss,is1,2568.81,2557.83,0.0,7
8,is1,sse,186.9,249.64,0.0,7
9,is1,crps,188.3,206.32,0.0,7
10,is1,dss,-530.24,-400.05,0.0,7
11,is1,is1,2532.64,2536.64,0.0,7
12,sse,sse,221.47,233.1,0.0,7
13,sse,crps,195.26,201.84,0.0,7
14,sse,dss,-466.01,-467.23,0.0,7
15,sse,is1,2583.79,2578.16,0.0,7
16,crps,sse,219.68,238.72,0.1,7
17,crps,crps,193.71,205.56,0.1,7
18,crps,dss,-460.53,-440.47,0.1,7
19,crps,is1,2574.49,2593.92,0.1,7
20,dss,sse,255.95,266.53,0.1,7
21,dss,crps,200.83,211.87,0.1,7
22,dss,dss,-523.6,-475.51,0.1,7
23,dss,is1,2552.08,2577.68,0.1,7
24,is1,sse,190.87,308.98,0.1,7
25,is1,crps,189.76,227.55,0.1,7
26,is1,dss,-343.91,-11.1,0.1,7
27,is1,is1,2522.98,2569.39,0.1,7
28,sse,sse,219.68,238.72,0.1,7
29,sse,crps,193.71,205.56,0.1,7
30,sse,dss,-460.53,-440.47,0.1,7
31,sse,is1,2574.49,2593.92,0.1,7
32,crps,sse,878.1,853.71,0.3,7
33,crps,crps,419.06,423.06,0.3,7
34,crps,dss,432.16,450.21,0.3,7
35,crps,is1,3160.68,3104.83,0.3,7
36,dss,sse,878.1,853.71,0.3,7
37,dss,crps,419.06,423.06,0.3,7
38,dss,dss,432.16,450.21,0.3,7
39,dss,is1,3160.68,3104.83,0.3,7
40,is1,sse,1052.18,1027.46,0.3,7
41,is1,crps,454.5,460.37,0.3,7
42,is1,dss,1009.21,996.65,0.3,7
43,is1,is1,3071.03,3052.64,0.3,7
44,sse,sse,878.1,853.71,0.3,7
45,sse,crps,419.06,423.06,0.3,7
46,sse,dss,432.16,450.21,0.3,7
47,sse,is1,3160.68,3104.83,0.3,7
48,crps,sse,878.1,853.71,0.5,7
49,crps,crps,419.06,423.06,0.5,7
50,crps,dss,432.16,450.21,0.5,7
51,crps,is1,3160.68,3104.83,0.5,7
52,dss,sse,878.1,853.71,0.5,7
