,Method,Metric,Train,Test,Threshold,Rep
44,sse,sse,112413.77,92779.05,0.3,3
45,sse,crps,4542.38,4277.72,0.3,3
46,sse,dss,4528.07,4424.62,0.3,3
47,sse,is1,25607.26,24798.73,0.3,3
48,crps,sse,82057.62,92279.24,0.5,3
49,crps,crps,4000.43,4201.54,0.5,3
50,crps,dss,4181.98,4308.88,0.5,3
51,crps,is1,24225.84,24781.15,0.5,3
52,dss,sse,125806.02,114439.22,0.5,3
53,dss,crps,4624.82,4512.4,0.5,3
54,dss,dss,4096.79,4149.06,0.5,3
55,dss,is1,24714.07,24466.19,0.5,3
56,is1,sse,129450.64,117674.85,0.5,3
57,is1,crps,4847.36,4687.24,0.5,3
58,is1,dss,4313.8,4351.79,0.5,3
59,is1,is1,25598.97,25066.19,0.5,3
60,sse,sse,112413.77,92779.05,0.5,3
61,sse,crps,4542.38,4277.72,0.5,3
62,sse,dss,4528.07,4424.62,0.5,3
63,sse,is1,25607.26,24798.73,0.5,3
64,crps,sse,82057.62,92279.24,0.8,3
65,crps,crps,4000.43,4201.54,0.8,3
66,crps,dss,4181.98,4308.88,0.8,3
67,crps,is1,24225.84,24781.15,0.8,3
68,dss,sse,129450.64,117674.85,0.8,3
69,dss,crps,4847.36,4687.24,0.8,3
70,dss,dss,4313.8,4351.79,0.8,3
71,dss,is1,25598.97,25066.19,0.8,3
72,is1,sse,129450.64,117674.85,0.8,3
73,is1,crps,4847.36,4687.24,0.8,3
74,is1,dss,4313.8,4351.79,0.8,3
75,is1,is1,25598.97,25066.19,0.8,3
76,sse,sse,112413.77,92779.05,0.8,3
77,sse,crps,4542.38,4277.72,0.8,3
78,sse,dss,4528.07,4424.62,0.8,3
79,sse,is1,25607.26,24798.73,0.8,3
0,crps,sse,85773.6,71992.08,0.0,4
1,crps,crps,3984.73,3679.74,0.0,4
2,crps,dss,4220.57,3865.64,0.0,4
3,crps,is1,24252.75,22317.45,0.0,4
4,dss,sse,86179.79,72170.52,0.0,4
5,dss,crps,3974.41,3686.49,0.0,4
6,dss,dss,4277.87,3862.99,0.0,4
7,dss,is1,24206.88,22339.67,0.0,4
8,is1,sse,88171.23,72654.47,0.0,4
9,is1,crps,4019.84,3691.55,0.0,4
10,is1,dss,4202.48,3869.87,0.0,4
11,is1,is1,24272.16,22226.83,0.0,4
12,sse,sse,86338.33,71102.0,0.0,4
13,sse,crps,3957.17,3672.72,0.0,4
14,sse,dss,4203.15,3869.63,0.0,4
15,sse,is1,24123.51,22368.77,0.0,4
16,crps,sse,84796.51,72848.15,0.1,4
17,crps,crps,3924.14,3747.95,0.1,4
18,crps,dss,4112.47,3919.11,0.1,4
19,crps,is1,24120.4,22579.05,0.1,4
20,dss,sse,85656.87,77401.07,0.1,4
21,dss,crps,3918.85,3812.1,0.1,4
22,dss,dss,4135.58,3919.87,0.1,4
23,dss,is1,23764.74,22771.65,0.1,4
24,is1,sse,86092.31,77614.11,0.1,4
25,is1,crps,3927.13,3832.27,0.1,4
26,is1,dss,4121.85,3943.21,0.1,4
27,is1,is1,23829.01,22839.06,0.1,4
28,sse,sse,86065.1,72580.24,0.1,4
29,sse,crps,3929.86,3746.62,0.1,4
30,sse,dss,4119.95,3917.8,0.1,4
31,sse,is1,24059.55,22692.6,0.1,4
32,crps,sse,86092.31,77614.11,0.3,4
33,crps,crps,3927.13,3832.27,0.3,4
34,crps,dss,4121.85,3943.21,0.3,4
35,crps,is1,23829.01,22839.06,0.3,4
36,dss,sse,86092.31,77614.11,0.3,4
37,dss,crps,3927.13,3832.27,0.3,4
38,dss,dss,4121.85,3943.21,0.3,4
39,dss,is1,23829.01,22839.06,0.3,4
40,is1,sse,89561.73,80568.57,0.3,4
41,is1,crps,4139.06,4007.04,0.3,4
42,is1,dss,4226.83,4131.77,0.3,4
43,is1,is1,24617.68,23453.02,0.3,4
44,sse,sse,94212.64,81648.88,0.3,4
45,sse,crps,4190.31,4025.52,0.3,4
46,sse,dss,4303.58,4161.89,0.3,4
47,sse,is1,25198.76,23781.61,0.3,4
48,crps,sse,89561.73,80568.57,0.5,4
49,crps,crps,4139.06,4007.04,0.5,4
50,crps,dss,4226.83,4131.77,0.5,4
51,crps,is1,24617.68,23453.02,0.5,4
52,dss,sse,89561.73,80568.57,0.5,4
53,dss,crps,4139.06,4007.04,0.5,4
54,dss,dss,4226.83,4131.77,0.5,4
55,dss,is1,24617.68,23453.02,0.5,4
56,is1,sse,89561.73,80568.57,0.5,4
57,is1,crps,4139.06,4007.04,0.5,4
58,is1,dss,4226.83,4131.77,0.5,4
59,is1,is1,24617.68,23453.02,0.5,4
60,sse,sse,94212.64,81648.88,0.5,4
61,sse,crps,4190.31,4025.52,0.5,4
62,sse,dss,4303.58,4161.89,0.5,4
63,sse,is1,25198.76,23781.61,0.5,4
64,crps,sse,89561.73,80568.57,0.8,4
65,crps,crps,4139.06,4007.04,0.8,4
66,crps,dss,4226.83,4131.77,0.8,4
67,crps,is1,24617.68,23453.02,0.8,4
68,dss,sse,89561.73,80568.57,0.8,4
69,dss,crps,4139.06,4007.04,0.8,4
70,dss,dss,4226.83,4131.77,0.8,4
71,dss,is1,24617.68,23453.02,0.8,4
72,is1,sse,89561.73,80568.57,0.8,4
73,is1,crps,4139.06,4007.04,0.8,4
74,is1,dss,4226.83,4131.77,0.8,4
75,is1,is1,24617.68,23453.02,0.8,4
76,sse,sse,94212.64,81648.88,0.8,4
77,sse,crps,4190.31,4025.52,0.8,4
78,sse,dss,4303.58,4161.89,0.8,4
79,sse,is1,25198.76,23781.61,0.8,4
0,crps,sse,89169.47,76705.17,0.0,5
1,crps,crps,4082.05,3714.52,0.0,5
2,crps,dss,4162.42,3901.6,0.0,5
3,crps,is1,24540.91,22509.82,0.0,5
4,dss,sse,83975.89,81211.07,0.0,5
5,dss,crps,3972.3,3803.93,0.0,5
6,dss,dss,4048.82,3881.77,0.0,5
7,dss,is1,23846.05,22728.09,0.0,5
8,is1,sse,85523.49,80634.27,0.0,5
9,is1,crps,4018.48,3789.67,0.0,5
10,is1,dss,4067.74,3889.74,0.0,5
11,is1,is1,24026.92,22649.12,0.0,5
12,sse,sse,87686.1,76235.32,0.0,5
13,sse,crps,4041.0,3719.51,0.0,5
14,sse,dss,4141.49,3911.87,0.0,5
15,sse,is1,24228.15,22636.65,0.0,5
16,crps,sse,87843.65,77759.28,0.1,5
17,crps,crps,4021.13,3783.99,0.1,5
18,crps,dss,4452.67,4013.86,0.1,5
19,crps,is1,24210.07,22817.72,0.1,5
20,dss,sse,83387.29,81801.8,0.1,5
21,dss,crps,3937.03,3860.57,0.1,5
22,dss,dss,4012.4,3936.5,0.1,5
23,dss,is1,23762.35,22896.15,0.1,5
24,is1,sse,83186.37,81818.47,0.1,5
25,is1,crps,3924.85,3864.19,0.1,5
26,is1,dss,4000.14,3941.14,0.1,5
27,is1,is1,23739.46,22889.67,0.1,5
28,sse,sse,87843.65,77759.28,0.1,5
29,sse,crps,4021.13,3783.99,0.1,5
30,sse,dss,4452.67,4013.86,0.1,5
31,sse,is1,24210.07,22817.72,0.1,5
32,crps,sse,87843.65,77759.28,0.3,5
33,crps,crps,4021.13,3783.99,0.3,5
34,crps,dss,4452.67,4013.86,0.3,5
35,crps,is1,24210.07,22817.72,0.3,5
36,dss,sse,97949.33,95493.55,0.3,5
37,dss,crps,4182.73,4087.18,0.3,5
38,dss,dss,4068.43,3984.44,0.3,5
39,dss,is1,24175.16,23254.91,0.3,5
40,is1,sse,100742.76,99338.25,0.3,5
41,is1,crps,4332.14,4319.91,0.3,5
42,is1,dss,4247.83,4195.24,0.3,5
43,is1,is1,24818.73,24023.67,0.3,5
44,sse,sse,89882.2,81473.95,0.3,5
45,sse,crps,4169.11,4015.77,0.3,5
46,sse,dss,4399.13,4167.65,0.3,5
47,sse,is1,24854.65,23593.1,0.3,5
48,crps,sse,87843.65,77759.28,0.5,5
49,crps,crps,4021.13,3783.99,0.5,5
50,crps,dss,4452.67,4013.86,0.5,5
51,crps,is1,24210.07,22817.72,0.5,5
52,dss,sse,116455.71,115464.32,0.5,5
53,dss,crps,4563.31,4476.02,0.5,5
54,dss,dss,4172.83,4083.46,0.5,5
55,dss,is1,24950.32,24088.42,0.5,5
56,is1,sse,119249.15,119309.02,0.5,5
57,is1,crps,4712.73,4708.75,0.5,5
58,is1,dss,4352.23,4294.26,0.5,5
59,is1,is1,25593.89,24857.18,0.5,5
60,sse,sse,89882.2,81473.95,0.5,5
61,sse,crps,4169.11,4015.77,0.5,5
62,sse,dss,4399.13,4167.65,0.5,5
63,sse,is1,24854.65,23593.1,0.5,5
64,crps,sse,89882.2,81473.95,0.8,5
65,crps,crps,4169.11,4015.77,0.8,5
66,crps,dss,4399.13,4167.65,0.8,5
67,crps,is1,24854.65,23593.1,0.8,5
68,dss,sse,119249.15,119309.02,0.8,5
69,dss,crps,4712.73,4708.75,0.8,5
70,dss,dss,4352.23,4294.26,0.8,5
71,dss,is1,25593.89,24857.18,0.8,5
72,is1,sse,119249.15,119309.02,0.8,5
73,is1,crps,4712.73,4708.75,0.8,5
74,is1,dss,4352.23,4294.26,0.8,5
75,is1,is1,25593.89,24857.18,0.8,5
76,sse,sse,89882.2,81473.95,0.8,5
77,sse,crps,4169.11,4015.77,0.8,5
78,sse,dss,4399.13,4167.65,0.8,5
79,sse,is1,24854.65,23593.1,0.8,5
0,crps,sse,91802.23,78724.94,0.0,6
1,crps,crps,4168.54,3713.74,0.0,6
2,crps,dss,4163.09,3871.52,0.0,6
3,crps,is1,24558.85,23104.97,0.0,6
4,dss,sse,91631.98,89867.21,0.0,6
5,dss,crps,4157.61,3934.48,0.0,6
6,dss,dss,4099.12,3917.03,0.0,6
7,dss,is1,24139.49,23554.59,0.0,6
8,is1,sse,83848.76,81821.87,0.0,6
9,is1,crps,4045.78,3771.66,0.0,6
10,is1,dss,4079.88,3874.93,0.0,6
11,is1,is1,23788.54,22822.56,0.0,6
12,sse,sse,87129.21,78646.02,0.0,6
13,sse,crps,4114.33,3714.9,0.0,6
14,sse,dss,4081.61,3859.66,0.0,6
15,sse,is1,23991.57,22964.09,0.0,6
16,crps,sse,82698.01,81952.32,0.1,6
17,crps,crps,3989.26,3809.22,0.1,6
18,crps,dss,4047.18,3929.22,0.1,6
19,crps,is1,23791.33,23405.54,0.1,6
20,dss,sse,90299.06,90953.17,0.1,6
21,dss,crps,4120.52,3981.93,0.1,6
22,dss,dss,4066.12,3954.38,0.1,6
23,dss,is1,23971.11,23747.09,0.1,6
24,is1,sse,83534.86,82882.66,0.1,6
25,is1,crps,4006.52,3829.44,0.1,6
26,is1,dss,4048.84,3936.24,0.1,6
27,is1,is1,23667.71,23122.42,0.1,6
28,sse,sse,85101.02,80953.8,0.1,6
29,sse,crps,4043.17,3803.97,0.1,6
30,sse,dss,4053.22,3906.52,0.1,6
31,sse,is1,23774.19,23182.75,0.1,6
32,crps,sse,84569.5,84290.12,0.3,6
33,crps,crps,4011.28,3843.46,0.3,6
34,crps,dss,4088.15,3976.34,0.3,6
35,crps,is1,23856.42,23523.15,0.3,6
36,dss,sse,96650.46,106755.44,0.3,6
37,dss,crps,4233.06,4260.62,0.3,6
38,dss,dss,4099.21,4027.73,0.3,6
39,dss,is1,24048.67,23881.42,0.3,6
40,is1,sse,100303.06,106521.56,0.3,6
41,is1,crps,4420.98,4411.7,0.3,6
42,is1,dss,4478.33,4435.88,0.3,6
43,is1,is1,25268.85,24991.82,0.3,6
44,sse,sse,90508.0,90059.1,0.3,6
45,sse,crps,4243.94,4122.19,0.3,6
46,sse,dss,4231.05,4173.69,0.3,6
47,sse,is1,24385.2,24063.3,0.3,6
48,crps,sse,93740.25,93516.52,0.5,6
49,crps,crps,4300.89,4193.7,0.5,6
50,crps,dss,4487.23,4425.44,0.5,6
51,crps,is1,25239.42,25040.05,0.5,6
52,dss,sse,115725.91,127403.61,0.5,6
53,dss,crps,4595.99,4681.05,0.5,6
54,dss,dss,4191.25,4141.4,0.5,6
55,dss,is1,24813.5,24797.52,0.5,6
56,is1,sse,100303.06,106521.56,0.5,6
57,is1,crps,4420.98,4411.7,0.5,6
58,is1,dss,4478.33,4435.88,0.5,6
59,is1,is1,25268.85,24991.82,0.5,6
60,sse,sse,90508.0,90059.1,0.5,6
61,sse,crps,4243.94,4122.19,0.5,6
62,sse,dss,4231.05,4173.69,0.5,6
63,sse,is1,24385.2,24063.3,0.5,6
64,crps,sse,93740.25,93516.52,0.8,6
65,crps,crps,4300.89,4193.7,0.8,6
66,crps,dss,4487.23,4425.44,0.8,6
67,crps,is1,25239.42,25040.05,0.8,6
68,dss,sse,118452.3,130488.48,0.8,6
69,dss,crps,4748.48,4866.72,0.8,6
70,dss,dss,4347.67,4344.54,0.8,6
71,dss,is1,25360.09,25503.6,0.8,6
72,is1,sse,100303.06,106521.56,0.8,6
73,is1,crps,4420.98,4411.7,0.8,6
74,is1,dss,4478.33,4435.88,0.8,6
75,is1,is1,25268.85,24991.82,0.8,6
76,sse,sse,90508.0,90059.1,0.8,6
77,sse,crps,4243.94,4122.19,0.8,6
78,sse,dss,4231.05,4173.69,0.8,6
79,sse,is1,24385.2,24063.3,0.8,6
0,crps,sse,86493.23,70975.92,0.0,7
1,crps,crps,4000.7,3660.29,0.0,7
2,crps,dss,3990.69,3872.36,0.0,7
3,crps,is1,24051.57,22342.45,0.0,7
4,dss,sse,86287.42,71253.89,0.0,7
5,dss,crps,3993.32,3668.67,0.0,7
6,dss,dss,4000.47,3861.94,0.0,7
7,dss,is1,24075.45,22337.03,0.0,7
8,is1,sse,86017.24,71614.23,0.0,7
9,is1,crps,3984.97,3689.06,0.0,7
10,is1,dss,4013.68,3887.68,0.0,7
11,is1,is1,24078.83,22355.88,0.0,7
12,sse,sse,84228.11,64407.01,0.0,7
13,sse,crps,3959.17,3549.64,0.0,7
14,sse,dss,4009.85,3877.37,0.0,7
15,sse,is1,23980.26,22133.46,0.0,7
16,crps,sse,85672.89,72013.4,0.1,7
17,crps,crps,3957.17,3724.63,0.1,7
18,crps,dss,3993.55,3917.54,0.1,7
19,crps,is1,23954.59,22517.92,0.1,7
20,dss,sse,85672.89,72013.4,0.1,7
