,Method,Metric,Train,Test,Threshold,Rep
3,crps,is1,1219.89,1250.9,0.0,2
4,dss,sse,113.92,89.74,0.0,2
5,dss,crps,105.81,95.43,0.0,2
6,dss,dss,-273.89,-306.42,0.0,2
7,dss,is1,1218.57,1251.19,0.0,2
8,is1,sse,145.47,94.19,0.0,2
9,is1,crps,118.48,97.59,0.0,2
10,is1,dss,-65.89,-271.82,0.0,2
11,is1,is1,1235.0,1245.51,0.0,2
12,sse,sse,114.0,89.42,0.0,2
13,sse,crps,105.91,95.3,0.0,2
14,sse,dss,-271.01,-306.39,0.0,2
15,sse,is1,1219.89,1250.9,0.0,2
16,crps,sse,124.67,99.01,0.1,2
17,crps,crps,108.97,100.5,0.1,2
18,crps,dss,-104.77,-257.32,0.1,2
19,crps,is1,1220.74,1264.21,0.1,2
20,dss,sse,109.25,96.75,0.1,2
21,dss,crps,102.59,99.27,0.1,2
22,dss,dss,-279.09,-284.74,0.1,2
23,dss,is1,1220.03,1264.13,0.1,2
24,is1,sse,153.12,104.07,0.1,2
25,is1,crps,119.08,102.5,0.1,2
26,is1,dss,-70.94,-222.55,0.1,2
27,is1,is1,1222.75,1257.78,0.1,2
28,sse,sse,124.67,99.01,0.1,2
29,sse,crps,108.97,100.5,0.1,2
30,sse,dss,-104.77,-257.32,0.1,2
31,sse,is1,1220.74,1264.21,0.1,2
32,crps,sse,357.29,339.69,0.3,2
33,crps,crps,194.42,191.96,0.3,2
34,crps,dss,169.58,150.14,0.3,2
35,crps,is1,1466.58,1478.97,0.3,2
36,dss,sse,357.29,339.69,0.3,2
37,dss,crps,194.42,191.96,0.3,2
38,dss,dss,169.58,150.14,0.3,2
39,dss,is1,1466.58,1478.97,0.3,2
40,is1,sse,357.29,339.69,0.3,2
41,is1,crps,194.42,191.96,0.3,2
42,is1,dss,169.58,150.14,0.3,2
43,is1,is1,1466.58,1478.97,0.3,2
44,sse,sse,357.29,339.69,0.3,2
45,sse,crps,194.42,191.96,0.3,2
46,sse,dss,169.58,150.14,0.3,2
47,sse,is1,1466.58,1478.97,0.3,2
48,crps,sse,357.29,339.69,0.5,2
49,crps,crps,194.42,191.96,0.5,2
50,crps,dss,169.58,150.14,0.5,2
51,crps,is1,1466.58,1478.97,0.5,2
52,dss,sse,357.29,339.69,0.5,2
53,dss,crps,194.42,191.96,0.5,2
54,dss,dss,169.58,150.14,0.5,2
55,dss,is1,1466.58,1478.97,0.5,2
56,is1,sse,357.29,339.69,0.5,2
57,is1,crps,194.42,191.96,0.5,2
58,is1,dss,169.58,150.14,0.5,2
59,is1,is1,1466.58,1478.97,0.5,2
60,sse,sse,357.29,339.69,0.5,2
61,sse,crps,194.42,191.96,0.5,2
62,sse,dss,169.58,150.14,0.5,2
63,sse,is1,1466.58,1478.97,0.5,2
64,crps,sse,357.29,339.69,0.8,2
65,crps,crps,194.42,191.96,0.8,2
66,crps,dss,169.58,150.14,0.8,2
67,crps,is1,1466.58,1478.97,0.8,2
68,dss,sse,357.29,339.69,0.8,2
69,dss,crps,194.42,191.96,0.8,2
70,dss,dss,169.58,150.14,0.8,2
71,dss,is1,1466.58,1478.97,0.8,2
72,is1,sse,357.29,339.69,0.8,2
73,is1,crps,194.42,191.96,0.8,2
74,is1,dss,169.58,150.14,0.8,2
75,is1,is1,1466.58,1478.97,0.8,2
76,sse,sse,357.29,339.69,0.8,2
77,sse,crps,194.42,191.96,0.8,2
78,sse,dss,169.58,150.14,0.8,2
79,sse,is1,1466.58,1478.97,0.8,2
0,crps,sse,91.04,77.33,0.0,3
1,crps,crps,97.46,89.66,0.0,3
2,crps,dss,-281.49,-358.2,0.0,3
3,crps,is1,1234.7,1210.15,0.0,3
4,dss,sse,91.63,77.95,0.0,3
5,dss,crps,96.97,90.27,0.0,3
6,dss,dss,-269.16,-365.77,0.0,3
7,dss,is1,1238.6,1206.74,0.0,3
8,is1,sse,92.99,78.79,0.0,3
9,is1,crps,98.13,90.61,0.0,3
10,is1,dss,-259.82,-333.72,0.0,3
11,is1,is1,1240.2,1206.66,0.0,3
12,sse,sse,91.31,82.69,0.0,3
13,sse,crps,97.7,91.23,0.0,3
14,sse,dss,-275.7,-354.69,0.0,3
15,sse,is1,1225.8,1214.93,0.0,3
16,crps,sse,91.62,80.61,0.1,3
17,crps,crps,95.76,92.66,0.1,3
18,crps,dss,-274.71,-299.89,0.1,3
19,crps,is1,1231.48,1217.61,0.1,3
20,dss,sse,90.7,79.85,0.1,3
21,dss,crps,95.62,92.14,0.1,3
22,dss,dss,-289.28,-342.99,0.1,3
23,dss,is1,1233.46,1216.59,0.1,3
24,is1,sse,91.62,80.61,0.1,3
25,is1,crps,95.76,92.66,0.1,3
26,is1,dss,-274.71,-299.89,0.1,3
27,is1,is1,1231.48,1217.61,0.1,3
28,sse,sse,87.95,91.95,0.1,3
29,sse,crps,94.28,96.93,0.1,3
30,sse,dss,-268.58,-258.07,0.1,3
31,sse,is1,1224.36,1220.14,0.1,3
32,crps,sse,351.26,342.59,0.3,3
33,crps,crps,192.32,192.93,0.3,3
34,crps,dss,153.35,162.85,0.3,3
35,crps,is1,1466.87,1478.88,0.3,3
36,dss,sse,91.62,80.61,0.3,3
37,dss,crps,95.76,92.66,0.3,3
38,dss,dss,-274.71,-299.89,0.3,3
39,dss,is1,1231.48,1217.61,0.3,3
40,is1,sse,91.62,80.61,0.3,3
41,is1,crps,95.76,92.66,0.3,3
42,is1,dss,-274.71,-299.89,0.3,3
43,is1,is1,1231.48,1217.61,0.3,3
44,sse,sse,351.26,342.59,0.3,3
45,sse,crps,192.32,192.93,0.3,3
46,sse,dss,153.35,162.85,0.3,3
47,sse,is1,1466.87,1478.88,0.3,3
48,crps,sse,351.26,342.59,0.5,3
49,crps,crps,192.32,192.93,0.5,3
50,crps,dss,153.35,162.85,0.5,3
51,crps,is1,1466.87,1478.88,0.5,3
52,dss,sse,351.26,342.59,0.5,3
53,dss,crps,192.32,192.93,0.5,3
54,dss,dss,153.35,162.85,0.5,3
55,dss,is1,1466.87,1478.88,0.5,3
56,is1,sse,351.26,342.59,0.5,3
57,is1,crps,192.32,192.93,0.5,3
58,is1,dss,153.35,162.85,0.5,3
59,is1,is1,1466.87,1478.88,0.5,3
60,sse,sse,351.26,342.59,0.5,3
61,sse,crps,192.32,192.93,0.5,3
62,sse,dss,153.35,162.85,0.5,3
63,sse,is1,1466.87,1478.88,0.5,3
64,crps,sse,351.26,342.59,0.8,3
65,crps,crps,192.32,192.93,0.8,3
66,crps,dss,153.35,162.85,0.8,3
67,crps,is1,1466.87,1478.88,0.8,3
68,dss,sse,351.26,342.59,0.8,3
69,dss,crps,192.32,192.93,0.8,3
70,dss,dss,153.35,162.85,0.8,3
71,dss,is1,1466.87,1478.88,0.8,3
72,is1,sse,351.26,342.59,0.8,3
73,is1,crps,192.32,192.93,0.8,3
74,is1,dss,153.35,162.85,0.8,3
75,is1,is1,1466.87,1478.88,0.8,3
76,sse,sse,351.26,342.59,0.8,3
77,sse,crps,192.32,192.93,0.8,3
78,sse,dss,153.35,162.85,0.8,3
79,sse,is1,1466.87,1478.88,0.8,3
0,crps,sse,140.42,142.31,0.0,4
1,crps,crps,109.46,104.89,0.0,4
2,crps,dss,-207.06,-289.91,0.0,4
3,crps,is1,1289.84,1217.24,0.0,4
4,dss,sse,118.3,101.05,0.0,4
5,dss,crps,105.25,96.72,0.0,4
6,dss,dss,-173.52,-259.93,0.0,4
7,dss,is1,1279.83,1211.06,0.0,4
8,is1,sse,148.62,144.97,0.0,4
9,is1,crps,112.61,109.16,0.0,4
10,is1,dss,-178.42,-188.78,0.0,4
11,is1,is1,1267.92,1221.65,0.0,4
12,sse,sse,140.31,142.19,0.0,4
13,sse,crps,109.08,104.9,0.0,4
14,sse,dss,-207.72,-291.02,0.0,4
15,sse,is1,1287.18,1217.6,0.0,4
16,crps,sse,137.34,150.33,0.1,4
17,crps,crps,105.59,110.04,0.1,4
18,crps,dss,-252.85,-247.19,0.1,4
19,crps,is1,1269.94,1240.94,0.1,4
20,dss,sse,115.91,103.16,0.1,4
21,dss,crps,103.03,99.38,0.1,4
22,dss,dss,-189.08,-233.97,0.1,4
23,dss,is1,1272.44,1221.1,0.1,4
24,is1,sse,154.13,207.87,0.1,4
25,is1,crps,110.87,124.95,0.1,4
26,is1,dss,22.13,71.33,0.1,4
27,is1,is1,1256.7,1234.04,0.1,4
28,sse,sse,137.34,150.33,0.1,4
29,sse,crps,105.59,110.04,0.1,4
30,sse,dss,-252.85,-247.19,0.1,4
31,sse,is1,1269.94,1240.94,0.1,4
32,crps,sse,377.65,464.59,0.3,4
33,crps,crps,196.33,220.4,0.3,4
34,crps,dss,383.03,459.78,0.3,4
35,crps,is1,1489.89,1476.04,0.3,4
36,dss,sse,115.91,103.16,0.3,4
37,dss,crps,103.03,99.38,0.3,4
38,dss,dss,-189.08,-233.97,0.3,4
39,dss,is1,1272.44,1221.1,0.3,4
40,is1,sse,377.65,464.59,0.3,4
41,is1,crps,196.33,220.4,0.3,4
42,is1,dss,383.03,459.78,0.3,4
43,is1,is1,1489.89,1476.04,0.3,4
44,sse,sse,377.65,464.59,0.3,4
45,sse,crps,196.33,220.4,0.3,4
46,sse,dss,383.03,459.78,0.3,4
47,sse,is1,1489.89,1476.04,0.3,4
48,crps,sse,377.65,464.59,0.5,4
49,crps,crps,196.33,220.4,0.5,4
50,crps,dss,383.03,459.78,0.5,4
51,crps,is1,1489.89,1476.04,0.5,4
52,dss,sse,451.89,516.28,0.5,4
53,dss,crps,215.2,233.92,0.5,4
54,dss,dss,249.28,330.33,0.5,4
55,dss,is1,1574.58,1570.06,0.5,4
56,is1,sse,377.65,464.59,0.5,4
57,is1,crps,196.33,220.4,0.5,4
58,is1,dss,383.03,459.78,0.5,4
59,is1,is1,1489.89,1476.04,0.5,4
60,sse,sse,377.65,464.59,0.5,4
61,sse,crps,196.33,220.4,0.5,4
62,sse,dss,383.03,459.78,0.5,4
63,sse,is1,1489.89,1476.04,0.5,4
64,crps,sse,377.65,464.59,0.8,4
65,crps,crps,196.33,220.4,0.8,4
66,crps,dss,383.03,459.78,0.8,4
67,crps,is1,1489.89,1476.04,0.8,4
68,dss,sse,451.89,516.28,0.8,4
69,dss,crps,215.2,233.92,0.8,4
70,dss,dss,249.28,330.33,0.8,4
71,dss,is1,1574.58,1570.06,0.8,4
72,is1,sse,377.65,464.59,0.8,4
73,is1,crps,196.33,220.4,0.8,4
74,is1,dss,383.03,459.78,0.8,4
75,is1,is1,1489.89,1476.04,0.8,4
76,sse,sse,377.65,464.59,0.8,4
77,sse,crps,196.33,220.4,0.8,4
78,sse,dss,383.03,459.78,0.8,4
79,sse,is1,1489.89,1476.04,0.8,4
0,crps,sse,98.39,134.93,0.0,5
1,crps,crps,99.31,104.0,0.0,5
2,crps,dss,-285.72,-287.15,0.0,5
3,crps,is1,1208.1,1276.8,0.0,5
4,dss,sse,93.79,132.85,0.0,5
5,dss,crps,96.45,103.02,0.0,5
6,dss,dss,-289.16,-274.24,0.0,5
7,dss,is1,1198.3,1276.53,0.0,5
8,is1,sse,103.03,136.36,0.0,5
9,is1,crps,101.04,105.2,0.0,5
10,is1,dss,-220.33,-246.89,0.0,5
11,is1,is1,1206.39,1275.21,0.0,5
12,sse,sse,93.11,132.4,0.0,5
13,sse,crps,97.6,102.73,0.0,5
14,sse,dss,-249.77,-277.86,0.0,5
15,sse,is1,1203.44,1270.35,0.0,5
16,crps,sse,107.98,155.67,0.1,5
17,crps,crps,101.15,111.21,0.1,5
18,crps,dss,-168.54,-133.04,0.1,5
19,crps,is1,1214.19,1319.11,0.1,5
20,dss,sse,90.53,134.44,0.1,5
21,dss,crps,95.45,104.71,0.1,5
22,dss,dss,-293.89,-248.34,0.1,5
23,dss,is1,1193.97,1283.13,0.1,5
24,is1,sse,100.65,137.85,0.1,5
25,is1,crps,99.33,106.58,0.1,5
26,is1,dss,-241.58,-228.19,0.1,5
27,is1,is1,1196.81,1285.51,0.1,5
28,sse,sse,98.0,152.0,0.1,5
29,sse,crps,97.29,109.34,0.1,5
30,sse,dss,-219.11,-152.84,0.1,5
31,sse,is1,1209.16,1315.81,0.1,5
32,crps,sse,344.37,407.23,0.3,5
33,crps,crps,191.19,208.02,0.3,5
34,crps,dss,163.61,215.09,0.3,5
35,crps,is1,1462.06,1526.97,0.3,5
36,dss,sse,344.37,407.23,0.3,5
37,dss,crps,191.19,208.02,0.3,5
38,dss,dss,163.61,215.09,0.3,5
39,dss,is1,1462.06,1526.97,0.3,5
40,is1,sse,344.37,407.23,0.3,5
41,is1,crps,191.19,208.02,0.3,5
42,is1,dss,163.61,215.09,0.3,5
43,is1,is1,1462.06,1526.97,0.3,5
44,sse,sse,344.37,407.23,0.3,5
45,sse,crps,191.19,208.02,0.3,5
46,sse,dss,163.61,215.09,0.3,5
47,sse,is1,1462.06,1526.97,0.3,5
48,crps,sse,344.37,407.23,0.5,5
49,crps,crps,191.19,208.02,0.5,5
50,crps,dss,163.61,215.09,0.5,5
51,crps,is1,1462.06,1526.97,0.5,5
52,dss,sse,344.37,407.23,0.5,5
53,dss,crps,191.19,208.02,0.5,5
54,dss,dss,163.61,215.09,0.5,5
55,dss,is1,1462.06,1526.97,0.5,5
56,is1,sse,344.37,407.23,0.5,5
57,is1,crps,191.19,208.02,0.5,5
58,is1,dss,163.61,215.09,0.5,5
59,is1,is1,1462.06,1526.97,0.5,5
60,sse,sse,344.37,407.23,0.5,5
61,sse,crps,191.19,208.02,0.5,5
62,sse,dss,163.61,215.09,0.5,5
63,sse,is1,1462.06,1526.97,0.5,5
64,crps,sse,344.37,407.23,0.8,5
65,crps,crps,191.19,208.02,0.8,5
66,crps,dss,163.61,215.09,0.8,5
67,crps,is1,1462.06,1526.97,0.8,5
68,dss,sse,344.37,407.23,0.8,5
69,dss,crps,191.19,208.02,0.8,5
70,dss,dss,163.61,215.09,0.8,5
71,dss,is1,1462.06,1526.97,0.8,5
72,is1,sse,344.37,407.23,0.8,5
73,is1,crps,191.19,208.02,0.8,5
74,is1,dss,163.61,215.09,0.8,5
75,is1,is1,1462.06,1526.97,0.8,5
76,sse,sse,344.37,407.23,0.8,5
77,sse,crps,191.19,208.02,0.8,5
78,sse,dss,163.61,215.09,0.8,5
79,sse,is1,1462.06,1526.97,0.8,5
0,crps,sse,168.54,139.6,0.0,6
1,crps,crps,118.5,105.63,0.0,6
2,crps,dss,-166.91,-224.54,0.0,6
3,crps,is1,1346.69,1206.58,0.0,6
4,dss,sse,105.25,85.17,0.0,6
5,dss,crps,103.12,91.3,0.0,6
6,dss,dss,-251.24,-317.78,0.0,6
7,dss,is1,1298.97,1182.37,0.0,6
8,is1,sse,164.97,139.58,0.0,6
9,is1,crps,117.49,106.34,0.0,6
10,is1,dss,-145.72,-234.27,0.0,6
11,is1,is1,1330.64,1199.62,0.0,6
12,sse,sse,167.78,139.6,0.0,6
13,sse,crps,117.9,105.66,0.0,6
14,sse,dss,-167.69,-227.97,0.0,6
15,sse,is1,1345.52,1206.3,0.0,6
16,crps,sse,164.93,141.08,0.1,6
17,crps,crps,116.71,107.9,0.1,6
18,crps,dss,-162.57,-211.77,0.1,6
19,crps,is1,1330.86,1209.94,0.1,6
20,dss,sse,101.48,87.28,0.1,6
21,dss,crps,100.53,93.78,0.1,6
22,dss,dss,-272.59,-298.06,0.1,6
23,dss,is1,1290.59,1187.54,0.1,6
24,is1,sse,349.08,227.14,0.1,6
25,is1,crps,161.66,129.57,0.1,6
26,is1,dss,270.02,73.77,0.1,6
27,is1,is1,1339.71,1214.31,0.1,6
28,sse,sse,193.98,156.7,0.1,6
29,sse,crps,127.23,113.89,0.1,6
30,sse,dss,-87.6,-164.55,0.1,6
31,sse,is1,1336.32,1212.92,0.1,6
32,crps,sse,383.01,405.56,0.3,6
33,crps,crps,197.91,207.55,0.3,6
34,crps,dss,158.68,230.63,0.3,6
35,crps,is1,1522.95,1469.14,0.3,6
36,dss,sse,102.67,88.52,0.3,6
37,dss,crps,101.06,94.33,0.3,6
38,dss,dss,-246.9,-260.1,0.3,6
39,dss,is1,1290.65,1187.72,0.3,6
40,is1,sse,349.08,227.14,0.3,6
41,is1,crps,161.66,129.57,0.3,6
42,is1,dss,270.02,73.77,0.3,6
43,is1,is1,1339.71,1214.31,0.3,6
44,sse,sse,383.01,405.56,0.3,6
45,sse,crps,197.91,207.55,0.3,6
46,sse,dss,158.68,230.63,0.3,6
47,sse,is1,1522.95,1469.14,0.3,6
48,crps,sse,538.12,476.0,0.5,6
49,crps,crps,232.34,223.23,0.5,6
50,crps,dss,516.3,468.95,0.5,6
51,crps,is1,1526.33,1470.53,0.5,6
52,dss,sse,463.18,483.93,0.5,6
53,dss,crps,217.79,226.5,0.5,6
54,dss,dss,247.93,313.16,0.5,6
55,dss,is1,1588.46,1540.42,0.5,6
56,is1,sse,538.12,476.0,0.5,6
57,is1,crps,232.34,223.23,0.5,6
58,is1,dss,516.3,468.95,0.5,6
59,is1,is1,1526.33,1470.53,0.5,6
60,sse,sse,538.12,476.0,0.5,6
61,sse,crps,232.34,223.23,0.5,6
62,sse,dss,516.3,468.95,0.5,6
63,sse,is1,1526.33,1470.53,0.5,6
64,crps,sse,538.12,476.0,0.8,6
65,crps,crps,232.34,223.23,0.8,6
66,crps,dss,516.3,468.95,0.8,6
67,crps,is1,1526.33,1470.53,0.8,6
68,dss,sse,463.18,483.93,0.8,6
69,dss,crps,217.79,226.5,0.8,6
70,dss,dss,247.93,313.16,0.8,6
71,dss,is1,1588.46,1540.42,0.8,6
72,is1,sse,538.12,476.0,0.8,6
73,is1,crps,232.34,223.23,0.8,6
74,is1,dss,516.3,468.95,0.8,6
75,is1,is1,1526.33,1470.53,0.8,6
76,sse,sse,538.12,476.0,0.8,6
77,sse,crps,232.34,223.23,0.8,6
78,sse,dss,516.3,468.95,0.8,6
79,sse,is1,1526.33,1470.53,0.8,6
0,crps,sse,175.53,131.86,0.0,7
1,crps,crps,125.79,101.88,0.0,7
2,crps,dss,86.78,-278.08,0.0,7
3,crps,is1,1318.28,1197.53,0.0,7
4,dss,sse,80.33,82.34,0.0,7
5,dss,crps,95.9,88.76,0.0,7
6,dss,dss,-280.7,-375.24,0.0,7
7,dss,is1,1265.6,1173.79,0.0,7
8,is1,sse,211.1,149.25,0.0,7
9,is1,crps,131.96,106.42,0.0,7
10,is1,dss,-10.14,-234.83,0.0,7
11,is1,is1,1315.09,1195.68,0.0,7
12,sse,sse,156.54,141.92,0.0,7
13,sse,crps,117.11,106.07,0.0,7
14,sse,dss,-222.66,-279.23,0.0,7
15,sse,is1,1325.29,1207.11,0.0,7
16,crps,sse,169.86,135.97,0.1,7
17,crps,crps,121.25,105.12,0.1,7
18,crps,dss,-32.16,-241.09,0.1,7
19,crps,is1,1310.31,1201.91,0.1,7
20,dss,sse,76.74,84.88,0.1,7
21,dss,crps,92.46,91.87,0.1,7
22,dss,dss,-333.63,-330.56,0.1,7
23,dss,is1,1262.16,1184.56,0.1,7
24,is1,sse,283.11,185.36,0.1,7
25,is1,crps,146.06,116.12,0.1,7
26,is1,dss,294.71,-9.63,0.1,7
27,is1,is1,1312.43,1203.3,0.1,7
28,sse,sse,156.39,159.04,0.1,7
29,sse,crps,114.81,114.19,0.1,7
30,sse,dss,-160.6,-148.67,0.1,7
31,sse,is1,1327.88,1226.14,0.1,7
32,crps,sse,506.59,435.78,0.3,7
33,crps,crps,226.86,212.63,0.3,7
34,crps,dss,500.17,434.22,0.3,7
35,crps,is1,1526.57,1457.54,0.3,7
36,dss,sse,442.19,473.02,0.3,7
37,dss,crps,214.03,222.84,0.3,7
38,dss,dss,236.58,296.92,0.3,7
39,dss,is1,1570.32,1536.22,0.3,7
40,is1,sse,283.11,185.36,0.3,7
41,is1,crps,146.06,116.12,0.3,7
42,is1,dss,294.71,-9.63,0.3,7
43,is1,is1,1312.43,1203.3,0.3,7
44,sse,sse,506.59,435.78,0.3,7
45,sse,crps,226.86,212.63,0.3,7
46,sse,dss,500.17,434.22,0.3,7
47,sse,is1,1526.57,1457.54,0.3,7
48,crps,sse,506.59,435.78,0.5,7
49,crps,crps,226.86,212.63,0.5,7
50,crps,dss,500.17,434.22,0.5,7
51,crps,is1,1526.57,1457.54,0.5,7
52,dss,sse,442.19,473.02,0.5,7
53,dss,crps,214.03,222.84,0.5,7
