,Method,Metric,Train,Test,Threshold,Rep
11,is1,is1,8966.06,8976.67,0.0,7
12,sse,sse,12810.07,11917.77,0.0,7
13,sse,crps,1569.22,1537.75,0.0,7
14,sse,dss,2625.12,2602.74,0.0,7
15,sse,is1,9005.66,8939.46,0.0,7
16,crps,sse,12733.17,12008.27,0.1,7
17,crps,crps,1561.05,1551.67,0.1,7
18,crps,dss,2621.73,2620.77,0.1,7
19,crps,is1,8970.59,8981.82,0.1,7
20,dss,sse,12713.82,12354.51,0.1,7
21,dss,crps,1548.77,1578.64,0.1,7
22,dss,dss,2594.81,2632.03,0.1,7
23,dss,is1,8893.09,9023.13,0.1,7
24,is1,sse,12991.2,12331.88,0.1,7
25,is1,crps,1570.44,1574.01,0.1,7
26,is1,dss,2772.35,2768.81,0.1,7
27,is1,is1,9007.48,9090.22,0.1,7
28,sse,sse,12753.17,12011.68,0.1,7
29,sse,crps,1558.24,1554.41,0.1,7
30,sse,dss,2621.7,2621.04,0.1,7
31,sse,is1,8970.87,8982.65,0.1,7
32,crps,sse,13296.14,12886.48,0.3,7
33,crps,crps,1579.62,1604.27,0.3,7
34,crps,dss,2789.21,2804.25,0.3,7
35,crps,is1,9068.78,9203.2,0.3,7
36,dss,sse,12942.87,12931.15,0.3,7
37,dss,crps,1558.47,1604.41,0.3,7
38,dss,dss,2602.33,2648.52,0.3,7
39,dss,is1,8926.22,9103.35,0.3,7
40,is1,sse,13105.42,13058.09,0.3,7
41,is1,crps,1572.2,1608.71,0.3,7
42,is1,dss,2767.08,2791.99,0.3,7
43,is1,is1,9017.19,9176.85,0.3,7
44,sse,sse,13296.14,12886.48,0.3,7
45,sse,crps,1579.62,1604.27,0.3,7
46,sse,dss,2789.21,2804.25,0.3,7
47,sse,is1,9068.78,9203.2,0.3,7
48,crps,sse,13296.14,12886.48,0.5,7
49,crps,crps,1579.62,1604.27,0.5,7
50,crps,dss,2789.21,2804.25,0.5,7
51,crps,is1,9068.78,9203.2,0.5,7
52,dss,sse,14266.2,14107.55,0.5,7
53,dss,crps,1627.61,1674.86,0.5,7
54,dss,dss,2656.15,2708.05,0.5,7
55,dss,is1,9137.69,9313.02,0.5,7
56,is1,sse,13105.42,13058.09,0.5,7
57,is1,crps,1572.2,1608.71,0.5,7
58,is1,dss,2767.08,2791.99,0.5,7
59,is1,is1,9017.19,9176.85,0.5,7
60,sse,sse,13296.14,12886.48,0.5,7
61,sse,crps,1579.62,1604.27,0.5,7
62,sse,dss,2789.21,2804.25,0.5,7
63,sse,is1,9068.78,9203.2,0.5,7
64,crps,sse,13296.14,12886.48,0.8,7
65,crps,crps,1579.62,1604.27,0.8,7
66,crps,dss,2789.21,2804.25,0.8,7
67,crps,is1,9068.78,9203.2,0.8,7
68,dss,sse,19421.72,19186.15,0.8,7
69,dss,crps,1863.29,1916.37,0.8,7
70,dss,dss,2849.55,2897.0,0.8,7
71,dss,is1,10026.4,10275.93,0.8,7
72,is1,sse,13105.42,13058.09,0.8,7
73,is1,crps,1572.2,1608.71,0.8,7
74,is1,dss,2767.08,2791.99,0.8,7
75,is1,is1,9017.19,9176.85,0.8,7
76,sse,sse,13296.14,12886.48,0.8,7
77,sse,crps,1579.62,1604.27,0.8,7
78,sse,dss,2789.21,2804.25,0.8,7
79,sse,is1,9068.78,9203.2,0.8,7
0,crps,sse,12890.91,11578.97,0.0,8
1,crps,crps,1592.85,1493.93,0.0,8
2,crps,dss,2688.6,2537.75,0.0,8
3,crps,is1,8908.81,8899.07,0.0,8
4,dss,sse,13019.57,11540.19,0.0,8
5,dss,crps,1601.5,1491.29,0.0,8
6,dss,dss,2722.08,2526.66,0.0,8
7,dss,is1,9003.48,8893.74,0.0,8
8,is1,sse,12453.68,12031.33,0.0,8
9,is1,crps,1572.64,1510.7,0.0,8
10,is1,dss,2668.6,2551.43,0.0,8
11,is1,is1,8967.3,8838.91,0.0,8
12,sse,sse,12878.54,11576.56,0.0,8
13,sse,crps,1591.24,1497.43,0.0,8
14,sse,dss,2684.16,2545.33,0.0,8
15,sse,is1,8890.48,8911.27,0.0,8
16,crps,sse,12685.46,11695.61,0.1,8
17,crps,crps,1569.82,1515.57,0.1,8
18,crps,dss,2622.69,2574.66,0.1,8
19,crps,is1,8893.34,8931.1,0.1,8
20,dss,sse,12176.73,12361.83,0.1,8
21,dss,crps,1546.25,1546.7,0.1,8
22,dss,dss,2600.03,2596.59,0.1,8
23,dss,is1,8849.63,8983.12,0.1,8
24,is1,sse,12405.55,12140.42,0.1,8
25,is1,crps,1560.9,1530.61,0.1,8
26,is1,dss,2630.76,2583.55,0.1,8
27,is1,is1,8915.58,8905.96,0.1,8
28,sse,sse,12685.46,11695.61,0.1,8
29,sse,crps,1569.82,1515.57,0.1,8
30,sse,dss,2622.69,2574.66,0.1,8
31,sse,is1,8893.34,8931.1,0.1,8
32,crps,sse,12176.73,12361.83,0.3,8
33,crps,crps,1546.25,1546.7,0.3,8
34,crps,dss,2600.03,2596.59,0.3,8
35,crps,is1,8849.63,8983.12,0.3,8
36,dss,sse,12176.73,12361.83,0.3,8
37,dss,crps,1546.25,1546.7,0.3,8
38,dss,dss,2600.03,2596.59,0.3,8
39,dss,is1,8849.63,8983.12,0.3,8
40,is1,sse,12176.73,12361.83,0.3,8
41,is1,crps,1546.25,1546.7,0.3,8
42,is1,dss,2600.03,2596.59,0.3,8
43,is1,is1,8849.63,8983.12,0.3,8
44,sse,sse,12685.46,11695.61,0.3,8
45,sse,crps,1569.82,1515.57,0.3,8
46,sse,dss,2622.69,2574.66,0.3,8
47,sse,is1,8893.34,8931.1,0.3,8
48,crps,sse,12176.73,12361.83,0.5,8
49,crps,crps,1546.25,1546.7,0.5,8
50,crps,dss,2600.03,2596.59,0.5,8
51,crps,is1,8849.63,8983.12,0.5,8
52,dss,sse,12176.73,12361.83,0.5,8
53,dss,crps,1546.25,1546.7,0.5,8
54,dss,dss,2600.03,2596.59,0.5,8
55,dss,is1,8849.63,8983.12,0.5,8
56,is1,sse,12176.73,12361.83,0.5,8
57,is1,crps,1546.25,1546.7,0.5,8
58,is1,dss,2600.03,2596.59,0.5,8
59,is1,is1,8849.63,8983.12,0.5,8
60,sse,sse,12176.73,12361.83,0.5,8
61,sse,crps,1546.25,1546.7,0.5,8
62,sse,dss,2600.03,2596.59,0.5,8
63,sse,is1,8849.63,8983.12,0.5,8
64,crps,sse,12176.73,12361.83,0.8,8
65,crps,crps,1546.25,1546.7,0.8,8
66,crps,dss,2600.03,2596.59,0.8,8
67,crps,is1,8849.63,8983.12,0.8,8
68,dss,sse,18905.38,18742.8,0.8,8
69,dss,crps,1864.63,1851.53,0.8,8
70,dss,dss,2839.06,2811.2,0.8,8
71,dss,is1,9999.22,9960.91,0.8,8
72,is1,sse,12176.73,12361.83,0.8,8
73,is1,crps,1546.25,1546.7,0.8,8
74,is1,dss,2600.03,2596.59,0.8,8
75,is1,is1,8849.63,8983.12,0.8,8
76,sse,sse,12176.73,12361.83,0.8,8
77,sse,crps,1546.25,1546.7,0.8,8
78,sse,dss,2600.03,2596.59,0.8,8
79,sse,is1,8849.63,8983.12,0.8,8
0,crps,sse,13571.95,11217.74,0.0,9
1,crps,crps,1615.52,1483.8,0.0,9
2,crps,dss,2718.55,2524.76,0.0,9
3,crps,is1,9362.87,8516.21,0.0,9
4,dss,sse,13482.4,11230.94,0.0,9
5,dss,crps,1606.87,1487.37,0.0,9
6,dss,dss,2748.99,2526.56,0.0,9
7,dss,is1,9339.93,8511.43,0.0,9
8,is1,sse,13296.24,11326.78,0.0,9
9,is1,crps,1606.51,1489.91,0.0,9
10,is1,dss,2672.42,2532.52,0.0,9
11,is1,is1,9408.13,8464.82,0.0,9
12,sse,sse,13736.05,11161.54,0.0,9
13,sse,crps,1615.34,1490.42,0.0,9
14,sse,dss,2701.77,2539.99,0.0,9
15,sse,is1,9416.9,8504.65,0.0,9
16,crps,sse,13686.24,11335.31,0.1,9
17,crps,crps,1611.12,1503.63,0.1,9
18,crps,dss,2691.05,2564.58,0.1,9
19,crps,is1,9362.07,8562.2,0.1,9
20,dss,sse,13196.09,11525.52,0.1,9
21,dss,crps,1583.08,1517.35,0.1,9
22,dss,dss,2647.08,2579.28,0.1,9
23,dss,is1,9300.64,8584.54,0.1,9
24,is1,sse,13196.09,11525.52,0.1,9
25,is1,crps,1583.08,1517.35,0.1,9
26,is1,dss,2647.08,2579.28,0.1,9
27,is1,is1,9300.64,8584.54,0.1,9
28,sse,sse,13813.39,11270.48,0.1,9
29,sse,crps,1611.24,1505.7,0.1,9
30,sse,dss,2695.99,2564.41,0.1,9
31,sse,is1,9409.79,8551.02,0.1,9
32,crps,sse,13196.09,11525.52,0.3,9
33,crps,crps,1583.08,1517.35,0.3,9
34,crps,dss,2647.08,2579.28,0.3,9
35,crps,is1,9300.64,8584.54,0.3,9
36,dss,sse,13196.09,11525.52,0.3,9
37,dss,crps,1583.08,1517.35,0.3,9
38,dss,dss,2647.08,2579.28,0.3,9
39,dss,is1,9300.64,8584.54,0.3,9
40,is1,sse,13196.09,11525.52,0.3,9
41,is1,crps,1583.08,1517.35,0.3,9
42,is1,dss,2647.08,2579.28,0.3,9
43,is1,is1,9300.64,8584.54,0.3,9
44,sse,sse,13196.09,11525.52,0.3,9
45,sse,crps,1583.08,1517.35,0.3,9
46,sse,dss,2647.08,2579.28,0.3,9
47,sse,is1,9300.64,8584.54,0.3,9
48,crps,sse,13196.09,11525.52,0.5,9
49,crps,crps,1583.08,1517.35,0.5,9
50,crps,dss,2647.08,2579.28,0.5,9
51,crps,is1,9300.64,8584.54,0.5,9
52,dss,sse,13196.09,11525.52,0.5,9
53,dss,crps,1583.08,1517.35,0.5,9
54,dss,dss,2647.08,2579.28,0.5,9
55,dss,is1,9300.64,8584.54,0.5,9
56,is1,sse,13196.09,11525.52,0.5,9
57,is1,crps,1583.08,1517.35,0.5,9
58,is1,dss,2647.08,2579.28,0.5,9
59,is1,is1,9300.64,8584.54,0.5,9
60,sse,sse,13196.09,11525.52,0.5,9
61,sse,crps,1583.08,1517.35,0.5,9
62,sse,dss,2647.08,2579.28,0.5,9
63,sse,is1,9300.64,8584.54,0.5,9
64,crps,sse,13196.09,11525.52,0.8,9
65,crps,crps,1583.08,1517.35,0.8,9
66,crps,dss,2647.08,2579.28,0.8,9
67,crps,is1,9300.64,8584.54,0.8,9
68,dss,sse,19693.27,18060.87,0.8,9
69,dss,crps,1887.76,1829.22,0.8,9
70,dss,dss,2858.97,2789.55,0.8,9
71,dss,is1,10357.34,9591.18,0.8,9
72,is1,sse,13196.09,11525.52,0.8,9
73,is1,crps,1583.08,1517.35,0.8,9
74,is1,dss,2647.08,2579.28,0.8,9
75,is1,is1,9300.64,8584.54,0.8,9
76,sse,sse,13196.09,11525.52,0.8,9
77,sse,crps,1583.08,1517.35,0.8,9
78,sse,dss,2647.08,2579.28,0.8,9
79,sse,is1,9300.64,8584.54,0.8,9
0,crps,sse,13746.47,11119.95,0.0,10
1,crps,crps,1661.07,1455.16,0.0,10
2,crps,dss,2710.08,2527.92,0.0,10
3,crps,is1,9350.49,8581.33,0.0,10
4,dss,sse,13649.49,11183.3,0.0,10
5,dss,crps,1648.65,1460.72,0.0,10
6,dss,dss,2724.03,2525.0,0.0,10
7,dss,is1,9284.57,8583.95,0.0,10
8,is1,sse,13942.63,11198.21,0.0,10
9,is1,crps,1671.03,1461.71,0.0,10
10,is1,dss,2729.04,2529.41,0.0,10
11,is1,is1,9457.35,8532.02,0.0,10
12,sse,sse,13752.09,11093.51,0.0,10
13,sse,crps,1659.26,1456.69,0.0,10
14,sse,dss,2709.93,2528.6,0.0,10
15,sse,is1,9284.21,8574.79,0.0,10
16,crps,sse,13507.76,11321.89,0.1,10
17,crps,crps,1625.38,1490.81,0.1,10
18,crps,dss,2654.61,2572.76,0.1,10
19,crps,is1,9238.4,8653.52,0.1,10
20,dss,sse,13527.02,11845.93,0.1,10
21,dss,crps,1618.24,1524.0,0.1,10
22,dss,dss,2653.51,2587.2,0.1,10
23,dss,is1,9246.92,8713.52,0.1,10
24,is1,sse,13350.48,11484.78,0.1,10
25,is1,crps,1611.65,1501.72,0.1,10
26,is1,dss,2649.69,2577.15,0.1,10
27,is1,is1,9226.24,8673.54,0.1,10
28,sse,sse,13507.76,11321.89,0.1,10
29,sse,crps,1625.38,1490.81,0.1,10
30,sse,dss,2654.61,2572.76,0.1,10
31,sse,is1,9238.4,8653.52,0.1,10
32,crps,sse,13350.48,11484.78,0.3,10
33,crps,crps,1611.65,1501.72,0.3,10
34,crps,dss,2649.69,2577.15,0.3,10
35,crps,is1,9226.24,8673.54,0.3,10
36,dss,sse,13527.02,11845.93,0.3,10
37,dss,crps,1618.24,1524.0,0.3,10
38,dss,dss,2653.51,2587.2,0.3,10
39,dss,is1,9246.92,8713.52,0.3,10
40,is1,sse,13527.02,11845.93,0.3,10
41,is1,crps,1618.24,1524.0,0.3,10
42,is1,dss,2653.51,2587.2,0.3,10
43,is1,is1,9246.92,8713.52,0.3,10
44,sse,sse,13350.48,11484.78,0.3,10
45,sse,crps,1611.65,1501.72,0.3,10
46,sse,dss,2649.69,2577.15,0.3,10
47,sse,is1,9226.24,8673.54,0.3,10
48,crps,sse,13527.02,11845.93,0.5,10
49,crps,crps,1618.24,1524.0,0.5,10
50,crps,dss,2653.51,2587.2,0.5,10
51,crps,is1,9246.92,8713.52,0.5,10
52,dss,sse,13527.02,11845.93,0.5,10
53,dss,crps,1618.24,1524.0,0.5,10
54,dss,dss,2653.51,2587.2,0.5,10
55,dss,is1,9246.92,8713.52,0.5,10
56,is1,sse,13527.02,11845.93,0.5,10
57,is1,crps,1618.24,1524.0,0.5,10
58,is1,dss,2653.51,2587.2,0.5,10
59,is1,is1,9246.92,8713.52,0.5,10
60,sse,sse,13527.02,11845.93,0.5,10
61,sse,crps,1618.24,1524.0,0.5,10
62,sse,dss,2653.51,2587.2,0.5,10
63,sse,is1,9246.92,8713.52,0.5,10
64,crps,sse,13527.02,11845.93,0.8,10
65,crps,crps,1618.24,1524.0,0.8,10
66,crps,dss,2653.51,2587.2,0.8,10
67,crps,is1,9246.92,8713.52,0.8,10
68,dss,sse,20162.9,17683.31,0.8,10
69,dss,crps,1916.94,1814.2,0.8,10
70,dss,dss,2866.38,2810.23,0.8,10
71,dss,is1,10256.39,9769.63,0.8,10
72,is1,sse,13527.02,11845.93,0.8,10
73,is1,crps,1618.24,1524.0,0.8,10
74,is1,dss,2653.51,2587.2,0.8,10
75,is1,is1,9246.92,8713.52,0.8,10
76,sse,sse,13527.02,11845.93,0.8,10
77,sse,crps,1618.24,1524.0,0.8,10
78,sse,dss,2653.51,2587.2,0.8,10
79,sse,is1,9246.92,8713.52,0.8,10
0,crps,sse,14373.35,10538.91,0.0,11
1,crps,crps,1644.21,1467.19,0.0,11
2,crps,dss,2930.96,2539.95,0.0,11
3,crps,is1,9253.05,8708.75,0.0,11
4,dss,sse,13539.11,10797.56,0.0,11
5,dss,crps,1598.14,1485.13,0.0,11
6,dss,dss,2696.99,2509.93,0.0,11
7,dss,is1,9070.87,8725.99,0.0,11
8,is1,sse,14452.56,10441.45,0.0,11
9,is1,crps,1650.25,1459.13,0.0,11
10,is1,dss,2786.81,2524.17,0.0,11
11,is1,is1,9304.36,8639.71,0.0,11
12,sse,sse,14422.75,10499.07,0.0,11
13,sse,crps,1638.03,1470.12,0.0,11
14,sse,dss,2747.73,2545.08,0.0,11
15,sse,is1,9290.52,8701.73,0.0,11
16,crps,sse,14497.33,10747.34,0.1,11
17,crps,crps,1644.77,1488.26,0.1,11
18,crps,dss,2941.82,2618.76,0.1,11
19,crps,is1,9272.32,8751.57,0.1,11
20,dss,sse,13397.98,10888.73,0.1,11
21,dss,crps,1576.36,1506.48,0.1,11
22,dss,dss,2651.67,2551.83,0.1,11
23,dss,is1,9029.72,8757.39,0.1,11
24,is1,sse,14496.7,10746.14,0.1,11
25,is1,crps,1640.25,1489.28,0.1,11
26,is1,dss,2777.86,2628.17,0.1,11
27,is1,is1,9273.02,8749.13,0.1,11
28,sse,sse,14344.41,10635.2,0.1,11
29,sse,crps,1629.4,1488.11,0.1,11
30,sse,dss,2726.88,2617.95,0.1,11
31,sse,is1,9267.25,8744.66,0.1,11
32,crps,sse,13482.5,11229.93,0.3,11
33,crps,crps,1584.02,1523.86,0.3,11
34,crps,dss,2671.18,2654.57,0.3,11
35,crps,is1,9076.2,8862.02,0.3,11
36,dss,sse,13561.7,11714.07,0.3,11
37,dss,crps,1579.96,1546.86,0.3,11
38,dss,dss,2635.63,2583.16,0.3,11
39,dss,is1,9069.76,8836.82,0.3,11
40,is1,sse,13482.5,11229.93,0.3,11
41,is1,crps,1584.02,1523.86,0.3,11
42,is1,dss,2671.18,2654.57,0.3,11
43,is1,is1,9076.2,8862.02,0.3,11
44,sse,sse,13482.5,11229.93,0.3,11
45,sse,crps,1584.02,1523.86,0.3,11
46,sse,dss,2671.18,2654.57,0.3,11
47,sse,is1,9076.2,8862.02,0.3,11
48,crps,sse,13482.5,11229.93,0.5,11
49,crps,crps,1584.02,1523.86,0.5,11
50,crps,dss,2671.18,2654.57,0.5,11
51,crps,is1,9076.2,8862.02,0.5,11
52,dss,sse,13561.7,11714.07,0.5,11
53,dss,crps,1579.96,1546.86,0.5,11
54,dss,dss,2635.63,2583.16,0.5,11
55,dss,is1,9069.76,8836.82,0.5,11
56,is1,sse,13482.5,11229.93,0.5,11
57,is1,crps,1584.02,1523.86,0.5,11
58,is1,dss,2671.18,2654.57,0.5,11
59,is1,is1,9076.2,8862.02,0.5,11
60,sse,sse,13482.5,11229.93,0.5,11
61,sse,crps,1584.02,1523.86,0.5,11
62,sse,dss,2671.18,2654.57,0.5,11
63,sse,is1,9076.2,8862.02,0.5,11
64,crps,sse,13482.5,11229.93,0.8,11
65,crps,crps,1584.02,1523.86,0.8,11
66,crps,dss,2671.18,2654.57,0.8,11
67,crps,is1,9076.2,8862.02,0.8,11
68,dss,sse,20176.26,18421.78,0.8,11
69,dss,crps,1884.77,1895.56,0.8,11
70,dss,dss,2888.75,2857.85,0.8,11
71,dss,is1,10185.56,10110.03,0.8,11
72,is1,sse,13482.5,11229.93,0.8,11
73,is1,crps,1584.02,1523.86,0.8,11
74,is1,dss,2671.18,2654.57,0.8,11
75,is1,is1,9076.2,8862.02,0.8,11
76,sse,sse,13482.5,11229.93,0.8,11
77,sse,crps,1584.02,1523.86,0.8,11
78,sse,dss,2671.18,2654.57,0.8,11
79,sse,is1,9076.2,8862.02,0.8,11
0,crps,sse,12617.7,11847.37,0.0,12
1,crps,crps,1599.77,1491.1,0.0,12
2,crps,dss,2762.15,2519.95,0.0,12
3,crps,is1,9042.11,8825.6,0.0,12
4,dss,sse,12525.93,11882.59,0.0,12
5,dss,crps,1587.96,1498.5,0.0,12
6,dss,dss,2748.22,2530.52,0.0,12
7,dss,is1,9032.08,8842.17,0.0,12
8,is1,sse,12596.76,11970.04,0.0,12
9,is1,crps,1591.03,1506.29,0.0,12
10,is1,dss,2700.39,2549.04,0.0,12
11,is1,is1,9071.64,8822.69,0.0,12
12,sse,sse,12586.85,11861.81,0.0,12
13,sse,crps,1593.29,1495.87,0.0,12
14,sse,dss,2757.16,2527.75,0.0,12
15,sse,is1,9029.46,8843.95,0.0,12
16,crps,sse,12510.58,12034.46,0.1,12
17,crps,crps,1577.94,1519.55,0.1,12
18,crps,dss,2674.53,2568.42,0.1,12
19,crps,is1,9015.21,8875.32,0.1,12
20,dss,sse,12280.02,12155.34,0.1,12
21,dss,crps,1566.7,1526.73,0.1,12
22,dss,dss,2660.85,2574.36,0.1,12
23,dss,is1,8939.12,8914.05,0.1,12
24,is1,sse,12510.58,12034.46,0.1,12
25,is1,crps,1577.94,1519.55,0.1,12
26,is1,dss,2674.53,2568.42,0.1,12
27,is1,is1,9015.21,8875.32,0.1,12
28,sse,sse,12510.58,12034.46,0.1,12
29,sse,crps,1577.94,1519.55,0.1,12
30,sse,dss,2674.53,2568.42,0.1,12
31,sse,is1,9015.21,8875.32,0.1,12
32,crps,sse,12280.02,12155.34,0.3,12
33,crps,crps,1566.7,1526.73,0.3,12
34,crps,dss,2660.85,2574.36,0.3,12
35,crps,is1,8939.12,8914.05,0.3,12
36,dss,sse,13047.87,12710.15,0.3,12
37,dss,crps,1608.2,1556.14,0.3,12
38,dss,dss,2683.28,2590.78,0.3,12
39,dss,is1,9030.87,8981.89,0.3,12
40,is1,sse,13047.87,12710.15,0.3,12
41,is1,crps,1608.2,1556.14,0.3,12
42,is1,dss,2683.28,2590.78,0.3,12
43,is1,is1,9030.87,8981.89,0.3,12
44,sse,sse,12280.02,12155.34,0.3,12
45,sse,crps,1566.7,1526.73,0.3,12
46,sse,dss,2660.85,2574.36,0.3,12
47,sse,is1,8939.12,8914.05,0.3,12
48,crps,sse,13047.87,12710.15,0.5,12
49,crps,crps,1608.2,1556.14,0.5,12
50,crps,dss,2683.28,2590.78,0.5,12
51,crps,is1,9030.87,8981.89,0.5,12
52,dss,sse,13047.87,12710.15,0.5,12
53,dss,crps,1608.2,1556.14,0.5,12
54,dss,dss,2683.28,2590.78,0.5,12
55,dss,is1,9030.87,8981.89,0.5,12
56,is1,sse,13047.87,12710.15,0.5,12
57,is1,crps,1608.2,1556.14,0.5,12
58,is1,dss,2683.28,2590.78,0.5,12
59,is1,is1,9030.87,8981.89,0.5,12
60,sse,sse,12280.02,12155.34,0.5,12
61,sse,crps,1566.7,1526.73,0.5,12
62,sse,dss,2660.85,2574.36,0.5,12
63,sse,is1,8939.12,8914.05,0.5,12
64,crps,sse,13047.87,12710.15,0.8,12
65,crps,crps,1608.2,1556.14,0.8,12
66,crps,dss,2683.28,2590.78,0.8,12
67,crps,is1,9030.87,8981.89,0.8,12
68,dss,sse,19072.12,18954.15,0.8,12
69,dss,crps,1892.74,1849.88,0.8,12
70,dss,dss,2860.04,2824.27,0.8,12
71,dss,is1,9945.33,10131.36,0.8,12
72,is1,sse,13047.87,12710.15,0.8,12
73,is1,crps,1608.2,1556.14,0.8,12
74,is1,dss,2683.28,2590.78,0.8,12
75,is1,is1,9030.87,8981.89,0.8,12
76,sse,sse,13047.87,12710.15,0.8,12
77,sse,crps,1608.2,1556.14,0.8,12
78,sse,dss,2683.28,2590.78,0.8,12
79,sse,is1,9030.87,8981.89,0.8,12
0,crps,sse,12915.58,11765.65,0.0,13
1,crps,crps,1639.51,1482.63,0.0,13
2,crps,dss,2717.93,2545.64,0.0,13
3,crps,is1,9121.19,8789.91,0.0,13
4,dss,sse,13094.45,11760.88,0.0,13
5,dss,crps,1652.07,1479.5,0.0,13
6,dss,dss,2737.93,2525.19,0.0,13
7,dss,is1,9130.34,8769.46,0.0,13
8,is1,sse,13166.97,11754.49,0.0,13
9,is1,crps,1662.16,1478.27,0.0,13
10,is1,dss,2753.28,2524.93,0.0,13
11,is1,is1,9214.82,8721.41,0.0,13
12,sse,sse,12991.09,11721.05,0.0,13
13,sse,crps,1643.27,1480.01,0.0,13
14,sse,dss,2724.9,2538.92,0.0,13
15,sse,is1,9128.37,8778.12,0.0,13
16,crps,sse,12722.84,11869.51,0.1,13
17,crps,crps,1619.08,1497.76,0.1,13
18,crps,dss,2679.82,2573.4,0.1,13
19,crps,is1,9058.6,8837.54,0.1,13
20,dss,sse,13068.41,12105.71,0.1,13
21,dss,crps,1624.01,1514.66,0.1,13
22,dss,dss,2642.06,2590.13,0.1,13
23,dss,is1,9060.61,8886.97,0.1,13
24,is1,sse,13068.41,12105.71,0.1,13
25,is1,crps,1624.01,1514.66,0.1,13
26,is1,dss,2642.06,2590.13,0.1,13
27,is1,is1,9060.61,8886.97,0.1,13
28,sse,sse,12678.33,11920.99,0.1,13
29,sse,crps,1610.43,1504.87,0.1,13
30,sse,dss,2676.34,2577.13,0.1,13
31,sse,is1,9056.39,8852.74,0.1,13
32,crps,sse,13068.41,12105.71,0.3,13
33,crps,crps,1624.01,1514.66,0.3,13
34,crps,dss,2642.06,2590.13,0.3,13
35,crps,is1,9060.61,8886.97,0.3,13
36,dss,sse,13068.41,12105.71,0.3,13
37,dss,crps,1624.01,1514.66,0.3,13
38,dss,dss,2642.06,2590.13,0.3,13
39,dss,is1,9060.61,8886.97,0.3,13
40,is1,sse,13068.41,12105.71,0.3,13
41,is1,crps,1624.01,1514.66,0.3,13
42,is1,dss,2642.06,2590.13,0.3,13
43,is1,is1,9060.61,8886.97,0.3,13
44,sse,sse,13068.41,12105.71,0.3,13
45,sse,crps,1624.01,1514.66,0.3,13
46,sse,dss,2642.06,2590.13,0.3,13
47,sse,is1,9060.61,8886.97,0.3,13
48,crps,sse,13068.41,12105.71,0.5,13
49,crps,crps,1624.01,1514.66,0.5,13
50,crps,dss,2642.06,2590.13,0.5,13
51,crps,is1,9060.61,8886.97,0.5,13
52,dss,sse,13068.41,12105.71,0.5,13
53,dss,crps,1624.01,1514.66,0.5,13
54,dss,dss,2642.06,2590.13,0.5,13
55,dss,is1,9060.61,8886.97,0.5,13
56,is1,sse,13068.41,12105.71,0.5,13
57,is1,crps,1624.01,1514.66,0.5,13
58,is1,dss,2642.06,2590.13,0.5,13
59,is1,is1,9060.61,8886.97,0.5,13
60,sse,sse,13068.41,12105.71,0.5,13
61,sse,crps,1624.01,1514.66,0.5,13
62,sse,dss,2642.06,2590.13,0.5,13
63,sse,is1,9060.61,8886.97,0.5,13
64,crps,sse,13068.41,12105.71,0.8,13
65,crps,crps,1624.01,1514.66,0.8,13
66,crps,dss,2642.06,2590.13,0.8,13
67,crps,is1,9060.61,8886.97,0.8,13
68,dss,sse,20097.93,17823.6,0.8,13
69,dss,crps,1943.91,1794.52,0.8,13
70,dss,dss,2877.12,2803.23,0.8,13
71,dss,is1,10293.58,9760.63,0.8,13
72,is1,sse,13068.41,12105.71,0.8,13
73,is1,crps,1624.01,1514.66,0.8,13
74,is1,dss,2642.06,2590.13,0.8,13
75,is1,is1,9060.61,8886.97,0.8,13
76,sse,sse,13068.41,12105.71,0.8,13
77,sse,crps,1624.01,1514.66,0.8,13
78,sse,dss,2642.06,2590.13,0.8,13
79,sse,is1,9060.61,8886.97,0.8,13
0,crps,sse,12873.37,11257.91,0.0,14
1,crps,crps,1600.55,1481.62,0.0,14
2,crps,dss,2750.58,2518.61,0.0,14
3,crps,is1,9074.15,8719.14,0.0,14
4,dss,sse,12889.89,11224.28,0.0,14
5,dss,crps,1604.2,1477.53,0.0,14
6,dss,dss,2772.93,2500.25,0.0,14
7,dss,is1,9064.77,8715.33,0.0,14
8,is1,sse,12676.67,11429.88,0.0,14
9,is1,crps,1589.14,1494.2,0.0,14
10,is1,dss,2728.68,2526.15,0.0,14
11,is1,is1,9047.69,8712.5,0.0,14
12,sse,sse,12837.79,11243.7,0.0,14
13,sse,crps,1593.94,1484.97,0.0,14
14,sse,dss,2727.32,2525.45,0.0,14
15,sse,is1,9019.31,8735.02,0.0,14
16,crps,sse,12673.02,11355.08,0.1,14
17,crps,crps,1575.26,1497.25,0.1,14
18,crps,dss,2645.41,2550.07,0.1,14
19,crps,is1,9015.34,8760.37,0.1,14
20,dss,sse,12523.94,11523.69,0.1,14
21,dss,crps,1557.85,1515.6,0.1,14
22,dss,dss,2622.25,2567.34,0.1,14
23,dss,is1,8987.83,8788.33,0.1,14
24,is1,sse,12523.94,11523.69,0.1,14
25,is1,crps,1557.85,1515.6,0.1,14
26,is1,dss,2622.25,2567.34,0.1,14
27,is1,is1,8987.83,8788.33,0.1,14
28,sse,sse,12523.94,11523.69,0.1,14
29,sse,crps,1557.85,1515.6,0.1,14
30,sse,dss,2622.25,2567.34,0.1,14
31,sse,is1,8987.83,8788.33,0.1,14
32,crps,sse,12523.94,11523.69,0.3,14
