,Method,Metric,Train,Test,Threshold,Rep
19,crps,is1,3803.16,4124.43,0.1,1
20,dss,sse,12020.47,13558.52,0.1,1
21,dss,crps,1026.77,1062.43,0.1,1
22,dss,dss,1403.61,1395.83,0.1,1
23,dss,is1,3813.35,4267.83,0.1,1
24,is1,sse,14380.11,15451.61,0.1,1
25,is1,crps,1120.38,1193.68,0.1,1
26,is1,dss,1560.43,1621.61,0.1,1
27,is1,is1,3793.78,4360.98,0.1,1
28,sse,sse,12197.93,13595.88,0.1,1
29,sse,crps,1050.94,1100.58,0.1,1
30,sse,dss,1512.0,1570.06,0.1,1
31,sse,is1,3779.04,4347.55,0.1,1
32,crps,sse,11659.44,13921.72,0.3,1
33,crps,crps,1013.63,1111.31,0.3,1
34,crps,dss,1485.88,1565.05,0.3,1
35,crps,is1,3816.36,4359.4,0.3,1
36,dss,sse,11652.01,13841.75,0.3,1
37,dss,crps,1001.78,1081.94,0.3,1
38,dss,dss,1384.68,1434.23,0.3,1
39,dss,is1,3801.61,4346.56,0.3,1
40,is1,sse,14380.11,15451.61,0.3,1
41,is1,crps,1120.38,1193.68,0.3,1
42,is1,dss,1560.43,1621.61,0.3,1
43,is1,is1,3793.78,4360.98,0.3,1
44,sse,sse,11519.49,14719.94,0.3,1
45,sse,crps,1091.02,1199.04,0.3,1
46,sse,dss,1754.63,1839.85,0.3,1
47,sse,is1,4156.66,4918.66,0.3,1
48,crps,sse,11659.44,13921.72,0.5,1
49,crps,crps,1013.63,1111.31,0.5,1
50,crps,dss,1485.88,1565.05,0.5,1
51,crps,is1,3816.36,4359.4,0.5,1
52,dss,sse,14372.68,15371.64,0.5,1
53,dss,crps,1108.53,1164.31,0.5,1
54,dss,dss,1459.22,1490.79,0.5,1
55,dss,is1,3779.02,4348.14,0.5,1
56,is1,sse,14380.11,15451.61,0.5,1
57,is1,crps,1120.38,1193.68,0.5,1
58,is1,dss,1560.43,1621.61,0.5,1
59,is1,is1,3793.78,4360.98,0.5,1
60,sse,sse,11519.49,14719.94,0.5,1
61,sse,crps,1091.02,1199.04,0.5,1
62,sse,dss,1754.63,1839.85,0.5,1
63,sse,is1,4156.66,4918.66,0.5,1
64,crps,sse,14380.11,15451.61,0.8,1
65,crps,crps,1120.38,1193.68,0.8,1
66,crps,dss,1560.43,1621.61,0.8,1
67,crps,is1,3793.78,4360.98,0.8,1
68,dss,sse,14380.11,15451.61,0.8,1
69,dss,crps,1120.38,1193.68,0.8,1
70,dss,dss,1560.43,1621.61,0.8,1
71,dss,is1,3793.78,4360.98,0.8,1
72,is1,sse,14380.11,15451.61,0.8,1
73,is1,crps,1120.38,1193.68,0.8,1
74,is1,dss,1560.43,1621.61,0.8,1
75,is1,is1,3793.78,4360.98,0.8,1
76,sse,sse,11519.49,14719.94,0.8,1
77,sse,crps,1091.02,1199.04,0.8,1
78,sse,dss,1754.63,1839.85,0.8,1
79,sse,is1,4156.66,4918.66,0.8,1
0,crps,sse,12845.9,12050.62,0.0,2
1,crps,crps,1037.33,1016.42,0.0,2
2,crps,dss,1439.23,1418.44,0.0,2
3,crps,is1,3765.4,4189.12,0.0,2
4,dss,sse,12506.93,12351.09,0.0,2
5,dss,crps,1041.44,1023.75,0.0,2
6,dss,dss,1578.36,1352.72,0.0,2
7,dss,is1,3776.2,4184.14,0.0,2
8,is1,sse,13639.98,12418.73,0.0,2
9,is1,crps,1079.25,1045.8,0.0,2
10,is1,dss,1667.55,1460.39,0.0,2
11,is1,is1,3865.54,4121.41,0.0,2
12,sse,sse,13060.51,11736.49,0.0,2
13,sse,crps,1055.07,1013.83,0.0,2
14,sse,dss,1544.36,1409.99,0.0,2
15,sse,is1,3790.82,4165.09,0.0,2
16,crps,sse,12819.75,12101.86,0.1,2
17,crps,crps,1027.23,1024.66,0.1,2
18,crps,dss,1536.61,1488.41,0.1,2
19,crps,is1,3716.11,4239.48,0.1,2
20,dss,sse,12687.82,12729.85,0.1,2
21,dss,crps,1031.11,1050.8,0.1,2
22,dss,dss,1553.31,1374.32,0.1,2
23,dss,is1,3732.71,4239.16,0.1,2
24,is1,sse,14352.3,14076.95,0.1,2
25,is1,crps,1112.37,1144.81,0.1,2
26,is1,dss,1585.77,1668.52,0.1,2
27,is1,is1,3758.34,4377.29,0.1,2
28,sse,sse,12347.76,12706.61,0.1,2
29,sse,crps,1072.51,1107.42,0.1,2
30,sse,dss,1705.03,1742.41,0.1,2
31,sse,is1,3789.53,4540.12,0.1,2
32,crps,sse,12542.39,12909.29,0.3,2
33,crps,crps,1075.83,1122.14,0.3,2
34,crps,dss,1707.03,1752.43,0.3,2
35,crps,is1,3790.06,4599.42,0.3,2
36,dss,sse,12763.22,12912.59,0.3,2
37,dss,crps,1032.68,1063.04,0.3,2
38,dss,dss,1455.31,1418.53,0.3,2
39,dss,is1,3716.04,4314.89,0.3,2
40,is1,sse,14913.41,15139.27,0.3,2
41,is1,crps,1135.73,1188.33,0.3,2
42,is1,dss,1611.75,1694.34,0.3,2
43,is1,is1,3715.68,4473.36,0.3,2
44,sse,sse,12542.39,12909.29,0.3,2
45,sse,crps,1075.83,1122.14,0.3,2
46,sse,dss,1707.03,1752.43,0.3,2
47,sse,is1,3790.06,4599.42,0.3,2
48,crps,sse,13800.02,13677.96,0.5,2
49,crps,crps,1121.22,1163.62,0.5,2
50,crps,dss,1759.84,1792.22,0.5,2
51,crps,is1,3802.9,4607.03,0.5,2
52,dss,sse,14956.84,15125.76,0.5,2
53,dss,crps,1139.0,1190.9,0.5,2
54,dss,dss,1492.4,1549.58,0.5,2
55,dss,is1,3833.2,4486.66,0.5,2
56,is1,sse,14913.41,15139.27,0.5,2
57,is1,crps,1135.73,1188.33,0.5,2
58,is1,dss,1611.75,1694.34,0.5,2
59,is1,is1,3715.68,4473.36,0.5,2
60,sse,sse,13800.02,13677.96,0.5,2
61,sse,crps,1121.22,1163.62,0.5,2
62,sse,dss,1759.84,1792.22,0.5,2
63,sse,is1,3802.9,4607.03,0.5,2
64,crps,sse,13800.02,13677.96,0.8,2
65,crps,crps,1121.22,1163.62,0.8,2
66,crps,dss,1759.84,1792.22,0.8,2
67,crps,is1,3802.9,4607.03,0.8,2
68,dss,sse,15030.14,15147.15,0.8,2
69,dss,crps,1164.68,1207.11,0.8,2
70,dss,dss,1599.59,1643.62,0.8,2
71,dss,is1,3839.92,4501.83,0.8,2
72,is1,sse,14913.41,15139.27,0.8,2
73,is1,crps,1135.73,1188.33,0.8,2
74,is1,dss,1611.75,1694.34,0.8,2
75,is1,is1,3715.68,4473.36,0.8,2
76,sse,sse,13800.02,13677.96,0.8,2
77,sse,crps,1121.22,1163.62,0.8,2
78,sse,dss,1759.84,1792.22,0.8,2
79,sse,is1,3802.9,4607.03,0.8,2
0,crps,sse,14035.47,11321.15,0.0,3
1,crps,crps,1128.12,957.18,0.0,3
2,crps,dss,1475.08,1357.12,0.0,3
3,crps,is1,4374.62,3785.97,0.0,3
4,dss,sse,13549.64,11202.39,0.0,3
5,dss,crps,1105.17,941.59,0.0,3
6,dss,dss,1564.08,1315.15,0.0,3
7,dss,is1,4197.14,3764.05,0.0,3
8,is1,sse,14076.37,12129.72,0.0,3
9,is1,crps,1143.15,998.4,0.0,3
10,is1,dss,1630.45,1479.5,0.0,3
11,is1,is1,4318.52,3765.25,0.0,3
12,sse,sse,13924.81,11404.75,0.0,3
13,sse,crps,1149.23,989.55,0.0,3
14,sse,dss,1756.95,1590.54,0.0,3
15,sse,is1,4470.29,3886.76,0.0,3
16,crps,sse,13929.32,11413.48,0.1,3
17,crps,crps,1116.03,966.2,0.1,3
18,crps,dss,1463.51,1364.26,0.1,3
19,crps,is1,4338.21,3832.71,0.1,3
20,dss,sse,13519.04,11860.81,0.1,3
21,dss,crps,1087.36,984.48,0.1,3
22,dss,dss,1478.14,1358.84,0.1,3
23,dss,is1,4123.12,3914.88,0.1,3
24,is1,sse,14531.06,12378.82,0.1,3
25,is1,crps,1172.46,1040.76,0.1,3
26,is1,dss,1849.95,1595.51,0.1,3
27,is1,is1,4356.74,3865.65,0.1,3
28,sse,sse,13998.65,11705.32,0.1,3
29,sse,crps,1188.72,1044.38,0.1,3
30,sse,dss,1800.64,1736.03,0.1,3
31,sse,is1,4566.55,3997.85,0.1,3
32,crps,sse,14085.47,11933.77,0.3,3
33,crps,crps,1143.1,1016.87,0.3,3
34,crps,dss,1705.72,1546.16,0.3,3
35,crps,is1,4276.18,3902.44,0.3,3
36,dss,sse,13519.04,11860.81,0.3,3
37,dss,crps,1087.36,984.48,0.3,3
38,dss,dss,1478.14,1358.84,0.3,3
39,dss,is1,4123.12,3914.88,0.3,3
40,is1,sse,15439.42,14044.03,0.3,3
41,is1,crps,1213.3,1110.53,0.3,3
42,is1,dss,1874.78,1630.87,0.3,3
43,is1,is1,4309.53,3970.52,0.3,3
44,sse,sse,14624.3,12130.0,0.3,3
45,sse,crps,1233.64,1081.16,0.3,3
46,sse,dss,1844.31,1764.46,0.3,3
47,sse,is1,4927.69,4259.09,0.3,3
48,crps,sse,14624.3,12130.0,0.5,3
49,crps,crps,1233.64,1081.16,0.5,3
50,crps,dss,1844.31,1764.46,0.5,3
51,crps,is1,4927.69,4259.09,0.5,3
52,dss,sse,15016.12,14364.42,0.5,3
53,dss,crps,1151.55,1099.05,0.5,3
54,dss,dss,1537.48,1429.69,0.5,3
55,dss,is1,4070.26,3969.91,0.5,3
56,is1,sse,15439.42,14044.03,0.5,3
57,is1,crps,1213.3,1110.53,0.5,3
58,is1,dss,1874.78,1630.87,0.5,3
59,is1,is1,4309.53,3970.52,0.5,3
60,sse,sse,14624.3,12130.0,0.5,3
61,sse,crps,1233.64,1081.16,0.5,3
62,sse,dss,1844.31,1764.46,0.5,3
63,sse,is1,4927.69,4259.09,0.5,3
64,crps,sse,14624.3,12130.0,0.8,3
65,crps,crps,1233.64,1081.16,0.8,3
66,crps,dss,1844.31,1764.46,0.8,3
67,crps,is1,4927.69,4259.09,0.8,3
68,dss,sse,15103.5,14425.78,0.8,3
69,dss,crps,1179.33,1121.54,0.8,3
70,dss,dss,1641.49,1534.11,0.8,3
71,dss,is1,4079.87,3978.54,0.8,3
72,is1,sse,15439.42,14044.03,0.8,3
73,is1,crps,1213.3,1110.53,0.8,3
74,is1,dss,1874.78,1630.87,0.8,3
75,is1,is1,4309.53,3970.52,0.8,3
76,sse,sse,14624.3,12130.0,0.8,3
77,sse,crps,1233.64,1081.16,0.8,3
78,sse,dss,1844.31,1764.46,0.8,3
79,sse,is1,4927.69,4259.09,0.8,3
0,crps,sse,13567.26,11923.7,0.0,4
1,crps,crps,1105.45,979.44,0.0,4
2,crps,dss,1456.83,1373.93,0.0,4
3,crps,is1,4254.87,3682.68,0.0,4
4,dss,sse,13101.4,12400.53,0.0,4
5,dss,crps,1078.58,1002.95,0.0,4
6,dss,dss,1541.18,1359.11,0.0,4
7,dss,is1,4237.53,3793.13,0.0,4
8,is1,sse,12577.5,13497.32,0.0,4
9,is1,crps,1107.99,1045.24,0.0,4
10,is1,dss,1538.59,1435.43,0.0,4
11,is1,is1,4324.84,3697.24,0.0,4
12,sse,sse,13781.47,11691.06,0.0,4
13,sse,crps,1103.32,987.25,0.0,4
14,sse,dss,1613.8,1561.67,0.0,4
15,sse,is1,4232.63,3827.43,0.0,4
16,crps,sse,12942.28,12119.21,0.1,4
17,crps,crps,1066.62,999.26,0.1,4
18,crps,dss,1435.02,1405.23,0.1,4
19,crps,is1,4188.79,3747.16,0.1,4
20,dss,sse,12939.05,12888.81,0.1,4
21,dss,crps,1062.97,1037.3,0.1,4
22,dss,dss,1488.72,1383.5,0.1,4
23,dss,is1,4209.12,3886.0,0.1,4
24,is1,sse,12782.23,13904.13,0.1,4
25,is1,crps,1106.39,1093.67,0.1,4
26,is1,dss,1571.2,1567.18,0.1,4
27,is1,is1,4228.61,3788.22,0.1,4
28,sse,sse,12919.33,13170.42,0.1,4
29,sse,crps,1130.35,1149.52,0.1,4
30,sse,dss,1791.55,1796.5,0.1,4
31,sse,is1,4577.02,4350.63,0.1,4
32,crps,sse,12608.83,12985.62,0.3,4
33,crps,crps,1065.03,1062.08,0.3,4
34,crps,dss,1535.21,1510.87,0.3,4
35,crps,is1,4172.11,3854.57,0.3,4
36,dss,sse,12930.32,12895.68,0.3,4
37,dss,crps,1061.01,1039.15,0.3,4
38,dss,dss,1456.08,1402.67,0.3,4
39,dss,is1,4204.53,3894.18,0.3,4
40,is1,sse,13867.5,15771.89,0.3,4
41,is1,crps,1142.45,1177.08,0.3,4
42,is1,dss,1590.92,1595.14,0.3,4
43,is1,is1,4178.83,3954.0,0.3,4
44,sse,sse,12919.33,13170.42,0.3,4
45,sse,crps,1130.35,1149.52,0.3,4
46,sse,dss,1791.55,1796.5,0.3,4
47,sse,is1,4577.02,4350.63,0.3,4
48,crps,sse,12919.33,13170.42,0.5,4
49,crps,crps,1130.35,1149.52,0.5,4
50,crps,dss,1791.55,1796.5,0.5,4
51,crps,is1,4577.02,4350.63,0.5,4
52,dss,sse,13830.47,15676.61,0.5,4
53,dss,crps,1123.71,1146.87,0.5,4
54,dss,dss,1488.69,1477.51,0.5,4
55,dss,is1,4171.74,3952.93,0.5,4
56,is1,sse,13867.5,15771.89,0.5,4
57,is1,crps,1142.45,1177.08,0.5,4
58,is1,dss,1590.92,1595.14,0.5,4
59,is1,is1,4178.83,3954.0,0.5,4
60,sse,sse,12919.33,13170.42,0.5,4
61,sse,crps,1130.35,1149.52,0.5,4
62,sse,dss,1791.55,1796.5,0.5,4
63,sse,is1,4577.02,4350.63,0.5,4
64,crps,sse,12919.33,13170.42,0.8,4
65,crps,crps,1130.35,1149.52,0.8,4
66,crps,dss,1791.55,1796.5,0.8,4
67,crps,is1,4577.02,4350.63,0.8,4
68,dss,sse,13867.5,15771.89,0.8,4
69,dss,crps,1142.45,1177.08,0.8,4
70,dss,dss,1590.92,1595.14,0.8,4
71,dss,is1,4178.83,3954.0,0.8,4
72,is1,sse,13867.5,15771.89,0.8,4
73,is1,crps,1142.45,1177.08,0.8,4
74,is1,dss,1590.92,1595.14,0.8,4
75,is1,is1,4178.83,3954.0,0.8,4
76,sse,sse,12919.33,13170.42,0.8,4
77,sse,crps,1130.35,1149.52,0.8,4
78,sse,dss,1791.55,1796.5,0.8,4
79,sse,is1,4577.02,4350.63,0.8,4
0,crps,sse,12873.01,11982.0,0.0,5
1,crps,crps,1093.71,969.5,0.0,5
2,crps,dss,1523.49,1329.28,0.0,5
3,crps,is1,4205.23,3818.37,0.0,5
4,dss,sse,12886.97,11781.9,0.0,5
5,dss,crps,1067.26,978.67,0.0,5
6,dss,dss,1515.17,1322.45,0.0,5
7,dss,is1,4143.57,3803.62,0.0,5
8,is1,sse,12660.69,12178.44,0.0,5
9,is1,crps,1085.31,982.7,0.0,5
10,is1,dss,1515.95,1352.24,0.0,5
11,is1,is1,4263.71,3713.07,0.0,5
12,sse,sse,12939.23,12179.82,0.0,5
13,sse,crps,1128.56,1007.86,0.0,5
14,sse,dss,1641.3,1485.83,0.0,5
15,sse,is1,4330.82,3908.49,0.0,5
16,crps,sse,12738.29,12084.84,0.1,5
17,crps,crps,1067.94,988.88,0.1,5
18,crps,dss,1459.23,1357.96,0.1,5
19,crps,is1,4160.02,3850.56,0.1,5
20,dss,sse,12968.37,12340.18,0.1,5
21,dss,crps,1072.76,1005.6,0.1,5
22,dss,dss,1513.15,1350.29,0.1,5
23,dss,is1,4123.64,3865.44,0.1,5
24,is1,sse,15030.65,14463.0,0.1,5
25,is1,crps,1181.0,1117.75,0.1,5
26,is1,dss,1612.92,1554.11,0.1,5
27,is1,is1,4135.98,3923.47,0.1,5
28,sse,sse,12913.05,12634.65,0.1,5
29,sse,crps,1137.09,1102.62,0.1,5
30,sse,dss,1785.28,1779.82,0.1,5
31,sse,is1,4414.73,4256.79,0.1,5
32,crps,sse,13289.83,12717.45,0.3,5
33,crps,crps,1107.8,1044.36,0.3,5
34,crps,dss,1587.69,1497.72,0.3,5
35,crps,is1,4166.59,3923.38,0.3,5
36,dss,sse,12972.24,12342.0,0.3,5
37,dss,crps,1072.62,1006.09,0.3,5
38,dss,dss,1514.8,1360.89,0.3,5
39,dss,is1,4115.8,3865.44,0.3,5
40,is1,sse,15030.65,14463.0,0.3,5
41,is1,crps,1181.0,1117.75,0.3,5
42,is1,dss,1612.92,1554.11,0.3,5
43,is1,is1,4135.98,3923.47,0.3,5
44,sse,sse,13474.05,12863.06,0.3,5
45,sse,crps,1158.5,1111.8,0.3,5
46,sse,dss,1808.69,1788.17,0.3,5
47,sse,is1,4415.05,4277.34,0.3,5
48,crps,sse,13474.05,12863.06,0.5,5
49,crps,crps,1158.5,1111.8,0.5,5
50,crps,dss,1808.69,1788.17,0.5,5
51,crps,is1,4415.05,4277.34,0.5,5
52,dss,sse,15030.65,14463.0,0.5,5
53,dss,crps,1181.0,1117.75,0.5,5
54,dss,dss,1612.92,1554.11,0.5,5
55,dss,is1,4135.98,3923.47,0.5,5
56,is1,sse,15030.65,14463.0,0.5,5
57,is1,crps,1181.0,1117.75,0.5,5
58,is1,dss,1612.92,1554.11,0.5,5
59,is1,is1,4135.98,3923.47,0.5,5
60,sse,sse,13474.05,12863.06,0.5,5
61,sse,crps,1158.5,1111.8,0.5,5
62,sse,dss,1808.69,1788.17,0.5,5
63,sse,is1,4415.05,4277.34,0.5,5
64,crps,sse,13474.05,12863.06,0.8,5
65,crps,crps,1158.5,1111.8,0.8,5
66,crps,dss,1808.69,1788.17,0.8,5
67,crps,is1,4415.05,4277.34,0.8,5
68,dss,sse,15030.65,14463.0,0.8,5
69,dss,crps,1181.0,1117.75,0.8,5
70,dss,dss,1612.92,1554.11,0.8,5
71,dss,is1,4135.98,3923.47,0.8,5
72,is1,sse,15030.65,14463.0,0.8,5
73,is1,crps,1181.0,1117.75,0.8,5
74,is1,dss,1612.92,1554.11,0.8,5
75,is1,is1,4135.98,3923.47,0.8,5
76,sse,sse,13474.05,12863.06,0.8,5
77,sse,crps,1158.5,1111.8,0.8,5
78,sse,dss,1808.69,1788.17,0.8,5
79,sse,is1,4415.05,4277.34,0.8,5
0,crps,sse,13989.23,12142.35,0.0,6
1,crps,crps,1128.24,978.89,0.0,6
2,crps,dss,1641.47,1344.36,0.0,6
3,crps,is1,4349.32,3826.78,0.0,6
4,dss,sse,12157.56,13037.32,0.0,6
5,dss,crps,1068.5,1000.62,0.0,6
6,dss,dss,1598.84,1321.52,0.0,6
7,dss,is1,4098.79,3892.49,0.0,6
8,is1,sse,13196.53,12959.09,0.0,6
9,is1,crps,1095.29,1024.06,0.0,6
10,is1,dss,1510.46,1448.06,0.0,6
11,is1,is1,4162.6,3771.31,0.0,6
12,sse,sse,12760.8,12215.21,0.0,6
13,sse,crps,1092.64,1018.88,0.0,6
14,sse,dss,1597.47,1474.23,0.0,6
15,sse,is1,4120.15,3888.32,0.0,6
16,crps,sse,13874.21,12346.52,0.1,6
17,crps,crps,1106.81,1007.15,0.1,6
18,crps,dss,1675.57,1524.86,0.1,6
19,crps,is1,4325.98,3916.85,0.1,6
20,dss,sse,12329.64,13322.66,0.1,6
21,dss,crps,1061.12,1027.81,0.1,6
22,dss,dss,1534.11,1349.59,0.1,6
23,dss,is1,4091.76,3952.82,0.1,6
24,is1,sse,14838.17,15083.04,0.1,6
25,is1,crps,1172.97,1153.54,0.1,6
26,is1,dss,1669.07,1648.11,0.1,6
27,is1,is1,4192.1,4007.02,0.1,6
28,sse,sse,13212.83,12323.86,0.1,6
29,sse,crps,1110.04,1027.94,0.1,6
30,sse,dss,1601.24,1486.4,0.1,6
31,sse,is1,4164.27,3925.16,0.1,6
32,crps,sse,12546.67,13481.63,0.3,6
33,crps,crps,1094.05,1064.31,0.3,6
34,crps,dss,1680.38,1554.2,0.3,6
35,crps,is1,4206.6,4005.87,0.3,6
36,dss,sse,12334.13,13325.23,0.3,6
37,dss,crps,1061.17,1029.25,0.3,6
38,dss,dss,1567.55,1358.75,0.3,6
39,dss,is1,4083.01,3957.8,0.3,6
40,is1,sse,14838.17,15083.04,0.3,6
41,is1,crps,1172.97,1153.54,0.3,6
42,is1,dss,1669.07,1648.11,0.3,6
43,is1,is1,4192.1,4007.02,0.3,6
44,sse,sse,12320.86,13884.32,0.3,6
45,sse,crps,1122.87,1154.55,0.3,6
46,sse,dss,1814.8,1807.76,0.3,6
47,sse,is1,4320.63,4480.2,0.3,6
48,crps,sse,12546.67,13481.63,0.5,6
49,crps,crps,1094.05,1064.31,0.5,6
50,crps,dss,1680.38,1554.2,0.5,6
51,crps,is1,4206.6,4005.87,0.5,6
52,dss,sse,12322.19,13349.82,0.5,6
53,dss,crps,1067.98,1047.85,0.5,6
54,dss,dss,1500.87,1421.94,0.5,6
55,dss,is1,4136.97,4052.59,0.5,6
56,is1,sse,14838.17,15083.04,0.5,6
57,is1,crps,1172.97,1153.54,0.5,6
58,is1,dss,1669.07,1648.11,0.5,6
59,is1,is1,4192.1,4007.02,0.5,6
60,sse,sse,12320.86,13884.32,0.5,6
61,sse,crps,1122.87,1154.55,0.5,6
62,sse,dss,1814.8,1807.76,0.5,6
63,sse,is1,4320.63,4480.2,0.5,6
64,crps,sse,14838.17,15083.04,0.8,6
65,crps,crps,1172.97,1153.54,0.8,6
66,crps,dss,1669.07,1648.11,0.8,6
67,crps,is1,4192.1,4007.02,0.8,6
68,dss,sse,14590.02,15254.71,0.8,6
69,dss,crps,1168.18,1175.05,0.8,6
70,dss,dss,1600.45,1610.54,0.8,6
71,dss,is1,4164.78,4066.43,0.8,6
72,is1,sse,14838.17,15083.04,0.8,6
73,is1,crps,1172.97,1153.54,0.8,6
74,is1,dss,1669.07,1648.11,0.8,6
75,is1,is1,4192.1,4007.02,0.8,6
76,sse,sse,12320.86,13884.32,0.8,6
77,sse,crps,1122.87,1154.55,0.8,6
78,sse,dss,1814.8,1807.76,0.8,6
79,sse,is1,4320.63,4480.2,0.8,6
0,crps,sse,12166.35,13091.96,0.0,7
1,crps,crps,1071.09,1015.16,0.0,7
2,crps,dss,1498.68,1387.88,0.0,7
3,crps,is1,4155.93,3918.98,0.0,7
4,dss,sse,12890.71,12512.18,0.0,7
5,dss,crps,1093.7,995.04,0.0,7
6,dss,dss,1462.24,1352.67,0.0,7
7,dss,is1,4120.21,3894.28,0.0,7
8,is1,sse,11852.66,13793.36,0.0,7
9,is1,crps,1059.93,1053.86,0.0,7
10,is1,dss,1497.5,1410.25,0.0,7
11,is1,is1,4164.77,3915.2,0.0,7
12,sse,sse,11986.35,12881.09,0.0,7
13,sse,crps,1076.73,1001.22,0.0,7
14,sse,dss,1456.59,1360.87,0.0,7
15,sse,is1,4145.38,3779.0,0.0,7
16,crps,sse,11997.02,13167.98,0.1,7
17,crps,crps,1055.84,1022.14,0.1,7
18,crps,dss,1452.46,1404.68,0.1,7
19,crps,is1,4106.32,3951.32,0.1,7
20,dss,sse,12789.53,13052.38,0.1,7
21,dss,crps,1098.71,1022.39,0.1,7
