340786.64,344173.24,338526.56,358078.06,344007.36
340538.13,340435.06,337484.54,351188.12,340333.07
339066.05,339485.45,335500.97,350845.98,339182.48
337800.6,341638.91,335713.62,350129.82,340700.14
341584.65,344015.71,336961.73,352147.4,342049.96
339720.68,342728.96,337986.49,350527.66,341565.51
340826.63,344082.04,339404.89,349291.39,341761.29
339205.16,341600.41,334470.94,349952.81,340310.0
339817.41,340599.46,339439.89,350516.88,343727.29
338438.23,341909.69,333535.42,350046.45,340964.08
339317.96,343681.28,336004.27,350862.63,339166.23
340675.0,339739.98,339386.44,350301.23,341192.49
338601.74,341654.25,337629.7,354138.06,338704.61
337361.96,341869.79,334471.91,348144.78,339505.21
338702.79,340219.25,335444.03,354560.62,341706.01
340845.58,344621.86,336278.38,356612.63,342935.82
340157.61,344442.74,337478.42,357905.86,341127.09
338706.96,339766.59,337144.7,355753.43,338405.25
340331.77,342878.5,338866.76,352414.97,341416.73
338886.74,341784.53,336022.75,356998.18,340539.66
