2472812.22,2454162.93,2469892.52,2481089.97,2480270.18
2475059.9,2455450.18,2470810.06,2491113.36,2481770.97
2468429.31,2454788.45,2469615.32,2481903.6,2476247.37
2470899.27,2453306.03,2467410.86,2479200.44,2474215.69
2472557.98,2457267.85,2471310.85,2477277.19,2481062.3
2471200.74,2452882.66,2465657.19,2479170.81,2479459.33
2468356.95,2452222.52,2469077.08,2488887.46,2487490.31
2470166.93,2454319.16,2470328.32,2489598.89,2477762.26
2471421.93,2455215.34,2467194.89,2473549.36,2480371.51
2470023.79,2449593.71,2467527.99,2472617.19,2475015.94
2471489.45,2448527.7,2467646.89,2479585.89,2485893.92
2466990.79,2452692.23,2466709.37,2468342.03,2488583.05
2475918.38,2454425.79,2467791.59,2494879.9,2475645.56
2468287.34,2452238.51,2462984.48,2477572.16,2473132.33
2473244.82,2457312.12,2471731.11,2492555.0,2484438.61
2470587.9,2448535.32,2469123.33,2469357.45,2478688.27
2467562.81,2455877.31,2469404.38,2480852.9,2478220.62
2468878.1,2454064.35,2463726.98,2481498.33,2470178.91
2467975.41,2454998.88,2469706.84,2471578.83,2484208.7
2465188.49,2453309.21,2456399.7,2473673.19,2475551.88
