19959268599.66,19984565291.42,19959407620.76,20680759651.56,19958488810.47
19619241781.07,19639677268.42,19619981121.25,20342390141.35,19618297295.54
17956884200.07,17986345943.1,17958393563.44,18636416263.38,17955009137.14
15722307468.16,15721661068.68,15726153483.7,16413025465.69,15722587530.8
20018174631.56,20016905089.5,20018981562.27,20793699158.99,20016905089.5
19605116341.54,19605586781.71,19606607464.42,20338381201.91,19604218125.44
18093531449.93,18143704777.99,18093405054.08,18771792380.1,18090283331.33
17378357619.1,17377079198.86,17379148305.43,18030672656.94,17376619938.41
17825001970.96,17865319871.63,17829817561.48,18549448244.0,17824224404.93
18945231164.86,18991332951.47,18946857061.26,19691075216.6,18944951507.91
17348052981.34,17347719307.02,17349450531.88,18121750722.95,17347306216.19
16538918070.1,16566069585.36,16538910487.95,17288896372.32,16538031013.48
17168872724.98,17201581803.0,17168581597.85,17800523098.35,17167087931.05
15227556249.25,15217374260.49,15227790303.06,15893375427.49,15216707270.95
17345338285.67,17386083200.15,17345295697.88,18114673622.19,17342553267.46
18409193274.25,18444744668.55,18410147838.97,19135216210.18,18409567138.84
15411801199.71,15431334773.67,15412870418.04,16186604633.29,15411494482.83
16549885600.99,16589781236.76,16549837456.03,17217359557.56,16548760258.03
19010739835.4,19034744608.73,19011903492.29,19750848009.29,19010077539.82
16936661977.37,16936399400.24,16937802147.05,17630333934.28,16936189986.82
