20295.5,20039.96,20569.72,20969.26,20392.73
20877.98,21433.93,21218.75,21236.36,21390.71
20818.78,20818.78,21957.13,20599.25,20818.78
22827.57,22827.57,24155.41,21685.36,21852.34
21097.14,22496.89,23416.69,21406.76,24367.9
20133.61,20075.92,21490.32,20355.52,18026.11
21691.25,21018.13,21560.95,21799.75,21353.71
20197.25,20664.49,21225.11,20994.35,20233.28
21322.42,21215.41,21996.61,21204.12,21124.97
20031.44,20271.22,20837.61,21620.33,19969.3
21930.73,22058.65,22546.52,23052.07,22058.65
21712.24,21709.02,23538.57,29324.63,25344.38
20577.53,20750.88,23695.4,21628.66,20577.53
21789.16,21081.32,22782.53,20872.22,21669.77
20977.71,20914.32,23285.34,21951.12,20978.44
20711.3,20985.15,20179.37,21836.2,19618.75
18911.56,21017.52,20704.12,21110.17,18812.21
21669.74,21079.8,22239.96,22590.28,21873.63
20782.12,20742.55,21176.77,21419.41,20742.55
18660.29,18742.02,19404.16,20418.83,18742.02
