5267578.35,5140247.71,5370624.71,5431112.55,5311017.23
5264979.17,5154870.09,5367525.79,5456002.57,5343866.65
5261538.6,5148049.02,5360158.3,5404320.29,5345254.39
5278532.73,5288760.29,5365099.59,5436731.19,5348435.92
5271054.93,5395625.95,5362673.0,5453268.73,5347228.25
5268619.37,5135348.59,5367701.11,5437080.3,5348612.06
5268987.96,5306083.17,5364598.42,5431618.18,5309586.14
5263388.06,5138880.59,5343609.72,5427481.59,5344652.26
5258731.47,5182273.57,5363479.7,5423453.32,5339970.32
5260447.75,5352863.86,5360934.77,5435795.99,5339469.14
5268456.74,5350701.74,5364072.52,5432290.0,5310444.79
5263955.3,5128910.08,5362450.73,5458919.59,5308307.32
5256688.15,5145625.28,5362140.6,5430524.46,5339655.56
5271047.3,5133620.06,5356700.35,5431972.82,5345641.78
5270493.88,5409260.26,5360460.87,5450184.38,5315746.36
5278088.27,5182559.81,5365887.63,5429015.5,5345094.82
5262505.67,5141723.01,5366858.7,5451546.02,5314294.98
5268644.07,5166309.87,5364194.91,5450040.33,5288980.03
5267608.14,5390163.02,5362623.08,5457148.89,5342237.29
5258379.19,5141526.33,5360799.93,5449160.83,5337833.35
