22712203.01,22817865.59,22800600.54,22640837.61,22746944.82
22656009.17,22760916.07,22696144.02,22574761.45,22688992.67
22666322.37,22819448.97,22766755.02,22647533.53,22723781.89
22710048.13,22845456.63,22795126.69,22653836.37,22732113.4
22637227.86,22785190.41,22747665.79,22625229.96,22702615.59
22700184.95,22805233.32,22732240.61,22634837.59,22731694.7
22673133.95,22773529.64,22804084.53,22625978.78,22753993.56
22688923.18,22758183.47,22777637.89,22583528.34,22704824.46
22715235.75,22775953.31,22769012.92,22677305.39,22762525.33
22695112.29,22844790.89,22789640.69,22635540.54,22723932.43
22699657.48,22821049.18,22735283.85,22642703.76,22724822.38
22701338.75,22799652.93,22809828.29,22863018.7,22782112.0
22667245.46,22726034.45,22663907.62,22606342.2,22668740.74
22703027.36,22842587.34,22769065.37,22628473.47,22746659.35
22629734.66,22704299.01,22729475.21,22579280.6,22704163.6
22699724.71,22859713.51,22778796.93,22867976.93,22735280.33
22654127.57,22794124.69,22710789.24,22606247.27,22709390.51
22688162.62,22752367.72,22709784.25,22655518.57,22734170.89
22644767.18,22802792.29,22737811.5,22566771.46,22731484.94
22690088.6,22839768.63,22862961.52,22642814.26,22734834.39
