654131.63,658031.09,882544.98,784859.56,654645.74
654331.99,658570.88,882746.07,784777.31,657466.79
654549.29,661798.11,862874.41,799788.4,650317.18
653496.37,662686.18,882185.95,761192.69,657400.25
655538.31,664052.12,881878.06,802326.52,660122.95
656874.58,663974.48,883525.89,790211.48,657495.62
653818.64,661392.47,884755.14,811270.3,654866.84
655402.94,658620.49,861641.14,791888.67,655928.31
654978.58,662562.37,883989.59,827718.24,656043.89
654791.38,663415.88,882650.15,800488.56,657057.38
654056.42,662571.96,883859.05,784533.61,657075.1
652971.31,662329.19,884584.31,801388.22,654662.61
657606.0,664146.58,882338.65,786906.96,657259.45
652921.66,662183.0,884698.13,815185.09,656014.11
656205.81,662618.26,863765.32,784765.69,657463.01
651808.36,660118.58,880220.77,802598.95,658866.61
654878.25,661565.1,884278.67,826057.38,657469.78
656111.88,663961.14,885699.02,795483.62,658009.72
651974.01,659622.2,884117.54,807554.19,653138.26
653227.4,657838.79,882634.26,810236.02,654895.51
