7896242.13,7897761.51,7916369.97,7855205.17,7931322.0
7914636.46,7950295.06,7929994.06,7880079.7,7936387.34
7897888.7,7910240.53,7920781.95,7882177.13,7927365.16
7910361.09,7917347.89,7923964.22,7883987.07,7931130.28
7920331.37,7934905.95,7945650.51,7874984.07,7929272.5
7921423.86,7957868.44,7929141.67,7882184.23,7938597.87
7903069.09,7942856.47,7925063.68,7864546.26,7925128.54
7852855.06,7856428.18,7880970.2,7840728.3,7878408.6
7895038.07,7938414.56,7904422.56,7885548.12,7904036.51
7866636.63,7911745.74,7903231.62,7841445.0,7903610.92
7856402.86,7900152.53,7886980.9,7822659.96,7877697.54
7932446.14,7931466.44,7931248.16,7879035.67,7926783.9
7867356.05,7877238.9,7880323.11,7824944.62,7904102.29
7909127.12,7937223.94,7959009.75,7858167.38,7926410.01
7924873.02,7945938.33,7962399.08,7863772.13,7937243.72
7937771.25,7933486.82,7958905.4,7884649.53,7935816.42
7861524.78,7899606.63,7904597.83,7839059.78,7881811.93
7892590.75,7924047.2,7911798.2,7869755.9,7927075.86
7907803.66,7907663.53,7930405.68,7889802.77,7916823.41
7899219.85,7901381.73,7917664.51,7881197.44,7907295.73
