519122.66,512546.61,524235.43,557270.53,508006.26
514007.98,512924.49,519809.14,556183.25,506801.42
507922.93,501756.42,523570.05,539511.42,503321.1
498617.5,500638.53,516328.39,549436.54,501211.76
506661.87,509574.94,529414.44,560731.86,512582.9
512923.67,513571.16,524554.79,558190.75,509335.99
508478.87,507757.65,523240.59,552817.59,510528.23
503568.98,503811.88,516458.34,550390.63,503552.43
505370.87,503183.68,520134.43,549865.35,503760.68
519069.33,514936.74,530585.01,554264.49,507935.62
505637.29,502709.4,517114.51,540374.79,504177.86
507973.77,502007.22,514938.63,553407.35,505041.43
514150.63,513006.96,526921.61,540929.7,512846.2
510840.6,501269.9,515569.83,549930.55,503347.04
503417.5,496445.15,507561.28,554874.54,497894.82
519076.84,508535.16,521358.93,558809.91,511631.66
509320.18,496027.73,514846.77,553350.6,496861.51
508046.54,504139.18,517347.48,553030.92,505261.19
511962.33,512833.77,525834.19,555558.88,510176.36
518786.09,510316.57,527798.73,552985.85,505272.8
