142014891.28,139268120.8,141932837.98,150297281.68,140604984.16
141910595.84,139396310.31,141894266.23,150274016.55,140789922.12
142193508.58,139348788.39,142025719.4,150587013.53,140861686.04
142077745.02,139135619.32,141889564.95,150731811.95,143505830.77
142061796.83,139387219.93,141818292.78,150302338.47,140476285.49
142271443.93,139537126.57,142267365.87,149927956.81,140977450.16
141957919.48,139297676.13,141999075.1,149617948.72,140784053.27
141949840.34,139190050.75,141872282.33,150187944.68,140303210.86
142126202.64,139346371.23,142027425.38,149860545.85,140824399.19
142104415.38,139280358.97,141903247.52,149833075.44,140768451.08
142077089.12,139338378.29,142035945.55,150831567.2,140878167.0
142122513.52,139818082.02,142160933.85,149806955.99,140813457.91
142070361.55,139418066.76,141968433.91,150322114.94,140400767.71
142110705.59,139426055.87,142040375.63,150300976.15,140520594.51
142036294.46,139267179.14,141847690.68,150917462.4,140823357.19
142089168.42,139325969.94,142023707.51,150756400.44,141963116.71
142048326.17,139414499.75,142001894.24,150419412.49,140829271.75
142156765.07,139291563.32,142002280.64,149874315.59,140799481.76
142136738.93,139402854.57,142067066.99,150125579.39,140927536.49
142247616.85,139390614.86,142108280.91,149775786.91,140908048.58
