99223.82,99240.54,98930.61,99223.82
99223.82,99240.54,98930.61,99223.82
99223.82,99240.54,98930.61,99223.82
99223.82,99240.54,98930.61,99223.82
99223.82,99240.54,98930.61,99223.82
99223.82,99240.54,98930.61,99223.82
99223.82,99240.54,98930.61,99223.82
99223.82,99240.54,98930.61,99223.82
99223.82,99240.54,98930.61,99223.82
99223.82,99240.54,98930.61,99223.82
99223.82,99240.54,98930.61,99223.82
99223.82,99240.54,98930.61,99223.82
99223.82,99240.54,98930.61,99223.82
99223.82,99240.54,98930.61,99223.82
99223.82,99240.54,98930.61,99223.82
99223.82,99240.54,98930.61,99223.82
99223.82,99240.54,98930.61,99223.82
99223.82,99240.54,98930.61,99223.82
99223.82,99240.54,98930.61,99223.82
99223.82,99240.54,98930.61,99223.82
