31728850.42,31887027.59,31736438.96,32032168.01,31568722.09
31749922.97,31865655.8,31772365.49,32006193.78,31524725.85
31640158.31,31777567.27,31646631.3,31932279.97,31433777.44
31582975.53,31713963.27,31642790.35,31924436.64,31482325.7
31627114.63,31752047.69,31600707.88,31950369.09,31483628.7
31591064.76,31690613.33,31705210.92,31956642.45,31446952.6
31622142.84,31857137.8,31625656.06,31973714.24,31474361.09
31892808.3,31909412.78,31914154.94,32213502.16,31761158.27
31631340.63,31700913.39,31662215.81,31923236.1,31448558.74
31870636.82,31900892.65,31906937.66,32191497.21,31688501.76
31954104.36,32098096.72,31966669.43,32261471.12,31732545.95
31570137.14,31443655.23,31583536.43,31830051.29,31347487.59
32032099.06,32202652.74,32103198.96,32377172.66,31882694.15
31488185.26,31546499.73,31391988.18,31801382.51,31322547.21
31618665.3,31626763.51,31519706.87,31918401.83,31453910.03
31650585.39,31855005.69,31683889.78,31946111.93,31504745.15
32040549.54,32157164.97,32047145.72,32391147.07,31922391.73
31858876.15,31878401.89,31912693.99,32208945.27,31703512.53
31651654.79,31654858.7,31633885.77,31944174.7,31519911.63
31682317.63,31794520.28,31688197.49,31971786.42,31511816.17
