,Method,Metric,Train,Test,Threshold,Rep
64,crps,sse,64.37,145.03,0.8,0
65,crps,crps,74.32,185.13,0.8,0
66,crps,dss,-453.99,-1121.28,0.8,0
67,crps,is1,301.8,741.59,0.8,0
68,dss,sse,67.35,147.65,0.8,0
69,dss,crps,83.25,196.82,0.8,0
70,dss,dss,-393.48,-1046.76,0.8,0
71,dss,is1,338.16,800.59,0.8,0
72,is1,sse,64.56,146.17,0.8,0
73,is1,crps,75.08,187.06,0.8,0
74,is1,dss,-444.05,-1113.41,0.8,0
75,is1,is1,305.09,746.06,0.8,0
76,sse,sse,65.08,146.23,0.8,0
77,sse,crps,78.09,189.95,0.8,0
78,sse,dss,-416.14,-1060.93,0.8,0
79,sse,is1,316.25,759.04,0.8,0
0,crps,sse,72.87,170.86,0.0,1
1,crps,crps,77.85,195.03,0.0,1
2,crps,dss,-429.31,-1059.27,0.0,1
3,crps,is1,312.49,778.0,0.0,1
4,dss,sse,71.7,173.31,0.0,1
5,dss,crps,77.44,195.75,0.0,1
6,dss,dss,-431.93,-1053.48,0.0,1
7,dss,is1,310.71,776.98,0.0,1
8,is1,sse,73.74,165.58,0.0,1
9,is1,crps,78.19,192.95,0.0,1
10,is1,dss,-408.57,-1069.26,0.0,1
11,is1,is1,306.8,798.19,0.0,1
12,sse,sse,73.29,168.76,0.0,1
13,sse,crps,78.76,197.28,0.0,1
14,sse,dss,-406.87,-1022.13,0.0,1
15,sse,is1,317.76,781.87,0.0,1
16,crps,sse,72.87,170.86,0.1,1
17,crps,crps,77.85,195.03,0.1,1
18,crps,dss,-429.31,-1059.27,0.1,1
19,crps,is1,312.49,778.0,0.1,1
20,dss,sse,72.12,172.76,0.1,1
21,dss,crps,78.28,194.93,0.1,1
22,dss,dss,-427.72,-1058.95,0.1,1
23,dss,is1,313.15,778.02,0.1,1
24,is1,sse,73.74,165.58,0.1,1
25,is1,crps,78.19,192.95,0.1,1
26,is1,dss,-408.57,-1069.26,0.1,1
27,is1,is1,306.8,798.19,0.1,1
28,sse,sse,73.29,168.76,0.1,1
29,sse,crps,78.76,197.28,0.1,1
30,sse,dss,-406.87,-1022.13,0.1,1
31,sse,is1,317.76,781.87,0.1,1
32,crps,sse,73.06,171.02,0.3,1
33,crps,crps,78.05,194.77,0.3,1
34,crps,dss,-416.61,-1060.94,0.3,1
35,crps,is1,312.71,778.17,0.3,1
36,dss,sse,78.93,151.39,0.3,1
37,dss,crps,83.44,193.4,0.3,1
38,dss,dss,-402.03,-1083.13,0.3,1
39,dss,is1,335.47,783.85,0.3,1
40,is1,sse,73.92,164.85,0.3,1
41,is1,crps,78.75,191.64,0.3,1
42,is1,dss,-406.74,-1076.49,0.3,1
43,is1,is1,309.26,793.71,0.3,1
44,sse,sse,73.63,165.83,0.3,1
45,sse,crps,79.68,196.76,0.3,1
46,sse,dss,-362.75,-1016.71,0.3,1
47,sse,is1,321.13,787.79,0.3,1
48,crps,sse,73.45,170.48,0.5,1
49,crps,crps,78.85,193.86,0.5,1
50,crps,dss,-412.71,-1066.32,0.5,1
51,crps,is1,314.34,779.74,0.5,1
52,dss,sse,81.12,146.63,0.5,1
53,dss,crps,87.07,195.36,0.5,1
54,dss,dss,-342.8,-1056.27,0.5,1
55,dss,is1,346.55,791.73,0.5,1
56,is1,sse,75.69,159.32,0.5,1
57,is1,crps,80.69,193.26,0.5,1
58,is1,dss,-385.71,-1066.3,0.5,1
59,is1,is1,315.12,797.55,0.5,1
60,sse,sse,73.63,165.83,0.5,1
61,sse,crps,79.68,196.76,0.5,1
62,sse,dss,-362.75,-1016.71,0.5,1
63,sse,is1,321.13,787.79,0.5,1
64,crps,sse,73.45,170.48,0.8,1
65,crps,crps,78.85,193.86,0.8,1
66,crps,dss,-412.71,-1066.32,0.8,1
67,crps,is1,314.34,779.74,0.8,1
68,dss,sse,81.12,146.63,0.8,1
69,dss,crps,87.07,195.36,0.8,1
70,dss,dss,-342.8,-1056.27,0.8,1
71,dss,is1,346.55,791.73,0.8,1
72,is1,sse,75.69,159.32,0.8,1
73,is1,crps,80.69,193.26,0.8,1
74,is1,dss,-385.71,-1066.3,0.8,1
75,is1,is1,315.12,797.55,0.8,1
76,sse,sse,80.34,158.74,0.8,1
77,sse,crps,88.32,205.92,0.8,1
78,sse,dss,-250.73,-816.47,0.8,1
79,sse,is1,354.2,855.64,0.8,1
0,crps,sse,51.82,162.03,0.0,2
1,crps,crps,66.14,195.34,0.0,2
2,crps,dss,-509.88,-1043.82,0.0,2
3,crps,is1,266.0,787.54,0.0,2
4,dss,sse,52.08,159.76,0.0,2
5,dss,crps,66.92,192.4,0.0,2
6,dss,dss,-509.47,-1039.92,0.0,2
7,dss,is1,271.06,771.33,0.0,2
8,is1,sse,52.05,159.75,0.0,2
9,is1,crps,67.05,197.13,0.0,2
10,is1,dss,-498.98,-1026.14,0.0,2
11,is1,is1,261.59,811.24,0.0,2
12,sse,sse,50.68,165.33,0.0,2
13,sse,crps,66.82,197.85,0.0,2
14,sse,dss,-491.22,-1030.64,0.0,2
15,sse,is1,267.33,819.61,0.0,2
16,crps,sse,51.82,162.03,0.1,2
17,crps,crps,66.14,195.34,0.1,2
18,crps,dss,-509.88,-1043.82,0.1,2
19,crps,is1,266.0,787.54,0.1,2
20,dss,sse,52.17,159.45,0.1,2
21,dss,crps,67.32,193.21,0.1,2
22,dss,dss,-508.56,-1043.09,0.1,2
23,dss,is1,273.46,775.07,0.1,2
24,is1,sse,52.05,159.75,0.1,2
25,is1,crps,67.05,197.13,0.1,2
26,is1,dss,-498.98,-1026.14,0.1,2
27,is1,is1,261.59,811.24,0.1,2
28,sse,sse,50.77,165.01,0.1,2
29,sse,crps,67.22,198.65,0.1,2
30,sse,dss,-490.31,-1033.81,0.1,2
31,sse,is1,269.73,823.34,0.1,2
32,crps,sse,51.83,161.98,0.3,2
33,crps,crps,66.25,195.15,0.3,2
34,crps,dss,-509.77,-1044.26,0.3,2
35,crps,is1,266.93,785.42,0.3,2
36,dss,sse,53.01,160.51,0.3,2
37,dss,crps,70.29,196.6,0.3,2
38,dss,dss,-494.94,-1049.81,0.3,2
39,dss,is1,286.14,795.35,0.3,2
40,is1,sse,52.05,159.75,0.3,2
41,is1,crps,67.05,197.13,0.3,2
42,is1,dss,-498.98,-1026.14,0.3,2
43,is1,is1,261.59,811.24,0.3,2
44,sse,sse,50.77,165.01,0.3,2
45,sse,crps,67.22,198.65,0.3,2
46,sse,dss,-490.31,-1033.81,0.3,2
47,sse,is1,269.73,823.34,0.3,2
48,crps,sse,51.84,162.12,0.5,2
49,crps,crps,66.52,196.98,0.5,2
50,crps,dss,-509.74,-1042.86,0.5,2
51,crps,is1,267.97,801.55,0.5,2
52,dss,sse,53.5,159.18,0.5,2
53,dss,crps,70.77,195.58,0.5,2
54,dss,dss,-482.97,-1079.7,0.5,2
55,dss,is1,286.48,796.4,0.5,2
56,is1,sse,52.84,155.75,0.5,2
57,is1,crps,68.03,195.62,0.5,2
58,is1,dss,-482.18,-1012.82,0.5,2
59,is1,is1,266.17,801.45,0.5,2
60,sse,sse,50.93,164.3,0.5,2
61,sse,crps,67.56,197.47,0.5,2
62,sse,dss,-488.5,-1040.92,0.5,2
63,sse,is1,272.11,812.29,0.5,2
64,crps,sse,51.84,162.12,0.8,2
65,crps,crps,66.52,196.98,0.8,2
66,crps,dss,-509.74,-1042.86,0.8,2
67,crps,is1,267.97,801.55,0.8,2
68,dss,sse,56.52,148.28,0.8,2
69,dss,crps,74.84,196.54,0.8,2
70,dss,dss,-432.71,-1061.76,0.8,2
71,dss,is1,301.01,807.16,0.8,2
72,is1,sse,52.86,155.83,0.8,2
73,is1,crps,68.37,197.23,0.8,2
74,is1,dss,-481.99,-1012.04,0.8,2
75,is1,is1,268.18,812.13,0.8,2
76,sse,sse,52.37,163.32,0.8,2
77,sse,crps,70.86,199.69,0.8,2
78,sse,dss,-473.18,-1052.91,0.8,2
79,sse,is1,286.01,827.73,0.8,2
0,crps,sse,50.16,149.45,0.0,3
1,crps,crps,67.64,189.38,0.0,3
2,crps,dss,-484.87,-1087.33,0.0,3
3,crps,is1,280.59,769.97,0.0,3
4,dss,sse,49.79,150.3,0.0,3
5,dss,crps,67.89,193.48,0.0,3
6,dss,dss,-503.79,-1028.2,0.0,3
7,dss,is1,282.68,794.13,0.0,3
8,is1,sse,48.9,153.37,0.0,3
9,is1,crps,66.47,193.73,0.0,3
10,is1,dss,-497.78,-1047.5,0.0,3
11,is1,is1,271.19,804.42,0.0,3
12,sse,sse,50.13,149.76,0.0,3
13,sse,crps,68.98,191.49,0.0,3
14,sse,dss,-480.53,-1051.76,0.0,3
15,sse,is1,285.33,786.23,0.0,3
16,crps,sse,50.16,149.45,0.1,3
17,crps,crps,67.64,189.38,0.1,3
18,crps,dss,-484.87,-1087.33,0.1,3
19,crps,is1,280.59,769.97,0.1,3
20,dss,sse,49.87,150.1,0.1,3
21,dss,crps,68.13,192.8,0.1,3
22,dss,dss,-502.94,-1030.2,0.1,3
23,dss,is1,284.69,788.28,0.1,3
24,is1,sse,48.9,153.37,0.1,3
25,is1,crps,66.47,193.73,0.1,3
26,is1,dss,-497.78,-1047.5,0.1,3
27,is1,is1,271.19,804.42,0.1,3
28,sse,sse,50.16,149.75,0.1,3
29,sse,crps,69.07,191.36,0.1,3
30,sse,dss,-480.21,-1051.88,0.1,3
31,sse,is1,285.91,786.59,0.1,3
32,crps,sse,50.19,149.44,0.3,3
33,crps,crps,67.73,189.25,0.3,3
34,crps,dss,-484.55,-1087.45,0.3,3
35,crps,is1,281.17,770.33,0.3,3
36,dss,sse,52.24,148.06,0.3,3
37,dss,crps,72.47,195.53,0.3,3
38,dss,dss,-481.89,-1085.95,0.3,3
39,dss,is1,300.06,798.8,0.3,3
40,is1,sse,48.9,153.37,0.3,3
41,is1,crps,66.47,193.73,0.3,3
42,is1,dss,-497.78,-1047.5,0.3,3
43,is1,is1,271.19,804.42,0.3,3
44,sse,sse,50.34,149.33,0.3,3
45,sse,crps,69.38,190.5,0.3,3
46,sse,dss,-478.35,-1056.21,0.3,3
47,sse,is1,287.91,779.32,0.3,3
48,crps,sse,50.95,146.33,0.5,3
49,crps,crps,68.68,185.55,0.5,3
50,crps,dss,-475.9,-1114.71,0.5,3
51,crps,is1,285.4,749.04,0.5,3
52,dss,sse,52.24,148.06,0.5,3
53,dss,crps,72.47,195.53,0.5,3
54,dss,dss,-481.89,-1085.95,0.5,3
55,dss,is1,300.06,798.8,0.5,3
56,is1,sse,49.09,152.32,0.5,3
57,is1,crps,66.75,192.7,0.5,3
58,is1,dss,-495.88,-1058.07,0.5,3
59,is1,is1,272.22,797.95,0.5,3
60,sse,sse,52.57,148.0,0.5,3
61,sse,crps,73.49,196.95,0.5,3
62,sse,dss,-454.19,-1046.8,0.5,3
63,sse,is1,306.48,810.67,0.5,3
64,crps,sse,51.45,146.74,0.8,3
65,crps,crps,69.1,185.39,0.8,3
66,crps,dss,-473.58,-1113.84,0.8,3
67,crps,is1,286.03,747.88,0.8,3
68,dss,sse,52.57,148.0,0.8,3
69,dss,crps,73.49,196.95,0.8,3
70,dss,dss,-454.19,-1046.8,0.8,3
71,dss,is1,306.48,810.67,0.8,3
72,is1,sse,49.13,152.05,0.8,3
73,is1,crps,66.85,192.09,0.8,3
74,is1,dss,-495.51,-1060.7,0.8,3
75,is1,is1,273.17,792.74,0.8,3
76,sse,sse,52.57,148.0,0.8,3
77,sse,crps,73.49,196.95,0.8,3
78,sse,dss,-454.19,-1046.8,0.8,3
79,sse,is1,306.48,810.67,0.8,3
0,crps,sse,62.49,147.1,0.0,4
1,crps,crps,72.79,186.26,0.0,4
2,crps,dss,-470.18,-1095.9,0.0,4
3,crps,is1,289.74,757.29,0.0,4
4,dss,sse,62.81,144.72,0.0,4
5,dss,crps,73.19,184.24,0.0,4
6,dss,dss,-478.44,-1113.67,0.0,4
7,dss,is1,292.52,745.83,0.0,4
8,is1,sse,60.52,153.23,0.0,4
9,is1,crps,71.31,190.3,0.0,4
10,is1,dss,-480.79,-1079.27,0.0,4
11,is1,is1,281.12,768.21,0.0,4
12,sse,sse,60.84,151.93,0.0,4
13,sse,crps,72.35,192.58,0.0,4
14,sse,dss,-471.77,-1068.33,0.0,4
15,sse,is1,287.08,776.51,0.0,4
16,crps,sse,62.49,147.1,0.1,4
17,crps,crps,72.79,186.26,0.1,4
18,crps,dss,-470.18,-1095.9,0.1,4
19,crps,is1,289.74,757.29,0.1,4
20,dss,sse,62.96,144.7,0.1,4
21,dss,crps,73.81,184.73,0.1,4
22,dss,dss,-476.96,-1113.96,0.1,4
23,dss,is1,294.08,750.09,0.1,4
24,is1,sse,60.66,152.93,0.1,4
25,is1,crps,71.48,189.9,0.1,4
26,is1,dss,-479.42,-1082.32,0.1,4
27,is1,is1,281.3,768.21,0.1,4
28,sse,sse,60.85,151.86,0.1,4
29,sse,crps,72.61,192.87,0.1,4
30,sse,dss,-471.6,-1069.0,0.1,4
31,sse,is1,287.87,777.78,0.1,4
32,crps,sse,62.72,146.65,0.3,4
33,crps,crps,73.35,184.99,0.3,4
34,crps,dss,-467.87,-1100.51,0.3,4
35,crps,is1,290.86,750.28,0.3,4
36,dss,sse,64.71,149.2,0.3,4
37,dss,crps,77.58,194.82,0.3,4
38,dss,dss,-461.6,-1063.63,0.3,4
39,dss,is1,313.01,799.17,0.3,4
40,is1,sse,60.83,152.22,0.3,4
41,is1,crps,72.07,189.65,0.3,4
42,is1,dss,-477.79,-1089.39,0.3,4
43,is1,is1,283.85,768.59,0.3,4
44,sse,sse,61.1,151.29,0.3,4
45,sse,crps,72.99,191.71,0.3,4
46,sse,dss,-469.18,-1074.68,0.3,4
47,sse,is1,288.44,776.06,0.3,4
48,crps,sse,62.74,146.82,0.5,4
49,crps,crps,73.61,186.19,0.5,4
50,crps,dss,-467.59,-1098.79,0.5,4
51,crps,is1,292.06,756.38,0.5,4
52,dss,sse,65.48,147.37,0.5,4
53,dss,crps,79.58,195.4,0.5,4
54,dss,dss,-431.32,-1077.13,0.5,4
55,dss,is1,324.47,792.86,0.5,4
56,is1,sse,60.83,152.22,0.5,4
57,is1,crps,72.07,189.65,0.5,4
58,is1,dss,-477.79,-1089.39,0.5,4
59,is1,is1,283.85,768.59,0.5,4
60,sse,sse,61.56,152.17,0.5,4
61,sse,crps,74.15,192.98,0.5,4
62,sse,dss,-451.74,-1047.05,0.5,4
63,sse,is1,295.03,784.42,0.5,4
64,crps,sse,63.7,144.31,0.8,4
65,crps,crps,74.38,184.42,0.8,4
66,crps,dss,-447.77,-1147.89,0.8,4
67,crps,is1,295.92,750.14,0.8,4
68,dss,sse,66.07,147.18,0.8,4
69,dss,crps,80.73,196.25,0.8,4
70,dss,dss,-400.04,-1055.42,0.8,4
71,dss,is1,331.42,797.9,0.8,4
72,is1,sse,61.5,149.87,0.8,4
73,is1,crps,72.77,187.36,0.8,4
74,is1,dss,-464.27,-1121.01,0.8,4
75,is1,is1,289.02,758.27,0.8,4
76,sse,sse,65.83,146.5,0.8,4
77,sse,crps,80.74,195.47,0.8,4
78,sse,dss,-394.36,-1055.81,0.8,4
79,sse,is1,331.11,795.54,0.8,4
0,crps,sse,59.44,157.23,0.0,5
1,crps,crps,70.37,196.47,0.0,5
2,crps,dss,-477.31,-1112.92,0.0,5
3,crps,is1,279.52,797.72,0.0,5
4,dss,sse,61.91,152.49,0.0,5
5,dss,crps,72.27,194.33,0.0,5
6,dss,dss,-485.24,-1106.56,0.0,5
7,dss,is1,285.88,796.31,0.0,5
8,is1,sse,62.1,156.0,0.0,5
9,is1,crps,72.17,196.66,0.0,5
10,is1,dss,-478.03,-1110.23,0.0,5
11,is1,is1,282.86,814.48,0.0,5
12,sse,sse,56.55,160.6,0.0,5
13,sse,crps,69.9,198.98,0.0,5
14,sse,dss,-491.5,-1078.85,0.0,5
15,sse,is1,275.39,799.67,0.0,5
16,crps,sse,59.44,157.23,0.1,5
17,crps,crps,70.37,196.47,0.1,5
18,crps,dss,-477.31,-1112.92,0.1,5
19,crps,is1,279.52,797.72,0.1,5
20,dss,sse,62.32,151.88,0.1,5
21,dss,crps,73.19,193.3,0.1,5
22,dss,dss,-481.07,-1111.77,0.1,5
23,dss,is1,289.9,795.55,0.1,5
24,is1,sse,62.1,156.0,0.1,5
25,is1,crps,72.17,196.66,0.1,5
26,is1,dss,-478.03,-1110.23,0.1,5
27,is1,is1,282.86,814.48,0.1,5
28,sse,sse,56.55,160.6,0.1,5
29,sse,crps,69.9,198.98,0.1,5
30,sse,dss,-491.5,-1078.85,0.1,5
31,sse,is1,275.39,799.67,0.1,5
32,crps,sse,59.45,157.15,0.3,5
33,crps,crps,70.62,195.72,0.3,5
34,crps,dss,-475.7,-1109.53,0.3,5
35,crps,is1,280.06,787.11,0.3,5
36,dss,sse,65.83,147.67,0.3,5
37,dss,crps,77.27,192.31,0.3,5
38,dss,dss,-450.88,-1121.34,0.3,5
39,dss,is1,306.94,784.15,0.3,5
40,is1,sse,62.57,155.41,0.3,5
41,is1,crps,73.05,194.61,0.3,5
42,is1,dss,-469.61,-1109.77,0.3,5
43,is1,is1,287.41,801.73,0.3,5
44,sse,sse,56.93,159.83,0.3,5
45,sse,crps,70.75,197.95,0.3,5
46,sse,dss,-487.71,-1086.54,0.3,5
47,sse,is1,279.3,799.42,0.3,5
48,crps,sse,59.82,156.5,0.5,5
49,crps,crps,71.45,193.88,0.5,5
50,crps,dss,-472.0,-1116.06,0.5,5
51,crps,is1,282.71,778.21,0.5,5
52,dss,sse,65.83,147.67,0.5,5
53,dss,crps,77.27,192.31,0.5,5
54,dss,dss,-450.88,-1121.34,0.5,5
55,dss,is1,306.94,784.15,0.5,5
56,is1,sse,62.57,155.41,0.5,5
57,is1,crps,73.05,194.61,0.5,5
58,is1,dss,-469.61,-1109.77,0.5,5
59,is1,is1,287.41,801.73,0.5,5
60,sse,sse,56.93,159.83,0.5,5
61,sse,crps,70.75,197.95,0.5,5
62,sse,dss,-487.71,-1086.54,0.5,5
63,sse,is1,279.3,799.42,0.5,5
64,crps,sse,59.82,156.55,0.8,5
65,crps,crps,72.03,196.76,0.8,5
66,crps,dss,-472.0,-1115.53,0.8,5
67,crps,is1,283.64,790.68,0.8,5
68,dss,sse,65.83,147.67,0.8,5
69,dss,crps,77.27,192.31,0.8,5
70,dss,dss,-450.88,-1121.34,0.8,5
71,dss,is1,306.94,784.15,0.8,5
72,is1,sse,62.7,155.36,0.8,5
73,is1,crps,73.49,194.9,0.8,5
74,is1,dss,-468.29,-1110.25,0.8,5
75,is1,is1,290.48,803.9,0.8,5
76,sse,sse,58.05,162.02,0.8,5
77,sse,crps,73.89,203.53,0.8,5
78,sse,dss,-460.79,-1041.58,0.8,5
79,sse,is1,296.36,830.7,0.8,5
0,crps,sse,60.28,154.12,0.0,6
1,crps,crps,70.19,192.06,0.0,6
2,crps,dss,-493.17,-1058.76,0.0,6
3,crps,is1,294.21,788.4,0.0,6
4,dss,sse,60.5,154.1,0.0,6
5,dss,crps,71.05,193.14,0.0,6
6,dss,dss,-487.87,-1050.43,0.0,6
7,dss,is1,296.3,790.71,0.0,6
8,is1,sse,61.15,152.46,0.0,6
9,is1,crps,71.38,195.38,0.0,6
10,is1,dss,-477.11,-1013.86,0.0,6
11,is1,is1,291.87,801.32,0.0,6
12,sse,sse,60.01,157.56,0.0,6
13,sse,crps,71.24,196.32,0.0,6
14,sse,dss,-477.47,-1051.67,0.0,6
15,sse,is1,293.81,810.92,0.0,6
16,crps,sse,60.28,154.12,0.1,6
17,crps,crps,70.19,192.06,0.1,6
18,crps,dss,-493.17,-1058.76,0.1,6
19,crps,is1,294.21,788.4,0.1,6
20,dss,sse,61.38,151.17,0.1,6
21,dss,crps,72.62,188.75,0.1,6
22,dss,dss,-478.31,-1080.21,0.1,6
23,dss,is1,302.05,759.36,0.1,6
24,is1,sse,61.15,152.46,0.1,6
25,is1,crps,71.38,195.38,0.1,6
26,is1,dss,-477.11,-1013.86,0.1,6
27,is1,is1,291.87,801.32,0.1,6
28,sse,sse,60.09,157.47,0.1,6
29,sse,crps,71.42,196.19,0.1,6
30,sse,dss,-476.7,-1052.54,0.1,6
31,sse,is1,294.61,810.64,0.1,6
32,crps,sse,60.31,154.03,0.3,6
33,crps,crps,70.39,191.78,0.3,6
34,crps,dss,-492.93,-1059.71,0.3,6
35,crps,is1,295.35,786.7,0.3,6
36,dss,sse,62.71,146.43,0.3,6
37,dss,crps,73.84,187.85,0.3,6
38,dss,dss,-461.83,-1106.98,0.3,6
39,dss,is1,304.45,761.74,0.3,6
40,is1,sse,61.26,152.16,0.3,6
41,is1,crps,71.76,194.43,0.3,6
42,is1,dss,-476.0,-1016.88,0.3,6
43,is1,is1,293.58,798.42,0.3,6
44,sse,sse,60.9,154.63,0.3,6
45,sse,crps,72.82,191.93,0.3,6
46,sse,dss,-467.91,-1081.46,0.3,6
47,sse,is1,299.57,779.58,0.3,6
48,crps,sse,60.7,152.78,0.5,6
49,crps,crps,71.17,189.55,0.5,6
50,crps,dss,-489.01,-1072.2,0.5,6
51,crps,is1,298.31,766.31,0.5,6
52,dss,sse,63.84,149.48,0.5,6
53,dss,crps,76.84,196.28,0.5,6
54,dss,dss,-450.45,-1076.5,0.5,6
55,dss,is1,317.56,804.71,0.5,6
56,is1,sse,62.54,147.57,0.5,6
57,is1,crps,73.47,188.94,0.5,6
58,is1,dss,-462.44,-1103.54,0.5,6
59,is1,is1,300.2,774.82,0.5,6
60,sse,sse,60.9,154.63,0.5,6
61,sse,crps,72.82,191.93,0.5,6
62,sse,dss,-467.91,-1081.46,0.5,6
63,sse,is1,299.57,779.58,0.5,6
64,crps,sse,61.24,150.5,0.8,6
65,crps,crps,72.09,186.31,0.8,6
66,crps,dss,-482.76,-1094.59,0.8,6
67,crps,is1,301.6,747.52,0.8,6
68,dss,sse,63.84,149.48,0.8,6
69,dss,crps,76.84,196.28,0.8,6
70,dss,dss,-450.45,-1076.5,0.8,6
71,dss,is1,317.56,804.71,0.8,6
72,is1,sse,62.54,147.57,0.8,6
73,is1,crps,73.47,188.94,0.8,6
74,is1,dss,-462.44,-1103.54,0.8,6
75,is1,is1,300.2,774.82,0.8,6
76,sse,sse,60.9,154.63,0.8,6
77,sse,crps,72.82,191.93,0.8,6
78,sse,dss,-467.91,-1081.46,0.8,6
79,sse,is1,299.57,779.58,0.8,6
0,crps,sse,49.16,146.62,0.0,7
1,crps,crps,67.29,186.88,0.0,7
2,crps,dss,-481.2,-1054.44,0.0,7
3,crps,is1,299.12,754.75,0.0,7
4,dss,sse,50.0,149.7,0.0,7
5,dss,crps,67.78,187.93,0.0,7
6,dss,dss,-486.94,-1009.28,0.0,7
7,dss,is1,302.12,752.81,0.0,7
8,is1,sse,48.94,148.26,0.0,7
9,is1,crps,67.23,186.96,0.0,7
10,is1,dss,-485.34,-1059.53,0.0,7
11,is1,is1,296.34,762.11,0.0,7
12,sse,sse,48.79,154.99,0.0,7
13,sse,crps,67.29,189.89,0.0,7
14,sse,dss,-478.93,-1025.11,0.0,7
15,sse,is1,299.84,763.33,0.0,7
16,crps,sse,49.16,146.62,0.1,7
17,crps,crps,67.29,186.88,0.1,7
18,crps,dss,-481.2,-1054.44,0.1,7
19,crps,is1,299.12,754.75,0.1,7
20,dss,sse,50.26,148.31,0.1,7
21,dss,crps,68.36,186.3,0.1,7
22,dss,dss,-483.25,-1025.39,0.1,7
23,dss,is1,303.09,746.18,0.1,7
24,is1,sse,48.94,148.26,0.1,7
25,is1,crps,67.23,186.96,0.1,7
26,is1,dss,-485.34,-1059.53,0.1,7
27,is1,is1,296.34,762.11,0.1,7
28,sse,sse,48.79,154.99,0.1,7
29,sse,crps,67.29,189.89,0.1,7
30,sse,dss,-478.93,-1025.11,0.1,7
31,sse,is1,299.84,763.33,0.1,7
32,crps,sse,49.18,146.58,0.3,7
33,crps,crps,67.37,186.49,0.3,7
34,crps,dss,-481.05,-1054.86,0.3,7
35,crps,is1,299.16,753.9,0.3,7
36,dss,sse,51.49,146.47,0.3,7
37,dss,crps,71.99,189.98,0.3,7
38,dss,dss,-457.99,-1046.17,0.3,7
39,dss,is1,318.74,769.33,0.3,7
40,is1,sse,50.03,144.19,0.3,7
41,is1,crps,68.13,184.59,0.3,7
42,is1,dss,-476.08,-1104.04,0.3,7
43,is1,is1,299.42,751.51,0.3,7
44,sse,sse,49.08,153.63,0.3,7
45,sse,crps,67.85,188.4,0.3,7
46,sse,dss,-475.95,-1039.04,0.3,7
47,sse,is1,300.96,757.2,0.3,7
48,crps,sse,49.43,146.49,0.5,7
49,crps,crps,68.01,185.31,0.5,7
50,crps,dss,-476.31,-1066.6,0.5,7
51,crps,is1,300.97,747.56,0.5,7
52,dss,sse,52.48,148.22,0.5,7
