,Method,Metric,Train,Test,Threshold,Rep
60,sse,sse,469.53,1306.06,0.5,1
61,sse,crps,216.04,586.95,0.5,1
62,sse,dss,243.13,775.43,0.5,1
63,sse,is1,1582.24,4044.67,0.5,1
64,crps,sse,469.53,1306.06,0.8,1
65,crps,crps,216.04,586.95,0.8,1
66,crps,dss,243.13,775.43,0.8,1
67,crps,is1,1582.24,4044.67,0.8,1
68,dss,sse,469.53,1306.06,0.8,1
69,dss,crps,216.04,586.95,0.8,1
70,dss,dss,243.13,775.43,0.8,1
71,dss,is1,1582.24,4044.67,0.8,1
72,is1,sse,470.16,1532.8,0.8,1
73,is1,crps,216.76,635.22,0.8,1
74,is1,dss,464.39,1478.21,0.8,1
75,is1,is1,1521.39,3885.35,0.8,1
76,sse,sse,469.53,1306.06,0.8,1
77,sse,crps,216.04,586.95,0.8,1
78,sse,dss,243.13,775.43,0.8,1
79,sse,is1,1582.24,4044.67,0.8,1
0,crps,sse,109.99,331.92,0.0,2
1,crps,crps,97.46,270.9,0.0,2
2,crps,dss,-296.79,-410.2,0.0,2
3,crps,is1,1203.0,3267.51,0.0,2
4,dss,sse,95.72,351.2,0.0,2
5,dss,crps,91.64,279.04,0.0,2
6,dss,dss,-321.3,-150.39,0.0,2
7,dss,is1,1184.28,3277.71,0.0,2
8,is1,sse,98.82,352.54,0.0,2
9,is1,crps,92.78,278.18,0.0,2
10,is1,dss,-246.43,-114.57,0.0,2
11,is1,is1,1183.54,3267.2,0.0,2
12,sse,sse,109.96,332.03,0.0,2
13,sse,crps,97.46,270.84,0.0,2
14,sse,dss,-297.13,-409.15,0.0,2
15,sse,is1,1202.37,3268.51,0.0,2
16,crps,sse,121.24,323.45,0.1,2
17,crps,crps,102.71,263.83,0.1,2
18,crps,dss,-140.7,-237.25,0.1,2
19,crps,is1,1228.21,3247.24,0.1,2
20,dss,sse,97.35,346.22,0.1,2
21,dss,crps,93.65,273.12,0.1,2
22,dss,dss,-300.27,-239.74,0.1,2
23,dss,is1,1194.01,3247.85,0.1,2
24,is1,sse,100.42,345.24,0.1,2
25,is1,crps,94.81,272.04,0.1,2
26,is1,dss,-157.43,-106.14,0.1,2
27,is1,is1,1194.4,3246.61,0.1,2
28,sse,sse,136.46,335.61,0.1,2
29,sse,crps,108.33,267.95,0.1,2
30,sse,dss,-43.51,-78.72,0.1,2
31,sse,is1,1229.96,3249.61,0.1,2
32,crps,sse,370.02,986.52,0.3,2
33,crps,crps,195.42,511.13,0.3,2
34,crps,dss,293.83,740.21,0.3,2
35,crps,is1,1468.2,3796.4,0.3,2
36,dss,sse,97.35,346.22,0.3,2
37,dss,crps,93.65,273.12,0.3,2
38,dss,dss,-300.27,-239.74,0.3,2
39,dss,is1,1194.01,3247.85,0.3,2
40,is1,sse,370.02,986.52,0.3,2
41,is1,crps,195.42,511.13,0.3,2
42,is1,dss,293.83,740.21,0.3,2
43,is1,is1,1468.2,3796.4,0.3,2
44,sse,sse,370.02,986.52,0.3,2
45,sse,crps,195.42,511.13,0.3,2
46,sse,dss,293.83,740.21,0.3,2
47,sse,is1,1468.2,3796.4,0.3,2
48,crps,sse,370.02,986.52,0.5,2
49,crps,crps,195.42,511.13,0.5,2
50,crps,dss,293.83,740.21,0.5,2
51,crps,is1,1468.2,3796.4,0.5,2
52,dss,sse,368.99,983.71,0.5,2
53,dss,crps,195.08,510.68,0.5,2
54,dss,dss,193.4,520.11,0.5,2
55,dss,is1,1468.14,3796.68,0.5,2
56,is1,sse,370.02,986.52,0.5,2
57,is1,crps,195.42,511.13,0.5,2
58,is1,dss,293.83,740.21,0.5,2
59,is1,is1,1468.2,3796.4,0.5,2
60,sse,sse,370.02,986.52,0.5,2
61,sse,crps,195.42,511.13,0.5,2
62,sse,dss,293.83,740.21,0.5,2
63,sse,is1,1468.2,3796.4,0.5,2
64,crps,sse,370.02,986.52,0.8,2
65,crps,crps,195.42,511.13,0.8,2
66,crps,dss,293.83,740.21,0.8,2
67,crps,is1,1468.2,3796.4,0.8,2
68,dss,sse,370.02,986.52,0.8,2
69,dss,crps,195.42,511.13,0.8,2
70,dss,dss,293.83,740.21,0.8,2
71,dss,is1,1468.2,3796.4,0.8,2
72,is1,sse,370.02,986.52,0.8,2
73,is1,crps,195.42,511.13,0.8,2
74,is1,dss,293.83,740.21,0.8,2
75,is1,is1,1468.2,3796.4,0.8,2
76,sse,sse,370.02,986.52,0.8,2
77,sse,crps,195.42,511.13,0.8,2
78,sse,dss,293.83,740.21,0.8,2
79,sse,is1,1468.2,3796.4,0.8,2
0,crps,sse,126.42,405.2,0.0,3
1,crps,crps,100.45,291.46,0.0,3
2,crps,dss,-303.4,-434.23,0.0,3
3,crps,is1,1293.25,3291.09,0.0,3
4,dss,sse,126.98,401.29,0.0,3
5,dss,crps,100.77,290.01,0.0,3
6,dss,dss,-301.46,-477.45,0.0,3
7,dss,is1,1293.39,3288.07,0.0,3
8,is1,sse,108.5,347.07,0.0,3
9,is1,crps,96.63,280.76,0.0,3
10,is1,dss,-272.04,-340.12,0.0,3
11,is1,is1,1269.41,3274.24,0.0,3
12,sse,sse,127.53,400.78,0.0,3
13,sse,crps,101.13,289.36,0.0,3
14,sse,dss,-298.45,-496.62,0.0,3
15,sse,is1,1296.3,3285.31,0.0,3
16,crps,sse,132.93,428.34,0.1,3
17,crps,crps,104.07,296.46,0.1,3
18,crps,dss,-278.53,-464.49,0.1,3
19,crps,is1,1304.59,3341.6,0.1,3
20,dss,sse,132.93,428.34,0.1,3
21,dss,crps,104.07,296.46,0.1,3
22,dss,dss,-278.53,-464.49,0.1,3
23,dss,is1,1304.59,3341.6,0.1,3
24,is1,sse,118.19,347.4,0.1,3
25,is1,crps,101.55,276.48,0.1,3
26,is1,dss,-127.86,-141.58,0.1,3
27,is1,is1,1280.49,3261.08,0.1,3
28,sse,sse,132.93,428.34,0.1,3
29,sse,crps,104.07,296.46,0.1,3
30,sse,dss,-278.53,-464.49,0.1,3
31,sse,is1,1304.59,3341.6,0.1,3
32,crps,sse,421.95,1122.89,0.3,3
33,crps,crps,208.58,543.6,0.3,3
34,crps,dss,211.49,614.59,0.3,3
35,crps,is1,1563.23,3922.94,0.3,3
36,dss,sse,421.95,1122.89,0.3,3
37,dss,crps,208.58,543.6,0.3,3
38,dss,dss,211.49,614.59,0.3,3
39,dss,is1,1563.23,3922.94,0.3,3
40,is1,sse,495.29,1261.23,0.3,3
41,is1,crps,222.83,573.72,0.3,3
42,is1,dss,481.59,1241.35,0.3,3
43,is1,is1,1521.07,3842.84,0.3,3
44,sse,sse,421.95,1122.89,0.3,3
45,sse,crps,208.58,543.6,0.3,3
46,sse,dss,211.49,614.59,0.3,3
47,sse,is1,1563.23,3922.94,0.3,3
48,crps,sse,421.95,1122.89,0.5,3
49,crps,crps,208.58,543.6,0.5,3
50,crps,dss,211.49,614.59,0.5,3
51,crps,is1,1563.23,3922.94,0.5,3
52,dss,sse,421.95,1122.89,0.5,3
53,dss,crps,208.58,543.6,0.5,3
54,dss,dss,211.49,614.59,0.5,3
55,dss,is1,1563.23,3922.94,0.5,3
56,is1,sse,495.29,1261.23,0.5,3
57,is1,crps,222.83,573.72,0.5,3
58,is1,dss,481.59,1241.35,0.5,3
59,is1,is1,1521.07,3842.84,0.5,3
60,sse,sse,421.95,1122.89,0.5,3
61,sse,crps,208.58,543.6,0.5,3
62,sse,dss,211.49,614.59,0.5,3
63,sse,is1,1563.23,3922.94,0.5,3
64,crps,sse,421.95,1122.89,0.8,3
65,crps,crps,208.58,543.6,0.8,3
66,crps,dss,211.49,614.59,0.8,3
67,crps,is1,1563.23,3922.94,0.8,3
68,dss,sse,421.95,1122.89,0.8,3
69,dss,crps,208.58,543.6,0.8,3
70,dss,dss,211.49,614.59,0.8,3
71,dss,is1,1563.23,3922.94,0.8,3
72,is1,sse,495.29,1261.23,0.8,3
73,is1,crps,222.83,573.72,0.8,3
74,is1,dss,481.59,1241.35,0.8,3
75,is1,is1,1521.07,3842.84,0.8,3
76,sse,sse,421.95,1122.89,0.8,3
77,sse,crps,208.58,543.6,0.8,3
78,sse,dss,211.49,614.59,0.8,3
79,sse,is1,1563.23,3922.94,0.8,3
0,crps,sse,137.28,426.88,0.0,4
1,crps,crps,104.02,296.51,0.0,4
2,crps,dss,-256.51,-398.18,0.0,4
3,crps,is1,1310.26,3290.11,0.0,4
4,dss,sse,128.96,398.38,0.0,4
5,dss,crps,101.67,287.92,0.0,4
6,dss,dss,-245.49,-314.36,0.0,4
7,dss,is1,1306.81,3290.26,0.0,4
8,is1,sse,179.9,494.53,0.0,4
9,is1,crps,115.61,318.92,0.0,4
10,is1,dss,-154.96,-172.79,0.0,4
11,is1,is1,1304.71,3327.32,0.0,4
12,sse,sse,137.16,428.86,0.0,4
13,sse,crps,104.35,297.14,0.0,4
14,sse,dss,-254.79,-389.97,0.0,4
15,sse,is1,1310.24,3318.77,0.0,4
16,crps,sse,139.14,423.37,0.1,4
17,crps,crps,106.71,289.53,0.1,4
18,crps,dss,-244.16,-427.64,0.1,4
19,crps,is1,1315.49,3277.71,0.1,4
20,dss,sse,130.78,396.07,0.1,4
21,dss,crps,104.45,280.23,0.1,4
22,dss,dss,-226.47,-388.01,0.1,4
23,dss,is1,1315.82,3256.24,0.1,4
24,is1,sse,201.9,522.18,0.1,4
25,is1,crps,122.84,317.56,0.1,4
26,is1,dss,85.42,294.4,0.1,4
27,is1,is1,1319.49,3285.65,0.1,4
28,sse,sse,156.14,465.51,0.1,4
29,sse,crps,113.23,304.56,0.1,4
30,sse,dss,-177.55,-251.18,0.1,4
31,sse,is1,1318.73,3284.6,0.1,4
32,crps,sse,440.14,1120.05,0.3,4
33,crps,crps,210.49,541.41,0.3,4
34,crps,dss,434.07,1093.34,0.3,4
35,crps,is1,1534.82,3819.78,0.3,4
36,dss,sse,130.78,396.07,0.3,4
37,dss,crps,104.45,280.23,0.3,4
38,dss,dss,-226.47,-388.01,0.3,4
39,dss,is1,1315.82,3256.24,0.3,4
40,is1,sse,440.14,1120.05,0.3,4
41,is1,crps,210.49,541.41,0.3,4
42,is1,dss,434.07,1093.34,0.3,4
43,is1,is1,1534.82,3819.78,0.3,4
44,sse,sse,440.14,1120.05,0.3,4
45,sse,crps,210.49,541.41,0.3,4
46,sse,dss,434.07,1093.34,0.3,4
47,sse,is1,1534.82,3819.78,0.3,4
48,crps,sse,440.14,1120.05,0.5,4
49,crps,crps,210.49,541.41,0.5,4
50,crps,dss,434.07,1093.34,0.5,4
51,crps,is1,1534.82,3819.78,0.5,4
52,dss,sse,505.99,1265.6,0.5,4
53,dss,crps,228.45,576.67,0.5,4
54,dss,dss,283.63,741.24,0.5,4
55,dss,is1,1635.13,4028.55,0.5,4
56,is1,sse,440.14,1120.05,0.5,4
57,is1,crps,210.49,541.41,0.5,4
58,is1,dss,434.07,1093.34,0.5,4
59,is1,is1,1534.82,3819.78,0.5,4
60,sse,sse,440.14,1120.05,0.5,4
61,sse,crps,210.49,541.41,0.5,4
62,sse,dss,434.07,1093.34,0.5,4
63,sse,is1,1534.82,3819.78,0.5,4
64,crps,sse,440.14,1120.05,0.8,4
65,crps,crps,210.49,541.41,0.8,4
66,crps,dss,434.07,1093.34,0.8,4
67,crps,is1,1534.82,3819.78,0.8,4
68,dss,sse,505.99,1265.6,0.8,4
69,dss,crps,228.45,576.67,0.8,4
70,dss,dss,283.63,741.24,0.8,4
71,dss,is1,1635.13,4028.55,0.8,4
72,is1,sse,440.14,1120.05,0.8,4
73,is1,crps,210.49,541.41,0.8,4
74,is1,dss,434.07,1093.34,0.8,4
75,is1,is1,1534.82,3819.78,0.8,4
76,sse,sse,440.14,1120.05,0.8,4
77,sse,crps,210.49,541.41,0.8,4
78,sse,dss,434.07,1093.34,0.8,4
79,sse,is1,1534.82,3819.78,0.8,4
0,crps,sse,131.65,375.0,0.0,5
1,crps,crps,105.65,287.28,0.0,5
2,crps,dss,-281.51,-440.7,0.0,5
3,crps,is1,1322.0,3312.12,0.0,5
4,dss,sse,131.65,373.81,0.0,5
5,dss,crps,105.8,286.28,0.0,5
6,dss,dss,-282.31,-445.81,0.0,5
7,dss,is1,1319.76,3311.09,0.0,5
8,is1,sse,143.13,356.52,0.0,5
9,is1,crps,111.21,279.34,0.0,5
10,is1,dss,-188.2,-449.62,0.0,5
11,is1,is1,1326.71,3310.21,0.0,5
12,sse,sse,131.65,375.0,0.0,5
13,sse,crps,105.65,287.28,0.0,5
14,sse,dss,-281.51,-440.7,0.0,5
15,sse,is1,1322.0,3312.12,0.0,5
16,crps,sse,142.17,401.87,0.1,5
17,crps,crps,110.92,289.19,0.1,5
18,crps,dss,-196.81,-303.62,0.1,5
19,crps,is1,1345.37,3350.85,0.1,5
20,dss,sse,137.08,386.68,0.1,5
21,dss,crps,109.1,287.44,0.1,5
22,dss,dss,-257.69,-446.44,0.1,5
23,dss,is1,1336.15,3346.65,0.1,5
24,is1,sse,171.63,485.78,0.1,5
25,is1,crps,123.65,322.02,0.1,5
26,is1,dss,-58.43,-34.52,0.1,5
27,is1,is1,1349.01,3337.27,0.1,5
28,sse,sse,142.17,401.87,0.1,5
29,sse,crps,110.92,289.19,0.1,5
30,sse,dss,-196.81,-303.62,0.1,5
31,sse,is1,1345.37,3350.85,0.1,5
32,crps,sse,380.7,991.2,0.3,5
33,crps,crps,203.65,513.45,0.3,5
34,crps,dss,191.37,486.38,0.3,5
35,crps,is1,1526.29,3822.36,0.3,5
36,dss,sse,380.7,991.2,0.3,5
37,dss,crps,203.65,513.45,0.3,5
38,dss,dss,191.37,486.38,0.3,5
39,dss,is1,1526.29,3822.36,0.3,5
40,is1,sse,380.7,991.2,0.3,5
41,is1,crps,203.65,513.45,0.3,5
42,is1,dss,191.37,486.38,0.3,5
43,is1,is1,1526.29,3822.36,0.3,5
44,sse,sse,380.7,991.2,0.3,5
45,sse,crps,203.65,513.45,0.3,5
46,sse,dss,191.37,486.38,0.3,5
47,sse,is1,1526.29,3822.36,0.3,5
48,crps,sse,380.7,991.2,0.5,5
49,crps,crps,203.65,513.45,0.5,5
50,crps,dss,191.37,486.38,0.5,5
51,crps,is1,1526.29,3822.36,0.5,5
52,dss,sse,380.7,991.2,0.5,5
53,dss,crps,203.65,513.45,0.5,5
54,dss,dss,191.37,486.38,0.5,5
55,dss,is1,1526.29,3822.36,0.5,5
56,is1,sse,380.7,991.2,0.5,5
57,is1,crps,203.65,513.45,0.5,5
58,is1,dss,191.37,486.38,0.5,5
59,is1,is1,1526.29,3822.36,0.5,5
60,sse,sse,380.7,991.2,0.5,5
61,sse,crps,203.65,513.45,0.5,5
62,sse,dss,191.37,486.38,0.5,5
63,sse,is1,1526.29,3822.36,0.5,5
64,crps,sse,380.7,991.2,0.8,5
65,crps,crps,203.65,513.45,0.8,5
66,crps,dss,191.37,486.38,0.8,5
67,crps,is1,1526.29,3822.36,0.8,5
68,dss,sse,380.7,991.2,0.8,5
69,dss,crps,203.65,513.45,0.8,5
70,dss,dss,191.37,486.38,0.8,5
71,dss,is1,1526.29,3822.36,0.8,5
72,is1,sse,380.7,991.2,0.8,5
73,is1,crps,203.65,513.45,0.8,5
74,is1,dss,191.37,486.38,0.8,5
75,is1,is1,1526.29,3822.36,0.8,5
76,sse,sse,380.7,991.2,0.8,5
77,sse,crps,203.65,513.45,0.8,5
78,sse,dss,191.37,486.38,0.8,5
79,sse,is1,1526.29,3822.36,0.8,5
0,crps,sse,122.65,377.15,0.0,6
1,crps,crps,105.26,291.23,0.0,6
2,crps,dss,-243.17,-365.47,0.0,6
3,crps,is1,1295.99,3334.84,0.0,6
4,dss,sse,138.31,351.54,0.0,6
5,dss,crps,110.02,286.73,0.0,6
6,dss,dss,-171.05,-261.54,0.0,6
7,dss,is1,1276.61,3258.37,0.0,6
8,is1,sse,105.78,356.02,0.0,6
9,is1,crps,97.51,281.54,0.0,6
10,is1,dss,-287.16,-445.77,0.0,6
11,is1,is1,1270.93,3320.49,0.0,6
12,sse,sse,122.53,377.34,0.0,6
13,sse,crps,105.36,291.76,0.0,6
14,sse,dss,-244.69,-363.54,0.0,6
15,sse,is1,1297.58,3333.96,0.0,6
16,crps,sse,128.17,392.23,0.1,6
17,crps,crps,109.46,292.1,0.1,6
18,crps,dss,-214.03,-387.54,0.1,6
19,crps,is1,1320.61,3363.18,0.1,6
20,dss,sse,144.22,344.73,0.1,6
21,dss,crps,113.94,278.38,0.1,6
22,dss,dss,-146.84,-332.17,0.1,6
23,dss,is1,1294.34,3243.43,0.1,6
24,is1,sse,224.58,470.28,0.1,6
25,is1,crps,128.1,299.89,0.1,6
26,is1,dss,81.59,123.51,0.1,6
27,is1,is1,1308.97,3269.23,0.1,6
28,sse,sse,128.17,392.23,0.1,6
29,sse,crps,109.46,292.1,0.1,6
30,sse,dss,-214.03,-387.54,0.1,6
31,sse,is1,1320.61,3363.18,0.1,6
32,crps,sse,447.97,1152.46,0.3,6
33,crps,crps,215.06,550.28,0.3,6
34,crps,dss,238.0,640.13,0.3,6
35,crps,is1,1584.56,3947.06,0.3,6
36,dss,sse,447.97,1152.46,0.3,6
37,dss,crps,215.06,550.28,0.3,6
38,dss,dss,238.0,640.13,0.3,6
39,dss,is1,1584.56,3947.06,0.3,6
40,is1,sse,457.59,1123.78,0.3,6
41,is1,crps,216.01,542.39,0.3,6
42,is1,dss,453.78,1119.0,0.3,6
43,is1,is1,1520.85,3820.37,0.3,6
44,sse,sse,447.97,1152.46,0.3,6
45,sse,crps,215.06,550.28,0.3,6
46,sse,dss,238.0,640.13,0.3,6
47,sse,is1,1584.56,3947.06,0.3,6
48,crps,sse,447.97,1152.46,0.5,6
49,crps,crps,215.06,550.28,0.5,6
50,crps,dss,238.0,640.13,0.5,6
51,crps,is1,1584.56,3947.06,0.5,6
52,dss,sse,447.97,1152.46,0.5,6
53,dss,crps,215.06,550.28,0.5,6
54,dss,dss,238.0,640.13,0.5,6
55,dss,is1,1584.56,3947.06,0.5,6
56,is1,sse,457.59,1123.78,0.5,6
57,is1,crps,216.01,542.39,0.5,6
58,is1,dss,453.78,1119.0,0.5,6
59,is1,is1,1520.85,3820.37,0.5,6
60,sse,sse,447.97,1152.46,0.5,6
61,sse,crps,215.06,550.28,0.5,6
62,sse,dss,238.0,640.13,0.5,6
63,sse,is1,1584.56,3947.06,0.5,6
64,crps,sse,447.97,1152.46,0.8,6
65,crps,crps,215.06,550.28,0.8,6
66,crps,dss,238.0,640.13,0.8,6
67,crps,is1,1584.56,3947.06,0.8,6
68,dss,sse,447.97,1152.46,0.8,6
69,dss,crps,215.06,550.28,0.8,6
70,dss,dss,238.0,640.13,0.8,6
71,dss,is1,1584.56,3947.06,0.8,6
72,is1,sse,457.59,1123.78,0.8,6
73,is1,crps,216.01,542.39,0.8,6
74,is1,dss,453.78,1119.0,0.8,6
75,is1,is1,1520.85,3820.37,0.8,6
76,sse,sse,447.97,1152.46,0.8,6
77,sse,crps,215.06,550.28,0.8,6
78,sse,dss,238.0,640.13,0.8,6
79,sse,is1,1584.56,3947.06,0.8,6
0,crps,sse,154.56,383.54,0.0,7
1,crps,crps,110.59,284.91,0.0,7
2,crps,dss,-218.27,-435.6,0.0,7
3,crps,is1,1335.75,3307.16,0.0,7
4,dss,sse,113.08,343.0,0.0,7
5,dss,crps,98.14,272.73,0.0,7
6,dss,dss,-279.74,-342.51,0.0,7
7,dss,is1,1316.31,3283.88,0.0,7
8,is1,sse,175.03,408.18,0.0,7
9,is1,crps,117.92,292.27,0.0,7
10,is1,dss,-133.46,-232.19,0.0,7
11,is1,is1,1334.1,3313.02,0.0,7
12,sse,sse,154.24,396.74,0.0,7
13,sse,crps,110.9,290.17,0.0,7
14,sse,dss,-236.82,-432.77,0.0,7
15,sse,is1,1338.58,3345.55,0.0,7
16,crps,sse,166.69,389.34,0.1,7
17,crps,crps,116.32,285.79,0.1,7
18,crps,dss,-129.12,-326.17,0.1,7
19,crps,is1,1358.98,3337.72,0.1,7
20,dss,sse,118.41,340.15,0.1,7
21,dss,crps,101.82,267.31,0.1,7
22,dss,dss,-244.82,-381.34,0.1,7
23,dss,is1,1329.15,3279.55,0.1,7
24,is1,sse,260.34,502.98,0.1,7
25,is1,crps,139.81,310.31,0.1,7
26,is1,dss,205.03,330.33,0.1,7
27,is1,is1,1355.0,3282.59,0.1,7
28,sse,sse,166.69,389.34,0.1,7
29,sse,crps,116.32,285.79,0.1,7
30,sse,dss,-129.12,-326.17,0.1,7
31,sse,is1,1358.98,3337.72,0.1,7
32,crps,sse,386.17,995.22,0.3,7
33,crps,crps,198.98,511.69,0.3,7
34,crps,dss,165.56,481.76,0.3,7
35,crps,is1,1539.01,3814.27,0.3,7
36,dss,sse,487.7,1277.46,0.3,7
37,dss,crps,223.51,578.81,0.3,7
38,dss,dss,263.85,749.12,0.3,7
39,dss,is1,1621.11,4035.56,0.3,7
40,is1,sse,461.75,1120.11,0.3,7
41,is1,crps,216.35,541.0,0.3,7
42,is1,dss,456.02,1100.99,0.3,7
43,is1,is1,1540.44,3817.37,0.3,7
44,sse,sse,386.17,995.22,0.3,7
45,sse,crps,198.98,511.69,0.3,7
46,sse,dss,165.56,481.76,0.3,7
47,sse,is1,1539.01,3814.27,0.3,7
48,crps,sse,461.75,1120.11,0.5,7
49,crps,crps,216.35,541.0,0.5,7
50,crps,dss,456.02,1100.99,0.5,7
