,Method,Metric,Train,Test,Threshold,Rep
0,crps,sse,197.1,300.61,0.0,2
1,crps,crps,185.67,258.13,0.0,2
2,crps,dss,-649.91,-562.62,0.0,2
3,crps,is1,2480.46,3249.29,0.0,2
4,dss,sse,176.03,338.18,0.0,2
5,dss,crps,179.95,273.14,0.0,2
6,dss,dss,-729.57,-250.03,0.0,2
7,dss,is1,2463.28,3276.76,0.0,2
8,is1,sse,249.54,379.87,0.0,2
9,is1,crps,199.2,283.05,0.0,2
10,is1,dss,-541.27,-45.72,0.0,2
11,is1,is1,2468.85,3298.4,0.0,2
12,sse,sse,197.18,300.53,0.0,2
13,sse,crps,185.85,257.87,0.0,2
14,sse,dss,-649.03,-563.41,0.0,2
15,sse,is1,2481.51,3248.41,0.0,2
16,crps,sse,209.04,303.85,0.1,2
17,crps,crps,191.64,257.38,0.1,2
18,crps,dss,-605.8,-609.02,0.1,2
19,crps,is1,2512.45,3247.63,0.1,2
20,dss,sse,180.16,331.89,0.1,2
21,dss,crps,183.11,267.98,0.1,2
22,dss,dss,-696.17,-435.72,0.1,2
23,dss,is1,2478.35,3247.59,0.1,2
24,is1,sse,316.54,483.26,0.1,2
25,is1,crps,218.19,305.12,0.1,2
26,is1,dss,-0.67,250.38,0.1,2
27,is1,is1,2489.38,3286.67,0.1,2
28,sse,sse,209.04,303.85,0.1,2
29,sse,crps,191.64,257.38,0.1,2
30,sse,dss,-605.8,-609.02,0.1,2
31,sse,is1,2512.45,3247.63,0.1,2
0,crps,sse,205.94,326.51,0.0,3
1,crps,crps,192.43,265.33,0.0,3
2,crps,dss,-573.85,-454.8,0.0,3
3,crps,is1,2585.74,3285.64,0.0,3
4,dss,sse,206.98,324.62,0.0,3
5,dss,crps,193.47,264.0,0.0,3
6,dss,dss,-572.08,-470.41,0.0,3
7,dss,is1,2590.85,3279.96,0.0,3
8,is1,sse,296.02,396.52,0.0,3
9,is1,crps,215.85,284.69,0.0,3
10,is1,dss,-407.12,-360.58,0.0,3
11,is1,is1,2600.64,3261.4,0.0,3
12,sse,sse,205.56,330.54,0.0,3
13,sse,crps,192.48,265.87,0.0,3
14,sse,dss,-576.23,-444.22,0.0,3
15,sse,is1,2587.6,3291.31,0.0,3
16,crps,sse,210.99,318.63,0.1,3
17,crps,crps,196.46,259.68,0.1,3
18,crps,dss,-553.66,-521.31,0.1,3
19,crps,is1,2604.59,3257.83,0.1,3
20,dss,sse,210.99,318.63,0.1,3
21,dss,crps,196.46,259.68,0.1,3
22,dss,dss,-553.66,-521.31,0.1,3
23,dss,is1,2604.59,3257.83,0.1,3
24,is1,sse,314.32,428.77,0.1,3
25,is1,crps,222.77,288.76,0.1,3
26,is1,dss,0.06,31.51,0.1,3
27,is1,is1,2612.71,3251.03,0.1,3
28,sse,sse,210.99,318.63,0.1,3
29,sse,crps,196.46,259.68,0.1,3
30,sse,dss,-553.66,-521.31,0.1,3
31,sse,is1,2604.59,3257.83,0.1,3
0,crps,sse,224.29,322.5,0.0,4
1,crps,crps,196.79,264.27,0.0,4
2,crps,dss,-570.14,-618.79,0.0,4
3,crps,is1,2618.18,3244.29,0.0,4
4,dss,sse,257.09,349.66,0.0,4
5,dss,crps,208.93,271.85,0.0,4
6,dss,dss,-460.8,-438.77,0.0,4
7,dss,is1,2645.45,3244.67,0.0,4
8,is1,sse,228.5,330.87,0.0,4
9,is1,crps,198.49,265.76,0.0,4
10,is1,dss,-559.95,-551.94,0.0,4
11,is1,is1,2606.24,3255.17,0.0,4
12,sse,sse,223.77,322.28,0.0,4
13,sse,crps,197.01,264.16,0.0,4
14,sse,dss,-582.58,-623.97,0.0,4
15,sse,is1,2614.89,3248.22,0.0,4
16,crps,sse,239.57,337.88,0.1,4
17,crps,crps,202.69,264.21,0.1,4
18,crps,dss,-278.3,-257.28,0.1,4
19,crps,is1,2627.82,3232.25,0.1,4
20,dss,sse,258.48,346.25,0.1,4
21,dss,crps,211.23,268.33,0.1,4
22,dss,dss,-433.36,-529.43,0.1,4
23,dss,is1,2648.64,3245.43,0.1,4
24,is1,sse,239.57,337.88,0.1,4
25,is1,crps,202.69,264.21,0.1,4
26,is1,dss,-278.3,-257.28,0.1,4
27,is1,is1,2627.82,3232.25,0.1,4
28,sse,sse,239.57,337.88,0.1,4
29,sse,crps,202.69,264.21,0.1,4
30,sse,dss,-278.3,-257.28,0.1,4
31,sse,is1,2627.82,3232.25,0.1,4
0,crps,sse,180.85,285.61,0.0,5
1,crps,crps,189.34,257.0,0.0,5
2,crps,dss,-642.68,-615.51,0.0,5
3,crps,is1,2556.92,3239.67,0.0,5
4,dss,sse,183.55,282.39,0.0,5
5,dss,crps,190.75,255.08,0.0,5
6,dss,dss,-638.23,-598.83,0.0,5
7,dss,is1,2563.65,3238.61,0.0,5
8,is1,sse,308.66,430.82,0.0,5
9,is1,crps,221.18,301.77,0.0,5
10,is1,dss,-307.91,-144.0,0.0,5
11,is1,is1,2582.43,3283.17,0.0,5
12,sse,sse,181.24,288.73,0.0,5
13,sse,crps,189.81,257.79,0.0,5
14,sse,dss,-640.64,-581.07,0.0,5
15,sse,is1,2559.22,3243.77,0.0,5
16,crps,sse,184.62,279.54,0.1,5
17,crps,crps,192.23,252.59,0.1,5
18,crps,dss,-623.14,-643.13,0.1,5
19,crps,is1,2569.09,3229.97,0.1,5
20,dss,sse,184.62,279.54,0.1,5
21,dss,crps,192.23,252.59,0.1,5
22,dss,dss,-623.14,-643.13,0.1,5
23,dss,is1,2569.09,3229.97,0.1,5
24,is1,sse,319.73,432.51,0.1,5
25,is1,crps,225.56,299.69,0.1,5
26,is1,dss,10.71,201.74,0.1,5
27,is1,is1,2597.83,3268.11,0.1,5
28,sse,sse,184.62,279.54,0.1,5
29,sse,crps,192.23,252.59,0.1,5
30,sse,dss,-623.14,-643.13,0.1,5
31,sse,is1,2569.09,3229.97,0.1,5
0,crps,sse,244.01,367.33,0.0,6
1,crps,crps,208.12,274.95,0.0,6
2,crps,dss,-527.43,-479.82,0.0,6
3,crps,is1,2585.31,3267.53,0.0,6
4,dss,sse,244.01,367.33,0.0,6
5,dss,crps,208.12,274.95,0.0,6
6,dss,dss,-527.43,-479.82,0.0,6
7,dss,is1,2585.31,3267.53,0.0,6
8,is1,sse,205.2,309.59,0.0,6
9,is1,crps,199.25,260.42,0.0,6
10,is1,dss,-414.77,-379.98,0.0,6
11,is1,is1,2559.37,3228.87,0.0,6
12,sse,sse,243.93,367.55,0.0,6
13,sse,crps,208.95,274.01,0.0,6
14,sse,dss,-483.05,-493.05,0.0,6
15,sse,is1,2589.24,3263.76,0.0,6
16,crps,sse,247.94,365.26,0.1,6
17,crps,crps,211.78,271.35,0.1,6
18,crps,dss,-457.05,-534.58,0.1,6
19,crps,is1,2601.97,3249.77,0.1,6
20,dss,sse,247.94,365.25,0.1,6
21,dss,crps,210.86,272.47,0.1,6
22,dss,dss,-503.79,-518.79,0.1,6
23,dss,is1,2597.76,3254.31,0.1,6
24,is1,sse,248.04,354.81,0.1,6
25,is1,crps,214.79,275.68,0.1,6
26,is1,dss,-241.54,-107.97,0.1,6
27,is1,is1,2581.65,3238.95,0.1,6
28,sse,sse,247.94,365.26,0.1,6
29,sse,crps,211.78,271.35,0.1,6
30,sse,dss,-457.05,-534.58,0.1,6
31,sse,is1,2601.97,3249.77,0.1,6
0,crps,sse,268.14,337.99,0.0,7
1,crps,crps,211.55,267.31,0.0,7
2,crps,dss,-457.07,-522.79,0.0,7
3,crps,is1,2613.66,3236.06,0.0,7
4,dss,sse,267.31,342.77,0.0,7
5,dss,crps,210.7,270.34,0.0,7
6,dss,dss,-477.88,-413.16,0.0,7
7,dss,is1,2610.8,3253.7,0.0,7
8,is1,sse,195.89,284.85,0.0,7
9,is1,crps,193.3,254.81,0.0,7
10,is1,dss,-593.59,-574.99,0.0,7
11,is1,is1,2564.32,3243.02,0.0,7
12,sse,sse,268.14,337.99,0.0,7
13,sse,crps,211.55,267.31,0.0,7
14,sse,dss,-457.07,-522.79,0.0,7
15,sse,is1,2613.66,3236.06,0.0,7
16,crps,sse,270.35,334.94,0.1,7
17,crps,crps,213.66,264.31,0.1,7
18,crps,dss,-449.19,-537.1,0.1,7
19,crps,is1,2620.11,3232.53,0.1,7
20,dss,sse,270.35,334.94,0.1,7
21,dss,crps,213.66,264.31,0.1,7
22,dss,dss,-449.19,-537.1,0.1,7
23,dss,is1,2620.11,3232.53,0.1,7
24,is1,sse,199.76,275.57,0.1,7
25,is1,crps,195.55,251.2,0.1,7
26,is1,dss,-548.74,-586.57,0.1,7
27,is1,is1,2581.47,3217.23,0.1,7
28,sse,sse,270.35,334.94,0.1,7
29,sse,crps,213.66,264.31,0.1,7
30,sse,dss,-449.19,-537.1,0.1,7
31,sse,is1,2620.11,3232.53,0.1,7
0,crps,sse,310.26,419.84,0.0,8
1,crps,crps,221.91,289.37,0.0,8
2,crps,dss,-458.17,-500.18,0.0,8
3,crps,is1,2555.33,3325.79,0.0,8
4,dss,sse,324.37,438.7,0.0,8
5,dss,crps,237.02,308.85,0.0,8
6,dss,dss,-207.07,-238.3,0.0,8
7,dss,is1,2572.69,3347.25,0.0,8
8,is1,sse,355.92,489.62,0.0,8
9,is1,crps,237.94,314.39,0.0,8
10,is1,dss,-221.84,-190.59,0.0,8
11,is1,is1,2536.98,3291.66,0.0,8
12,sse,sse,311.75,415.57,0.0,8
13,sse,crps,222.88,288.05,0.0,8
14,sse,dss,-452.86,-493.02,0.0,8
15,sse,is1,2556.8,3322.92,0.0,8
16,crps,sse,323.52,399.72,0.1,8
17,crps,crps,227.3,282.35,0.1,8
18,crps,dss,-383.33,-538.63,0.1,8
19,crps,is1,2577.35,3291.05,0.1,8
20,dss,sse,324.93,438.15,0.1,8
21,dss,crps,238.35,307.37,0.1,8
22,dss,dss,-194.98,-241.55,0.1,8
23,dss,is1,2577.71,3343.61,0.1,8
24,is1,sse,430.2,557.56,0.1,8
25,is1,crps,261.84,333.3,0.1,8
26,is1,dss,257.93,328.93,0.1,8
27,is1,is1,2564.79,3302.52,0.1,8
28,sse,sse,323.52,399.72,0.1,8
29,sse,crps,227.3,282.35,0.1,8
30,sse,dss,-383.33,-538.63,0.1,8
31,sse,is1,2577.35,3291.05,0.1,8
0,crps,sse,241.67,349.27,0.0,9
1,crps,crps,204.18,271.9,0.0,9
2,crps,dss,-551.56,-560.1,0.0,9
3,crps,is1,2521.65,3241.46,0.0,9
4,dss,sse,239.75,354.67,0.0,9
5,dss,crps,204.04,273.52,0.0,9
6,dss,dss,-567.65,-516.15,0.0,9
7,dss,is1,2518.03,3260.04,0.0,9
8,is1,sse,223.8,333.27,0.0,9
9,is1,crps,198.81,267.76,0.0,9
10,is1,dss,-557.75,-550.11,0.0,9
11,is1,is1,2483.56,3249.76,0.0,9
12,sse,sse,239.75,354.67,0.0,9
13,sse,crps,204.04,273.52,0.0,9
14,sse,dss,-567.65,-516.15,0.0,9
15,sse,is1,2518.03,3260.04,0.0,9
16,crps,sse,242.53,348.05,0.1,9
17,crps,crps,205.96,269.86,0.1,9
18,crps,dss,-537.76,-588.34,0.1,9
19,crps,is1,2524.33,3243.69,0.1,9
20,dss,sse,242.53,348.05,0.1,9
21,dss,crps,205.96,269.86,0.1,9
22,dss,dss,-537.76,-588.34,0.1,9
23,dss,is1,2524.33,3243.69,0.1,9
24,is1,sse,232.32,339.79,0.1,9
25,is1,crps,202.86,269.27,0.1,9
26,is1,dss,-477.4,-470.48,0.1,9
27,is1,is1,2490.96,3240.03,0.1,9
28,sse,sse,270.52,344.74,0.1,9
29,sse,crps,216.61,269.27,0.1,9
30,sse,dss,-355.46,-477.41,0.1,9
31,sse,is1,2528.03,3242.34,0.1,9
0,crps,sse,267.21,394.58,0.0,10
1,crps,crps,209.19,283.27,0.0,10
2,crps,dss,-434.31,-351.34,0.0,10
3,crps,is1,2613.08,3350.09,0.0,10
4,dss,sse,290.67,401.44,0.0,10
5,dss,crps,215.54,284.29,0.0,10
6,dss,dss,-474.76,-412.51,0.0,10
7,dss,is1,2596.34,3283.0,0.0,10
8,is1,sse,266.1,371.17,0.0,10
9,is1,crps,210.34,281.72,0.0,10
10,is1,dss,-366.11,-360.75,0.0,10
11,is1,is1,2550.47,3268.5,0.0,10
12,sse,sse,267.2,394.32,0.0,10
13,sse,crps,209.26,282.88,0.0,10
14,sse,dss,-434.44,-353.98,0.0,10
15,sse,is1,2615.05,3347.41,0.0,10
16,crps,sse,275.55,392.2,0.1,10
17,crps,crps,213.98,279.49,0.1,10
18,crps,dss,-317.22,-317.79,0.1,10
19,crps,is1,2622.68,3333.35,0.1,10
20,dss,sse,292.24,397.89,0.1,10
21,dss,crps,217.39,281.63,0.1,10
22,dss,dss,-448.68,-490.44,0.1,10
23,dss,is1,2599.37,3274.18,0.1,10
24,is1,sse,303.78,415.59,0.1,10
25,is1,crps,226.58,292.75,0.1,10
26,is1,dss,-10.99,104.79,0.1,10
27,is1,is1,2569.72,3262.94,0.1,10
28,sse,sse,275.55,392.2,0.1,10
29,sse,crps,213.98,279.49,0.1,10
30,sse,dss,-317.22,-317.79,0.1,10
31,sse,is1,2622.68,3333.35,0.1,10
0,crps,sse,269.51,396.09,0.0,11
1,crps,crps,213.62,288.4,0.0,11
2,crps,dss,-439.46,-337.29,0.0,11
3,crps,is1,2613.46,3271.23,0.0,11
4,dss,sse,270.65,392.1,0.0,11
5,dss,crps,214.44,286.89,0.0,11
6,dss,dss,-440.59,-349.16,0.0,11
7,dss,is1,2621.4,3262.82,0.0,11
8,is1,sse,248.71,370.87,0.0,11
9,is1,crps,212.14,282.77,0.0,11
10,is1,dss,-353.05,-274.22,0.0,11
11,is1,is1,2601.32,3251.22,0.0,11
12,sse,sse,270.61,392.73,0.0,11
13,sse,crps,214.42,287.05,0.0,11
14,sse,dss,-437.47,-352.83,0.0,11
15,sse,is1,2620.99,3264.93,0.0,11
16,crps,sse,271.89,392.49,0.1,11
17,crps,crps,215.57,286.29,0.1,11
18,crps,dss,-430.3,-356.27,0.1,11
19,crps,is1,2623.17,3263.21,0.1,11
20,dss,sse,271.89,392.49,0.1,11
21,dss,crps,215.57,286.29,0.1,11
22,dss,dss,-430.3,-356.27,0.1,11
23,dss,is1,2623.17,3263.21,0.1,11
24,is1,sse,277.0,398.81,0.1,11
25,is1,crps,224.47,292.03,0.1,11
26,is1,dss,-242.71,-22.13,0.1,11
27,is1,is1,2616.09,3269.47,0.1,11
28,sse,sse,297.36,406.7,0.1,11
29,sse,crps,227.1,290.46,0.1,11
30,sse,dss,-281.5,-287.56,0.1,11
31,sse,is1,2623.7,3262.01,0.1,11
0,crps,sse,250.88,350.27,0.0,12
1,crps,crps,210.76,275.03,0.0,12
2,crps,dss,-424.72,-480.09,0.0,12
3,crps,is1,2600.84,3263.8,0.0,12
4,dss,sse,285.6,385.14,0.0,12
5,dss,crps,225.09,287.43,0.0,12
6,dss,dss,-394.48,-392.26,0.0,12
7,dss,is1,2698.8,3366.93,0.0,12
8,is1,sse,294.14,418.26,0.0,12
9,is1,crps,220.98,291.41,0.0,12
10,is1,dss,-94.86,-23.23,0.0,12
11,is1,is1,2591.09,3262.36,0.0,12
12,sse,sse,243.64,340.99,0.0,12
13,sse,crps,206.83,268.02,0.0,12
14,sse,dss,-480.28,-502.7,0.0,12
15,sse,is1,2610.71,3282.46,0.0,12
16,crps,sse,268.2,378.35,0.1,12
17,crps,crps,216.08,278.7,0.1,12
18,crps,dss,-313.64,-304.25,0.1,12
19,crps,is1,2627.21,3299.56,0.1,12
20,dss,sse,291.24,382.83,0.1,12
21,dss,crps,228.32,284.08,0.1,12
22,dss,dss,-365.68,-419.79,0.1,12
23,dss,is1,2707.3,3370.5,0.1,12
24,is1,sse,331.87,484.95,0.1,12
25,is1,crps,236.53,314.84,0.1,12
26,is1,dss,56.39,217.5,0.1,12
27,is1,is1,2616.69,3284.92,0.1,12
28,sse,sse,250.91,346.52,0.1,12
29,sse,crps,210.78,268.63,0.1,12
30,sse,dss,-394.07,-427.8,0.1,12
31,sse,is1,2623.9,3282.5,0.1,12
0,crps,sse,205.57,303.36,0.0,13
1,crps,crps,191.17,258.83,0.0,13
2,crps,dss,-644.17,-635.38,0.0,13
3,crps,is1,2590.01,3240.28,0.0,13
4,dss,sse,244.03,320.78,0.0,13
5,dss,crps,201.62,264.98,0.0,13
6,dss,dss,-492.66,-504.82,0.0,13
7,dss,is1,2602.17,3241.99,0.0,13
8,is1,sse,214.24,306.71,0.0,13
9,is1,crps,192.81,260.7,0.0,13
10,is1,dss,-569.75,-530.54,0.0,13
11,is1,is1,2584.5,3241.07,0.0,13
12,sse,sse,204.78,302.33,0.0,13
13,sse,crps,190.92,258.27,0.0,13
14,sse,dss,-650.61,-633.69,0.0,13
15,sse,is1,2590.88,3237.03,0.0,13
16,crps,sse,222.84,295.85,0.1,13
17,crps,crps,197.29,253.88,0.1,13
18,crps,dss,-327.53,-417.96,0.1,13
19,crps,is1,2601.09,3217.79,0.1,13
20,dss,sse,245.95,314.9,0.1,13
21,dss,crps,202.96,261.37,0.1,13
22,dss,dss,-480.74,-527.58,0.1,13
23,dss,is1,2604.95,3232.5,0.1,13
24,is1,sse,222.84,295.85,0.1,13
25,is1,crps,197.29,253.88,0.1,13
26,is1,dss,-327.53,-417.96,0.1,13
27,is1,is1,2601.09,3217.79,0.1,13
28,sse,sse,222.84,295.85,0.1,13
29,sse,crps,197.29,253.88,0.1,13
30,sse,dss,-327.53,-417.96,0.1,13
31,sse,is1,2601.09,3217.79,0.1,13
0,crps,sse,260.61,366.22,0.0,14
1,crps,crps,205.48,277.21,0.0,14
2,crps,dss,-572.63,-429.39,0.0,14
3,crps,is1,2570.64,3265.72,0.0,14
4,dss,sse,260.87,366.55,0.0,14
5,dss,crps,206.14,277.4,0.0,14
6,dss,dss,-570.01,-426.02,0.0,14
7,dss,is1,2572.13,3265.37,0.0,14
8,is1,sse,187.54,294.44,0.0,14
9,is1,crps,188.49,259.61,0.0,14
10,is1,dss,-626.92,-507.98,0.0,14
11,is1,is1,2536.15,3247.49,0.0,14
12,sse,sse,260.87,366.55,0.0,14
13,sse,crps,206.14,277.4,0.0,14
14,sse,dss,-570.01,-426.02,0.0,14
15,sse,is1,2572.13,3265.37,0.0,14
16,crps,sse,264.86,358.3,0.1,14
17,crps,crps,208.34,273.28,0.1,14
18,crps,dss,-546.21,-554.88,0.1,14
19,crps,is1,2582.86,3249.58,0.1,14
20,dss,sse,264.86,358.3,0.1,14
21,dss,crps,208.34,273.28,0.1,14
22,dss,dss,-546.21,-554.88,0.1,14
23,dss,is1,2582.86,3249.58,0.1,14
24,is1,sse,198.14,288.36,0.1,14
25,is1,crps,193.57,255.74,0.1,14
26,is1,dss,-514.49,-556.36,0.1,14
27,is1,is1,2560.27,3226.02,0.1,14
28,sse,sse,295.09,372.86,0.1,14
29,sse,crps,218.6,279.08,0.1,14
30,sse,dss,-314.89,-381.2,0.1,14
31,sse,is1,2584.53,3251.05,0.1,14
0,crps,sse,242.21,337.59,0.0,15
1,crps,crps,199.03,265.77,0.0,15
2,crps,dss,-496.84,-425.12,0.0,15
3,crps,is1,2553.4,3277.15,0.0,15
4,dss,sse,286.23,371.22,0.0,15
5,dss,crps,210.33,273.38,0.0,15
6,dss,dss,-539.07,-553.09,0.0,15
7,dss,is1,2554.56,3261.28,0.0,15
8,is1,sse,286.67,366.95,0.0,15
9,is1,crps,213.12,276.72,0.0,15
10,is1,dss,-129.96,-116.98,0.0,15
11,is1,is1,2530.68,3250.0,0.0,15
12,sse,sse,241.43,344.43,0.0,15
13,sse,crps,199.74,266.91,0.0,15
14,sse,dss,-509.59,-341.75,0.0,15
15,sse,is1,2556.16,3294.58,0.0,15
16,crps,sse,246.77,329.81,0.1,15
17,crps,crps,202.74,260.84,0.1,15
18,crps,dss,-478.91,-518.72,0.1,15
19,crps,is1,2564.07,3272.65,0.1,15
20,dss,sse,288.89,364.2,0.1,15
21,dss,crps,212.59,269.75,0.1,15
22,dss,dss,-493.56,-625.14,0.1,15
23,dss,is1,2560.15,3255.62,0.1,15
24,is1,sse,308.06,408.07,0.1,15
25,is1,crps,223.8,290.06,0.1,15
26,is1,dss,-22.26,11.17,0.1,15
27,is1,is1,2547.67,3255.05,0.1,15
28,sse,sse,246.77,329.81,0.1,15
29,sse,crps,202.74,260.84,0.1,15
30,sse,dss,-478.91,-518.72,0.1,15
31,sse,is1,2564.07,3272.65,0.1,15
0,crps,sse,271.37,361.89,0.0,16
1,crps,crps,204.99,273.11,0.0,16
2,crps,dss,-564.54,-556.14,0.0,16
3,crps,is1,2460.85,3246.64,0.0,16
4,dss,sse,264.6,388.89,0.0,16
5,dss,crps,212.51,289.4,0.0,16
6,dss,dss,-387.65,-342.87,0.0,16
7,dss,is1,2508.71,3323.65,0.0,16
8,is1,sse,284.5,364.53,0.0,16
9,is1,crps,206.31,274.91,0.0,16
10,is1,dss,-511.58,-419.12,0.0,16
11,is1,is1,2450.59,3260.79,0.0,16
12,sse,sse,261.08,354.34,0.0,16
13,sse,crps,201.65,269.74,0.0,16
14,sse,dss,-575.2,-575.04,0.0,16
15,sse,is1,2462.53,3233.24,0.0,16
16,crps,sse,275.42,364.43,0.1,16
17,crps,crps,207.48,273.06,0.1,16
18,crps,dss,-482.16,-517.24,0.1,16
19,crps,is1,2470.82,3236.21,0.1,16
20,dss,sse,265.71,386.17,0.1,16
21,dss,crps,213.57,287.19,0.1,16
22,dss,dss,-366.52,-395.56,0.1,16
23,dss,is1,2514.51,3312.19,0.1,16
24,is1,sse,371.04,394.24,0.1,16
25,is1,crps,233.32,283.65,0.1,16
26,is1,dss,114.78,55.01,0.1,16
27,is1,is1,2480.95,3245.37,0.1,16
28,sse,sse,287.33,355.43,0.1,16
29,sse,crps,212.28,268.98,0.1,16
30,sse,dss,-468.17,-557.26,0.1,16
31,sse,is1,2511.06,3245.0,0.1,16
0,crps,sse,214.14,332.22,0.0,17
1,crps,crps,194.84,266.13,0.0,17
2,crps,dss,-540.82,-444.42,0.0,17
3,crps,is1,2523.0,3290.28,0.0,17
4,dss,sse,214.82,335.79,0.0,17
5,dss,crps,195.25,267.56,0.0,17
6,dss,dss,-543.31,-424.69,0.0,17
7,dss,is1,2525.51,3302.0,0.0,17
8,is1,sse,225.8,366.15,0.0,17
9,is1,crps,198.5,279.3,0.0,17
10,is1,dss,-514.82,-367.03,0.0,17
11,is1,is1,2477.16,3263.08,0.0,17
12,sse,sse,213.97,335.4,0.0,17
13,sse,crps,194.91,267.41,0.0,17
14,sse,dss,-540.96,-431.46,0.0,17
15,sse,is1,2525.82,3299.5,0.0,17
16,crps,sse,218.45,329.39,0.1,17
17,crps,crps,198.2,262.84,0.1,17
18,crps,dss,-516.52,-470.16,0.1,17
19,crps,is1,2539.68,3279.76,0.1,17
20,dss,sse,218.45,329.39,0.1,17
21,dss,crps,198.2,262.84,0.1,17
22,dss,dss,-516.52,-470.16,0.1,17
23,dss,is1,2539.68,3279.76,0.1,17
24,is1,sse,265.65,391.33,0.1,17
25,is1,crps,213.24,285.21,0.1,17
26,is1,dss,-101.7,41.68,0.1,17
27,is1,is1,2496.55,3253.12,0.1,17
28,sse,sse,218.45,329.39,0.1,17
29,sse,crps,198.2,262.84,0.1,17
30,sse,dss,-516.52,-470.16,0.1,17
31,sse,is1,2539.68,3279.76,0.1,17
0,crps,sse,200.34,366.04,0.0,18
1,crps,crps,189.09,275.61,0.0,18
2,crps,dss,-658.99,-462.84,0.0,18
3,crps,is1,2495.09,3271.5,0.0,18
4,dss,sse,200.31,366.45,0.0,18
5,dss,crps,189.27,276.0,0.0,18
6,dss,dss,-663.01,-450.3,0.0,18
7,dss,is1,2495.02,3261.94,0.0,18
8,is1,sse,200.51,366.16,0.0,18
9,is1,crps,189.58,275.35,0.0,18
10,is1,dss,-660.99,-453.15,0.0,18
11,is1,is1,2494.7,3259.84,0.0,18
12,sse,sse,200.21,365.95,0.0,18
13,sse,crps,189.31,276.13,0.0,18
14,sse,dss,-660.82,-477.5,0.0,18
15,sse,is1,2495.99,3269.72,0.0,18
16,crps,sse,240.05,537.77,0.1,18
17,crps,crps,200.08,310.95,0.1,18
18,crps,dss,-525.77,-83.29,0.1,18
19,crps,is1,2554.69,3478.59,0.1,18
20,dss,sse,203.83,362.48,0.1,18
21,dss,crps,192.02,272.01,0.1,18
22,dss,dss,-643.88,-492.54,0.1,18
23,dss,is1,2505.37,3257.36,0.1,18
24,is1,sse,239.85,369.48,0.1,18
25,is1,crps,204.5,274.47,0.1,18
26,is1,dss,-421.03,-383.21,0.1,18
27,is1,is1,2511.38,3251.75,0.1,18
28,sse,sse,276.06,544.77,0.1,18
29,sse,crps,212.55,313.41,0.1,18
30,sse,dss,-302.93,26.04,0.1,18
