,Method,Metric,Train,Test,Threshold,Rep
53,dss,crps,155.11,194.21,0.5,7
54,dss,dss,-829.83,-1078.35,0.5,7
55,dss,is1,644.42,792.11,0.5,7
56,is1,sse,119.21,143.04,0.5,7
57,is1,crps,145.46,181.66,0.5,7
58,is1,dss,-867.68,-1153.03,0.5,7
59,is1,is1,601.56,739.96,0.5,7
60,sse,sse,121.0,145.77,0.5,7
61,sse,crps,155.11,194.21,0.5,7
62,sse,dss,-829.83,-1078.35,0.5,7
63,sse,is1,644.42,792.11,0.5,7
64,crps,sse,119.52,142.71,0.8,7
65,crps,crps,145.98,181.35,0.8,7
66,crps,dss,-864.56,-1156.25,0.8,7
67,crps,is1,606.43,736.19,0.8,7
68,dss,sse,121.0,145.77,0.8,7
69,dss,crps,155.11,194.21,0.8,7
70,dss,dss,-829.83,-1078.35,0.8,7
71,dss,is1,644.42,792.11,0.8,7
72,is1,sse,119.52,142.71,0.8,7
73,is1,crps,145.98,181.35,0.8,7
74,is1,dss,-864.56,-1156.25,0.8,7
75,is1,is1,606.43,736.19,0.8,7
76,sse,sse,121.0,145.77,0.8,7
77,sse,crps,155.11,194.21,0.8,7
78,sse,dss,-829.83,-1078.35,0.8,7
79,sse,is1,644.42,792.11,0.8,7
0,crps,sse,108.26,145.75,0.0,8
1,crps,crps,135.33,184.35,0.0,8
2,crps,dss,-1039.16,-1111.12,0.0,8
3,crps,is1,537.55,743.75,0.0,8
4,dss,sse,108.4,147.41,0.0,8
5,dss,crps,135.34,185.76,0.0,8
6,dss,dss,-1047.5,-1095.47,0.0,8
7,dss,is1,537.51,751.96,0.0,8
8,is1,sse,109.82,146.14,0.0,8
9,is1,crps,136.19,184.5,0.0,8
10,is1,dss,-1028.69,-1124.08,0.0,8
11,is1,is1,536.89,749.69,0.0,8
12,sse,sse,106.88,149.26,0.0,8
13,sse,crps,136.46,186.89,0.0,8
14,sse,dss,-1004.76,-1095.7,0.0,8
15,sse,is1,537.43,759.96,0.0,8
16,crps,sse,108.26,145.75,0.1,8
17,crps,crps,135.33,184.35,0.1,8
18,crps,dss,-1039.16,-1111.12,0.1,8
19,crps,is1,537.55,743.75,0.1,8
20,dss,sse,109.4,145.88,0.1,8
21,dss,crps,136.72,183.94,0.1,8
22,dss,dss,-1033.12,-1118.52,0.1,8
23,dss,is1,543.76,739.53,0.1,8
24,is1,sse,109.88,146.01,0.1,8
25,is1,crps,136.27,184.38,0.1,8
26,is1,dss,-1028.04,-1125.32,0.1,8
27,is1,is1,537.27,745.93,0.1,8
28,sse,sse,106.88,149.26,0.1,8
29,sse,crps,136.46,186.89,0.1,8
30,sse,dss,-1004.76,-1095.7,0.1,8
31,sse,is1,537.43,759.96,0.1,8
32,crps,sse,109.11,144.66,0.3,8
33,crps,crps,136.34,183.46,0.3,8
34,crps,dss,-1029.63,-1123.54,0.3,8
35,crps,is1,542.13,736.88,0.3,8
36,dss,sse,111.49,143.62,0.3,8
37,dss,crps,139.3,180.1,0.3,8
38,dss,dss,-1005.12,-1157.4,0.3,8
39,dss,is1,549.42,729.4,0.3,8
40,is1,sse,110.39,144.98,0.3,8
41,is1,crps,137.75,182.04,0.3,8
42,is1,dss,-1016.12,-1143.88,0.3,8
43,is1,is1,541.45,736.35,0.3,8
44,sse,sse,108.04,146.95,0.3,8
45,sse,crps,138.26,184.95,0.3,8
46,sse,dss,-981.95,-1082.33,0.3,8
47,sse,is1,548.05,748.72,0.3,8
48,crps,sse,109.32,144.49,0.5,8
49,crps,crps,136.89,182.98,0.5,8
50,crps,dss,-1027.5,-1125.25,0.5,8
51,crps,is1,545.09,736.61,0.5,8
52,dss,sse,113.61,146.34,0.5,8
53,dss,crps,146.5,189.19,0.5,8
54,dss,dss,-983.87,-1130.23,0.5,8
55,dss,is1,583.04,776.4,0.5,8
56,is1,sse,110.7,144.67,0.5,8
57,is1,crps,138.49,181.42,0.5,8
58,is1,dss,-1012.98,-1146.91,0.5,8
59,is1,is1,546.26,734.92,0.5,8
60,sse,sse,108.04,146.95,0.5,8
61,sse,crps,138.26,184.95,0.5,8
62,sse,dss,-981.95,-1082.33,0.5,8
63,sse,is1,548.05,748.72,0.5,8
64,crps,sse,111.49,143.62,0.8,8
65,crps,crps,139.3,180.1,0.8,8
66,crps,dss,-1005.12,-1157.4,0.8,8
67,crps,is1,549.42,729.4,0.8,8
68,dss,sse,113.61,146.34,0.8,8
69,dss,crps,146.5,189.19,0.8,8
70,dss,dss,-983.87,-1130.23,0.8,8
71,dss,is1,583.04,776.4,0.8,8
72,is1,sse,111.49,143.62,0.8,8
73,is1,crps,139.3,180.1,0.8,8
74,is1,dss,-1005.12,-1157.4,0.8,8
75,is1,is1,549.42,729.4,0.8,8
76,sse,sse,108.04,146.95,0.8,8
77,sse,crps,138.26,184.95,0.8,8
78,sse,dss,-981.95,-1082.33,0.8,8
79,sse,is1,548.05,748.72,0.8,8
0,crps,sse,112.64,144.62,0.0,9
1,crps,crps,142.5,182.52,0.0,9
2,crps,dss,-975.78,-1151.99,0.0,9
3,crps,is1,583.43,734.43,0.0,9
4,dss,sse,112.31,145.33,0.0,9
5,dss,crps,141.98,184.27,0.0,9
6,dss,dss,-983.77,-1149.75,0.0,9
7,dss,is1,584.7,739.27,0.0,9
8,is1,sse,113.06,145.12,0.0,9
9,is1,crps,142.76,182.89,0.0,9
10,is1,dss,-972.59,-1160.32,0.0,9
11,is1,is1,578.07,738.72,0.0,9
12,sse,sse,111.75,146.5,0.0,9
13,sse,crps,141.91,185.45,0.0,9
14,sse,dss,-987.03,-1134.47,0.0,9
15,sse,is1,579.97,743.08,0.0,9
16,crps,sse,112.85,144.9,0.1,9
17,crps,crps,142.88,182.8,0.1,9
18,crps,dss,-973.25,-1147.32,0.1,9
19,crps,is1,585.31,736.72,0.1,9
20,dss,sse,113.57,144.94,0.1,9
21,dss,crps,146.24,186.21,0.1,9
22,dss,dss,-964.67,-1150.31,0.1,9
23,dss,is1,599.82,758.89,0.1,9
24,is1,sse,113.52,144.52,0.1,9
25,is1,crps,143.42,182.04,0.1,9
26,is1,dss,-966.64,-1162.15,0.1,9
27,is1,is1,583.03,735.65,0.1,9
28,sse,sse,112.81,145.1,0.1,9
29,sse,crps,143.26,183.59,0.1,9
30,sse,dss,-974.4,-1144.49,0.1,9
31,sse,is1,587.32,733.96,0.1,9
32,crps,sse,113.01,145.06,0.3,9
33,crps,crps,143.41,183.21,0.3,9
34,crps,dss,-970.22,-1149.16,0.3,9
35,crps,is1,587.73,739.98,0.3,9
36,dss,sse,115.62,145.21,0.3,9
37,dss,crps,149.39,188.67,0.3,9
38,dss,dss,-950.11,-1143.81,0.3,9
39,dss,is1,606.18,770.91,0.3,9
40,is1,sse,114.69,142.88,0.3,9
41,is1,crps,145.13,180.39,0.3,9
42,is1,dss,-959.45,-1167.13,0.3,9
43,is1,is1,589.4,729.54,0.3,9
44,sse,sse,113.57,144.94,0.3,9
45,sse,crps,146.24,186.21,0.3,9
46,sse,dss,-964.67,-1150.31,0.3,9
47,sse,is1,599.82,758.89,0.3,9
48,crps,sse,113.6,144.1,0.5,9
49,crps,crps,144.03,182.15,0.5,9
50,crps,dss,-964.32,-1158.76,0.5,9
51,crps,is1,588.88,734.97,0.5,9
52,dss,sse,115.62,145.21,0.5,9
53,dss,crps,149.39,188.67,0.5,9
54,dss,dss,-950.11,-1143.81,0.5,9
55,dss,is1,606.18,770.91,0.5,9
56,is1,sse,114.69,142.88,0.5,9
57,is1,crps,145.13,180.39,0.5,9
58,is1,dss,-959.45,-1167.13,0.5,9
59,is1,is1,589.4,729.54,0.5,9
60,sse,sse,118.64,146.75,0.5,9
61,sse,crps,157.29,195.19,0.5,9
62,sse,dss,-841.73,-1068.24,0.5,9
63,sse,is1,636.18,795.04,0.5,9
64,crps,sse,114.72,142.78,0.8,9
65,crps,crps,145.11,181.28,0.8,9
66,crps,dss,-959.14,-1168.13,0.8,9
67,crps,is1,589.91,735.34,0.8,9
68,dss,sse,117.31,146.74,0.8,9
69,dss,crps,152.39,191.39,0.8,9
70,dss,dss,-926.77,-1117.89,0.8,9
71,dss,is1,616.83,782.72,0.8,9
72,is1,sse,114.69,142.88,0.8,9
73,is1,crps,145.13,180.39,0.8,9
74,is1,dss,-959.45,-1167.13,0.8,9
75,is1,is1,589.4,729.54,0.8,9
76,sse,sse,118.64,146.75,0.8,9
77,sse,crps,157.29,195.19,0.8,9
78,sse,dss,-841.73,-1068.24,0.8,9
79,sse,is1,636.18,795.04,0.8,9
0,crps,sse,120.83,147.7,0.0,10
1,crps,crps,145.91,185.62,0.0,10
2,crps,dss,-948.92,-1136.0,0.0,10
3,crps,is1,598.84,759.4,0.0,10
4,dss,sse,122.05,145.22,0.0,10
5,dss,crps,146.47,184.68,0.0,10
6,dss,dss,-953.22,-1135.09,0.0,10
7,dss,is1,599.37,755.67,0.0,10
8,is1,sse,123.17,144.67,0.0,10
9,is1,crps,147.4,183.47,0.0,10
10,is1,dss,-922.7,-1150.43,0.0,10
11,is1,is1,601.64,755.14,0.0,10
12,sse,sse,119.99,151.75,0.0,10
13,sse,crps,147.16,189.12,0.0,10
14,sse,dss,-928.63,-1113.44,0.0,10
15,sse,is1,609.89,763.26,0.0,10
16,crps,sse,120.87,147.65,0.1,10
17,crps,crps,145.96,185.55,0.1,10
18,crps,dss,-948.51,-1136.56,0.1,10
19,crps,is1,598.95,759.56,0.1,10
20,dss,sse,122.88,145.0,0.1,10
21,dss,crps,148.86,185.44,0.1,10
22,dss,dss,-944.9,-1137.24,0.1,10
23,dss,is1,611.87,761.19,0.1,10
24,is1,sse,123.23,144.61,0.1,10
25,is1,crps,147.52,183.41,0.1,10
26,is1,dss,-922.14,-1151.02,0.1,10
27,is1,is1,602.39,754.17,0.1,10
28,sse,sse,120.53,151.42,0.1,10
29,sse,crps,149.09,189.99,0.1,10
30,sse,dss,-923.19,-1116.76,0.1,10
31,sse,is1,620.64,770.56,0.1,10
32,crps,sse,121.53,147.12,0.3,10
33,crps,crps,147.3,184.22,0.3,10
34,crps,dss,-941.01,-1140.89,0.3,10
35,crps,is1,603.42,748.18,0.3,10
36,dss,sse,125.45,147.49,0.3,10
37,dss,crps,156.3,194.1,0.3,10
38,dss,dss,-913.47,-1095.36,0.3,10
39,dss,is1,641.89,799.04,0.3,10
40,is1,sse,124.08,144.72,0.3,10
41,is1,crps,148.75,182.94,0.3,10
42,is1,dss,-916.97,-1149.59,0.3,10
43,is1,is1,607.12,747.85,0.3,10
44,sse,sse,121.61,150.22,0.3,10
45,sse,crps,150.36,188.2,0.3,10
46,sse,dss,-898.24,-1122.34,0.3,10
47,sse,is1,628.43,759.71,0.3,10
48,crps,sse,122.68,145.39,0.5,10
49,crps,crps,148.59,182.3,0.5,10
50,crps,dss,-915.57,-1159.66,0.5,10
51,crps,is1,612.0,736.79,0.5,10
52,dss,sse,128.07,147.6,0.5,10
53,dss,crps,159.38,194.2,0.5,10
54,dss,dss,-874.79,-1093.17,0.5,10
55,dss,is1,661.25,794.44,0.5,10
56,is1,sse,124.08,144.72,0.5,10
57,is1,crps,148.75,182.94,0.5,10
58,is1,dss,-916.97,-1149.59,0.5,10
59,is1,is1,607.12,747.85,0.5,10
60,sse,sse,122.95,152.64,0.5,10
61,sse,crps,154.22,194.67,0.5,10
62,sse,dss,-884.85,-1098.13,0.5,10
63,sse,is1,642.89,790.19,0.5,10
64,crps,sse,124.67,143.43,0.8,10
65,crps,crps,149.51,181.46,0.8,10
66,crps,dss,-909.78,-1165.39,0.8,10
67,crps,is1,613.19,737.76,0.8,10
68,dss,sse,128.07,147.6,0.8,10
69,dss,crps,159.38,194.2,0.8,10
70,dss,dss,-874.79,-1093.17,0.8,10
71,dss,is1,661.25,794.44,0.8,10
72,is1,sse,124.67,143.43,0.8,10
73,is1,crps,149.51,181.46,0.8,10
74,is1,dss,-909.78,-1165.39,0.8,10
75,is1,is1,613.19,737.76,0.8,10
76,sse,sse,130.22,146.94,0.8,10
77,sse,crps,163.22,195.67,0.8,10
78,sse,dss,-793.23,-1060.41,0.8,10
79,sse,is1,681.06,796.48,0.8,10
0,crps,sse,106.11,146.47,0.0,11
1,crps,crps,136.29,184.37,0.0,11
2,crps,dss,-1030.3,-1140.5,0.0,11
3,crps,is1,527.72,750.3,0.0,11
4,dss,sse,105.91,148.4,0.0,11
5,dss,crps,136.84,185.68,0.0,11
6,dss,dss,-1034.67,-1119.54,0.0,11
7,dss,is1,528.15,747.97,0.0,11
8,is1,sse,106.62,147.29,0.0,11
9,is1,crps,136.57,185.43,0.0,11
10,is1,dss,-1026.42,-1138.87,0.0,11
11,is1,is1,524.71,752.55,0.0,11
12,sse,sse,106.31,150.5,0.0,11
13,sse,crps,137.44,188.16,0.0,11
14,sse,dss,-1012.1,-1125.1,0.0,11
15,sse,is1,528.65,759.9,0.0,11
16,crps,sse,106.11,146.47,0.1,11
17,crps,crps,136.29,184.37,0.1,11
18,crps,dss,-1030.3,-1140.5,0.1,11
19,crps,is1,527.72,750.3,0.1,11
20,dss,sse,106.71,147.66,0.1,11
21,dss,crps,138.75,186.8,0.1,11
22,dss,dss,-1023.06,-1089.63,0.1,11
23,dss,is1,536.05,763.89,0.1,11
24,is1,sse,106.62,147.27,0.1,11
25,is1,crps,136.68,185.53,0.1,11
26,is1,dss,-1026.39,-1139.03,0.1,11
27,is1,is1,525.21,751.97,0.1,11
28,sse,sse,106.62,151.42,0.1,11
29,sse,crps,139.08,190.21,0.1,11
30,sse,dss,-1005.57,-1086.67,0.1,11
31,sse,is1,536.27,775.77,0.1,11
32,crps,sse,106.36,146.75,0.3,11
33,crps,crps,137.08,184.33,0.3,11
34,crps,dss,-1027.81,-1137.95,0.3,11
35,crps,is1,529.91,749.85,0.3,11
36,dss,sse,109.47,148.57,0.3,11
37,dss,crps,144.45,192.83,0.3,11
38,dss,dss,-1006.01,-1071.89,0.3,11
39,dss,is1,559.19,792.74,0.3,11
40,is1,sse,108.4,146.53,0.3,11
41,is1,crps,138.77,183.98,0.3,11
42,is1,dss,-1018.12,-1136.75,0.3,11
43,is1,is1,532.2,744.05,0.3,11
44,sse,sse,106.78,151.11,0.3,11
45,sse,crps,139.34,189.88,0.3,11
46,sse,dss,-1003.97,-1089.77,0.3,11
47,sse,is1,537.91,774.58,0.3,11
48,crps,sse,107.06,147.13,0.5,11
49,crps,crps,138.02,184.54,0.5,11
50,crps,dss,-1020.91,-1139.35,0.5,11
51,crps,is1,531.77,748.73,0.5,11
52,dss,sse,110.65,148.75,0.5,11
53,dss,crps,145.66,192.71,0.5,11
54,dss,dss,-988.53,-1068.05,0.5,11
55,dss,is1,565.49,794.31,0.5,11
56,is1,sse,108.53,146.09,0.5,11
57,is1,crps,139.05,183.36,0.5,11
58,is1,dss,-1016.79,-1141.24,0.5,11
59,is1,is1,533.76,741.88,0.5,11
60,sse,sse,108.82,151.89,0.5,11
61,sse,crps,146.43,197.02,0.5,11
62,sse,dss,-977.6,-1068.2,0.5,11
63,sse,is1,568.53,803.48,0.5,11
64,crps,sse,109.36,146.79,0.8,11
65,crps,crps,140.98,185.5,0.8,11
66,crps,dss,-1001.46,-1087.68,0.8,11
67,crps,is1,544.34,758.63,0.8,11
68,dss,sse,110.65,148.75,0.8,11
69,dss,crps,145.66,192.71,0.8,11
70,dss,dss,-988.53,-1068.05,0.8,11
71,dss,is1,565.49,794.31,0.8,11
72,is1,sse,109.36,146.79,0.8,11
73,is1,crps,140.98,185.5,0.8,11
74,is1,dss,-1001.46,-1087.68,0.8,11
75,is1,is1,544.34,758.63,0.8,11
76,sse,sse,108.82,151.89,0.8,11
77,sse,crps,146.43,197.02,0.8,11
78,sse,dss,-977.6,-1068.2,0.8,11
79,sse,is1,568.53,803.48,0.8,11
0,crps,sse,110.94,149.03,0.0,12
1,crps,crps,136.06,188.37,0.0,12
2,crps,dss,-994.93,-1114.34,0.0,12
3,crps,is1,556.72,776.69,0.0,12
4,dss,sse,114.13,144.14,0.0,12
5,dss,crps,138.57,183.34,0.0,12
6,dss,dss,-994.49,-1150.06,0.0,12
7,dss,is1,561.47,740.45,0.0,12
8,is1,sse,110.58,148.75,0.0,12
9,is1,crps,135.96,187.16,0.0,12
10,is1,dss,-995.26,-1113.64,0.0,12
11,is1,is1,550.08,761.96,0.0,12
12,sse,sse,110.5,148.52,0.0,12
13,sse,crps,136.33,187.62,0.0,12
14,sse,dss,-1000.07,-1111.79,0.0,12
15,sse,is1,555.96,756.67,0.0,12
16,crps,sse,110.98,148.93,0.1,12
17,crps,crps,136.23,188.07,0.1,12
18,crps,dss,-994.45,-1117.63,0.1,12
19,crps,is1,557.11,775.19,0.1,12
20,dss,sse,114.7,143.21,0.1,12
21,dss,crps,139.52,182.26,0.1,12
22,dss,dss,-988.82,-1159.39,0.1,12
23,dss,is1,565.44,731.82,0.1,12
24,is1,sse,110.73,148.57,0.1,12
25,is1,crps,136.27,186.76,0.1,12
26,is1,dss,-993.81,-1115.44,0.1,12
27,is1,is1,551.03,759.23,0.1,12
28,sse,sse,110.63,148.24,0.1,12
29,sse,crps,136.66,187.1,0.1,12
30,sse,dss,-998.74,-1114.56,0.1,12
31,sse,is1,557.87,753.5,0.1,12
32,crps,sse,112.7,144.48,0.3,12
33,crps,crps,138.53,184.18,0.3,12
34,crps,dss,-966.58,-1140.58,0.3,12
35,crps,is1,564.9,738.13,0.3,12
36,dss,sse,116.39,145.11,0.3,12
37,dss,crps,145.35,189.76,0.3,12
38,dss,dss,-952.93,-1160.11,0.3,12
39,dss,is1,589.4,772.19,0.3,12
40,is1,sse,114.23,142.79,0.3,12
41,is1,crps,140.0,181.41,0.3,12
42,is1,dss,-962.75,-1166.47,0.3,12
43,is1,is1,566.77,727.45,0.3,12
44,sse,sse,110.86,147.68,0.3,12
45,sse,crps,136.97,186.8,0.3,12
46,sse,dss,-996.45,-1120.18,0.3,12
47,sse,is1,558.45,759.33,0.3,12
48,crps,sse,114.42,143.55,0.5,12
49,crps,crps,139.7,182.73,0.5,12
50,crps,dss,-959.62,-1146.58,0.5,12
51,crps,is1,567.09,737.36,0.5,12
52,dss,sse,116.39,145.11,0.5,12
53,dss,crps,145.35,189.76,0.5,12
54,dss,dss,-952.93,-1160.11,0.5,12
55,dss,is1,589.4,772.19,0.5,12
56,is1,sse,114.79,144.61,0.5,12
57,is1,crps,141.09,183.57,0.5,12
58,is1,dss,-936.95,-1127.35,0.5,12
59,is1,is1,571.39,741.55,0.5,12
60,sse,sse,115.91,147.32,0.5,12
61,sse,crps,147.02,193.45,0.5,12
62,sse,dss,-927.08,-1103.6,0.5,12
63,sse,is1,595.26,788.31,0.5,12
64,crps,sse,114.98,145.36,0.8,12
65,crps,crps,140.79,184.88,0.8,12
66,crps,dss,-933.82,-1107.46,0.8,12
67,crps,is1,571.72,751.45,0.8,12
68,dss,sse,119.36,148.04,0.8,12
69,dss,crps,153.22,196.66,0.8,12
70,dss,dss,-866.52,-1049.76,0.8,12
71,dss,is1,620.34,802.92,0.8,12
72,is1,sse,114.79,144.61,0.8,12
73,is1,crps,141.09,183.57,0.8,12
74,is1,dss,-936.95,-1127.35,0.8,12
75,is1,is1,571.39,741.55,0.8,12
76,sse,sse,117.8,147.04,0.8,12
77,sse,crps,151.81,195.28,0.8,12
78,sse,dss,-864.65,-1054.77,0.8,12
79,sse,is1,614.8,798.98,0.8,12
0,crps,sse,116.01,147.28,0.0,13
1,crps,crps,143.25,184.78,0.0,13
2,crps,dss,-956.09,-1143.87,0.0,13
3,crps,is1,570.29,754.06,0.0,13
4,dss,sse,116.4,145.71,0.0,13
5,dss,crps,144.12,184.09,0.0,13
6,dss,dss,-967.29,-1111.57,0.0,13
7,dss,is1,577.62,746.8,0.0,13
8,is1,sse,116.82,146.22,0.0,13
9,is1,crps,144.29,184.09,0.0,13
10,is1,dss,-949.1,-1129.94,0.0,13
11,is1,is1,573.88,746.7,0.0,13
12,sse,sse,114.22,150.24,0.0,13
13,sse,crps,145.36,189.08,0.0,13
14,sse,dss,-922.84,-1093.75,0.0,13
15,sse,is1,578.54,755.97,0.0,13
16,crps,sse,116.05,147.28,0.1,13
17,crps,crps,143.44,184.66,0.1,13
18,crps,dss,-955.73,-1143.82,0.1,13
19,crps,is1,571.9,751.76,0.1,13
20,dss,sse,117.72,147.21,0.1,13
21,dss,crps,149.78,191.53,0.1,13
22,dss,dss,-954.09,-1096.59,0.1,13
23,dss,is1,600.22,791.94,0.1,13
24,is1,sse,116.82,146.22,0.1,13
25,is1,crps,144.29,184.09,0.1,13
26,is1,dss,-949.1,-1129.94,0.1,13
27,is1,is1,573.88,746.7,0.1,13
28,sse,sse,114.28,150.19,0.1,13
29,sse,crps,145.49,189.0,0.1,13
30,sse,dss,-922.25,-1094.2,0.1,13
31,sse,is1,579.41,755.42,0.1,13
32,crps,sse,117.6,144.56,0.3,13
33,crps,crps,145.66,182.08,0.3,13
34,crps,dss,-942.04,-1158.61,0.3,13
35,crps,is1,579.67,735.94,0.3,13
36,dss,sse,119.24,145.31,0.3,13
37,dss,crps,151.83,189.29,0.3,13
38,dss,dss,-925.77,-1141.09,0.3,13
39,dss,is1,607.14,773.5,0.3,13
40,is1,sse,118.22,143.58,0.3,13
41,is1,crps,146.35,181.22,0.3,13
42,is1,dss,-935.01,-1175.83,0.3,13
43,is1,is1,582.29,735.88,0.3,13
44,sse,sse,115.55,151.76,0.3,13
45,sse,crps,151.04,196.54,0.3,13
46,sse,dss,-909.52,-1078.54,0.3,13
47,sse,is1,601.14,800.27,0.3,13
48,crps,sse,118.72,143.03,0.5,13
49,crps,crps,146.89,180.25,0.5,13
50,crps,dss,-927.41,-1171.62,0.5,13
51,crps,is1,587.31,726.9,0.5,13
52,dss,sse,119.24,145.31,0.5,13
53,dss,crps,151.83,189.29,0.5,13
54,dss,dss,-925.77,-1141.09,0.5,13
55,dss,is1,607.14,773.5,0.5,13
56,is1,sse,118.42,143.19,0.5,13
57,is1,crps,147.29,180.93,0.5,13
58,is1,dss,-911.35,-1162.38,0.5,13
59,is1,is1,586.65,731.72,0.5,13
60,sse,sse,119.88,146.18,0.5,13
61,sse,crps,155.55,194.14,0.5,13
62,sse,dss,-850.8,-1084.83,0.5,13
63,sse,is1,623.93,790.82,0.5,13
64,crps,sse,118.72,143.03,0.8,13
65,crps,crps,146.89,180.25,0.8,13
66,crps,dss,-927.41,-1171.62,0.8,13
67,crps,is1,587.31,726.9,0.8,13
68,dss,sse,119.24,145.31,0.8,13
69,dss,crps,151.83,189.29,0.8,13
70,dss,dss,-925.77,-1141.09,0.8,13
71,dss,is1,607.14,773.5,0.8,13
72,is1,sse,118.42,143.19,0.8,13
73,is1,crps,147.29,180.93,0.8,13
74,is1,dss,-911.35,-1162.38,0.8,13
75,is1,is1,586.65,731.72,0.8,13
76,sse,sse,119.88,146.18,0.8,13
77,sse,crps,155.55,194.14,0.8,13
78,sse,dss,-850.8,-1084.83,0.8,13
79,sse,is1,623.93,790.82,0.8,13
0,crps,sse,121.75,149.41,0.0,14
1,crps,crps,143.21,186.4,0.0,14
2,crps,dss,-950.0,-1149.09,0.0,14
3,crps,is1,565.82,736.75,0.0,14
4,dss,sse,121.23,148.07,0.0,14
5,dss,crps,142.74,187.05,0.0,14
6,dss,dss,-973.12,-1094.85,0.0,14
7,dss,is1,564.08,744.04,0.0,14
8,is1,sse,119.07,151.16,0.0,14
9,is1,crps,143.15,186.6,0.0,14
10,is1,dss,-960.41,-1119.41,0.0,14
11,is1,is1,560.29,752.13,0.0,14
12,sse,sse,119.72,150.87,0.0,14
13,sse,crps,143.96,187.84,0.0,14
14,sse,dss,-946.82,-1146.99,0.0,14
15,sse,is1,567.5,741.92,0.0,14
16,crps,sse,122.1,148.74,0.1,14
17,crps,crps,143.7,185.75,0.1,14
18,crps,dss,-946.44,-1155.77,0.1,14
19,crps,is1,566.88,734.81,0.1,14
20,dss,sse,123.57,143.23,0.1,14
21,dss,crps,146.54,181.17,0.1,14
22,dss,dss,-941.8,-1143.07,0.1,14
23,dss,is1,572.85,735.49,0.1,14
24,is1,sse,119.41,150.91,0.1,14
25,is1,crps,143.58,186.39,0.1,14
26,is1,dss,-956.88,-1122.58,0.1,14
27,is1,is1,562.24,749.15,0.1,14
28,sse,sse,120.26,150.24,0.1,14
29,sse,crps,144.87,186.9,0.1,14
30,sse,dss,-941.38,-1154.06,0.1,14
31,sse,is1,571.05,736.55,0.1,14
32,crps,sse,123.06,148.6,0.3,14
33,crps,crps,145.04,185.0,0.3,14
34,crps,dss,-933.5,-1150.22,0.3,14
35,crps,is1,575.9,729.11,0.3,14
36,dss,sse,126.79,145.17,0.3,14
37,dss,crps,153.75,189.54,0.3,14
38,dss,dss,-897.07,-1137.24,0.3,14
39,dss,is1,614.71,773.73,0.3,14
40,is1,sse,123.99,143.07,0.3,14
41,is1,crps,146.86,181.05,0.3,14
42,is1,dss,-930.27,-1150.3,0.3,14
43,is1,is1,574.73,735.66,0.3,14
44,sse,sse,122.46,148.62,0.3,14
45,sse,crps,148.7,188.48,0.3,14
46,sse,dss,-878.92,-1100.25,0.3,14
47,sse,is1,589.3,750.1,0.3,14
48,crps,sse,125.55,142.45,0.5,14
49,crps,crps,148.27,180.69,0.5,14
50,crps,dss,-909.54,-1164.45,0.5,14
51,crps,is1,583.53,727.48,0.5,14
52,dss,sse,126.79,145.17,0.5,14
53,dss,crps,153.75,189.54,0.5,14
54,dss,dss,-897.07,-1137.24,0.5,14
55,dss,is1,614.71,773.73,0.5,14
56,is1,sse,125.55,142.45,0.5,14
57,is1,crps,148.27,180.69,0.5,14
58,is1,dss,-909.54,-1164.45,0.5,14
59,is1,is1,583.53,727.48,0.5,14
60,sse,sse,123.87,152.05,0.5,14
61,sse,crps,154.71,197.29,0.5,14
62,sse,dss,-859.78,-1071.46,0.5,14
63,sse,is1,623.13,801.61,0.5,14
64,crps,sse,125.55,142.45,0.8,14
65,crps,crps,148.27,180.69,0.8,14
66,crps,dss,-909.54,-1164.45,0.8,14
67,crps,is1,583.53,727.48,0.8,14
68,dss,sse,128.78,145.69,0.8,14
69,dss,crps,160.49,193.84,0.8,14
70,dss,dss,-823.17,-1082.3,0.8,14
71,dss,is1,636.91,788.16,0.8,14
72,is1,sse,125.55,142.45,0.8,14
73,is1,crps,148.27,180.69,0.8,14
74,is1,dss,-909.54,-1164.45,0.8,14
75,is1,is1,583.53,727.48,0.8,14
76,sse,sse,124.16,152.4,0.8,14
77,sse,crps,154.96,197.15,0.8,14
78,sse,dss,-859.03,-1070.51,0.8,14
79,sse,is1,623.63,801.82,0.8,14
0,crps,sse,119.99,147.92,0.0,15
1,crps,crps,142.59,186.43,0.0,15
2,crps,dss,-905.98,-1116.34,0.0,15
3,crps,is1,582.09,744.82,0.0,15
4,dss,sse,120.81,148.02,0.0,15
5,dss,crps,143.38,189.24,0.0,15
6,dss,dss,-914.3,-1059.31,0.0,15
7,dss,is1,578.57,771.65,0.0,15
8,is1,sse,120.24,148.79,0.0,15
9,is1,crps,143.07,185.82,0.0,15
10,is1,dss,-898.27,-1125.53,0.0,15
11,is1,is1,576.76,763.62,0.0,15
12,sse,sse,118.94,152.58,0.0,15
13,sse,crps,145.42,192.31,0.0,15
14,sse,dss,-871.52,-1039.93,0.0,15
15,sse,is1,583.53,780.33,0.0,15
16,crps,sse,119.99,147.92,0.1,15
17,crps,crps,142.59,186.43,0.1,15
18,crps,dss,-905.98,-1116.34,0.1,15
19,crps,is1,582.09,744.82,0.1,15
20,dss,sse,121.0,147.83,0.1,15
21,dss,crps,143.78,188.72,0.1,15
22,dss,dss,-909.29,-1065.63,0.1,15
23,dss,is1,580.58,770.29,0.1,15
24,is1,sse,120.24,148.79,0.1,15
25,is1,crps,143.07,185.82,0.1,15
