,Method,Metric,Train,Test,Threshold,Rep
22,dss,dss,-131.73,-351.95,0.1,3
23,dss,is1,665.13,3282.46,0.1,3
24,is1,sse,75.11,505.33,0.1,3
25,is1,crps,52.57,328.19,0.1,3
26,is1,dss,-18.64,295.47,0.1,3
27,is1,is1,657.05,3384.13,0.1,3
28,sse,sse,76.3,497.35,0.1,3
29,sse,crps,53.53,321.39,0.1,3
30,sse,dss,-6.74,213.34,0.1,3
31,sse,is1,663.92,3368.18,0.1,3
0,crps,sse,71.18,550.0,0.0,4
1,crps,crps,53.38,325.11,0.0,4
2,crps,dss,-130.54,-171.23,0.0,4
3,crps,is1,661.09,3469.04,0.0,4
4,dss,sse,71.16,549.93,0.0,4
5,dss,crps,53.39,324.87,0.0,4
6,dss,dss,-130.72,-171.95,0.0,4
7,dss,is1,661.34,3469.04,0.0,4
8,is1,sse,73.74,559.46,0.0,4
9,is1,crps,54.3,328.47,0.0,4
10,is1,dss,-117.07,-135.9,0.0,4
11,is1,is1,659.71,3477.51,0.0,4
12,sse,sse,71.1,548.06,0.0,4
13,sse,crps,53.52,322.72,0.0,4
14,sse,dss,-130.29,-207.79,0.0,4
15,sse,is1,661.24,3459.64,0.0,4
16,crps,sse,81.3,612.29,0.1,4
17,crps,crps,57.4,335.37,0.1,4
18,crps,dss,-49.97,155.13,0.1,4
19,crps,is1,667.96,3511.66,0.1,4
20,dss,sse,72.03,542.56,0.1,4
21,dss,crps,54.28,319.24,0.1,4
22,dss,dss,-126.9,-258.74,0.1,4
23,dss,is1,662.81,3460.76,0.1,4
24,is1,sse,81.3,612.29,0.1,4
25,is1,crps,57.4,335.37,0.1,4
26,is1,dss,-49.97,155.13,0.1,4
27,is1,is1,667.96,3511.66,0.1,4
28,sse,sse,81.3,612.29,0.1,4
29,sse,crps,57.4,335.37,0.1,4
30,sse,dss,-49.97,155.13,0.1,4
31,sse,is1,667.96,3511.66,0.1,4
0,crps,sse,86.26,517.31,0.0,5
1,crps,crps,56.66,324.7,0.0,5
2,crps,dss,-122.69,-90.64,0.0,5
3,crps,is1,660.81,3321.56,0.0,5
4,dss,sse,101.76,560.0,0.0,5
5,dss,crps,60.95,331.56,0.0,5
6,dss,dss,-103.59,-7.39,0.0,5
7,dss,is1,683.46,3361.13,0.0,5
8,is1,sse,122.99,530.15,0.0,5
9,is1,crps,67.36,326.56,0.0,5
10,is1,dss,-12.28,-114.39,0.0,5
11,is1,is1,674.06,3312.89,0.0,5
12,sse,sse,86.04,517.42,0.0,5
13,sse,crps,56.89,323.36,0.0,5
14,sse,dss,-116.66,-213.52,0.0,5
15,sse,is1,663.08,3315.4,0.0,5
16,crps,sse,87.75,515.27,0.1,5
17,crps,crps,58.39,319.12,0.1,5
18,crps,dss,-92.82,-317.7,0.1,5
19,crps,is1,667.85,3299.21,0.1,5
20,dss,sse,102.04,559.07,0.1,5
21,dss,crps,61.5,329.61,0.1,5
22,dss,dss,-100.82,-16.71,0.1,5
23,dss,is1,684.25,3362.11,0.1,5
24,is1,sse,136.52,539.75,0.1,5
25,is1,crps,70.89,325.1,0.1,5
26,is1,dss,91.93,264.17,0.1,5
27,is1,is1,677.58,3302.32,0.1,5
28,sse,sse,94.78,485.73,0.1,5
29,sse,crps,61.02,307.13,0.1,5
30,sse,dss,-81.63,-356.03,0.1,5
31,sse,is1,676.94,3282.07,0.1,5
0,crps,sse,77.24,433.38,0.0,6
1,crps,crps,54.67,311.82,0.0,6
2,crps,dss,-99.4,-99.75,0.0,6
3,crps,is1,642.61,3281.71,0.0,6
4,dss,sse,90.32,552.26,0.0,6
5,dss,crps,58.21,343.06,0.0,6
6,dss,dss,-111.98,-53.32,0.0,6
7,dss,is1,657.51,3439.16,0.0,6
8,is1,sse,78.78,431.4,0.0,6
9,is1,crps,55.54,310.02,0.0,6
10,is1,dss,-93.68,-98.1,0.0,6
11,is1,is1,640.73,3291.45,0.0,6
12,sse,sse,66.07,393.44,0.0,6
13,sse,crps,50.03,299.53,0.0,6
14,sse,dss,-144.56,-251.39,0.0,6
15,sse,is1,637.4,3302.09,0.0,6
16,crps,sse,89.7,414.2,0.1,6
17,crps,crps,59.61,296.26,0.1,6
18,crps,dss,23.45,122.22,0.1,6
19,crps,is1,650.68,3257.39,0.1,6
20,dss,sse,90.44,551.2,0.1,6
21,dss,crps,58.57,340.26,0.1,6
22,dss,dss,-110.84,-63.92,0.1,6
23,dss,is1,657.99,3436.34,0.1,6
24,is1,sse,87.56,423.89,0.1,6
25,is1,crps,58.54,302.3,0.1,6
26,is1,dss,14.84,204.78,0.1,6
27,is1,is1,644.19,3273.26,0.1,6
28,sse,sse,197.36,1010.37,0.1,6
29,sse,crps,100.35,517.1,0.1,6
30,sse,dss,189.94,921.26,0.1,6
31,sse,is1,767.2,3800.19,0.1,6
0,crps,sse,99.49,441.59,0.0,7
1,crps,crps,58.89,299.25,0.0,7
2,crps,dss,-81.98,-248.74,0.0,7
3,crps,is1,676.68,3377.91,0.0,7
4,dss,sse,100.15,438.54,0.0,7
5,dss,crps,59.21,298.01,0.0,7
6,dss,dss,-86.19,-164.52,0.0,7
7,dss,is1,675.21,3381.03,0.0,7
8,is1,sse,172.12,715.76,0.0,7
9,is1,crps,77.89,373.95,0.0,7
10,is1,dss,29.23,331.43,0.0,7
11,is1,is1,678.83,3362.51,0.0,7
12,sse,sse,99.45,440.08,0.0,7
13,sse,crps,59.5,296.13,0.0,7
14,sse,dss,-79.5,-270.56,0.0,7
15,sse,is1,680.27,3364.75,0.0,7
16,crps,sse,109.05,485.49,0.1,7
17,crps,crps,62.41,302.67,0.1,7
18,crps,dss,-42.71,-98.53,0.1,7
19,crps,is1,697.15,3422.54,0.1,7
20,dss,sse,100.47,438.94,0.1,7
21,dss,crps,60.11,295.48,0.1,7
22,dss,dss,-77.67,-230.56,0.1,7
23,dss,is1,678.07,3374.06,0.1,7
24,is1,sse,196.95,735.31,0.1,7
25,is1,crps,84.97,371.61,0.1,7
26,is1,dss,157.9,649.88,0.1,7
27,is1,is1,687.9,3350.88,0.1,7
28,sse,sse,109.05,485.49,0.1,7
29,sse,crps,62.41,302.67,0.1,7
30,sse,dss,-42.71,-98.53,0.1,7
31,sse,is1,697.15,3422.54,0.1,7
0,crps,sse,65.15,456.23,0.0,8
1,crps,crps,50.54,314.73,0.0,8
2,crps,dss,-137.3,-326.45,0.0,8
3,crps,is1,660.42,3411.95,0.0,8
4,dss,sse,65.6,453.62,0.0,8
5,dss,crps,50.89,313.5,0.0,8
6,dss,dss,-139.71,-374.62,0.0,8
7,dss,is1,662.06,3422.77,0.0,8
8,is1,sse,65.99,435.85,0.0,8
9,is1,crps,51.0,305.47,0.0,8
10,is1,dss,-135.65,-374.83,0.0,8
11,is1,is1,658.47,3395.19,0.0,8
12,sse,sse,64.88,459.74,0.0,8
13,sse,crps,50.53,315.45,0.0,8
14,sse,dss,-135.34,-320.79,0.0,8
15,sse,is1,659.4,3419.56,0.0,8
16,crps,sse,67.18,445.31,0.1,8
17,crps,crps,53.01,301.81,0.1,8
18,crps,dss,-112.38,-294.58,0.1,8
19,crps,is1,667.33,3410.28,0.1,8
20,dss,sse,67.09,439.5,0.1,8
21,dss,crps,52.33,304.4,0.1,8
22,dss,dss,-128.45,-430.07,0.1,8
23,dss,is1,667.33,3414.46,0.1,8
24,is1,sse,67.18,445.31,0.1,8
25,is1,crps,53.01,301.81,0.1,8
26,is1,dss,-112.38,-294.58,0.1,8
27,is1,is1,667.33,3410.28,0.1,8
28,sse,sse,67.18,445.31,0.1,8
29,sse,crps,53.01,301.81,0.1,8
30,sse,dss,-112.38,-294.58,0.1,8
31,sse,is1,667.33,3410.28,0.1,8
0,crps,sse,75.1,453.94,0.0,9
1,crps,crps,50.2,309.84,0.0,9
2,crps,dss,-170.05,-123.97,0.0,9
3,crps,is1,647.3,3309.88,0.0,9
4,dss,sse,75.85,450.5,0.0,9
5,dss,crps,50.69,307.33,0.0,9
6,dss,dss,-166.13,-313.7,0.0,9
7,dss,is1,650.78,3309.07,0.0,9
8,is1,sse,96.69,528.47,0.0,9
9,is1,crps,57.84,335.06,0.0,9
10,is1,dss,-54.71,256.79,0.0,9
11,is1,is1,645.26,3317.6,0.0,9
12,sse,sse,75.85,450.5,0.0,9
13,sse,crps,50.69,307.33,0.0,9
14,sse,dss,-166.13,-313.7,0.0,9
15,sse,is1,650.78,3309.07,0.0,9
16,crps,sse,76.76,445.97,0.1,9
17,crps,crps,52.01,301.46,0.1,9
18,crps,dss,-151.27,-433.44,0.1,9
19,crps,is1,654.23,3286.71,0.1,9
20,dss,sse,76.5,447.37,0.1,9
21,dss,crps,51.74,302.31,0.1,9
22,dss,dss,-159.63,-343.21,0.1,9
23,dss,is1,653.7,3295.16,0.1,9
24,is1,sse,102.4,532.06,0.1,9
25,is1,crps,60.5,328.83,0.1,9
26,is1,dss,23.46,357.33,0.1,9
27,is1,is1,650.88,3305.43,0.1,9
28,sse,sse,76.76,445.97,0.1,9
29,sse,crps,52.01,301.46,0.1,9
30,sse,dss,-151.27,-433.44,0.1,9
31,sse,is1,654.23,3286.71,0.1,9
0,crps,sse,97.15,555.86,0.0,10
1,crps,crps,59.67,340.81,0.0,10
2,crps,dss,-99.82,-87.23,0.0,10
3,crps,is1,651.5,3434.44,0.0,10
4,dss,sse,98.34,551.64,0.0,10
5,dss,crps,60.6,335.49,0.0,10
6,dss,dss,-102.86,45.62,0.0,10
7,dss,is1,653.5,3395.82,0.0,10
8,is1,sse,112.15,573.71,0.0,10
9,is1,crps,64.39,354.14,0.0,10
10,is1,dss,-53.97,99.5,0.0,10
11,is1,is1,648.34,3430.89,0.0,10
12,sse,sse,97.02,555.54,0.0,10
13,sse,crps,59.75,340.6,0.0,10
14,sse,dss,-97.21,-98.75,0.0,10
15,sse,is1,651.58,3433.94,0.0,10
16,crps,sse,101.86,543.49,0.1,10
17,crps,crps,63.13,327.08,0.1,10
18,crps,dss,-73.52,-189.58,0.1,10
19,crps,is1,666.2,3354.17,0.1,10
20,dss,sse,101.79,542.91,0.1,10
21,dss,crps,62.84,327.16,0.1,10
22,dss,dss,-82.39,-215.52,0.1,10
23,dss,is1,665.66,3355.2,0.1,10
24,is1,sse,142.73,608.45,0.1,10
25,is1,crps,72.75,355.09,0.1,10
26,is1,dss,92.63,592.56,0.1,10
27,is1,is1,653.73,3392.31,0.1,10
28,sse,sse,101.86,543.49,0.1,10
29,sse,crps,63.13,327.08,0.1,10
30,sse,dss,-73.52,-189.58,0.1,10
31,sse,is1,666.2,3354.17,0.1,10
0,crps,sse,97.51,546.69,0.0,11
1,crps,crps,60.27,337.42,0.0,11
2,crps,dss,-103.2,-177.77,0.0,11
3,crps,is1,667.25,3351.05,0.0,11
4,dss,sse,115.94,616.86,0.0,11
5,dss,crps,65.96,348.87,0.0,11
6,dss,dss,-61.38,-92.49,0.0,11
7,dss,is1,681.56,3333.51,0.0,11
8,is1,sse,100.44,564.3,0.0,11
9,is1,crps,62.31,339.96,0.0,11
10,is1,dss,-78.23,-19.42,0.0,11
11,is1,is1,663.28,3334.51,0.0,11
12,sse,sse,98.11,549.81,0.0,11
13,sse,crps,61.25,334.39,0.0,11
14,sse,dss,-81.38,-116.66,0.0,11
15,sse,is1,668.9,3334.82,0.0,11
16,crps,sse,116.37,615.5,0.1,11
17,crps,crps,67.31,346.27,0.1,11
18,crps,dss,51.88,350.38,0.1,11
19,crps,is1,688.71,3377.31,0.1,11
20,dss,sse,116.81,612.77,0.1,11
21,dss,crps,67.04,344.12,0.1,11
22,dss,dss,-57.27,-115.0,0.1,11
23,dss,is1,682.34,3329.42,0.1,11
24,is1,sse,114.57,605.69,0.1,11
25,is1,crps,67.71,342.9,0.1,11
26,is1,dss,73.23,375.36,0.1,11
27,is1,is1,673.75,3315.03,0.1,11
28,sse,sse,114.57,605.69,0.1,11
29,sse,crps,67.71,342.9,0.1,11
30,sse,dss,73.23,375.36,0.1,11
31,sse,is1,673.75,3315.03,0.1,11
0,crps,sse,71.97,536.89,0.0,12
1,crps,crps,56.25,337.36,0.0,12
2,crps,dss,-89.2,125.72,0.0,12
3,crps,is1,646.83,3460.9,0.0,12
4,dss,sse,62.17,495.56,0.0,12
5,dss,crps,52.85,318.34,0.0,12
6,dss,dss,-125.93,2.73,0.0,12
7,dss,is1,643.34,3446.67,0.0,12
8,is1,sse,63.32,482.52,0.0,12
9,is1,crps,53.2,314.76,0.0,12
10,is1,dss,-116.44,-34.39,0.0,12
11,is1,is1,642.9,3441.34,0.0,12
12,sse,sse,71.94,527.33,0.0,12
13,sse,crps,57.25,329.4,0.0,12
14,sse,dss,-85.61,-60.16,0.0,12
15,sse,is1,648.83,3429.87,0.0,12
16,crps,sse,82.47,541.16,0.1,12
17,crps,crps,61.44,325.04,0.1,12
18,crps,dss,-36.45,35.41,0.1,12
19,crps,is1,662.92,3417.77,0.1,12
20,dss,sse,62.27,494.56,0.1,12
21,dss,crps,52.99,316.83,0.1,12
22,dss,dss,-124.94,-7.25,0.1,12
23,dss,is1,643.73,3443.22,0.1,12
24,is1,sse,97.32,606.79,0.1,12
25,is1,crps,67.03,346.92,0.1,12
26,is1,dss,-12.89,175.57,0.1,12
27,is1,is1,661.98,3426.28,0.1,12
28,sse,sse,82.47,541.16,0.1,12
29,sse,crps,61.44,325.04,0.1,12
30,sse,dss,-36.45,35.41,0.1,12
31,sse,is1,662.92,3417.77,0.1,12
0,crps,sse,44.76,356.89,0.0,13
1,crps,crps,44.43,288.96,0.0,13
2,crps,dss,-180.34,-437.44,0.0,13
3,crps,is1,651.88,3296.64,0.0,13
4,dss,sse,45.86,356.71,0.0,13
5,dss,crps,44.75,287.35,0.0,13
6,dss,dss,-185.72,-431.64,0.0,13
7,dss,is1,652.43,3299.79,0.0,13
8,is1,sse,53.99,410.06,0.0,13
9,is1,crps,47.82,309.44,0.0,13
10,is1,dss,-140.11,252.38,0.0,13
11,is1,is1,650.91,3314.6,0.0,13
12,sse,sse,44.76,356.89,0.0,13
13,sse,crps,44.43,288.96,0.0,13
14,sse,dss,-180.34,-437.44,0.0,13
15,sse,is1,651.88,3296.64,0.0,13
16,crps,sse,47.53,364.76,0.1,13
17,crps,crps,46.57,288.12,0.1,13
18,crps,dss,-141.91,-301.11,0.1,13
19,crps,is1,657.36,3285.03,0.1,13
20,dss,sse,46.82,354.13,0.1,13
21,dss,crps,46.1,284.62,0.1,13
22,dss,dss,-168.26,-449.94,0.1,13
23,dss,is1,657.3,3285.13,0.1,13
24,is1,sse,56.4,393.57,0.1,13
25,is1,crps,50.45,296.13,0.1,13
26,is1,dss,-114.23,-269.56,0.1,13
27,is1,is1,661.56,3263.14,0.1,13
28,sse,sse,52.3,350.29,0.1,13
29,sse,crps,48.62,280.85,0.1,13
30,sse,dss,-128.68,-383.36,0.1,13
31,sse,is1,664.16,3269.98,0.1,13
0,crps,sse,68.79,499.27,0.0,14
1,crps,crps,49.4,323.15,0.0,14
2,crps,dss,-168.14,-51.58,0.0,14
3,crps,is1,637.25,3433.67,0.0,14
4,dss,sse,89.32,476.5,0.0,14
5,dss,crps,54.32,311.78,0.0,14
6,dss,dss,-124.95,-78.17,0.0,14
7,dss,is1,639.57,3310.92,0.0,14
8,is1,sse,75.05,513.64,0.0,14
9,is1,crps,51.75,329.88,0.0,14
10,is1,dss,-113.44,110.06,0.0,14
11,is1,is1,634.55,3435.42,0.0,14
12,sse,sse,67.51,477.72,0.0,14
13,sse,crps,49.06,315.67,0.0,14
14,sse,dss,-159.42,-141.03,0.0,14
15,sse,is1,642.14,3414.45,0.0,14
16,crps,sse,83.92,513.7,0.1,14
17,crps,crps,55.09,324.52,0.1,14
18,crps,dss,4.27,407.14,0.1,14
19,crps,is1,642.39,3423.4,0.1,14
20,dss,sse,89.63,476.09,0.1,14
21,dss,crps,54.81,308.74,0.1,14
22,dss,dss,-121.86,-123.8,0.1,14
23,dss,is1,642.24,3306.23,0.1,14
24,is1,sse,83.92,513.7,0.1,14
25,is1,crps,55.09,324.52,0.1,14
26,is1,dss,4.27,407.14,0.1,14
27,is1,is1,642.39,3423.4,0.1,14
28,sse,sse,79.77,487.55,0.1,14
29,sse,crps,52.79,314.31,0.1,14
30,sse,dss,-29.41,280.24,0.1,14
31,sse,is1,647.86,3419.1,0.1,14
0,crps,sse,95.1,555.21,0.0,15
1,crps,crps,54.3,337.09,0.0,15
2,crps,dss,-130.95,479.64,0.0,15
3,crps,is1,615.59,3379.2,0.0,15
4,dss,sse,102.78,603.8,0.0,15
5,dss,crps,56.83,346.02,0.0,15
6,dss,dss,-117.27,678.47,0.0,15
7,dss,is1,636.55,3492.58,0.0,15
8,is1,sse,99.56,556.75,0.0,15
9,is1,crps,55.51,332.64,0.0,15
10,is1,dss,-26.25,428.8,0.0,15
11,is1,is1,618.42,3325.02,0.0,15
12,sse,sse,95.1,555.21,0.0,15
13,sse,crps,54.3,337.09,0.0,15
14,sse,dss,-130.95,479.64,0.0,15
15,sse,is1,615.59,3379.2,0.0,15
16,crps,sse,108.26,557.86,0.1,15
17,crps,crps,59.1,328.63,0.1,15
18,crps,dss,46.49,279.09,0.1,15
19,crps,is1,628.73,3298.65,0.1,15
20,dss,sse,102.86,603.8,0.1,15
21,dss,crps,57.33,344.16,0.1,15
22,dss,dss,-113.18,663.04,0.1,15
23,dss,is1,640.02,3485.03,0.1,15
24,is1,sse,102.87,558.65,0.1,15
25,is1,crps,57.18,329.02,0.1,15
26,is1,dss,33.3,278.7,0.1,15
27,is1,is1,626.69,3298.65,0.1,15
28,sse,sse,108.26,557.86,0.1,15
29,sse,crps,59.1,328.63,0.1,15
30,sse,dss,46.49,279.09,0.1,15
31,sse,is1,628.73,3298.65,0.1,15
0,crps,sse,51.88,440.1,0.0,16
1,crps,crps,49.07,314.61,0.0,16
2,crps,dss,-150.61,164.38,0.0,16
3,crps,is1,616.29,3393.17,0.0,16
4,dss,sse,51.88,440.1,0.0,16
5,dss,crps,49.07,314.61,0.0,16
6,dss,dss,-150.61,164.38,0.0,16
7,dss,is1,616.29,3393.17,0.0,16
8,is1,sse,58.42,454.16,0.0,16
9,is1,crps,51.81,318.5,0.0,16
10,is1,dss,-107.21,71.17,0.0,16
11,is1,is1,613.77,3352.14,0.0,16
12,sse,sse,52.1,432.67,0.0,16
13,sse,crps,49.75,309.38,0.0,16
14,sse,dss,-142.21,-163.7,0.0,16
15,sse,is1,618.5,3396.03,0.0,16
16,crps,sse,56.68,459.95,0.1,16
17,crps,crps,52.16,314.42,0.1,16
18,crps,dss,-102.81,-63.35,0.1,16
19,crps,is1,624.47,3393.38,0.1,16
20,dss,sse,53.51,427.62,0.1,16
21,dss,crps,50.61,304.96,0.1,16
22,dss,dss,-138.94,-210.58,0.1,16
23,dss,is1,622.31,3381.61,0.1,16
24,is1,sse,63.56,421.36,0.1,16
25,is1,crps,54.75,300.09,0.1,16
26,is1,dss,-86.72,-111.85,0.1,16
27,is1,is1,623.58,3301.05,0.1,16
28,sse,sse,56.68,459.95,0.1,16
29,sse,crps,52.16,314.42,0.1,16
30,sse,dss,-102.81,-63.35,0.1,16
31,sse,is1,624.47,3393.38,0.1,16
0,crps,sse,61.98,407.56,0.0,17
1,crps,crps,50.49,303.24,0.0,17
2,crps,dss,-115.8,133.41,0.0,17
3,crps,is1,632.12,3294.89,0.0,17
4,dss,sse,85.48,460.07,0.0,17
5,dss,crps,56.08,308.69,0.0,17
6,dss,dss,-108.35,97.08,0.0,17
7,dss,is1,652.89,3283.21,0.0,17
8,is1,sse,63.64,401.67,0.0,17
9,is1,crps,51.14,299.9,0.0,17
10,is1,dss,-96.81,217.48,0.0,17
11,is1,is1,630.64,3296.57,0.0,17
12,sse,sse,59.4,407.1,0.0,17
13,sse,crps,49.23,299.39,0.0,17
14,sse,dss,-134.68,55.58,0.0,17
15,sse,is1,636.22,3337.78,0.0,17
16,crps,sse,70.66,373.11,0.1,17
17,crps,crps,55.36,280.81,0.1,17
18,crps,dss,-9.65,-34.89,0.1,17
19,crps,is1,652.43,3251.04,0.1,17
20,dss,sse,86.29,451.73,0.1,17
21,dss,crps,56.84,304.34,0.1,17
22,dss,dss,-102.25,-124.01,0.1,17
23,dss,is1,654.8,3271.45,0.1,17
24,is1,sse,66.29,390.41,0.1,17
25,is1,crps,53.05,289.72,0.1,17
26,is1,dss,-25.25,125.28,0.1,17
27,is1,is1,638.33,3268.66,0.1,17
28,sse,sse,64.68,384.93,0.1,17
29,sse,crps,51.62,287.95,0.1,17
30,sse,dss,-41.64,-12.03,0.1,17
31,sse,is1,646.26,3289.65,0.1,17
0,crps,sse,90.74,671.22,0.0,18
1,crps,crps,57.88,360.28,0.0,18
2,crps,dss,-42.74,45.86,0.0,18
3,crps,is1,675.68,3613.67,0.0,18
4,dss,sse,92.16,631.54,0.0,18
5,dss,crps,59.97,351.66,0.0,18
6,dss,dss,-87.72,-29.95,0.0,18
7,dss,is1,688.89,3676.56,0.0,18
8,is1,sse,91.05,652.87,0.0,18
9,is1,crps,58.48,354.42,0.0,18
10,is1,dss,-43.83,50.52,0.0,18
11,is1,is1,674.07,3598.85,0.0,18
12,sse,sse,88.07,615.76,0.0,18
13,sse,crps,58.24,348.41,0.0,18
14,sse,dss,-67.26,15.02,0.0,18
15,sse,is1,677.4,3612.5,0.0,18
16,crps,sse,92.97,666.49,0.1,18
17,crps,crps,60.41,351.44,0.1,18
18,crps,dss,-30.37,142.17,0.1,18
19,crps,is1,680.97,3579.87,0.1,18
20,dss,sse,93.07,622.33,0.1,18
21,dss,crps,60.63,346.38,0.1,18
22,dss,dss,-81.03,-143.31,0.1,18
23,dss,is1,690.65,3663.33,0.1,18
24,is1,sse,92.97,666.49,0.1,18
25,is1,crps,60.41,351.44,0.1,18
26,is1,dss,-30.37,142.17,0.1,18
27,is1,is1,680.97,3579.87,0.1,18
28,sse,sse,92.97,666.49,0.1,18
29,sse,crps,60.41,351.44,0.1,18
30,sse,dss,-30.37,142.17,0.1,18
31,sse,is1,680.97,3579.87,0.1,18
0,crps,sse,85.77,447.04,0.0,19
1,crps,crps,55.88,304.49,0.0,19
2,crps,dss,-121.26,-289.05,0.0,19
3,crps,is1,674.84,3290.27,0.0,19
4,dss,sse,100.87,523.7,0.0,19
5,dss,crps,62.38,326.16,0.0,19
6,dss,dss,-93.53,-201.02,0.0,19
7,dss,is1,697.25,3448.22,0.0,19
