,Method,Metric,Train,Test,Threshold,Rep
41,is1,crps,966.91,605.49,0.3,7
42,is1,dss,2132.34,1336.31,0.3,7
43,is1,is1,6169.65,3867.51,0.3,7
44,sse,sse,1664.32,1080.83,0.3,7
45,sse,crps,838.26,532.27,0.3,7
46,sse,dss,859.38,573.2,0.3,7
47,sse,is1,6185.76,3890.42,0.3,7
48,crps,sse,1664.32,1080.83,0.5,7
49,crps,crps,838.26,532.27,0.5,7
50,crps,dss,859.38,573.2,0.5,7
51,crps,is1,6185.76,3890.42,0.5,7
52,dss,sse,1664.32,1080.83,0.5,7
53,dss,crps,838.26,532.27,0.5,7
54,dss,dss,859.38,573.2,0.5,7
55,dss,is1,6185.76,3890.42,0.5,7
56,is1,sse,2281.74,1416.79,0.5,7
57,is1,crps,966.91,605.49,0.5,7
58,is1,dss,2132.34,1336.31,0.5,7
59,is1,is1,6169.65,3867.51,0.5,7
60,sse,sse,1664.32,1080.83,0.5,7
61,sse,crps,838.26,532.27,0.5,7
62,sse,dss,859.38,573.2,0.5,7
63,sse,is1,6185.76,3890.42,0.5,7
64,crps,sse,1664.32,1080.83,0.8,7
65,crps,crps,838.26,532.27,0.8,7
66,crps,dss,859.38,573.2,0.8,7
67,crps,is1,6185.76,3890.42,0.8,7
68,dss,sse,1664.32,1080.83,0.8,7
69,dss,crps,838.26,532.27,0.8,7
70,dss,dss,859.38,573.2,0.8,7
71,dss,is1,6185.76,3890.42,0.8,7
72,is1,sse,2281.74,1416.79,0.8,7
73,is1,crps,966.91,605.49,0.8,7
74,is1,dss,2132.34,1336.31,0.8,7
75,is1,is1,6169.65,3867.51,0.8,7
76,sse,sse,1664.32,1080.83,0.8,7
77,sse,crps,838.26,532.27,0.8,7
78,sse,dss,859.38,573.2,0.8,7
79,sse,is1,6185.76,3890.42,0.8,7
0,crps,sse,463.5,311.98,0.0,8
1,crps,crps,407.84,259.4,0.0,8
2,crps,dss,-1080.57,-633.76,0.0,8
3,crps,is1,5007.52,3241.19,0.0,8
4,dss,sse,498.5,329.44,0.0,8
5,dss,crps,420.68,266.11,0.0,8
6,dss,dss,-811.54,-497.46,0.0,8
7,dss,is1,5007.59,3235.12,0.0,8
8,is1,sse,463.59,313.69,0.0,8
9,is1,crps,407.97,260.12,0.0,8
10,is1,dss,-1078.72,-628.76,0.0,8
11,is1,is1,5006.43,3243.96,0.0,8
12,sse,sse,488.76,345.37,0.0,8
13,sse,crps,417.3,272.31,0.0,8
14,sse,dss,-860.43,-453.42,0.0,8
15,sse,is1,5013.05,3251.57,0.0,8
16,crps,sse,492.27,314.59,0.1,8
17,crps,crps,417.9,258.16,0.1,8
18,crps,dss,-526.06,-346.02,0.1,8
19,crps,is1,5043.39,3229.53,0.1,8
20,dss,sse,502.14,323.87,0.1,8
21,dss,crps,422.82,263.39,0.1,8
22,dss,dss,-784.87,-531.82,0.1,8
23,dss,is1,5012.1,3230.21,0.1,8
24,is1,sse,492.27,314.59,0.1,8
25,is1,crps,417.9,258.16,0.1,8
26,is1,dss,-526.06,-346.02,0.1,8
27,is1,is1,5043.39,3229.53,0.1,8
28,sse,sse,578.62,366.98,0.1,8
29,sse,crps,448.11,278.67,0.1,8
30,sse,dss,-132.34,-106.91,0.1,8
31,sse,is1,5035.75,3245.51,0.1,8
32,crps,sse,1524.48,986.59,0.3,8
33,crps,crps,806.27,510.02,0.3,8
34,crps,dss,1234.19,792.14,0.3,8
35,crps,is1,5964.34,3796.11,0.3,8
36,dss,sse,1509.89,977.86,0.3,8
37,dss,crps,802.91,508.01,0.3,8
38,dss,dss,767.81,489.45,0.3,8
39,dss,is1,5964.32,3796.07,0.3,8
40,is1,sse,1524.48,986.59,0.3,8
41,is1,crps,806.27,510.02,0.3,8
42,is1,dss,1234.19,792.14,0.3,8
43,is1,is1,5964.34,3796.11,0.3,8
44,sse,sse,1524.48,986.59,0.3,8
45,sse,crps,806.27,510.02,0.3,8
46,sse,dss,1234.19,792.14,0.3,8
47,sse,is1,5964.34,3796.11,0.3,8
48,crps,sse,1524.48,986.59,0.5,8
49,crps,crps,806.27,510.02,0.5,8
50,crps,dss,1234.19,792.14,0.5,8
51,crps,is1,5964.34,3796.11,0.5,8
52,dss,sse,1509.89,977.86,0.5,8
53,dss,crps,802.91,508.01,0.5,8
54,dss,dss,767.81,489.45,0.5,8
55,dss,is1,5964.32,3796.07,0.5,8
56,is1,sse,1524.48,986.59,0.5,8
57,is1,crps,806.27,510.02,0.5,8
58,is1,dss,1234.19,792.14,0.5,8
59,is1,is1,5964.34,3796.11,0.5,8
60,sse,sse,1524.48,986.59,0.5,8
61,sse,crps,806.27,510.02,0.5,8
62,sse,dss,1234.19,792.14,0.5,8
63,sse,is1,5964.34,3796.11,0.5,8
64,crps,sse,1524.48,986.59,0.8,8
65,crps,crps,806.27,510.02,0.8,8
66,crps,dss,1234.19,792.14,0.8,8
67,crps,is1,5964.34,3796.11,0.8,8
68,dss,sse,1509.89,977.86,0.8,8
69,dss,crps,802.91,508.01,0.8,8
70,dss,dss,767.81,489.45,0.8,8
71,dss,is1,5964.32,3796.07,0.8,8
72,is1,sse,1524.48,986.59,0.8,8
73,is1,crps,806.27,510.02,0.8,8
74,is1,dss,1234.19,792.14,0.8,8
75,is1,is1,5964.34,3796.11,0.8,8
76,sse,sse,1524.48,986.59,0.8,8
77,sse,crps,806.27,510.02,0.8,8
78,sse,dss,1234.19,792.14,0.8,8
79,sse,is1,5964.34,3796.11,0.8,8
0,crps,sse,478.37,324.17,0.0,9
1,crps,crps,397.99,261.04,0.0,9
2,crps,dss,-1129.68,-640.9,0.0,9
3,crps,is1,5100.09,3226.99,0.0,9
4,dss,sse,475.84,326.66,0.0,9
5,dss,crps,397.79,261.41,0.0,9
6,dss,dss,-1154.62,-575.75,0.0,9
7,dss,is1,5090.61,3232.86,0.0,9
8,is1,sse,465.1,341.66,0.0,9
9,is1,crps,404.67,271.5,0.0,9
10,is1,dss,-780.39,-367.62,0.0,9
11,is1,is1,5082.28,3241.53,0.0,9
12,sse,sse,475.18,323.33,0.0,9
13,sse,crps,397.44,261.01,0.0,9
14,sse,dss,-1139.86,-631.97,0.0,9
15,sse,is1,5094.7,3225.83,0.0,9
16,crps,sse,480.15,322.54,0.1,9
17,crps,crps,400.45,259.39,0.1,9
18,crps,dss,-1106.3,-643.6,0.1,9
19,crps,is1,5104.64,3223.52,0.1,9
20,dss,sse,480.15,322.54,0.1,9
21,dss,crps,400.45,259.39,0.1,9
22,dss,dss,-1106.3,-643.6,0.1,9
23,dss,is1,5104.64,3223.52,0.1,9
24,is1,sse,533.2,363.03,0.1,9
25,is1,crps,432.41,279.3,0.1,9
26,is1,dss,-437.58,-128.1,0.1,9
27,is1,is1,5124.05,3246.16,0.1,9
28,sse,sse,480.15,322.54,0.1,9
29,sse,crps,400.45,259.39,0.1,9
30,sse,dss,-1106.3,-643.6,0.1,9
31,sse,is1,5104.64,3223.52,0.1,9
32,crps,sse,1764.99,1152.39,0.3,9
33,crps,crps,853.6,549.72,0.3,9
34,crps,dss,928.74,640.42,0.3,9
35,crps,is1,6301.24,3943.53,0.3,9
36,dss,sse,1764.99,1152.39,0.3,9
37,dss,crps,853.6,549.72,0.3,9
38,dss,dss,928.74,640.42,0.3,9
39,dss,is1,6301.24,3943.53,0.3,9
40,is1,sse,1139.93,640.62,0.3,9
41,is1,crps,572.08,344.19,0.3,9
42,is1,dss,702.82,367.14,0.3,9
43,is1,is1,5274.18,3311.66,0.3,9
44,sse,sse,1764.99,1152.39,0.3,9
45,sse,crps,853.6,549.72,0.3,9
46,sse,dss,928.74,640.42,0.3,9
47,sse,is1,6301.24,3943.53,0.3,9
48,crps,sse,1764.99,1152.39,0.5,9
49,crps,crps,853.6,549.72,0.5,9
50,crps,dss,928.74,640.42,0.5,9
51,crps,is1,6301.24,3943.53,0.5,9
52,dss,sse,1764.99,1152.39,0.5,9
53,dss,crps,853.6,549.72,0.5,9
54,dss,dss,928.74,640.42,0.5,9
55,dss,is1,6301.24,3943.53,0.5,9
56,is1,sse,2038.04,1244.64,0.5,9
57,is1,crps,910.77,568.8,0.5,9
58,is1,dss,1981.62,1223.45,0.5,9
59,is1,is1,6149.16,3839.28,0.5,9
60,sse,sse,1764.99,1152.39,0.5,9
61,sse,crps,853.6,549.72,0.5,9
62,sse,dss,928.74,640.42,0.5,9
63,sse,is1,6301.24,3943.53,0.5,9
64,crps,sse,1764.99,1152.39,0.8,9
65,crps,crps,853.6,549.72,0.8,9
66,crps,dss,928.74,640.42,0.8,9
67,crps,is1,6301.24,3943.53,0.8,9
68,dss,sse,1764.99,1152.39,0.8,9
69,dss,crps,853.6,549.72,0.8,9
70,dss,dss,928.74,640.42,0.8,9
71,dss,is1,6301.24,3943.53,0.8,9
72,is1,sse,2038.04,1244.64,0.8,9
73,is1,crps,910.77,568.8,0.8,9
74,is1,dss,1981.62,1223.45,0.8,9
75,is1,is1,6149.16,3839.28,0.8,9
76,sse,sse,1764.99,1152.39,0.8,9
77,sse,crps,853.6,549.72,0.8,9
78,sse,dss,928.74,640.42,0.8,9
79,sse,is1,6301.24,3943.53,0.8,9
0,crps,sse,493.16,337.66,0.0,10
1,crps,crps,411.52,266.21,0.0,10
2,crps,dss,-949.41,-465.32,0.0,10
3,crps,is1,5237.99,3277.07,0.0,10
4,dss,sse,560.65,368.75,0.0,10
5,dss,crps,427.57,273.33,0.0,10
6,dss,dss,-983.32,-538.48,0.0,10
7,dss,is1,5214.25,3250.1,0.0,10
8,is1,sse,443.8,351.85,0.0,10
9,is1,crps,401.04,275.29,0.0,10
10,is1,dss,-955.56,-380.97,0.0,10
11,is1,is1,5131.85,3252.85,0.0,10
12,sse,sse,493.14,337.21,0.0,10
13,sse,crps,411.64,265.4,0.0,10
14,sse,dss,-948.74,-469.14,0.0,10
15,sse,is1,5238.15,3275.85,0.0,10
16,crps,sse,500.44,339.98,0.1,10
17,crps,crps,415.81,264.6,0.1,10
18,crps,dss,-898.5,-487.9,0.1,10
19,crps,is1,5253.98,3285.58,0.1,10
20,dss,sse,567.4,373.25,0.1,10
21,dss,crps,431.4,273.3,0.1,10
22,dss,dss,-931.83,-554.02,0.1,10
23,dss,is1,5229.61,3261.14,0.1,10
24,is1,sse,612.35,402.62,0.1,10
25,is1,crps,450.83,289.29,0.1,10
26,is1,dss,40.67,44.95,0.1,10
27,is1,is1,5164.94,3253.58,0.1,10
28,sse,sse,500.44,339.98,0.1,10
29,sse,crps,415.81,264.6,0.1,10
30,sse,dss,-898.5,-487.9,0.1,10
31,sse,is1,5253.98,3285.58,0.1,10
32,crps,sse,1731.29,1142.92,0.3,10
33,crps,crps,849.95,547.15,0.3,10
34,crps,dss,909.04,631.96,0.3,10
35,crps,is1,6258.79,3936.21,0.3,10
36,dss,sse,1731.29,1142.92,0.3,10
37,dss,crps,849.95,547.15,0.3,10
38,dss,dss,909.04,631.96,0.3,10
39,dss,is1,6258.79,3936.21,0.3,10
40,is1,sse,2152.22,1200.78,0.3,10
41,is1,crps,939.64,558.97,0.3,10
42,is1,dss,2061.35,1202.11,0.3,10
43,is1,is1,6173.26,3830.4,0.3,10
44,sse,sse,1731.29,1142.92,0.3,10
45,sse,crps,849.95,547.15,0.3,10
46,sse,dss,909.04,631.96,0.3,10
47,sse,is1,6258.79,3936.21,0.3,10
48,crps,sse,1731.29,1142.92,0.5,10
49,crps,crps,849.95,547.15,0.5,10
50,crps,dss,909.04,631.96,0.5,10
51,crps,is1,6258.79,3936.21,0.5,10
52,dss,sse,1731.29,1142.92,0.5,10
53,dss,crps,849.95,547.15,0.5,10
54,dss,dss,909.04,631.96,0.5,10
55,dss,is1,6258.79,3936.21,0.5,10
56,is1,sse,2152.22,1200.78,0.5,10
57,is1,crps,939.64,558.97,0.5,10
58,is1,dss,2061.35,1202.11,0.5,10
59,is1,is1,6173.26,3830.4,0.5,10
60,sse,sse,1731.29,1142.92,0.5,10
61,sse,crps,849.95,547.15,0.5,10
62,sse,dss,909.04,631.96,0.5,10
63,sse,is1,6258.79,3936.21,0.5,10
64,crps,sse,1731.29,1142.92,0.8,10
65,crps,crps,849.95,547.15,0.8,10
66,crps,dss,909.04,631.96,0.8,10
67,crps,is1,6258.79,3936.21,0.8,10
68,dss,sse,1731.29,1142.92,0.8,10
69,dss,crps,849.95,547.15,0.8,10
70,dss,dss,909.04,631.96,0.8,10
71,dss,is1,6258.79,3936.21,0.8,10
72,is1,sse,2152.22,1200.78,0.8,10
73,is1,crps,939.64,558.97,0.8,10
74,is1,dss,2061.35,1202.11,0.8,10
75,is1,is1,6173.26,3830.4,0.8,10
76,sse,sse,1731.29,1142.92,0.8,10
77,sse,crps,849.95,547.15,0.8,10
78,sse,dss,909.04,631.96,0.8,10
79,sse,is1,6258.79,3936.21,0.8,10
0,crps,sse,514.29,358.05,0.0,11
1,crps,crps,411.66,271.44,0.0,11
2,crps,dss,-1058.42,-477.11,0.0,11
3,crps,is1,5158.05,3249.42,0.0,11
4,dss,sse,514.17,357.99,0.0,11
5,dss,crps,411.56,271.42,0.0,11
6,dss,dss,-1059.69,-477.76,0.0,11
7,dss,is1,5159.36,3249.51,0.0,11
8,is1,sse,442.72,291.9,0.0,11
9,is1,crps,395.28,253.89,0.0,11
10,is1,dss,-1149.5,-652.87,0.0,11
11,is1,is1,5129.4,3233.75,0.0,11
12,sse,sse,514.17,357.99,0.0,11
13,sse,crps,411.56,271.42,0.0,11
14,sse,dss,-1059.69,-477.76,0.0,11
15,sse,is1,5159.36,3249.51,0.0,11
16,crps,sse,520.34,353.11,0.1,11
17,crps,crps,414.69,268.68,0.1,11
18,crps,dss,-1029.44,-540.75,0.1,11
19,crps,is1,5170.75,3241.56,0.1,11
20,dss,sse,520.34,353.11,0.1,11
21,dss,crps,414.69,268.68,0.1,11
22,dss,dss,-1029.44,-540.75,0.1,11
23,dss,is1,5170.75,3241.56,0.1,11
24,is1,sse,502.37,338.48,0.1,11
25,is1,crps,416.71,269.29,0.1,11
26,is1,dss,-367.22,-219.86,0.1,11
27,is1,is1,5154.22,3236.99,0.1,11
28,sse,sse,520.34,353.11,0.1,11
29,sse,crps,414.69,268.68,0.1,11
30,sse,dss,-1029.44,-540.75,0.1,11
31,sse,is1,5170.75,3241.56,0.1,11
32,crps,sse,1770.8,1110.26,0.3,11
33,crps,crps,859.0,539.48,0.3,11
34,crps,dss,921.78,600.91,0.3,11
35,crps,is1,6249.72,3912.19,0.3,11
36,dss,sse,1770.8,1110.26,0.3,11
37,dss,crps,859.0,539.48,0.3,11
38,dss,dss,921.78,600.91,0.3,11
39,dss,is1,6249.72,3912.19,0.3,11
40,is1,sse,2133.83,1259.81,0.3,11
41,is1,crps,932.62,571.85,0.3,11
42,is1,dss,2050.12,1237.45,0.3,11
43,is1,is1,6130.17,3841.51,0.3,11
44,sse,sse,1770.8,1110.26,0.3,11
45,sse,crps,859.0,539.48,0.3,11
46,sse,dss,921.78,600.91,0.3,11
47,sse,is1,6249.72,3912.19,0.3,11
48,crps,sse,1770.8,1110.26,0.5,11
49,crps,crps,859.0,539.48,0.5,11
50,crps,dss,921.78,600.91,0.5,11
51,crps,is1,6249.72,3912.19,0.5,11
52,dss,sse,1770.8,1110.26,0.5,11
53,dss,crps,859.0,539.48,0.5,11
54,dss,dss,921.78,600.91,0.5,11
55,dss,is1,6249.72,3912.19,0.5,11
56,is1,sse,2133.83,1259.81,0.5,11
57,is1,crps,932.62,571.85,0.5,11
58,is1,dss,2050.12,1237.45,0.5,11
59,is1,is1,6130.17,3841.51,0.5,11
60,sse,sse,1770.8,1110.26,0.5,11
61,sse,crps,859.0,539.48,0.5,11
62,sse,dss,921.78,600.91,0.5,11
63,sse,is1,6249.72,3912.19,0.5,11
64,crps,sse,1770.8,1110.26,0.8,11
65,crps,crps,859.0,539.48,0.8,11
66,crps,dss,921.78,600.91,0.8,11
67,crps,is1,6249.72,3912.19,0.8,11
68,dss,sse,1770.8,1110.26,0.8,11
69,dss,crps,859.0,539.48,0.8,11
70,dss,dss,921.78,600.91,0.8,11
71,dss,is1,6249.72,3912.19,0.8,11
72,is1,sse,2133.83,1259.81,0.8,11
73,is1,crps,932.62,571.85,0.8,11
74,is1,dss,2050.12,1237.45,0.8,11
75,is1,is1,6130.17,3841.51,0.8,11
76,sse,sse,1770.8,1110.26,0.8,11
77,sse,crps,859.0,539.48,0.8,11
78,sse,dss,921.78,600.91,0.8,11
79,sse,is1,6249.72,3912.19,0.8,11
0,crps,sse,548.44,357.0,0.0,12
1,crps,crps,434.26,275.8,0.0,12
2,crps,dss,-731.87,-444.18,0.0,12
3,crps,is1,5081.52,3246.5,0.0,12
4,dss,sse,593.96,410.43,0.0,12
5,dss,crps,451.76,291.93,0.0,12
6,dss,dss,-808.62,-407.92,0.0,12
7,dss,is1,5243.59,3354.94,0.0,12
8,is1,sse,548.85,357.07,0.0,12
9,is1,crps,434.69,275.52,0.0,12
10,is1,dss,-728.55,-443.57,0.0,12
11,is1,is1,5080.84,3245.86,0.0,12
12,sse,sse,498.28,323.22,0.0,12
13,sse,crps,416.01,262.27,0.0,12
14,sse,dss,-1083.53,-649.16,0.0,12
15,sse,is1,5087.3,3243.05,0.0,12
16,crps,sse,550.85,356.23,0.1,12
17,crps,crps,436.35,274.49,0.1,12
18,crps,dss,-712.97,-454.5,0.1,12
19,crps,is1,5091.62,3244.8,0.1,12
20,dss,sse,603.59,405.0,0.1,12
21,dss,crps,456.1,289.62,0.1,12
22,dss,dss,-749.79,-434.77,0.1,12
23,dss,is1,5265.38,3357.36,0.1,12
24,is1,sse,616.24,412.02,0.1,12
25,is1,crps,461.19,295.34,0.1,12
26,is1,dss,-559.98,-315.96,0.1,12
27,is1,is1,5113.06,3266.83,0.1,12
28,sse,sse,1562.22,1048.75,0.1,12
29,sse,crps,811.56,525.0,0.1,12
30,sse,dss,789.06,544.35,0.1,12
31,sse,is1,6078.76,3866.95,0.1,12
32,crps,sse,1562.22,1048.75,0.3,12
33,crps,crps,811.56,525.0,0.3,12
34,crps,dss,789.06,544.35,0.3,12
35,crps,is1,6078.76,3866.95,0.3,12
36,dss,sse,1562.22,1048.75,0.3,12
37,dss,crps,811.56,525.0,0.3,12
38,dss,dss,789.06,544.35,0.3,12
39,dss,is1,6078.76,3866.95,0.3,12
40,is1,sse,1562.22,1048.75,0.3,12
41,is1,crps,811.56,525.0,0.3,12
42,is1,dss,789.06,544.35,0.3,12
43,is1,is1,6078.76,3866.95,0.3,12
44,sse,sse,1562.22,1048.75,0.3,12
45,sse,crps,811.56,525.0,0.3,12
46,sse,dss,789.06,544.35,0.3,12
47,sse,is1,6078.76,3866.95,0.3,12
48,crps,sse,1562.22,1048.75,0.5,12
49,crps,crps,811.56,525.0,0.5,12
50,crps,dss,789.06,544.35,0.5,12
51,crps,is1,6078.76,3866.95,0.5,12
52,dss,sse,1562.22,1048.75,0.5,12
53,dss,crps,811.56,525.0,0.5,12
54,dss,dss,789.06,544.35,0.5,12
55,dss,is1,6078.76,3866.95,0.5,12
56,is1,sse,1562.22,1048.75,0.5,12
57,is1,crps,811.56,525.0,0.5,12
58,is1,dss,789.06,544.35,0.5,12
59,is1,is1,6078.76,3866.95,0.5,12
60,sse,sse,1562.22,1048.75,0.5,12
61,sse,crps,811.56,525.0,0.5,12
62,sse,dss,789.06,544.35,0.5,12
63,sse,is1,6078.76,3866.95,0.5,12
64,crps,sse,1562.22,1048.75,0.8,12
65,crps,crps,811.56,525.0,0.8,12
66,crps,dss,789.06,544.35,0.8,12
67,crps,is1,6078.76,3866.95,0.8,12
68,dss,sse,1562.22,1048.75,0.8,12
69,dss,crps,811.56,525.0,0.8,12
70,dss,dss,789.06,544.35,0.8,12
71,dss,is1,6078.76,3866.95,0.8,12
72,is1,sse,1562.22,1048.75,0.8,12
73,is1,crps,811.56,525.0,0.8,12
74,is1,dss,789.06,544.35,0.8,12
75,is1,is1,6078.76,3866.95,0.8,12
76,sse,sse,1562.22,1048.75,0.8,12
77,sse,crps,811.56,525.0,0.8,12
78,sse,dss,789.06,544.35,0.8,12
79,sse,is1,6078.76,3866.95,0.8,12
0,crps,sse,441.27,318.26,0.0,13
1,crps,crps,397.23,261.45,0.0,13
2,crps,dss,-1082.43,-606.01,0.0,13
3,crps,is1,5048.87,3233.89,0.0,13
4,dss,sse,464.39,325.61,0.0,13
5,dss,crps,407.67,263.92,0.0,13
6,dss,dss,-1104.84,-633.28,0.0,13
7,dss,is1,5078.78,3247.53,0.0,13
8,is1,sse,441.64,317.6,0.0,13
9,is1,crps,397.67,260.63,0.0,13
10,is1,dss,-1078.81,-612.59,0.0,13
11,is1,is1,5049.32,3231.67,0.0,13
12,sse,sse,441.19,320.68,0.0,13
13,sse,crps,397.78,262.01,0.0,13
14,sse,dss,-1090.93,-594.77,0.0,13
15,sse,is1,5054.65,3232.29,0.0,13
16,crps,sse,476.1,361.18,0.1,13
17,crps,crps,408.14,269.16,0.1,13
18,crps,dss,-816.86,-398.97,0.1,13
19,crps,is1,5115.78,3294.02,0.1,13
20,dss,sse,466.01,322.36,0.1,13
21,dss,crps,409.21,261.92,0.1,13
22,dss,dss,-1080.58,-655.59,0.1,13
23,dss,is1,5082.98,3242.92,0.1,13
24,is1,sse,514.75,371.56,0.1,13
25,is1,crps,427.61,280.49,0.1,13
26,is1,dss,-786.76,-403.68,0.1,13
27,is1,is1,5086.26,3248.58,0.1,13
28,sse,sse,546.95,416.38,0.1,13
29,sse,crps,435.6,290.2,0.1,13
30,sse,dss,-536.06,-181.06,0.1,13
31,sse,is1,5142.03,3316.28,0.1,13
32,crps,sse,1489.39,1002.45,0.3,13
33,crps,crps,796.6,514.29,0.3,13
34,crps,dss,720.95,500.74,0.3,13
35,crps,is1,6028.75,3833.81,0.3,13
36,dss,sse,1489.39,1002.45,0.3,13
37,dss,crps,796.6,514.29,0.3,13
38,dss,dss,720.95,500.74,0.3,13
39,dss,is1,6028.75,3833.81,0.3,13
40,is1,sse,546.95,416.38,0.3,13
41,is1,crps,435.6,290.2,0.3,13
42,is1,dss,-536.06,-181.06,0.3,13
43,is1,is1,5142.03,3316.28,0.3,13
44,sse,sse,1489.39,1002.45,0.3,13
45,sse,crps,796.6,514.29,0.3,13
46,sse,dss,720.95,500.74,0.3,13
47,sse,is1,6028.75,3833.81,0.3,13
48,crps,sse,1489.39,1002.45,0.5,13
49,crps,crps,796.6,514.29,0.5,13
50,crps,dss,720.95,500.74,0.5,13
51,crps,is1,6028.75,3833.81,0.5,13
52,dss,sse,1489.39,1002.45,0.5,13
53,dss,crps,796.6,514.29,0.5,13
54,dss,dss,720.95,500.74,0.5,13
55,dss,is1,6028.75,3833.81,0.5,13
56,is1,sse,1489.39,1002.45,0.5,13
57,is1,crps,796.6,514.29,0.5,13
58,is1,dss,720.95,500.74,0.5,13
59,is1,is1,6028.75,3833.81,0.5,13
60,sse,sse,1489.39,1002.45,0.5,13
61,sse,crps,796.6,514.29,0.5,13
62,sse,dss,720.95,500.74,0.5,13
63,sse,is1,6028.75,3833.81,0.5,13
64,crps,sse,1489.39,1002.45,0.8,13
65,crps,crps,796.6,514.29,0.8,13
66,crps,dss,720.95,500.74,0.8,13
67,crps,is1,6028.75,3833.81,0.8,13
68,dss,sse,1489.39,1002.45,0.8,13
69,dss,crps,796.6,514.29,0.8,13
70,dss,dss,720.95,500.74,0.8,13
71,dss,is1,6028.75,3833.81,0.8,13
72,is1,sse,1489.39,1002.45,0.8,13
73,is1,crps,796.6,514.29,0.8,13
74,is1,dss,720.95,500.74,0.8,13
75,is1,is1,6028.75,3833.81,0.8,13
76,sse,sse,1489.39,1002.45,0.8,13
77,sse,crps,796.6,514.29,0.8,13
78,sse,dss,720.95,500.74,0.8,13
79,sse,is1,6028.75,3833.81,0.8,13
0,crps,sse,492.45,341.26,0.0,14
1,crps,crps,407.6,266.5,0.0,14
2,crps,dss,-955.94,-465.89,0.0,14
3,crps,is1,5199.88,3291.89,0.0,14
4,dss,sse,575.72,362.4,0.0,14
5,dss,crps,433.2,274.83,0.0,14
6,dss,dss,-921.21,-462.59,0.0,14
7,dss,is1,5209.43,3282.96,0.0,14
8,is1,sse,444.55,320.39,0.0,14
9,is1,crps,399.37,265.35,0.0,14
10,is1,dss,-1010.71,-489.11,0.0,14
11,is1,is1,5085.36,3249.11,0.0,14
12,sse,sse,491.91,341.82,0.0,14
13,sse,crps,407.65,266.65,0.0,14
14,sse,dss,-959.62,-462.72,0.0,14
15,sse,is1,5195.83,3300.09,0.0,14
16,crps,sse,527.22,364.72,0.1,14
17,crps,crps,423.07,274.56,0.1,14
18,crps,dss,-679.55,-327.93,0.1,14
19,crps,is1,5209.74,3290.41,0.1,14
20,dss,sse,577.45,360.58,0.1,14
21,dss,crps,436.24,272.65,0.1,14
22,dss,dss,-904.75,-483.52,0.1,14
23,dss,is1,5222.56,3271.79,0.1,14
24,is1,sse,568.72,378.67,0.1,14
25,is1,crps,441.76,283.95,0.1,14
26,is1,dss,-117.36,-80.81,0.1,14
27,is1,is1,5145.61,3251.47,0.1,14
28,sse,sse,582.98,414.77,0.1,14
29,sse,crps,443.35,292.08,0.1,14
30,sse,dss,-578.02,-265.98,0.1,14
31,sse,is1,5299.8,3367.15,0.1,14
32,crps,sse,1706.54,1110.35,0.3,14
33,crps,crps,843.41,539.53,0.3,14
34,crps,dss,890.53,601.58,0.3,14
35,crps,is1,6211.16,3912.15,0.3,14
36,dss,sse,1706.54,1110.35,0.3,14
37,dss,crps,843.41,539.53,0.3,14
38,dss,dss,890.53,601.58,0.3,14
39,dss,is1,6211.16,3912.15,0.3,14
40,is1,sse,2047.67,1260.27,0.3,14
41,is1,crps,913.52,571.91,0.3,14
42,is1,dss,1982.52,1237.82,0.3,14
43,is1,is1,6086.55,3841.45,0.3,14
44,sse,sse,1706.54,1110.35,0.3,14
45,sse,crps,843.41,539.53,0.3,14
46,sse,dss,890.53,601.58,0.3,14
47,sse,is1,6211.16,3912.15,0.3,14
48,crps,sse,1706.54,1110.35,0.5,14
49,crps,crps,843.41,539.53,0.5,14
50,crps,dss,890.53,601.58,0.5,14
51,crps,is1,6211.16,3912.15,0.5,14
52,dss,sse,1706.54,1110.35,0.5,14
53,dss,crps,843.41,539.53,0.5,14
54,dss,dss,890.53,601.58,0.5,14
55,dss,is1,6211.16,3912.15,0.5,14
56,is1,sse,2047.67,1260.27,0.5,14
57,is1,crps,913.52,571.91,0.5,14
58,is1,dss,1982.52,1237.82,0.5,14
59,is1,is1,6086.55,3841.45,0.5,14
60,sse,sse,1706.54,1110.35,0.5,14
61,sse,crps,843.41,539.53,0.5,14
62,sse,dss,890.53,601.58,0.5,14
63,sse,is1,6211.16,3912.15,0.5,14
64,crps,sse,1706.54,1110.35,0.8,14
65,crps,crps,843.41,539.53,0.8,14
66,crps,dss,890.53,601.58,0.8,14
67,crps,is1,6211.16,3912.15,0.8,14
68,dss,sse,1706.54,1110.35,0.8,14
69,dss,crps,843.41,539.53,0.8,14
70,dss,dss,890.53,601.58,0.8,14
71,dss,is1,6211.16,3912.15,0.8,14
72,is1,sse,2047.67,1260.27,0.8,14
73,is1,crps,913.52,571.91,0.8,14
74,is1,dss,1982.52,1237.82,0.8,14
75,is1,is1,6086.55,3841.45,0.8,14
76,sse,sse,1706.54,1110.35,0.8,14
77,sse,crps,843.41,539.53,0.8,14
78,sse,dss,890.53,601.58,0.8,14
79,sse,is1,6211.16,3912.15,0.8,14
0,crps,sse,488.36,319.68,0.0,15
1,crps,crps,418.04,260.67,0.0,15
2,crps,dss,-911.41,-511.79,0.0,15
3,crps,is1,5174.72,3267.05,0.0,15
4,dss,sse,492.24,317.66,0.0,15
5,dss,crps,419.76,259.05,0.0,15
