,Method,Metric,Train,Test,Threshold,Rep
24,is1,sse,146.12,238.04,0.1,2
25,is1,crps,183.49,288.61,0.1,2
26,is1,dss,-1133.66,-1799.04,0.1,2
27,is1,is1,747.88,1153.7,0.1,2
28,sse,sse,149.86,230.46,0.1,2
29,sse,crps,188.07,291.89,0.1,2
30,sse,dss,-1082.27,-1767.03,0.1,2
31,sse,is1,759.86,1167.45,0.1,2
0,crps,sse,146.08,237.74,0.0,3
1,crps,crps,183.56,290.55,0.0,3
2,crps,dss,-1133.45,-1828.86,0.0,3
3,crps,is1,748.36,1182.6,0.0,3
4,dss,sse,145.3,237.54,0.0,3
5,dss,crps,183.19,290.74,0.0,3
6,dss,dss,-1146.26,-1856.78,0.0,3
7,dss,is1,744.48,1178.95,0.0,3
8,is1,sse,146.93,238.99,0.0,3
9,is1,crps,184.09,292.35,0.0,3
10,is1,dss,-1143.33,-1825.87,0.0,3
11,is1,is1,752.15,1180.21,0.0,3
12,sse,sse,148.04,238.38,0.0,3
13,sse,crps,186.24,292.76,0.0,3
14,sse,dss,-1126.57,-1829.72,0.0,3
15,sse,is1,755.1,1184.61,0.0,3
16,crps,sse,146.08,237.74,0.1,3
17,crps,crps,183.56,290.55,0.1,3
18,crps,dss,-1133.45,-1828.86,0.1,3
19,crps,is1,748.36,1182.6,0.1,3
20,dss,sse,142.98,241.06,0.1,3
21,dss,crps,181.3,294.21,0.1,3
22,dss,dss,-1170.57,-1829.18,0.1,3
23,dss,is1,733.44,1190.18,0.1,3
24,is1,sse,146.55,239.26,0.1,3
25,is1,crps,183.64,292.65,0.1,3
26,is1,dss,-1144.5,-1825.05,0.1,3
27,is1,is1,750.03,1181.7,0.1,3
28,sse,sse,147.99,238.44,0.1,3
29,sse,crps,186.17,292.84,0.1,3
30,sse,dss,-1127.09,-1829.13,0.1,3
31,sse,is1,754.92,1184.88,0.1,3
0,crps,sse,145.16,238.28,0.0,4
1,crps,crps,182.14,287.67,0.0,4
2,crps,dss,-1149.55,-1852.69,0.0,4
3,crps,is1,731.32,1137.75,0.0,4
4,dss,sse,144.43,237.87,0.0,4
5,dss,crps,182.35,288.1,0.0,4
6,dss,dss,-1157.95,-1884.42,0.0,4
7,dss,is1,730.88,1144.34,0.0,4
8,is1,sse,148.07,240.24,0.0,4
9,is1,crps,183.71,289.27,0.0,4
10,is1,dss,-1134.38,-1849.48,0.0,4
11,is1,is1,742.01,1131.64,0.0,4
12,sse,sse,145.34,238.7,0.0,4
13,sse,crps,185.31,294.5,0.0,4
14,sse,dss,-1130.03,-1767.93,0.0,4
15,sse,is1,744.8,1153.63,0.0,4
16,crps,sse,145.1,238.35,0.1,4
17,crps,crps,181.9,288.04,0.1,4
18,crps,dss,-1150.18,-1851.98,0.1,4
19,crps,is1,729.43,1140.22,0.1,4
20,dss,sse,143.54,244.1,0.1,4
21,dss,crps,182.19,293.3,0.1,4
22,dss,dss,-1162.78,-1860.53,0.1,4
23,dss,is1,733.76,1156.33,0.1,4
24,is1,sse,147.9,240.34,0.1,4
25,is1,crps,183.27,289.85,0.1,4
26,is1,dss,-1135.43,-1848.79,0.1,4
27,is1,is1,741.07,1135.42,0.1,4
28,sse,sse,145.17,240.77,0.1,4
29,sse,crps,186.76,300.29,0.1,4
30,sse,dss,-1103.73,-1681.18,0.1,4
31,sse,is1,757.0,1175.54,0.1,4
0,crps,sse,144.53,226.63,0.0,5
1,crps,crps,182.17,281.19,0.0,5
2,crps,dss,-1152.83,-1956.9,0.0,5
3,crps,is1,735.06,1119.11,0.0,5
4,dss,sse,144.48,226.36,0.0,5
5,dss,crps,182.52,281.72,0.0,5
6,dss,dss,-1150.94,-1989.23,0.0,5
7,dss,is1,734.16,1121.57,0.0,5
8,is1,sse,145.2,227.04,0.0,5
9,is1,crps,182.22,281.77,0.0,5
10,is1,dss,-1156.01,-1947.82,0.0,5
11,is1,is1,735.82,1116.09,0.0,5
12,sse,sse,144.6,224.0,0.0,5
13,sse,crps,182.97,280.87,0.0,5
14,sse,dss,-1144.57,-1962.72,0.0,5
15,sse,is1,735.33,1119.66,0.0,5
16,crps,sse,144.36,227.27,0.1,5
17,crps,crps,181.83,282.18,0.1,5
18,crps,dss,-1157.25,-1944.3,0.1,5
19,crps,is1,734.07,1123.58,0.1,5
20,dss,sse,144.22,228.1,0.1,5
21,dss,crps,181.57,283.8,0.1,5
22,dss,dss,-1161.02,-1937.03,0.1,5
23,dss,is1,733.68,1125.66,0.1,5
24,is1,sse,144.97,227.42,0.1,5
25,is1,crps,181.98,282.56,0.1,5
26,is1,dss,-1158.9,-1940.94,0.1,5
27,is1,is1,735.46,1119.76,0.1,5
28,sse,sse,144.3,224.97,0.1,5
29,sse,crps,182.41,282.2,0.1,5
30,sse,dss,-1149.95,-1942.72,0.1,5
31,sse,is1,733.91,1123.43,0.1,5
0,crps,sse,144.42,254.48,0.0,6
1,crps,crps,182.52,296.35,0.0,6
2,crps,dss,-1154.1,-1757.82,0.0,6
3,crps,is1,739.6,1205.71,0.0,6
4,dss,sse,144.03,253.98,0.0,6
5,dss,crps,183.03,297.33,0.0,6
6,dss,dss,-1135.29,-1792.66,0.0,6
7,dss,is1,743.06,1211.36,0.0,6
8,is1,sse,143.33,255.11,0.0,6
9,is1,crps,181.51,296.99,0.0,6
10,is1,dss,-1168.85,-1748.31,0.0,6
11,is1,is1,743.12,1202.73,0.0,6
12,sse,sse,150.24,249.29,0.0,6
13,sse,crps,187.17,296.3,0.0,6
14,sse,dss,-1110.44,-1764.53,0.0,6
15,sse,is1,758.78,1205.25,0.0,6
16,crps,sse,144.01,254.85,0.1,6
17,crps,crps,181.89,296.98,0.1,6
18,crps,dss,-1158.16,-1748.88,0.1,6
19,crps,is1,736.83,1208.98,0.1,6
20,dss,sse,143.39,256.24,0.1,6
21,dss,crps,181.62,300.1,0.1,6
22,dss,dss,-1148.35,-1760.07,0.1,6
23,dss,is1,735.23,1219.73,0.1,6
24,is1,sse,143.48,255.48,0.1,6
25,is1,crps,181.53,297.42,0.1,6
26,is1,dss,-1167.31,-1744.68,0.1,6
27,is1,is1,742.64,1203.99,0.1,6
28,sse,sse,150.24,249.29,0.1,6
29,sse,crps,187.17,296.3,0.1,6
30,sse,dss,-1110.44,-1764.53,0.1,6
31,sse,is1,758.78,1205.25,0.1,6
0,crps,sse,147.14,235.29,0.0,7
1,crps,crps,184.68,288.22,0.0,7
2,crps,dss,-1139.06,-1810.3,0.0,7
3,crps,is1,750.15,1191.07,0.0,7
4,dss,sse,142.8,237.32,0.0,7
5,dss,crps,181.78,290.9,0.0,7
6,dss,dss,-1169.24,-1828.74,0.0,7
7,dss,is1,735.43,1203.18,0.0,7
8,is1,sse,143.98,238.08,0.0,7
9,is1,crps,182.94,292.19,0.0,7
10,is1,dss,-1155.6,-1773.82,0.0,7
11,is1,is1,746.22,1196.36,0.0,7
12,sse,sse,146.87,234.6,0.0,7
13,sse,crps,184.87,288.73,0.0,7
14,sse,dss,-1144.22,-1811.57,0.0,7
15,sse,is1,746.07,1193.35,0.0,7
16,crps,sse,147.15,235.32,0.1,7
17,crps,crps,184.68,288.33,0.1,7
18,crps,dss,-1138.95,-1809.97,0.1,7
19,crps,is1,749.5,1191.52,0.1,7
20,dss,sse,141.56,239.02,0.1,7
21,dss,crps,180.2,293.28,0.1,7
22,dss,dss,-1181.98,-1806.16,0.1,7
23,dss,is1,731.0,1208.88,0.1,7
24,is1,sse,144.07,238.53,0.1,7
25,is1,crps,182.76,292.81,0.1,7
26,is1,dss,-1149.83,-1755.33,0.1,7
27,is1,is1,745.28,1199.15,0.1,7
28,sse,sse,146.87,234.64,0.1,7
29,sse,crps,184.85,288.82,0.1,7
30,sse,dss,-1144.19,-1811.16,0.1,7
31,sse,is1,746.35,1193.75,0.1,7
0,crps,sse,142.66,229.3,0.0,8
1,crps,crps,180.5,282.14,0.0,8
2,crps,dss,-1160.33,-1923.09,0.0,8
3,crps,is1,727.25,1107.37,0.0,8
4,dss,sse,143.0,228.92,0.0,8
5,dss,crps,181.06,282.46,0.0,8
6,dss,dss,-1152.68,-1930.71,0.0,8
7,dss,is1,731.31,1109.15,0.0,8
8,is1,sse,142.66,229.12,0.0,8
9,is1,crps,180.48,282.18,0.0,8
10,is1,dss,-1166.28,-1921.4,0.0,8
11,is1,is1,725.69,1104.83,0.0,8
12,sse,sse,143.09,227.19,0.0,8
13,sse,crps,182.52,282.48,0.0,8
14,sse,dss,-1153.75,-1917.41,0.0,8
15,sse,is1,737.92,1113.06,0.0,8
16,crps,sse,142.44,229.51,0.1,8
17,crps,crps,179.87,282.81,0.1,8
18,crps,dss,-1167.73,-1909.12,0.1,8
19,crps,is1,724.95,1112.24,0.1,8
20,dss,sse,144.1,231.11,0.1,8
21,dss,crps,182.35,286.65,0.1,8
22,dss,dss,-1144.43,-1908.35,0.1,8
23,dss,is1,736.44,1127.05,0.1,8
24,is1,sse,142.95,229.94,0.1,8
25,is1,crps,180.28,283.51,0.1,8
26,is1,dss,-1163.5,-1904.72,0.1,8
27,is1,is1,726.43,1112.92,0.1,8
28,sse,sse,143.28,227.58,0.1,8
29,sse,crps,182.55,283.14,0.1,8
30,sse,dss,-1152.95,-1913.94,0.1,8
31,sse,is1,737.75,1115.71,0.1,8
0,crps,sse,146.1,237.54,0.0,9
1,crps,crps,183.64,290.4,0.0,9
2,crps,dss,-1148.6,-1897.06,0.0,9
3,crps,is1,740.52,1157.01,0.0,9
4,dss,sse,143.27,239.75,0.0,9
5,dss,crps,181.85,291.59,0.0,9
6,dss,dss,-1150.49,-1911.65,0.0,9
7,dss,is1,731.55,1160.82,0.0,9
8,is1,sse,145.17,238.68,0.0,9
9,is1,crps,182.5,291.7,0.0,9
10,is1,dss,-1141.36,-1899.05,0.0,9
11,is1,is1,737.99,1153.32,0.0,9
12,sse,sse,145.8,237.65,0.0,9
13,sse,crps,184.99,293.62,0.0,9
14,sse,dss,-1126.03,-1835.54,0.0,9
15,sse,is1,745.46,1169.18,0.0,9
16,crps,sse,146.08,237.58,0.1,9
17,crps,crps,183.57,290.53,0.1,9
18,crps,dss,-1148.88,-1896.62,0.1,9
19,crps,is1,740.89,1157.84,0.1,9
20,dss,sse,142.67,240.59,0.1,9
21,dss,crps,181.14,293.21,0.1,9
22,dss,dss,-1157.87,-1901.66,0.1,9
23,dss,is1,730.9,1166.45,0.1,9
24,is1,sse,145.23,238.89,0.1,9
25,is1,crps,182.14,292.35,0.1,9
26,is1,dss,-1144.06,-1895.75,0.1,9
27,is1,is1,736.73,1156.1,0.1,9
28,sse,sse,145.56,237.92,0.1,9
29,sse,crps,184.88,294.5,0.1,9
30,sse,dss,-1128.5,-1832.8,0.1,9
31,sse,is1,746.42,1172.38,0.1,9
0,crps,sse,145.11,230.8,0.0,10
1,crps,crps,183.22,286.25,0.0,10
2,crps,dss,-1168.08,-1898.5,0.0,10
3,crps,is1,744.52,1178.46,0.0,10
4,dss,sse,145.33,230.62,0.0,10
5,dss,crps,182.29,287.13,0.0,10
6,dss,dss,-1150.49,-1929.5,0.0,10
7,dss,is1,739.03,1185.26,0.0,10
8,is1,sse,144.26,231.95,0.0,10
9,is1,crps,182.36,287.59,0.0,10
10,is1,dss,-1163.49,-1892.91,0.0,10
11,is1,is1,745.09,1177.08,0.0,10
12,sse,sse,144.34,231.78,0.0,10
13,sse,crps,182.57,287.69,0.0,10
14,sse,dss,-1158.32,-1904.61,0.0,10
15,sse,is1,747.78,1179.93,0.0,10
16,crps,sse,144.99,231.01,0.1,10
17,crps,crps,183.06,286.63,0.1,10
18,crps,dss,-1169.35,-1896.44,0.1,10
19,crps,is1,744.06,1180.18,0.1,10
20,dss,sse,143.26,232.86,0.1,10
21,dss,crps,180.39,290.06,0.1,10
22,dss,dss,-1165.17,-1913.88,0.1,10
23,dss,is1,728.91,1192.35,0.1,10
24,is1,sse,142.78,233.46,0.1,10
25,is1,crps,180.31,290.11,0.1,10
26,is1,dss,-1172.79,-1871.09,0.1,10
27,is1,is1,729.6,1189.53,0.1,10
28,sse,sse,142.93,233.26,0.1,10
29,sse,crps,180.68,290.45,0.1,10
30,sse,dss,-1172.58,-1889.78,0.1,10
31,sse,is1,730.91,1190.06,0.1,10
0,crps,sse,147.92,217.28,0.0,11
1,crps,crps,184.36,275.46,0.0,11
2,crps,dss,-1136.67,-2039.14,0.0,11
3,crps,is1,750.25,1069.06,0.0,11
4,dss,sse,148.58,216.89,0.0,11
5,dss,crps,184.73,276.01,0.0,11
6,dss,dss,-1136.17,-2046.62,0.0,11
7,dss,is1,744.15,1070.1,0.0,11
8,is1,sse,148.21,217.25,0.0,11
9,is1,crps,184.1,275.77,0.0,11
10,is1,dss,-1138.95,-2041.39,0.0,11
11,is1,is1,739.71,1066.51,0.0,11
12,sse,sse,148.27,216.5,0.0,11
13,sse,crps,184.62,275.48,0.0,11
14,sse,dss,-1139.69,-2050.28,0.0,11
15,sse,is1,742.42,1067.31,0.0,11
16,crps,sse,147.92,217.28,0.1,11
17,crps,crps,184.36,275.46,0.1,11
18,crps,dss,-1136.67,-2039.14,0.1,11
19,crps,is1,750.25,1069.06,0.1,11
20,dss,sse,146.13,221.58,0.1,11
21,dss,crps,183.17,279.23,0.1,11
22,dss,dss,-1138.04,-2007.33,0.1,11
23,dss,is1,744.15,1081.09,0.1,11
24,is1,sse,148.13,218.08,0.1,11
25,is1,crps,183.82,277.02,0.1,11
26,is1,dss,-1140.92,-2032.64,0.1,11
27,is1,is1,742.4,1070.0,0.1,11
28,sse,sse,147.98,216.61,0.1,11
29,sse,crps,184.28,275.72,0.1,11
30,sse,dss,-1142.58,-2049.17,0.1,11
31,sse,is1,739.79,1068.46,0.1,11
0,crps,sse,146.02,235.4,0.0,12
1,crps,crps,182.94,277.06,0.0,12
2,crps,dss,-1143.83,-1903.12,0.0,12
3,crps,is1,732.33,1112.79,0.0,12
4,dss,sse,144.31,234.89,0.0,12
5,dss,crps,182.02,277.69,0.0,12
6,dss,dss,-1153.25,-1946.03,0.0,12
7,dss,is1,724.45,1114.55,0.0,12
8,is1,sse,145.11,235.94,0.0,12
9,is1,crps,182.47,277.82,0.0,12
10,is1,dss,-1157.39,-1891.04,0.0,12
11,is1,is1,731.91,1108.94,0.0,12
12,sse,sse,145.84,234.53,0.0,12
13,sse,crps,185.97,281.24,0.0,12
14,sse,dss,-1112.66,-1858.87,0.0,12
15,sse,is1,749.15,1125.85,0.0,12
16,crps,sse,145.93,235.57,0.1,12
17,crps,crps,182.8,277.38,0.1,12
18,crps,dss,-1153.88,-1895.44,0.1,12
19,crps,is1,732.35,1112.98,0.1,12
20,dss,sse,142.87,238.28,0.1,12
21,dss,crps,180.33,280.29,0.1,12
22,dss,dss,-1165.0,-1922.29,0.1,12
23,dss,is1,722.23,1119.34,0.1,12
24,is1,sse,145.25,236.59,0.1,12
25,is1,crps,182.06,278.82,0.1,12
26,is1,dss,-1160.93,-1885.5,0.1,12
27,is1,is1,731.61,1114.23,0.1,12
28,sse,sse,145.11,235.6,0.1,12
29,sse,crps,185.99,284.18,0.1,12
30,sse,dss,-1108.16,-1820.64,0.1,12
31,sse,is1,748.51,1135.46,0.1,12
0,crps,sse,148.35,245.59,0.0,13
1,crps,crps,183.85,288.94,0.0,13
2,crps,dss,-1137.92,-1794.61,0.0,13
3,crps,is1,754.27,1168.99,0.0,13
4,dss,sse,146.84,244.89,0.0,13
5,dss,crps,183.4,288.19,0.0,13
6,dss,dss,-1138.21,-1862.8,0.0,13
7,dss,is1,744.45,1159.66,0.0,13
8,is1,sse,145.64,245.24,0.0,13
9,is1,crps,182.82,288.51,0.0,13
10,is1,dss,-1142.39,-1847.52,0.0,13
11,is1,is1,745.15,1154.87,0.0,13
12,sse,sse,149.85,242.09,0.0,13
13,sse,crps,188.51,292.18,0.0,13
14,sse,dss,-1089.47,-1791.93,0.0,13
15,sse,is1,769.71,1178.6,0.0,13
16,crps,sse,148.35,245.59,0.1,13
17,crps,crps,183.85,288.94,0.1,13
18,crps,dss,-1137.92,-1794.61,0.1,13
19,crps,is1,754.27,1168.99,0.1,13
20,dss,sse,148.72,249.06,0.1,13
21,dss,crps,191.96,299.88,0.1,13
22,dss,dss,-1093.56,-1813.55,0.1,13
23,dss,is1,791.49,1215.9,0.1,13
24,is1,sse,145.58,245.32,0.1,13
25,is1,crps,182.84,289.02,0.1,13
26,is1,dss,-1142.96,-1846.65,0.1,13
27,is1,is1,746.34,1156.86,0.1,13
28,sse,sse,149.11,242.73,0.1,13
29,sse,crps,187.92,293.62,0.1,13
30,sse,dss,-1097.4,-1785.18,0.1,13
31,sse,is1,766.93,1181.79,0.1,13
0,crps,sse,144.85,227.45,0.0,14
1,crps,crps,181.26,279.21,0.0,14
2,crps,dss,-1163.0,-1968.26,0.0,14
3,crps,is1,733.77,1088.66,0.0,14
4,dss,sse,144.88,227.48,0.0,14
5,dss,crps,181.22,279.12,0.0,14
6,dss,dss,-1162.56,-1969.49,0.0,14
7,dss,is1,732.93,1088.28,0.0,14
8,is1,sse,144.04,227.68,0.0,14
9,is1,crps,180.66,279.3,0.0,14
10,is1,dss,-1169.41,-1966.98,0.0,14
11,is1,is1,733.35,1087.26,0.0,14
12,sse,sse,145.96,227.68,0.0,14
13,sse,crps,182.58,280.4,0.0,14
14,sse,dss,-1144.47,-1946.93,0.0,14
15,sse,is1,737.89,1100.44,0.0,14
16,crps,sse,145.14,227.68,0.1,14
17,crps,crps,181.4,279.57,0.1,14
18,crps,dss,-1160.09,-1965.91,0.1,14
19,crps,is1,733.04,1089.12,0.1,14
20,dss,sse,144.46,228.87,0.1,14
21,dss,crps,182.05,282.48,0.1,14
22,dss,dss,-1154.95,-1939.5,0.1,14
23,dss,is1,742.09,1104.3,0.1,14
24,is1,sse,144.29,227.94,0.1,14
25,is1,crps,180.68,280.02,0.1,14
26,is1,dss,-1165.9,-1961.49,0.1,14
27,is1,is1,731.0,1088.75,0.1,14
28,sse,sse,146.13,228.11,0.1,14
29,sse,crps,182.54,281.08,0.1,14
30,sse,dss,-1142.08,-1942.24,0.1,14
31,sse,is1,736.39,1101.4,0.1,14
0,crps,sse,146.51,231.9,0.0,15
1,crps,crps,184.08,276.64,0.0,15
2,crps,dss,-1108.65,-1862.24,0.0,15
3,crps,is1,748.38,1140.68,0.0,15
4,dss,sse,145.57,232.67,0.0,15
5,dss,crps,184.7,279.04,0.0,15
6,dss,dss,-1099.8,-1882.48,0.0,15
7,dss,is1,746.26,1146.28,0.0,15
8,is1,sse,146.61,231.44,0.0,15
9,is1,crps,183.62,277.41,0.0,15
10,is1,dss,-1105.22,-1862.9,0.0,15
11,is1,is1,752.94,1136.75,0.0,15
12,sse,sse,151.71,230.35,0.0,15
13,sse,crps,186.77,278.55,0.0,15
14,sse,dss,-1092.44,-1844.54,0.0,15
15,sse,is1,747.65,1145.77,0.0,15
16,crps,sse,146.51,231.9,0.1,15
17,crps,crps,184.08,276.64,0.1,15
18,crps,dss,-1108.65,-1862.24,0.1,15
19,crps,is1,748.38,1140.68,0.1,15
20,dss,sse,144.82,234.43,0.1,15
21,dss,crps,183.84,281.28,0.1,15
22,dss,dss,-1108.79,-1863.63,0.1,15
23,dss,is1,745.4,1156.8,0.1,15
24,is1,sse,146.22,231.91,0.1,15
25,is1,crps,183.16,277.9,0.1,15
26,is1,dss,-1110.23,-1857.65,0.1,15
27,is1,is1,750.01,1138.72,0.1,15
28,sse,sse,151.71,230.35,0.1,15
29,sse,crps,186.77,278.55,0.1,15
30,sse,dss,-1092.44,-1844.54,0.1,15
31,sse,is1,747.65,1145.77,0.1,15
0,crps,sse,145.68,238.53,0.0,16
1,crps,crps,182.2,285.19,0.0,16
2,crps,dss,-1158.71,-1895.82,0.0,16
3,crps,is1,731.71,1141.41,0.0,16
4,dss,sse,145.67,237.97,0.0,16
5,dss,crps,182.01,285.06,0.0,16
6,dss,dss,-1159.73,-1912.47,0.0,16
7,dss,is1,732.12,1139.12,0.0,16
8,is1,sse,145.14,239.11,0.0,16
9,is1,crps,181.91,285.57,0.0,16
10,is1,dss,-1166.8,-1889.29,0.0,16
11,is1,is1,731.05,1139.66,0.0,16
12,sse,sse,147.3,236.15,0.0,16
13,sse,crps,185.22,287.18,0.0,16
14,sse,dss,-1130.46,-1866.97,0.0,16
15,sse,is1,746.4,1155.64,0.0,16
16,crps,sse,145.43,238.92,0.1,16
17,crps,crps,181.69,285.73,0.1,16
18,crps,dss,-1161.79,-1884.11,0.1,16
19,crps,is1,728.58,1144.55,0.1,16
20,dss,sse,143.14,241.49,0.1,16
21,dss,crps,180.3,287.78,0.1,16
22,dss,dss,-1174.36,-1890.66,0.1,16
23,dss,is1,724.44,1150.11,0.1,16
24,is1,sse,145.08,239.42,0.1,16
25,is1,crps,181.69,286.04,0.1,16
26,is1,dss,-1165.36,-1879.08,0.1,16
27,is1,is1,730.05,1143.15,0.1,16
28,sse,sse,146.8,237.4,0.1,16
29,sse,crps,186.58,293.07,0.1,16
30,sse,dss,-1098.55,-1777.93,0.1,16
31,sse,is1,756.4,1172.4,0.1,16
0,crps,sse,145.95,232.52,0.0,17
1,crps,crps,183.7,282.24,0.0,17
2,crps,dss,-1156.29,-1868.81,0.0,17
3,crps,is1,736.4,1156.95,0.0,17
4,dss,sse,145.84,232.47,0.0,17
5,dss,crps,183.66,282.76,0.0,17
6,dss,dss,-1122.72,-1912.58,0.0,17
7,dss,is1,746.05,1154.9,0.0,17
8,is1,sse,144.59,233.65,0.0,17
9,is1,crps,182.89,283.33,0.0,17
10,is1,dss,-1161.5,-1878.84,0.0,17
11,is1,is1,744.04,1153.67,0.0,17
12,sse,sse,146.22,228.75,0.0,17
13,sse,crps,186.4,282.91,0.0,17
14,sse,dss,-1114.97,-1870.3,0.0,17
15,sse,is1,750.07,1165.76,0.0,17
16,crps,sse,145.95,232.52,0.1,17
17,crps,crps,183.7,282.24,0.1,17
18,crps,dss,-1156.29,-1868.81,0.1,17
19,crps,is1,736.4,1156.95,0.1,17
20,dss,sse,144.29,235.91,0.1,17
21,dss,crps,181.83,286.01,0.1,17
22,dss,dss,-1135.52,-1891.49,0.1,17
23,dss,is1,739.28,1168.86,0.1,17
24,is1,sse,144.66,233.8,0.1,17
25,is1,crps,182.76,283.87,0.1,17
26,is1,dss,-1162.5,-1877.17,0.1,17
27,is1,is1,744.47,1155.92,0.1,17
28,sse,sse,144.97,229.57,0.1,17
29,sse,crps,185.29,285.15,0.1,17
30,sse,dss,-1126.3,-1843.08,0.1,17
31,sse,is1,752.38,1170.43,0.1,17
0,crps,sse,143.1,248.02,0.0,18
1,crps,crps,181.66,292.54,0.0,18
2,crps,dss,-1157.69,-1849.51,0.0,18
3,crps,is1,728.76,1154.84,0.0,18
4,dss,sse,144.3,247.1,0.0,18
5,dss,crps,182.25,293.29,0.0,18
6,dss,dss,-1154.49,-1860.9,0.0,18
7,dss,is1,738.71,1154.88,0.0,18
8,is1,sse,143.71,247.53,0.0,18
9,is1,crps,181.3,292.97,0.0,18
10,is1,dss,-1159.31,-1848.79,0.0,18
11,is1,is1,734.21,1149.12,0.0,18
12,sse,sse,143.07,247.28,0.0,18
13,sse,crps,181.55,294.43,0.0,18
14,sse,dss,-1150.1,-1839.85,0.0,18
15,sse,is1,730.65,1159.63,0.0,18
16,crps,sse,143.06,248.12,0.1,18
17,crps,crps,181.49,292.85,0.1,18
18,crps,dss,-1158.08,-1848.44,0.1,18
19,crps,is1,727.93,1157.2,0.1,18
20,dss,sse,143.89,248.03,0.1,18
21,dss,crps,181.74,294.63,0.1,18
22,dss,dss,-1160.27,-1846.75,0.1,18
23,dss,is1,736.15,1160.11,0.1,18
