14188331302.16,14218131479.03,14182514141.76,14893817247.44,14199806038.28
14515483878.45,14642943834.2,14568412799.19,15282175418.64,14538353785.65
16154405828.31,16230474081.23,16152237722.56,16633588771.3,16170177209.84
18434170463.41,18448286672.98,18406813578.87,19177900936.97,18444847380.2
14086091497.97,14195627486.04,14078857276.57,14843365769.7,14156771739.13
14569208861.93,14578954605.93,14550322721.06,15294051880.68,14576257401.01
16077813021.74,16162279153.58,16088024459.35,16826082149.26,16118087060.85
16728934997.86,16791549752.23,16767411659.45,17476936114.31,16741859648.17
16326717610.92,16392655523.86,16371325917.56,17052505131.06,16330891075.42
15165131558.46,15223163227.83,15163509791.11,15899929460.46,15173039352.34
16794128953.58,16815459029.48,16798967853.41,17141448800.59,16802018400.16
17625545298.02,17706326684.14,17624130527.93,18322231791.95,17628494538.0
16991660722.3,16981450161.77,16996592388.98,17413562972.0,16949565581.52
18913259443.75,18990790179.88,18912677334.82,19688855841.14,18971067205.49
16893947551.22,16879814991.49,16838074971.78,17504956596.71,16871688937.39
15739747645.63,15774837280.31,15744257802.97,16507553608.75,15763005597.61
18713104499.61,18742421694.65,18710216510.86,19425645019.67,18738721674.96
17548455744.87,17665222555.59,17563505063.72,18404928636.81,17609313843.56
15121504134.5,15225461620.89,15119052169.76,15889701986.61,15180013934.01
17252043286.51,17231225159.56,17238457255.99,17962992454.42,17238675494.49
