2191598.59,2191564.09,2191072.93,2192839.89,2191554.84
2192174.91,2192373.52,2191832.31,2192947.0,2192127.31
2192998.9,2192801.49,2191902.54,2193874.72,2193041.93
2193295.14,2193312.84,2192991.87,2194213.19,2193302.55
2190795.08,2190680.94,2190641.91,2191959.51,2190621.13
2192141.72,2192187.13,2191605.84,2192990.79,2191970.89
2192955.28,2193171.09,2192826.28,2193663.91,2193068.66
2190689.98,2190871.61,2190474.2,2191291.87,2190835.41
2193635.07,2193529.57,2193642.35,2195199.35,2193368.81
2193864.39,2194178.58,2193600.67,2194804.67,2194046.48
2193834.06,2193619.4,2193523.22,2194060.96,2193615.24
2193261.82,2193155.47,2192816.19,2193837.67,2193196.45
2194040.39,2193147.31,2192857.32,2194443.7,2193603.76
2189971.37,2190147.76,2190090.16,2190766.11,2189969.62
2193733.54,2193839.44,2193352.43,2194466.88,2193510.55
2191657.95,2191849.84,2191532.95,2192449.6,2191779.19
2193077.9,2193392.25,2192842.19,2193461.49,2193157.5
2192641.75,2192404.94,2192182.03,2193870.54,2192463.33
2189933.9,2190274.5,2190181.32,2191276.38,2189914.96
2193628.31,2193534.5,2193229.35,2194499.38,2193700.14
