-5377.92,-5377.92,-5377.92,-5377.92
-5377.92,-5377.92,-5377.92,-5377.92
-5377.92,-5377.92,-5377.92,-5377.92
-5377.92,-5377.92,-5377.92,-5377.92
-5377.92,-5377.92,-5377.92,-5377.92
-5377.92,-5377.92,-5377.92,-5377.92
-5377.92,-5377.92,-5377.92,-5377.92
-5377.92,-5377.92,-5377.92,-5377.92
-5377.92,-5377.92,-5377.92,-5377.92
-5377.92,-5377.92,-5377.92,-5377.92
-5377.92,-5377.92,-5377.92,-5377.92
-5377.92,-5377.92,-5377.92,-5377.92
-5377.92,-5377.92,-5377.92,-5377.92
-5377.92,-5377.92,-5377.92,-5377.92
-5377.92,-5377.92,-5377.92,-5377.92
-5377.92,-5377.92,-5377.92,-5377.92
-5377.92,-5377.92,-5377.92,-5377.92
-5377.92,-5377.92,-5377.92,-5377.92
-5377.92,-5377.92,-5377.92,-5377.92
-5377.92,-5377.92,-5377.92,-5377.92
