59123.37,60224.74,59540.31,62086.7,59657.08
59519.58,59745.1,60226.87,61814.79,59727.5
59527.5,59900.84,60082.11,62135.47,59546.96
59675.96,60852.54,60891.63,62292.89,60454.3
59360.74,60256.12,59765.87,61849.64,59465.57
59133.31,59716.04,62775.23,61259.48,59773.7
59615.9,60392.49,60727.47,61743.06,59765.08
59557.05,60944.61,60131.8,62583.29,60009.31
59339.07,60095.19,61794.99,62042.04,59954.25
59536.04,60545.74,60320.42,62238.32,60088.52
59424.68,60342.9,60155.74,62026.03,59573.4
59519.34,60547.66,62406.86,62095.81,59732.22
59815.79,60129.98,60477.95,62617.08,60372.91
59615.31,60523.39,60062.53,62018.21,59954.91
59647.06,59985.66,60258.42,62377.0,60201.67
58980.74,59987.37,59770.84,62306.55,59654.23
59357.41,60146.94,60851.86,62465.83,59742.2
59804.43,60248.88,60975.77,62803.22,59956.16
59521.48,60586.1,61309.33,62001.37,60035.71
59601.99,60718.82,60372.12,63114.22,60174.91
