60163.98,61709.25,60953.48,63187.93,61152.1
60177.63,60183.19,61226.11,62980.88,60295.47
59854.56,60209.12,60880.58,62469.35,59952.67
59631.48,60942.4,61134.88,62303.7,60355.68
60044.51,61357.88,60467.43,62740.33,60221.84
60311.3,60749.89,63732.71,62559.22,60663.25
60135.32,60710.64,61147.8,62299.45,60180.49
59962.11,61027.35,60063.11,62211.27,60285.83
59923.75,60652.91,62749.7,62602.75,60882.92
59703.24,60789.23,59820.11,62421.93,60341.96
59795.22,60939.41,60885.62,62470.13,60004.85
60101.2,61049.59,62815.62,62229.97,60339.04
59815.0,60107.39,61159.78,62625.83,60756.42
59413.98,60633.35,60243.75,62116.83,60117.02
59613.37,60402.48,60732.36,62420.62,60355.64
60284.35,61124.57,60437.34,63301.11,60699.48
60045.99,60895.66,61613.09,63387.36,60482.99
59447.02,59870.27,61082.27,62985.29,59664.22
59896.62,61196.6,62169.25,62538.31,60450.61
59916.51,61062.42,60797.71,63374.97,60313.21
