335689.01,338191.03,331343.43,353056.82,336774.95
338414.08,338522.58,332266.45,349535.49,338263.13
337908.05,339011.01,333783.54,349674.76,337818.65
337944.78,340677.86,334681.28,350522.75,340497.27
336857.84,338181.08,333838.03,348435.43,336794.92
336309.59,338886.05,335277.13,347015.33,339171.81
336694.85,339329.05,334871.18,346974.45,337646.23
337893.48,342708.52,335192.04,351310.14,339411.49
336905.63,337615.01,335668.58,348096.59,338669.9
338487.54,341500.54,335714.05,350908.11,340431.58
337012.22,340895.62,333132.71,349243.5,337092.42
336825.85,338025.95,336324.26,349780.66,337255.39
338143.08,340938.36,334038.63,354060.98,337500.45
338447.29,341913.36,334109.23,349275.83,339178.52
337697.45,337740.36,332093.45,353014.14,339896.49
335426.82,339143.28,331975.62,353510.77,337799.54
336176.89,340334.18,333858.68,353799.9,337139.04
338543.36,339501.63,334591.46,354524.63,338033.49
336689.1,339753.53,333883.66,348700.15,337690.41
336878.42,339759.75,334221.44,355568.1,339973.83
