93296.75,95672.43,96429.25,103220.39,93267.95
91939.13,93287.25,93693.88,94478.55,91834.4
95634.05,97177.82,96655.91,100356.6,97058.09
92184.56,92590.65,94189.12,98978.2,92217.41
92684.62,92660.12,95175.76,100855.23,92148.34
91277.62,93015.19,91053.26,94982.95,90890.13
91721.6,93050.42,95542.88,95063.39,92915.0
93482.17,94898.13,96242.25,96612.15,94397.21
90789.96,91114.47,94450.58,95717.49,90480.26
95944.74,97042.97,98527.55,99774.44,96339.23
97041.6,96792.91,98733.59,97858.25,95993.64
95572.32,95542.35,98557.18,99447.22,95546.73
96885.73,96387.33,95974.56,99792.73,95993.24
91700.18,92538.79,95414.49,96885.56,91858.51
97701.38,97315.3,97481.88,100122.52,95947.59
94386.21,95934.74,95803.04,97476.3,95075.49
95504.93,97355.63,97082.57,97854.37,95276.92
94604.13,94636.68,96166.7,100175.36,94268.78
88330.83,90850.9,93009.79,97768.64,87887.68
93447.59,93060.4,93649.67,96103.15,92573.92
