4151.0,4151.0,4151.0,4151.0
4151.0,4151.0,4151.0,4151.0
4151.0,4151.0,4151.0,4151.0
4151.0,4151.0,4151.0,4151.0
4151.0,4151.0,4151.0,4151.0
4151.0,4151.0,4151.0,4151.0
4151.0,4151.0,4151.0,4151.0
4151.0,4151.0,4151.0,4151.0
4151.0,4151.0,4151.0,4151.0
4151.0,4151.0,4151.0,4151.0
4151.0,4151.0,4151.0,4151.0
4151.0,4151.0,4151.0,4151.0
4151.0,4151.0,4151.0,4151.0
4151.0,4151.0,4151.0,4151.0
4151.0,4151.0,4151.0,4151.0
4151.0,4151.0,4151.0,4151.0
4151.0,4151.0,4151.0,4151.0
4151.0,4151.0,4151.0,4151.0
4151.0,4151.0,4151.0,4151.0
4151.0,4151.0,4151.0,4151.0
