49394246.35,52126861.99,48879704.86,49524250.07
49376873.15,52045818.48,48875541.89,49424789.13
49508503.81,52164560.38,49000284.63,49640324.97
49418797.14,52168531.25,48982381.24,49566395.8
49420672.55,52155906.13,48918662.56,49527917.78
49403880.05,52066510.78,48991119.71,49465207.16
49405804.63,52229441.64,49033156.3,49607340.7
49357399.86,51823955.99,48884562.1,49424063.41
49496602.12,52155803.98,48941921.8,49523893.21
49427752.48,52123861.86,49006322.14,49556591.03
49415760.8,52262736.84,49061145.98,49520150.79
49481979.62,52157590.84,48977123.49,49582569.77
49491643.61,52208283.15,49009781.51,49508686.38
49360902.06,52015736.13,48929554.65,49498653.66
49459895.8,52183956.67,49010027.7,49578844.87
49462926.59,52147228.31,48974470.23,49537946.65
49323399.59,51986890.88,48856598.6,49443939.88
49438013.73,52229004.06,48994112.6,49591800.17
49360430.18,52022843.06,48780630.97,49451575.82
49542449.08,52354938.3,49100567.7,49634637.51
