109767.31,109690.56,110142.28,108400.84,109585.71
108727.08,109172.69,109050.87,108417.77,108714.05
109129.35,109129.35,111323.42,108713.25,109129.35
108040.46,108040.46,109669.45,107280.99,106725.68
108604.56,109245.69,109934.0,108525.72,110122.33
108944.55,109039.05,110163.44,107232.97,107767.34
109255.23,108992.48,109187.9,108738.09,108874.56
108659.68,109011.53,110895.83,109273.17,109233.84
108553.3,109385.35,110080.66,108884.29,109242.07
109894.75,110085.84,110200.09,108851.5,109901.4
109169.39,109892.41,110277.54,109564.62,109892.41
108887.23,109020.44,109656.24,110510.4,109680.7
108048.22,108277.74,109396.55,108243.22,108048.22
109511.89,110096.03,109640.29,108834.29,109306.87
108901.91,109376.79,109562.01,107767.28,109138.88
108830.45,109130.29,108925.0,109004.66,108005.61
109439.63,110024.93,110558.4,109359.76,109514.27
109492.91,109508.54,109635.64,109433.14,109441.2
108851.07,108897.09,109363.82,108285.98,108897.09
108563.26,108906.87,109485.32,108481.34,108906.87
