49394246.35,52126861.99,48879704.86,50112494.92,49524250.07
49376873.15,52045818.48,48875541.89,50180274.38,49424789.13
49508503.81,52164560.38,49000284.63,50042249.05,49640324.97
49418797.14,52168531.25,48982381.24,50547451.44,49566395.8
49420672.55,52155906.13,48918662.56,50144370.92,49527917.78
49403880.05,52066510.78,48991119.71,50281760.83,49465207.16
49405804.63,52229441.64,49033156.3,50206886.01,49607340.7
49357399.86,51823955.99,48884562.1,50096328.65,49424063.41
49496602.12,52155803.98,48941921.8,50197252.1,49523893.21
49427752.48,52123861.86,49006322.14,50424694.36,49556591.03
49415760.8,52262736.84,49061145.98,50201839.17,49520150.79
49481979.62,52157590.84,48977123.49,50546020.24,49582569.77
49491643.61,52208283.15,49009781.51,50167776.27,49508686.38
49360902.06,52015736.13,48929554.65,50082667.3,49498653.66
49459895.8,52183956.67,49010027.7,50254670.06,49578844.87
49462926.59,52147228.31,48974470.23,50184315.85,49537946.65
49323399.59,51986890.88,48856598.6,50068823.17,49443939.88
49438013.73,52229004.06,48994112.6,50272284.58,49591800.17
49360430.18,52022843.06,48780630.97,50389910.02,49451575.82
49542449.08,52354938.3,49100567.7,50334303.38,49634637.51
