33224122.62,32880871.39,33148755.04,33422454.1,33356293.85
33228905.42,32860036.88,33177117.1,33726780.29,33372792.59
33146241.99,32879997.02,33181162.58,33424762.19,33242173.77
33171645.58,32844081.66,33109904.73,33382158.85,33192331.53
33212942.53,32911131.98,33181759.64,33341322.16,33348154.29
33245810.23,32881799.28,33144282.29,33430138.25,33376584.16
33156640.87,32802392.4,33170672.98,33662547.4,33540301.61
33191403.92,32900056.43,33189622.84,33678496.17,33326267.05
33415051.11,33098079.49,33268243.45,33441817.61,33542302.72
33246474.01,32852301.02,33185151.62,33326710.25,33330497.08
33066939.68,32683738.13,33032464.87,33284998.78,33405376.19
33176616.71,32926996.8,33195186.93,33258281.0,33647305.4
33257144.35,32839730.21,33090868.3,33706766.05,33221959.8
33364756.53,33024669.02,33241028.94,33620138.15,33435776.56
33144822.41,32854874.91,33111847.28,33623852.27,33355950.77
33223889.08,32802738.78,33210645.31,33215436.57,33349511.61
33133672.3,32875207.28,33127583.69,33432531.78,33337552.85
33297660.99,33042574.88,33172253.55,33572017.73,33281430.28
33176495.06,32914600.56,33192244.99,33276375.58,33492364.34
33220450.06,32977422.34,33045456.82,33426623.03,33383791.39
