840829.68,842081.56,842968.74,844241.85,840201.66
841282.43,843474.45,843426.56,844202.31,840994.55
843011.24,844543.84,845093.77,847475.88,842688.36
843258.96,843197.63,844767.19,846576.33,842508.8
842543.02,842855.53,843557.46,845972.67,842168.2
842085.84,842580.95,844268.94,847376.63,842235.03
841464.95,844127.4,843045.02,846631.94,841452.75
838175.96,839775.22,840270.48,842157.84,838037.39
841820.0,842233.39,844101.37,845860.53,842705.55
838782.75,839788.59,840919.8,843940.24,838948.36
837981.56,840162.85,839714.76,842060.57,837592.11
843261.7,842783.39,845132.03,848809.5,843225.59
836512.09,837611.63,838781.39,841302.47,837075.22
843253.55,845150.93,845257.03,848199.97,843629.58
843170.83,845358.13,844996.49,848844.95,843501.14
842182.96,842592.86,843155.23,845926.52,841869.09
837290.2,838262.99,839010.2,842236.06,836443.22
839838.22,839991.21,841798.37,843290.02,839945.4
842741.46,842880.03,843805.2,845783.9,842371.12
842138.22,842270.37,843857.37,846176.99,841801.06
