596921.36,597171.24,596921.36,598613.16
596921.36,597171.24,596921.36,598613.16
596921.36,597171.24,596921.36,598613.16
596921.36,597171.24,596921.36,598613.16
596921.36,597171.24,596921.36,598613.16
596921.36,597171.24,596921.36,598613.16
596921.36,597171.24,596921.36,598613.16
596921.36,597171.24,596921.36,598613.16
596921.36,597171.24,596921.36,598613.16
596921.36,597171.24,596921.36,598613.16
596921.36,597171.24,596921.36,598613.16
596921.36,597171.24,596921.36,598613.16
596921.36,597171.24,596921.36,598613.16
596921.36,597171.24,596921.36,598613.16
596921.36,597171.24,596921.36,598613.16
596921.36,597171.24,596921.36,598613.16
596921.36,597171.24,596921.36,598613.16
596921.36,597171.24,596921.36,598613.16
596921.36,597171.24,596921.36,598613.16
596921.36,597171.24,596921.36,598613.16
